date,long_return,short_return,ls_return,benchmark_return,num_longs,num_shorts,cum_long,cum_short,cum_ls,cum_benchmark
2020-01-05,0.5656009991726441,0.0,0.5656009991726441,0.2597805988763014,5,4,1.565600999172644,1.0,1.565600999172644,1.2597805988763013
2021-01-03,0.02997766365953074,0.0,0.02997766365953074,0.2706992734076622,8,7,1.612534059350867,1.0,1.612534059350867,1.6008022916451858
2022-01-02,-0.19297846149507242,-0.07610062292161207,-0.11687783857346035,-0.16816314857578918,10,9,1.3013497174689328,0.9238993770783879,1.4240645638678497,1.3316063380347927
2023-01-01,0.5995206098728824,0.22313381864922854,0.3763867912236538,0.3410429679561482,7,6,2.0815356937438105,1.1300525731335322,1.9600636555573818,1.7857413157073962
2024-01-07,0.1352436398438205,0.004144046012793516,0.13109959383102698,0.055571440319744723,8,7,2.3630501574305556,1.1347355629934732,2.2170272046839123,1.8849775326597322
2025-01-05,-0.3017594858247931,-0.2878162371652799,-0.013943248659513241,-0.2515937161031453,11,10,1.6499773569461145,0.8081402430750663,2.186114643084099,1.4107290304469322
