date,symbol,signal,roc_pct,cum_funding_pct,spread_pct,spread_rank,percentile,weight,position_size,volatility
2021-05-23,ADA/USD,LONG,13.613242520906986,-15.402200000000006,29.015442520906994,5.0,100.0,0.4272310449037158,4272.310449037158,2.0517687482699416
2021-05-23,XLM/USD,LONG,-19.38838856149593,-24.330499999999994,4.942111438504064,4.0,80.0,0.07276895509628423,727.6895509628423,2.054763144038816
2021-05-23,XTZ/USD,SHORT,-39.71240313289959,62.99300000000001,-102.70540313289959,1.0,20.0,-0.5,-5000.0,2.4987683779131227
2021-05-30,ADA/USD,LONG,16.324874594275606,-35.388400000000004,51.71327459427561,6.0,100.0,0.29892999150661737,3053.3496964516457,2.208973869505192
2021-05-30,LINK/USD,LONG,-29.668274116596994,-64.45230000000001,34.78402588340302,5.0,83.33333333333334,0.20107000849338258,2053.7820454365783,2.760931711071357
2021-05-30,XTZ/USD,SHORT,-41.53785951868518,53.51470000000001,-95.0525595186852,1.0,16.666666666666664,-0.5,-5107.1317418882245,2.5635632465530027
2021-06-06,ADA/USD,LONG,1.371518337260591,-63.84120000000001,65.2127183372606,6.0,100.0,0.25336220176009033,2379.307495494576,2.1490340991990604
2021-06-06,CRV/USD,LONG,-32.73567114002242,-96.2176,63.481928859977586,5.0,83.33333333333334,0.24663779823990975,2316.159071668335,2.871042949487124
2021-06-06,XTZ/USD,SHORT,-45.86254072580076,1.3385000000000105,-47.20104072580077,1.0,16.666666666666664,-0.5,-4695.46656716291,2.454463060300604
2021-06-13,CRV/USD,LONG,-40.13459607609019,-124.60430000000001,84.46970392390982,5.0,83.33333333333334,0.21106012330076573,2158.959590784751,2.913938882772527
2021-06-13,GRT/USD,LONG,-49.860948477751755,-165.49939999999998,115.63845152224823,6.0,100.0,0.2889398766992343,2955.601030664764,2.6695952489864805
2021-06-13,XTZ/USD,SHORT,-48.87504433512729,-21.88249999999999,-26.992544335127302,1.0,16.666666666666664,-0.5,-5114.560621449515,2.295951584189283
2021-09-05,ADA/USD,LONG,107.63255416191564,80.8329,26.79965416191564,5.0,100.0,0.363055586254909,3463.3112940039905,1.2812144656632518
2021-09-05,GRT/USD,SHORT,45.618776671408256,113.46690000000001,-67.84812332859175,1.0,20.0,-0.5,-4769.670850860185,1.1874575200130004
2021-09-05,XLM/USD,LONG,39.52518177292583,49.63400000000001,-10.108818227074174,4.0,80.0,0.13694441374509098,1306.3595568561946,1.0045641221729371
2021-09-12,ADA/USD,LONG,20.600056080007477,69.756,-49.155943919992524,4.0,80.0,0.4452910301460037,4391.210746095002,1.259170726856639
2021-09-12,DOGE/USD,SHORT,-12.822299651567947,68.6537,-81.47599965156795,1.0,20.0,-0.5,-4930.719966058148,1.1706130869764841
2021-09-12,XTZ/USD,LONG,95.51665599866416,89.47730000000001,6.039355998664149,5.0,100.0,0.05470896985399634,539.5092199631462,1.958212148942131
2021-09-19,CRV/USD,LONG,34.27714562935522,20.73839999999999,13.538745629355226,6.0,100.0,0.4201978309082888,4116.438114249336,1.5885922323766013
2021-09-19,DOGE/USD,SHORT,-28.842040941032685,59.116,-87.95804094103269,1.0,16.666666666666664,-0.5,-4898.214378393326,0.9949045116846104
2021-09-19,XTZ/USD,LONG,74.88537952114113,77.45660000000001,-2.5712204788588764,5.0,83.33333333333334,0.07980216909171119,781.7762641439904,1.9948980636056006
2021-09-26,CRV/USD,LONG,16.45390070921986,7.296299999999993,9.157600709219865,6.0,100.0,0.09288707682880079,920.4038203272852,1.9078128657613547
2021-09-26,DOGE/USD,SHORT,-30.427408412483036,47.1528,-77.58020841248303,1.0,16.666666666666664,-0.5,-4954.423434078305,1.0198510714654099
2021-09-26,XTZ/USD,LONG,24.319633832363884,64.45630000000001,-40.13666616763613,5.0,83.33333333333334,0.40711292317119924,4034.01961375102,1.9652030697101488
2021-10-03,CRV/USD,LONG,27.51075877689695,-7.463300000000007,34.97405877689695,6.0,100.0,0.344898595564939,3808.65374456504,1.965121681725219
