date,symbol,signal,dw_stat,dw_rank,percentile,weight,position_size,regime,behavior
2020-02-24,ALGO/USD,LONG,2.4536738096031354,6.0,100.0,0.25,2500.0,,weak_mean_reversion
2020-02-24,ZRX/USD,LONG,2.352631777265939,5.0,83.33333333333334,0.25,2500.0,,weak_mean_reversion
2020-02-24,XRP/USD,SHORT,1.615422452032433,1.0,16.666666666666664,-0.5,5000.0,,weak_momentum
2020-03-02,ALGO/USD,LONG,2.2481568944186785,6.0,100.0,0.25,2422.846113101349,,weak_mean_reversion
2020-03-02,ZRX/USD,LONG,2.1120023356596462,5.0,83.33333333333334,0.25,2422.846113101349,,weak_mean_reversion
2020-03-02,XRP/USD,SHORT,1.439548358042301,1.0,16.666666666666664,-0.5,4845.692226202698,,strong_momentum
2020-03-09,ALGO/USD,LONG,2.037803795646353,6.0,100.0,0.25,2343.19775038248,,weak_mean_reversion
2020-03-09,LINK/USD,LONG,1.9758650410869774,5.0,83.33333333333334,0.25,2343.19775038248,,weak_momentum
2020-03-09,XRP/USD,SHORT,1.345335567153844,1.0,16.666666666666664,-0.5,4686.39550076496,,strong_momentum
2020-03-16,XLM/USD,LONG,2.5092481122900225,5.0,83.33333333333334,0.25,1881.1809988974878,,strong_mean_reversion
2020-03-16,XTZ/USD,LONG,2.573609473609752,6.0,100.0,0.25,1881.1809988974878,,strong_mean_reversion
2020-03-16,ZRX/USD,SHORT,1.9823632193004799,1.0,16.666666666666664,-0.5,3762.3619977949757,,weak_momentum
2020-03-23,XLM/USD,LONG,2.596561908988866,6.0,100.0,0.25,1956.8799359186894,,strong_mean_reversion
2020-03-23,XRP/USD,LONG,2.564950221593382,5.0,83.33333333333334,0.25,1956.8799359186894,,strong_mean_reversion
2020-03-23,ALGO/USD,SHORT,2.0614500346728724,1.0,16.666666666666664,-0.5,3913.759871837379,,weak_mean_reversion
2020-03-30,XLM/USD,LONG,2.692178071701084,7.0,100.0,0.25,2038.1078716825227,,strong_mean_reversion
2020-03-30,XRP/USD,LONG,2.6425355787547153,6.0,85.71428571428571,0.25,2038.1078716825227,,strong_mean_reversion
2020-03-30,ALGO/USD,SHORT,2.102879790278615,1.0,14.285714285714285,-0.5,4076.2157433650455,,weak_mean_reversion
2020-04-06,KNC/USD,LONG,2.8374493429394483,7.0,100.0,0.25,2023.4896101750455,,strong_mean_reversion
2020-04-06,XLM/USD,LONG,2.6859798459900843,6.0,85.71428571428571,0.25,2023.4896101750455,,strong_mean_reversion
2020-04-06,ALGO/USD,SHORT,2.1058043149755163,1.0,14.285714285714285,-0.5,4046.979220350091,,weak_mean_reversion
2020-04-13,XRP/USD,LONG,2.723739246557647,7.0,100.0,0.25,2076.709680476946,,strong_mean_reversion
2020-04-13,ZRX/USD,LONG,2.5907583699753505,6.0,85.71428571428571,0.25,2076.709680476946,,strong_mean_reversion
2020-04-13,LINK/USD,SHORT,1.6774539494832432,1.0,14.285714285714285,-0.5,4153.419360953892,,weak_momentum
2020-04-20,XRP/USD,LONG,2.7419827136399895,6.0,85.71428571428571,0.25,2039.3678659526704,,strong_mean_reversion
2020-04-20,ZRX/USD,LONG,2.7500570679035077,7.0,100.0,0.25,2039.3678659526704,,strong_mean_reversion
2020-04-20,LINK/USD,SHORT,2.0910525057890803,1.0,14.285714285714285,-0.5,4078.735731905341,,weak_mean_reversion
2020-04-27,XRP/USD,LONG,2.6100145517606865,7.0,100.0,0.25,2132.377473536556,,strong_mean_reversion
2020-04-27,ZRX/USD,LONG,2.385002821651121,6.0,85.71428571428571,0.25,2132.377473536556,,weak_mean_reversion
2020-04-27,KNC/USD,SHORT,1.1258800408610694,1.0,14.285714285714285,-0.5,4264.754947073112,,strong_momentum
2020-05-04,XRP/USD,LONG,2.3422706317190536,6.0,85.71428571428571,0.25,2158.8874680756653,,weak_mean_reversion
2020-05-04,ZRX/USD,LONG,2.5447152514377476,7.0,100.0,0.25,2158.8874680756653,,strong_mean_reversion
2020-05-04,KNC/USD,SHORT,1.6739170551459897,1.0,14.285714285714285,-0.5,4317.774936151331,,weak_momentum
2020-05-11,ALGO/USD,LONG,2.128870591055228,6.0,85.71428571428571,0.25,2591.167899234015,,weak_mean_reversion
2020-05-11,LINK/USD,LONG,2.357050153839179,7.0,100.0,0.25,2591.167899234015,,weak_mean_reversion
2020-05-11,ZRX/USD,SHORT,1.0993485004355996,1.0,14.285714285714285,-0.5,5182.33579846803,,strong_momentum
2020-05-18,ALGO/USD,LONG,2.100117121358669,6.0,85.71428571428571,0.25,2588.750351070867,,weak_mean_reversion
2020-05-18,LINK/USD,LONG,2.114835941036216,7.0,100.0,0.25,2588.750351070867,,weak_mean_reversion
2020-05-18,ZRX/USD,SHORT,1.1482694437405228,1.0,14.285714285714285,-0.5,5177.500702141734,,strong_momentum
2020-05-25,ALGO/USD,LONG,2.6573853894631876,7.0,100.0,0.25,2814.950106441093,,strong_mean_reversion
2020-05-25,LINK/USD,LONG,2.587396211341902,6.0,85.71428571428571,0.25,2814.950106441093,,strong_mean_reversion
2020-05-25,ZRX/USD,SHORT,1.1811595352345672,1.0,14.285714285714285,-0.5,5629.900212882186,,strong_momentum
2020-06-01,ALGO/USD,LONG,2.386521414540168,6.0,85.71428571428571,0.25,2957.4718652388506,,weak_mean_reversion
2020-06-01,LINK/USD,LONG,2.6361368278689086,7.0,100.0,0.25,2957.4718652388506,,strong_mean_reversion
2020-06-01,ZRX/USD,SHORT,1.1537219370704732,1.0,14.285714285714285,-0.5,5914.943730477701,,strong_momentum
2020-06-08,ALGO/USD,LONG,2.5557548277135487,7.0,100.0,0.25,2997.889549015027,,strong_mean_reversion
2020-06-08,LINK/USD,LONG,2.54467066461396,6.0,85.71428571428571,0.25,2997.889549015027,,strong_mean_reversion
2020-06-08,XLM/USD,SHORT,2.136381675622338,1.0,14.285714285714285,-0.5,5995.779098030054,,weak_mean_reversion
2020-06-15,ALGO/USD,LONG,2.8186724006155255,6.0,85.71428571428571,0.25,3056.5797547961806,,strong_mean_reversion
2020-06-15,XRP/USD,LONG,2.924877829295132,7.0,100.0,0.25,3056.5797547961806,,strong_mean_reversion
2020-06-15,KNC/USD,SHORT,2.1976547457566014,1.0,14.285714285714285,-0.5,6113.159509592361,,weak_mean_reversion
2020-06-22,XRP/USD,LONG,3.0065495372353217,7.0,100.0,0.25,2980.7032816321366,,strong_mean_reversion
2020-06-22,XTZ/USD,LONG,2.6212531348993915,6.0,85.71428571428571,0.25,2980.7032816321366,,strong_mean_reversion
