date,Dilution Factor
2021-08-13,-0.08210096131325317
2021-08-14,-0.00923806416476387
2021-08-15,0.0459493883175972
2021-08-16,-0.03231273494703922
2021-08-17,0.1447399958038471
2021-08-18,0.13460667805291987
2021-08-19,-0.13528067794405965
2021-08-20,0.019632097963133564
2021-08-21,-0.019415640739112734
2021-08-22,-0.04562462018135534
2021-08-23,-0.01571841315672469
2021-08-24,0.22685493486805136
2021-08-25,-0.09319226632007509
2021-08-26,0.04095718118456643
2021-08-27,-0.018323080339029327
2021-08-28,0.011625254264247799
2021-08-29,-0.013152629579856833
2021-08-30,-0.015432061196911383
2021-08-31,-0.06547445373576395
2021-09-01,-0.03126132646459137
2021-09-02,0.008581200953008102
2021-09-03,-0.014414265788662539
2021-09-04,0.0697529701049378
2021-09-05,0.08959746565138492
2021-09-06,0.09462686616777809
2021-09-07,0.2812964160280045
2021-09-08,-0.16963622157542302
2021-09-09,-0.08176432245987972
2021-09-10,0.13946070022353557
2021-09-11,0.07627487510760252
2021-09-12,-0.15467703124107005
2021-09-13,0.10269264141365811
2021-09-14,-0.06845202381935148
2021-09-15,-0.012007243915386573
2021-09-16,-0.015975216640365105
2021-09-17,-0.022595918382245193
2021-09-18,-0.0046033051071802285
2021-09-19,-0.04467004115809606
2021-09-20,0.008677744695264202
2021-09-21,-0.031809560718670304
2021-09-22,0.08126714614940253
2021-09-23,0.054314514429086774
2021-09-24,0.050289252169305645
2021-09-25,-0.003932471121615719
2021-09-26,-0.050832185889246324
2021-09-27,0.011190130370152018
2021-09-28,-0.023987271858931167
2021-09-29,-0.02273045014552042
2021-09-30,0.02028690427048773
2021-10-01,-0.006816946402101884
2021-10-02,0.012258570709140054
2021-10-03,-0.0500845092262704
2021-10-04,0.03938907169946302
2021-10-05,0.009444013184612441
2021-10-06,0.07032795566078903
2021-10-07,-0.02565097024497163
2021-10-08,0.04231807929353101
2021-10-09,-0.009086664474827099
2021-10-10,0.04104346237672151
2021-10-11,0.0135681317124807
2021-10-12,-0.019838376293290817
2021-10-13,-0.026987715814215642
2021-10-14,0.004957724324894757
2021-10-15,0.011913118579530889
2021-10-16,0.009457731497348933
2021-10-17,-0.028527984500920808
2021-10-18,0.0013483745891526519
2021-10-19,-0.011113434489748678
2021-10-20,0.017279248270401358
2021-10-21,-0.04434577942656613
2021-10-22,-0.05463730215779617
2021-10-23,-0.006892172735708644
2021-10-24,0.004077181400402138
2021-10-25,-0.04162814999394426
2021-10-26,0.0602290252889392
2021-10-27,0.07361019015376552
2021-10-28,-0.043879409869030155
2021-10-29,-0.004038000530130482
2021-10-30,0.015147866224491588
2021-10-31,-0.034238390781153205
2021-11-01,0.010412182248934117
2021-11-02,-0.005543656316981157
2021-11-03,-0.0006922954365930394
2021-11-04,0.013489890526178244
2021-11-05,0.002877635785733272
2021-11-06,0.0057857282344868245
2021-11-07,-0.009940436975992489
2021-11-08,-0.02662019826847132
2021-11-09,-0.03811758308024821
2021-11-10,0.028104163646151883
2021-11-11,-0.044172847518521643
2021-11-12,-0.006659334661764847
2021-11-13,0.009373215576188133
2021-11-14,0.0029016432414202924
2021-11-15,0.016258769703795743
2021-11-16,0.055030144113509524
2021-11-17,0.016513677611954956
2021-11-18,-0.00017453010404039002
2021-11-19,-0.02195324318312518
2021-11-20,-0.030908618868268116
2021-11-21,-0.0733660288234827
2021-11-22,0.03535441840940359
2021-11-23,-0.02563382858521245
2021-11-24,-0.043469967306883746
2021-11-25,-0.041151521354590305
2021-11-26,0.06229146716714923
2021-11-27,-0.00362877457716498
2021-11-28,-0.001292549251834987
2021-11-29,-0.011763135947533643
2021-11-30,0.02506575849015343
2021-12-01,-0.02512128768937629
2021-12-02,0.0027734703084449754
2021-12-03,0.015661475643830174
2021-12-04,-0.014376371162587194
2021-12-05,-0.03048437823161948
2021-12-06,0.014182463353513688
2021-12-07,0.00607828158147944
2021-12-08,0.017754017589860362
2021-12-09,-0.012468828428402468
2021-12-10,-0.0015760768766658086
2021-12-11,0.007433569890787214
2021-12-12,-0.012240121937968224
2021-12-13,0.006729774339880191
2021-12-14,0.000759252041493283
2021-12-15,-0.005823073806524223
2021-12-16,0.0005599634428512116
2021-12-17,0.012429313691990712
2021-12-18,-0.007649140834215977
2021-12-19,0.004452375593509758
2021-12-20,0.0023148515375424157
2021-12-21,0.0034780303457835303
2021-12-22,0.007620597741909048
2021-12-23,0.02525893929310601
2021-12-24,-0.03484204710927729
2021-12-25,0.00650989729039773
2021-12-26,0.023787896640952218
2021-12-27,0.002630877431930162
2021-12-28,0.010425974381681885
2021-12-29,-0.037958127669993555
2021-12-30,-0.021168555869774675
2021-12-31,0.014634924874008939
2022-01-01,0.021448152618997133
2022-01-02,0.007772831189245966
2022-01-03,-0.01788626711078164
2022-01-04,0.025249971194894506
2022-01-05,0.03801077110514601
2022-01-06,-0.002387649594720676
2022-01-07,0.01864756559018258
2022-01-08,0.0055809917332633316
2022-01-09,-0.004331076615119533
2022-01-10,0.01315544185482877
2022-01-11,-0.018940167553341228
2022-01-12,-0.015818743888540644
2022-01-13,0.029499527520956623
2022-01-14,-0.003405024655492794
2022-01-15,-0.002151647440144508
2022-01-16,-0.006615994396314968
2022-01-17,0.02296926268808646
2022-01-18,0.016949785643957875
2022-01-19,0.0224534759715699
2022-01-20,0.03778436414615849
2022-01-21,0.06632494671505323
2022-01-22,0.04055031213639731
2022-01-23,-0.019446501702419988
2022-01-24,0.030996588303090527
2022-01-25,0.006442796838657169
2022-01-26,0.0012697340978847418
2022-01-27,-0.0017986332452051414
2022-01-28,-0.013588808422402704
2022-01-29,-0.016169166502391405
2022-01-30,0.015757406213900815
2022-01-31,-0.005689950174165254
2022-02-01,-0.01607330420360227
2022-02-02,0.018601956363500642
2022-02-03,-0.06277025658865168
2022-02-04,0.02197531763567053
2022-02-05,0.0014019839593246365
2022-02-06,-0.035204827291075436
2022-02-07,-0.017059739756795297
2022-02-08,-0.05921100311672155
2022-02-09,0.0722660537359711
2022-02-10,-0.07237034616449245
2022-02-11,0.005214436845519109
2022-02-12,-0.008874234515723622
2022-02-13,-0.07022382761323012
2022-02-14,0.008336967899665598
2022-02-15,0.04992669023705144
2022-02-16,-0.038406826480724146
2022-02-17,0.023097364740804226
2022-02-18,-0.028912784212168377
2022-02-19,-0.015781870874872202
2022-02-20,-0.02045951968881069
2022-02-21,-0.010248617918681695
2022-02-22,0.04383562311414366
2022-02-23,-0.022552259971413132
2022-02-24,0.031952700652878634
2022-02-25,-0.03604293956186229
2022-02-26,-0.05862830278854721
2022-02-27,0.02809532498273323
2022-02-28,-0.008793226917483174
2022-03-01,0.010823323210766619
2022-03-02,-0.03742873891227137
2022-03-03,-0.04080017735272619
2022-03-04,0.026280886248094194
2022-03-05,0.06733496526256598
2022-03-06,-0.008597484714512557
2022-03-07,-0.07253970901765591
2022-03-08,-0.020035418326969423
2022-03-09,0.17317111519432382
2022-03-10,-0.06580747090913137
2022-03-11,-0.07631979531361549
2022-03-12,-0.016526177842159585
2022-03-13,-0.0387371593821826
2022-03-14,0.02043259368552764
2022-03-15,0.046294973551793295
2022-03-16,-0.016008200850785578
2022-03-17,0.05354560379444205
2022-03-18,0.07680141369518427
2022-03-19,-0.057784636695299395
2022-03-20,0.020303988904193458
2022-03-21,-0.10265884595154404
2022-03-22,0.03774301313927632
2022-03-23,0.02249305961409471
2022-03-24,-0.05271741148635748
2022-03-25,-0.05756691631343509
2022-03-26,-0.010306419142333587
2022-03-27,0.018054986720733607
2022-03-28,0.003552821914494894
2022-03-29,0.04746601531297809
2022-03-30,0.17582918148875826
2022-03-31,0.08118465279752947
2022-04-01,0.09560159563362246
2022-04-02,0.008905067384665
2022-04-03,-0.015618773768133472
2022-04-04,0.03250180391351988
2022-04-05,-0.01261402747238203
2022-04-06,-0.028434165199495084
2022-04-07,-0.025675567521747603
2022-04-08,-0.003248140645365199
2022-04-09,-0.002344219476496122
2022-04-10,0.0161256714537033
2022-04-11,-0.0018403032280245174
2022-04-12,0.01748225048563335
2022-04-13,-0.005423027435780763
2022-04-14,0.024038734596929064
2022-04-15,-0.00696356301933674
2022-04-16,-0.005843822737714388
2022-04-17,0.02245561469959262
2022-04-18,-0.05638336026827827
2022-04-19,0.06346023811110091
2022-04-20,0.045833716181994735
2022-04-21,-0.04983832859732876
2022-04-22,-0.024440447787927276
2022-04-23,0.04668647205249927
2022-04-24,-0.025007465248261085
2022-04-25,0.014916639580577973
2022-04-26,0.0039704529532008925
2022-04-27,0.026343462628694504
2022-04-28,-0.039199974345939144
2022-04-29,0.03579585823384042
2022-04-30,0.029460790012532802
2022-05-01,-0.09464357302939808
2022-05-02,-0.10068008512335053
2022-05-03,-0.007031929514656039
2022-05-04,-0.009716256135142584
2022-05-05,-0.0015556219222414708
2022-05-06,-0.05615096908809508
2022-05-07,-0.04904042479644248
2022-05-08,-0.034306256236853225
2022-05-09,-0.003136609589103029
2022-05-10,0.06284408023768415
2022-05-11,-0.007510652742994228
2022-05-12,-0.03625080950001933
2022-05-13,-0.030532366307193363
2022-05-14,-0.030890940671042345
2022-05-15,0.027611879310953075
2022-05-16,0.0011755230890403354
2022-05-17,-0.039751659567753034
2022-05-18,0.022082308771965403
2022-05-19,0.01975816876710293
2022-05-20,-0.033535598897010035
2022-05-21,0.024137907489925673
2022-05-22,0.019389478906095173
2022-05-23,0.011577001047024919
2022-05-24,0.014528489424469156
2022-05-25,0.006637089719430427
2022-05-26,0.0022530906929079664
2022-05-27,0.03627823945356438
2022-05-28,0.0013738958460614865
2022-05-29,-0.012706343729912525
2022-05-30,0.06628496273597402
2022-05-31,0.008835893646121164
2022-06-01,-0.014390245387951688
2022-06-02,0.021799438101866728
2022-06-03,-0.03546358895246278
2022-06-04,-0.009778753664672034
2022-06-05,-0.01643619943847308
2022-06-06,-0.018322333337400944
2022-06-07,0.0030104650587557628
2022-06-08,-0.05642906462446495
2022-06-09,0.03789170954937482
2022-06-10,-0.0006392353406720411
2022-06-11,0.008943393382672086
2022-06-12,-0.028613183997632546
2022-06-13,-0.04340873891583003
2022-06-14,-0.0012944954921453276
2022-06-15,-0.048946192337397776
2022-06-16,0.01844031057282581
2022-06-17,-0.013059602881851833
2022-06-18,-0.032585751049911446
2022-06-19,0.08033992888538863
2022-06-20,0.21609261939515648
2022-06-21,-0.02321172066599319
2022-06-22,0.006933441833776713
2022-06-23,-0.0022082532043613337
2022-06-24,-0.02591032650462989
2022-06-25,-0.008671349997580305
2022-06-26,0.012921540482289069
2022-06-27,-0.0207945534051829
2022-06-28,0.04244414254459118
2022-06-29,-0.0002483138653405631
2022-06-30,-0.025963059755183353
2022-07-01,-0.00042246122442081424
2022-07-02,0.05132226769861331
2022-07-03,-0.007028790602210535
2022-07-04,0.016646408182281032
2022-07-05,-0.0060085326831816645
2022-07-06,-0.0007320740292111809
2022-07-07,-0.009840989045668413
2022-07-08,-0.009953514079151361
2022-07-09,0.003921512818908606
2022-07-10,-0.011489417900441543
2022-07-11,0.003566321896619191
2022-07-12,0.019316611447206148
2022-07-13,0.009316035382973369
2022-07-14,-0.004268869660928605
2022-07-15,-0.023149589301215506
2022-07-16,-0.040232214289168004
2022-07-17,-0.04369839950569191
2022-07-18,-0.06641861016057475
2022-07-19,0.00970385074448814
2022-07-20,0.03593958983652698
2022-07-21,0.01584001566675086
2022-07-22,-0.005357447057723338
2022-07-23,-0.005096956729425041
2022-07-24,0.029268425982379297
2022-07-25,-0.002987023939949103
2022-07-26,-0.034008466514248964
2022-07-27,-0.013022621009951219
2022-07-28,-0.045947015624791226
2022-07-29,0.006993098760120939
2022-07-30,-0.03169842760044737
2022-07-31,0.020245340803313746
2022-08-01,0.026060299056169772
2022-08-02,0.12704264335264126
2022-08-03,-0.049625529472783404
2022-08-04,-0.0479282613898755
2022-08-05,-0.03421939483291901
2022-08-06,0.006054692426888525
2022-08-07,-0.016125308308154493
2022-08-08,-0.03217820177410694
2022-08-09,-0.025670241215105555
2022-08-10,0.020179162773914565
2022-08-11,-0.0005018545910969044
2022-08-12,0.0339488839631486
2022-08-13,-0.005019683841432941
2022-08-14,0.007997368380361209
2022-08-15,0.002028060523264679
2022-08-16,-0.009775606584874967
2022-08-17,-0.021657337741068566
2022-08-18,0.02004881526060754
2022-08-19,-0.028156346484549018
2022-08-20,0.01877329992056701
2022-08-21,0.0016146341275999239
2022-08-22,0.0030301530924281414
2022-08-23,-0.011489775402212996
2022-08-24,-0.0012562778764974684
2022-08-25,0.014313651611328384
2022-08-26,0.005760714840669236
2022-08-27,-0.01755381599270649
2022-08-28,-0.005928943595798191
2022-08-29,-0.007915998561997508
2022-08-30,0.026533617780222906
2022-08-31,0.0159204819465482
2022-09-01,-0.004073263792791112
2022-09-02,-0.04620610374655534
2022-09-03,-0.011305644737049245
2022-09-04,-0.018535074037576996
2022-09-05,0.013632870610771302
2022-09-06,0.00637341423868489
2022-09-07,-0.03380055438113258
2022-09-08,0.00024479527662245315
2022-09-09,-0.020108556974469217
2022-09-10,0.03866962337476775
2022-09-11,-0.0010624186516263595
2022-09-12,-0.0009380736850578967
2022-09-13,-0.019219067508493573
2022-09-14,-0.01410129939683093
2022-09-15,-0.011810994601959359
2022-09-16,0.007223085930454473
2022-09-17,0.003853981119819881
2022-09-18,-0.0013836222861409071
2022-09-19,-0.035747966101308724
2022-09-20,0.0048506323877869385
2022-09-21,-0.021594863647552157
2022-09-22,-0.020986415912702124
2022-09-23,0.10392330757274956
2022-09-24,-0.011929279491941027
2022-09-25,-0.031760984550323196
2022-09-26,0.00648765058841885
2022-09-27,4.314348485651501e-05
2022-09-28,0.006017444744967158
2022-09-29,-0.01314874332177941
2022-09-30,-0.007140450099489175
2022-10-01,0.016473303205131636
2022-10-02,0.02398438230592896
2022-10-03,-0.0426076784368863
2022-10-04,0.0008135037350438905
2022-10-05,-0.005834428169063513
2022-10-06,0.017151804445315263
2022-10-07,-0.0048141605106141695
2022-10-08,-0.0007816522417565877
2022-10-09,-0.008932470763970184
2022-10-10,0.012482124967828617
2022-10-11,0.006951663914691424
2022-10-12,0.0012262914826077032
2022-10-13,-0.0021827346966364278
2022-10-14,0.03603893488543854
2022-10-15,-0.00470303128806243
2022-10-16,-0.048351609900080215
2022-10-17,0.02703365568363404
2022-10-18,-0.015021322624520439
2022-10-19,0.007861105275517229
2022-10-20,-0.02473742656063608
2022-10-21,0.027474623239947295
2022-10-22,-0.009956492424813683
2022-10-23,0.0012844619274764244
2022-10-24,0.00787587782112602
2022-10-25,-0.005975090843373752
2022-10-26,-0.009608512509433755
2022-10-27,0.014102900876354543
2022-10-28,0.005733702467587652
2022-10-29,-0.03923718153189839
2022-10-30,0.052096509817911536
2022-10-31,0.007413160454593441
2022-11-01,0.0036027226824097125
2022-11-02,-0.002409790069399606
2022-11-03,0.0006913580757658272
2022-11-04,-0.029425724052344775
2022-11-05,0.046905731529005505
2022-11-06,0.03128070891186453
2022-11-07,0.02823954874366629
2022-11-08,0.005151407441083708
2022-11-09,-0.03261499666781002
2022-11-10,0.058069383049413205
2022-11-11,-0.08933800188264758
2022-11-12,-0.026680900426587717
2022-11-13,-0.1469162998513685
2022-11-14,-0.027062112479894665
2022-11-15,0.04666881411242607
2022-11-16,-0.0067832817072729645
2022-11-17,-0.003610069323876409
2022-11-18,0.03817270007052462
2022-11-19,-0.03484730770516946
2022-11-20,-0.0601023549688704
2022-11-21,0.02181456761512578
2022-11-22,-0.03990141721306688
2022-11-23,-0.016008829713986837
2022-11-24,-0.036292742568485345
2022-11-25,0.03523102915068082
2022-11-26,-0.001036865094509204
2022-11-27,0.007392041205314457
2022-11-28,-0.0015025592788139395
2022-11-29,-0.007261951597780652
2022-11-30,-0.026219305440548634
2022-12-01,-0.0215757712476163
2022-12-02,-0.02572613454858347
2022-12-03,0.010475432613208368
2022-12-04,-0.016273297327741427
2022-12-05,0.006598476426747348
2022-12-06,-0.0057869064707218205
2022-12-07,0.009269424681916607
2022-12-08,-8.365896965461693e-05
2022-12-09,-0.0005027062976208346
2022-12-10,-0.002851573978528729
2022-12-11,0.004662656449616284
2022-12-12,-0.012046206900419154
2022-12-13,-0.003223635558009069
2022-12-14,-0.011068285900949089
2022-12-15,0.0015735056343610526
2022-12-16,0.053433679879996976
2022-12-17,-0.02723903432628027
2022-12-18,0.0023359630877112466
2022-12-19,0.0027960298720624815
2022-12-20,-0.010489613058762698
2022-12-21,0.02251753540465959
2022-12-22,0.0166699743337988
2022-12-23,0.01614650346072858
2022-12-24,0.01683558527377073
2022-12-25,-0.0010077544720686555
2022-12-26,-0.00736553119294663
2022-12-27,0.004837963414569567
2022-12-28,0.02977227218084912
2022-12-29,-0.0010074446441320477
2022-12-30,-0.014146858774593703
2022-12-31,0.006901199954372629
2023-01-01,-0.00040473721475306566
2023-01-02,-0.014008331208000938
2023-01-03,-0.008182183310633823
2023-01-04,0.014270595227730056
2023-01-05,0.006148048448196797
2023-01-06,0.001022600117924266
2023-01-07,0.02454692218748099
2023-01-08,-0.035662789421703235
2023-01-09,-0.0001347353699367894
2023-01-10,0.0017259790220104615
2023-01-11,0.016284181767710543
2023-01-12,-0.009908594588917864
2023-01-13,0.060375018651248766
2023-01-14,0.03319289699853245
2023-01-15,-0.032194025555636815
2023-01-16,0.10383432984461759
2023-01-17,-0.05709580296933878
2023-01-18,-0.06024961444572738
2023-01-19,0.012854974701922494
2023-01-20,-0.010812422267549467
2023-01-21,-0.014141066438915346
2023-01-22,0.0005683371094223743
2023-01-23,0.020592565758286607
2023-01-24,0.031712300104398336
2023-01-25,-0.0017795455991588011
2023-01-26,-0.0078678644141966
2023-01-27,0.011646961355632111
2023-01-28,0.005466312630505499
2023-01-29,0.0036701247423292158
2023-01-30,-0.01836564406046265
2023-01-31,-0.02338631369663607
2023-02-01,-0.032790505353738085
2023-02-02,-0.008741032289318967
2023-02-03,-0.017082957265338268
2023-02-04,0.020935894742562505
2023-02-05,0.009602483246814182
2023-02-06,-0.0243114121726579
2023-02-07,-0.06122391095409359
2023-02-08,0.049576577262740354
2023-02-09,0.010118923040970916
2023-02-10,-0.03991403806810272
2023-02-11,-0.04456149113707048
2023-02-12,0.004821564666474508
2023-02-13,0.0015461579974228304
2023-02-14,-0.03480775071580354
2023-02-15,-0.010544794437684898
2023-02-16,0.025429675915370452
2023-02-17,0.014390444024856276
2023-02-18,0.0002322691758963138
2023-02-19,-0.007862800224572275
2023-02-20,0.007259129556460176
2023-02-21,0.06743341624019938
2023-02-22,-0.012705372722969911
2023-02-23,-0.02115050841154491
2023-02-24,0.0017621728237084632
2023-02-25,0.018404422594367083
2023-02-26,-0.016595230961000303
2023-02-27,-0.012711258821526041
2023-02-28,-0.03782899892172208
2023-03-01,-0.02289534150510821
2023-03-02,0.0008926943341758149
2023-03-03,-0.010607390320932764
2023-03-04,0.01924419668784779
2023-03-05,-0.02296456104042733
2023-03-06,-0.025843649460718817
2023-03-07,-0.007895110774963847
2023-03-08,0.0388933601372036
2023-03-09,-0.010037412802698528
2023-03-10,0.07204635281522088
2023-03-11,0.044490141788695446
2023-03-12,-0.09968220754589263
2023-03-13,-0.01314110134723031
2023-03-14,-0.049502350099450594
2023-03-15,0.03248956725228235
2023-03-16,-0.011465688655677066
2023-03-17,-0.08906085846607309
2023-03-18,-0.0067578713772413045
2023-03-19,0.012790654603598642
2023-03-20,0.027276254485163305
2023-03-21,0.004319388582933395
2023-03-22,0.018903796138407418
2023-03-23,-0.03209298676849571
2023-03-24,0.043848231430135685
2023-03-25,0.030576663833921575
2023-03-26,-0.023697997337853022
2023-03-27,0.0009948171959745893
2023-03-28,-0.00920134128241266
2023-03-29,-0.006617030476180367
2023-03-30,-0.014521586108962023
2023-03-31,-0.015204513468187401
2023-04-01,0.010908427577063591
2023-04-02,0.011735355103965455
2023-04-03,0.010328615574899953
2023-04-04,-0.03627980827667189
2023-04-05,0.015209848678490717
2023-04-06,0.0014763535892587266
2023-04-07,-0.004088600093300547
2023-04-08,-0.0019867141657871424
2023-04-09,-0.021532392959957337
2023-04-10,-0.008883907134211742
2023-04-11,-0.0007162543422842846
2023-04-12,-0.007119155289841125
2023-04-13,-0.009494172459005388
2023-04-14,-0.020305255534718618
2023-04-15,0.002848523084566662
2023-04-16,0.013893820919408455
2023-04-17,-0.0024080902650078038
2023-04-18,0.0017151238545119185
2023-04-19,0.021009532995596283
2023-04-20,0.035198125792046016
2023-04-21,0.058122299967057006
2023-04-22,-0.04284653670827555
2023-04-23,0.020300582857180356
2023-04-24,-0.023304535571486054
2023-04-25,0.03467178933464233
2023-04-26,0.050979380224156705
2023-04-27,0.003486721226155569
2023-04-28,0.0572096754460396
2023-04-29,-0.04550644458141163
2023-04-30,-0.017288580527116522
2023-05-01,0.008628255457353472
2023-05-02,0.01849383190276725
2023-05-03,-0.025619858758375295
2023-05-04,-0.0035803064522202267
2023-05-05,-0.02577919626942655
2023-05-06,0.019096251240758012
2023-05-07,0.023932315500279702
2023-05-08,0.03698287200152452
2023-05-09,0.0013253141868689571
2023-05-10,-0.01854389159801012
2023-05-11,0.016389865989968357
2023-05-12,-0.03523388028059995
2023-05-13,0.022524579609379453
2023-05-14,0.006241305969000836
2023-05-15,-0.005664154648241207
2023-05-16,-0.02026401971749338
2023-05-17,-0.05071307231689079
2023-05-18,-0.00253192257562624
2023-05-19,0.005124588099995578
2023-05-20,0.0016885201489909105
2023-05-21,0.01768351775243567
