initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,win_rate,num_trades,num_long_trades,num_short_trades,avg_positions,avg_long_positions,avg_short_positions,avg_zscore_long,avg_zscore_short,avg_spread_long,avg_spread_short,pct_days_invested,trading_days,strategy,window,zscore_threshold
10000,16354.099394641256,0.6354099394641256,0.11371707376284768,3.8479917194196207,0.029552317690537865,0.027675005252913772,-2.5510344556057722,0.044576847448281234,0.3595438175270108,38,7,31,1.0167966406718656,0.3737252549490102,0.6430713857228554,-2.8715485561571557,3.1388194656882495,-79.0258032706716,92.28961246601462,90.76184763047391,1667,mean_reversion,30,2.5
