date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,daily_return,log_return
2021-01-31,10000.0,1,2,0.5,0.5,0.0,1.0,,
2021-02-01,10250.45705226001,1,2,0.5,0.5,0.0,1.0,0.025045705226000914,0.024737202060637432
2021-02-02,10506.203172055079,1,2,0.5,0.5,0.0,1.0,0.02494972843563903,0.02464356595896029
2021-02-03,10222.785263448792,1,2,0.5,0.5,0.0,1.0,-0.026976244792232484,-0.02734678269768625
2021-02-04,10007.79136105794,1,2,0.5,0.5,0.0,1.0,-0.02103085380845815,-0.0212551525850864
2021-02-05,9852.093591496,1,2,0.5,0.5,0.0,1.0,-0.015557655425130879,-0.01567994577186344
2021-02-06,10563.579421300432,1,2,0.5,0.5,0.0,1.0,0.07221671446752831,0.06972820123544618
2021-02-07,10227.877879180323,1,1,0.5,0.5,0.0,1.0,-0.03177914689060779,-0.03229506369010627
2021-02-08,9561.902330094143,1,1,0.5,0.5,0.0,1.0,-0.06511375643639905,-0.06733042173305241
2021-02-09,9576.239053067968,1,1,0.5,0.5,0.0,1.0,0.001499358859659461,0.001498235943460543
2021-02-10,9538.354599683249,1,1,0.5,0.5,0.0,1.0,-0.003956088937919877,-0.003963934957633161
2021-02-11,9435.189118077029,1,1,0.5,0.5,0.0,1.0,-0.0108158572349204,-0.010874773826202614
2021-02-12,8099.605309369312,1,1,0.5,0.5,0.0,1.0,-0.1415534751867189,-0.15263088967809374
2021-02-13,8404.136308193756,1,1,0.5,0.5,0.0,1.0,0.037598251666926874,0.036908669040773556
2021-02-14,8667.408205904283,1,2,0.5,0.5,5.551115123125783e-17,1.0,0.03132646687962981,0.030845805619259675
2021-02-15,8535.116680261874,1,2,0.5,0.5,5.551115123125783e-17,1.0,-0.015263100860103962,-0.015380780961789442
2021-02-16,8505.948811585124,1,2,0.5,0.5,5.551115123125783e-17,1.0,-0.0034173954228655656,-0.003423248056249556
2021-02-17,8336.422184468398,1,2,0.5,0.5,5.551115123125783e-17,1.0,-0.019930360606665087,-0.02013164923676088
2021-02-18,8303.336925127434,1,2,0.5,0.5,5.551115123125783e-17,1.0,-0.003968760051836773,-0.003976656479620562
2021-02-19,8141.536097229321,1,2,0.5,0.5,5.551115123125783e-17,1.0,-0.019486241418010364,-0.019678601234100302
2021-02-20,8310.044809411347,1,2,0.5,0.5,5.551115123125783e-17,1.0,0.02069741019012028,0.020486129136078987
2021-02-21,8678.62256024789,1,2,0.5,0.5,0.0,1.0,0.04435328079327783,0.04339782378337689
2021-02-22,8629.881652106033,1,2,0.5,0.5,0.0,1.0,-0.005616203240029538,-0.0056320334075612094
2021-02-23,9546.211125996791,1,2,0.5,0.5,0.0,1.0,0.1061810011806057,0.10091354358065799
2021-02-24,9373.382291340553,1,2,0.5,0.5,0.0,1.0,-0.018104442943397858,-0.018270333660186863
2021-02-25,9209.748911144738,1,2,0.5,0.5,0.0,1.0,-0.017457239565165872,-0.017611414114700616
2021-02-26,8957.692033365078,1,2,0.5,0.5,0.0,1.0,-0.02736848530958813,-0.027749979017957272
2021-02-27,8829.599508108526,1,2,0.5,0.5,0.0,1.0,-0.014299724167725403,-0.01440295047688356
2021-02-28,8602.470058228411,1,2,0.5,0.49999999999999994,5.551115123125783e-17,1.0,-0.02572364122195281,-0.026060279673270462
2021-03-01,8791.158007283768,1,2,0.5,0.49999999999999994,5.551115123125783e-17,1.0,0.02193415934936893,0.021697066369027976
2021-03-02,8869.063532079863,1,2,0.5,0.49999999999999994,5.551115123125783e-17,1.0,0.008861804637289916,0.008822769292800754
2021-03-03,8984.870523411939,1,2,0.5,0.49999999999999994,5.551115123125783e-17,1.0,0.013057409151845167,0.012972896071234499
2021-03-04,8845.8045903269,1,2,0.5,0.49999999999999994,5.551115123125783e-17,1.0,-0.015477789326253988,-0.0155988207981225
2021-03-05,8841.03712009512,1,2,0.5,0.49999999999999994,5.551115123125783e-17,1.0,-0.0005389526959472812,-0.000539097983155816
2021-03-06,8904.170945662916,1,2,0.5,0.49999999999999994,5.551115123125783e-17,1.0,0.00714099768049814,0.007115621492476915
