date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_trendline_score_long,avg_trendline_score_short,avg_r2_long,avg_r2_short,daily_return
2021-02-26,9938.351428461445,0,4969.175714230722,-4969.175714230722,0.0,9938.351428461445,2,1,500.0,500.0,0.42533024846661105,0.4075722816564346,-0.04626932925759719
2021-02-27,9908.936177859223,0,4954.468088929611,-4954.468088929611,0.0,9908.936177859223,2,1,482.2287953594438,500.0,0.3387155843355043,0.3358036269523487,-0.002959771629526209
2021-02-28,10099.094739935314,0,5049.547369967657,-5049.547369967657,0.0,10099.094739935314,2,1,500.0,374.7430344044548,0.2918863661870037,0.26200688131621064,0.01919061326694038
2021-03-01,10176.050273399693,0,5088.025136699846,-5088.025136699846,0.0,10176.050273399693,2,1,442.2189413523562,301.4336813509176,0.20299824263192157,0.20355436579441286,0.007620042731163901
2021-03-02,10492.36482332567,0,5246.182411662835,-5246.182411662835,0.0,10492.36482332567,2,1,317.6712861912419,233.0820166774583,0.11827158356498856,0.1286884796380112,0.031084216511078733
2021-03-03,10302.576586933501,0,5151.2882934667505,-5151.2882934667505,0.0,10302.576586933501,2,1,192.8531044362046,161.86361253277724,0.059394362121825875,0.06910508894910017,-0.01808822315921088
2021-03-04,10249.928403215172,0,5124.964201607586,-5124.964201607586,0.0,10249.928403215172,2,1,70.14637379053731,94.50311672812063,0.014374945693520462,0.02438411202457534,-0.005110195811123708
2021-03-05,10368.944955915835,0,5184.472477957917,-5184.472477957917,0.0,10368.944955915835,2,1,-68.85314440839146,21.376442073121495,0.04122516631346598,0.001294822625043977,0.01161145210178538
2021-03-06,10466.241950792595,0,5233.120975396298,-5233.120975396298,0.0,10466.241950792595,2,1,-169.4677140689589,-70.88202083935151,0.15308847024207747,0.015890396251649844,0.009383499988709021
2021-03-07,10691.750872455888,0,5345.875436227944,-5345.875436227944,0.0,10691.750872455888,2,1,396.07394758536304,-265.0262875314992,0.44785909988135986,0.3064345224277025,0.0215463126806672
2021-03-08,10761.98976140621,0,5380.994880703105,-5380.994880703105,0.0,10761.98976140621,2,1,335.784003381675,-289.18042663190556,0.420327903907941,0.3673011446595591,0.006569446836932169
2021-03-09,10775.879271871134,0,5387.939635935567,-5387.939635935567,0.0,10775.879271871134,2,1,285.7941550417254,-302.32831984990406,0.40639059832487906,0.43433159919951625,0.0012906080355821192
2021-03-10,10544.626614572884,0,5272.313307286442,-5272.313307286442,0.0,10544.626614572884,2,1,237.31809267337292,-346.00278191426287,0.40269407336303653,0.5046731009930087,-0.02146021233755846
2021-03-11,10305.64541904554,0,5152.82270952277,-5152.82270952277,0.0,10305.64541904554,2,1,177.0256816698747,-374.8090301993574,0.4369811598456945,0.5615866698240023,-0.022663789270363277
2021-03-12,10334.31965315479,0,5167.159826577395,-5167.159826577395,0.0,10334.31965315479,2,1,104.04831853621278,-415.9480661929426,0.556394246579794,0.6329576972917725,0.00278238120402019
2021-03-13,10372.272381547944,0,5186.136190773972,-5186.136190773972,0.0,10372.272381547944,2,1,100.73606313000596,-371.4396432227977,0.5665443506391894,0.5887083404718608,0.0036724941425214652
2021-03-14,10376.577965387667,0,5188.2889826938335,-5188.2889826938335,0.0,10376.577965387667,2,1,169.4686410530693,-412.62426803076573,0.4280508955972649,0.6275728119471823,0.0004151051651306581
2021-03-15,10128.71232418716,0,5064.35616209358,-5064.35616209358,0.0,10128.71232418716,2,1,206.39409991094072,-369.05749549309616,0.3739839723786501,0.6130808919182243,-0.023887031160686467
2021-03-16,10176.999284580585,0,5088.499642290292,-5088.499642290292,0.0,10176.999284580585,2,1,232.47528285671402,-328.26907523554945,0.33821747267222774,0.5758622942413247,0.004767334568098747
2021-03-17,10290.879196831947,0,5145.439598415974,-5145.439598415974,0.0,10290.879196831947,2,1,258.43893171372906,-297.07553737734094,0.3176154860275842,0.5304286047358656,0.011189930260082193
2021-03-18,10824.071269978574,0,5412.035634989287,-5412.035634989287,0.0,10824.071269978574,2,1,283.40532690643926,-284.79479203178835,0.30379511932665293,0.49737280640641524,0.051812101079834916
2021-03-19,10711.331136823834,0,5355.665568411917,-5355.665568411917,0.0,10711.331136823834,2,1,317.2814216851823,-254.0255659171299,0.32745248828645473,0.4500031726948952,-0.010415686514133937
2021-03-20,10984.904212005553,0,5492.452106002776,-5492.452106002776,0.0,10984.904212005553,1,1,212.8099358493016,-196.54017534597702,0.21299213491698357,0.3574455777278031,0.025540530087919677
2021-03-21,11010.157716899612,0,5505.078858449806,-5505.078858449806,0.0,11010.157716899612,2,1,208.96625447445405,-198.09782110842104,0.24984235387471027,0.21725433498712735,0.0022989280931970946
2021-03-22,10945.98818289898,0,5472.99409144949,-5472.99409144949,0.0,10945.98818289898,2,1,281.2586286077085,-190.15092641590263,0.3613951904744065,0.1941799047518815,-0.00582821206113493
2021-03-23,10876.566973111981,0,5438.283486555991,-5438.283486555991,0.0,10876.566973111981,2,1,346.11235455799584,-161.8586622870391,0.5525111042051891,0.171251964721649,-0.006342160125428986
2021-03-24,10941.063645595967,0,5470.531822797983,-5470.531822797983,0.0,10941.063645595967,2,1,346.448324159069,-199.5604658122176,0.5469569803383385,0.19346591179410086,0.005929874071793684
2021-03-25,10983.177937455384,0,5491.588968727692,-5491.588968727692,0.0,10983.177937455384,2,1,323.57790748642617,-294.11554799606574,0.44719106378502016,0.30994589138354084,0.003849195400336569
2021-03-26,11203.869438899099,0,5601.934719449549,-5601.934719449549,0.0,11203.869438899099,2,1,311.99453373785497,-260.7889223109635,0.447665984100033,0.32191654321397833,0.02009359246480935
2021-03-27,10210.795400618357,0,5105.397700309179,-5105.397700309179,0.0,10210.795400618357,2,1,299.55559406869855,-324.5474694142462,0.4167604821945568,0.40899622861909174,-0.08863670214085628
2021-03-28,10715.20405512691,0,5357.602027563455,-5357.602027563455,0.0,10715.20405512691,2,1,291.6751611808258,-252.97049856570285,0.4199009918021121,0.3777415481519433,0.049399545747239815
2021-03-29,11157.732196073532,0,5578.866098036766,-5578.866098036766,0.0,11157.732196073532,2,1,281.90316840482865,-262.4551332623934,0.4389631917271203,0.3876990782251915,0.04129908666880544
2021-03-30,11261.253859599645,0,5630.626929799822,-5630.626929799822,0.0,11261.253859599645,2,1,280.5630130558265,-281.9112342253872,0.4364093592861561,0.45347070058903366,0.009278020094669603
2021-03-31,11231.398452570398,0,5615.699226285199,-5615.699226285199,0.0,11231.398452570398,2,1,303.0123695227755,-266.01829231735474,0.45853227060350255,0.3992849026750358,-0.002651161886719766
2021-04-01,10981.52486659603,0,5490.762433298015,-5490.762433298015,0.0,10981.52486659603,2,1,312.5564723208315,-240.3162043930966,0.47493335338788084,0.349432372156493,-0.02224777146226009
2021-04-02,11052.930101791351,0,5526.465050895676,-5526.465050895676,0.0,11052.930101791351,2,1,330.87776287562946,-178.55602582616064,0.5176729151143343,0.22456215915601843,0.006502306015125914
2021-04-03,11470.418663019367,0,5735.209331509684,-5735.209331509684,0.0,11470.418663019367,2,1,352.2139400781623,-190.219864777519,0.5031514056074593,0.20506318530539833,0.037771754402061486
2021-04-04,11233.468339189747,0,5616.7341695948735,-5616.7341695948735,0.0,11233.468339189747,2,1,319.0333412611074,-164.02383355047695,0.5186503960134601,0.16872193961774204,-0.02065751310312225
2021-04-05,11582.673563613815,0,5791.336781806907,-5791.336781806907,0.0,11582.673563613815,2,1,325.25596138288296,-135.5011178850532,0.5325799044577344,0.12358132455858817,0.031086144891316447
2021-04-06,11358.61098185318,0,5679.30549092659,-5679.30549092659,0.0,11358.61098185318,2,1,329.53495307273147,-114.26483616832242,0.556057382061574,0.08406006516066902,-0.019344634080382894
2021-04-07,11449.96595119687,0,5724.982975598435,-5724.982975598435,0.0,11449.96595119687,2,1,353.07775331973426,-104.12022757746945,0.5411310911283091,0.06374758417817464,0.008042794096007055
2021-04-08,11969.3817999139,0,5984.69089995695,-5984.69089995695,0.0,11969.3817999139,2,1,340.80042037471594,-35.98791534867857,0.5657357847624935,0.010795201479504444,0.04536396448084945
2021-04-09,11505.593025575128,0,5752.796512787564,-5752.796512787564,0.0,11505.593025575128,2,1,328.7815138423665,15.667762296635514,0.5786334625242582,0.0024478022662792333,-0.03874793051902703
2021-04-10,11396.141246774847,0,5698.070623387423,-5698.070623387423,0.0,11396.141246774847,2,1,346.8905651646947,67.4635070402107,0.5948191771389869,0.05449679861410609,-0.009512919373819928
2021-04-11,11092.858951610298,0,5546.429475805149,-5546.429475805149,0.0,11092.858951610298,2,1,388.2187595494753,98.07837430258476,0.6525310935446182,0.10795201765177098,-0.026612718164613747
2021-04-12,11847.22787935882,0,5923.61393967941,-5923.61393967941,0.0,11847.22787935882,2,1,425.46683294261345,141.02122443039656,0.6974625794820778,0.2160111214989421,0.06800491478700477
2021-04-13,11267.632979308692,0,5633.816489654346,-5633.816489654346,0.0,11267.632979308692,2,1,433.473128369076,177.45776528366696,0.7168160229216209,0.2912095988671455,-0.048922406655142026
2021-04-14,11130.726100396707,0,5565.363050198353,-5565.363050198353,0.0,11130.726100396707,2,1,481.1810829845743,205.34098163816213,0.7377281801916928,0.3790597041669661,-0.012150456015331157
2021-04-15,11136.413437616382,0,5568.206718808191,-5568.206718808191,0.0,11136.413437616382,2,1,500.0,238.939805959883,0.7670493284561715,0.4694746338229173,0.0005109583299756082
2021-04-16,11157.467107249042,0,5578.733553624521,-5578.733553624521,0.0,11157.467107249042,2,1,500.0,280.2726546303178,0.786055971870256,0.5425010618937753,0.0018905251453349425
2021-04-17,11228.773095287503,0,5614.386547643751,-5614.386547643751,0.0,11228.773095287503,2,1,500.0,304.7311597836057,0.795218133152944,0.5860215794966805,0.006390875935644358
2021-04-18,11153.124957780967,0,5576.562478890483,-5576.562478890483,0.0,11153.124957780967,2,1,500.0,204.75119379586764,0.7531658643872374,0.2792714354088788,-0.006736990485477379
2021-04-19,11356.43197747075,0,5678.215988735375,-5678.215988735375,0.0,11356.43197747075,2,1,500.0,207.76307696598235,0.6593056449722376,0.23547571035354176,0.018228704552256003
2021-04-20,11472.2655290728,0,5736.1327645364,-5736.1327645364,0.0,11472.2655290728,2,1,486.8161815971889,209.49800959624454,0.5932663477647104,0.25717752907143127,0.01019981908330414
2021-04-21,11323.588796771985,0,5661.794398385992,-5661.794398385992,0.0,11323.588796771985,2,1,453.72253107575466,182.73924237712504,0.4928171118157811,0.15378405126039138,-0.012959666242386203
2021-04-22,11501.633959912358,0,5750.816979956179,-5750.816979956179,0.0,11501.633959912358,2,1,420.2251877756995,110.0215476006688,0.3663242267169154,0.04442673299238346,0.01572338649308147
2021-04-23,11359.594623591694,0,5679.797311795847,-5679.797311795847,0.0,11359.594623591694,2,1,356.54976290583676,-8.63764903100471,0.24593303600856392,0.00023849694986587748,-0.012349491977898586
2021-04-24,11383.562634646207,0,5691.781317323103,-5691.781317323103,0.0,11383.562634646207,2,1,241.6614925839882,-169.55860338233828,0.1394409337654579,0.07776077792663319,0.00210993542011928
2021-04-25,11431.062548786942,0,5715.531274393471,-5715.531274393471,0.0,11431.062548786942,2,1,388.8922995684568,-500.0,0.1874195190842649,0.8782759811474096,0.004172675608264065
2021-04-26,11223.944294373983,0,5611.972147186992,-5611.972147186992,0.0,11223.944294373983,2,1,249.44073993689233,-500.0,0.11645872028253226,0.8629459832626141,-0.018118897830275427
2021-04-27,11287.283654571249,0,5643.6418272856245,-5643.6418272856245,0.0,11287.283654571249,2,1,169.89210500417158,-500.0,0.06496985806068714,0.8560416668504691,0.005643235438099525
2021-04-28,11437.11561389514,0,5718.55780694757,-5718.55780694757,0.0,11437.11561389514,2,1,97.8706509354934,-500.0,0.023485272376750042,0.8487581669353614,0.01327440364832233
2021-04-29,11533.441642060816,0,5766.720821030408,-5766.720821030408,0.0,11533.441642060816,2,1,16.495845268423867,-500.0,0.0032468449322530174,0.8257121830565904,0.008422230868126324
2021-04-30,11357.854758942342,0,5678.927379471171,-5678.927379471171,0.0,11357.854758942342,2,1,-34.785388035762914,-500.0,0.009253823251889297,0.7831867965404057,-0.015224153255185668
2021-05-01,11682.341707046231,0,5841.1708535231155,-5841.1708535231155,0.0,11682.341707046231,2,1,-62.57880861312403,-500.0,0.019436374646847544,0.7026339371458323,0.028569387000517255
2021-05-02,11763.713001145274,0,5881.856500572637,-5881.856500572637,0.0,11763.713001145274,2,1,48.313788808755604,-500.0,0.020288121765073483,0.6400256806141467,0.006965323917033084
2021-05-03,12081.788566221352,0,6040.894283110676,-6040.894283110676,0.0,12081.788566221352,2,1,53.40689970368686,-499.6860125708616,0.023822429838729363,0.5775746427738444,0.027038704960339555
2021-05-04,12125.015213585322,0,6062.507606792661,-6062.507606792661,0.0,12125.015213585322,2,1,50.16479891479837,-500.0,0.01782202958572722,0.5545221891347673,0.0035778351133228803
2021-05-05,12653.225512138908,0,6326.612756069454,-6326.612756069454,0.0,12653.225512138908,2,1,62.08577400848323,-412.95795733726186,0.03136888443238091,0.4936810743094971,0.0435636813025817
2021-05-06,11710.67741671795,0,5855.338708358975,-5855.338708358975,0.0,11710.67741671795,2,1,80.32536866192268,-404.4113127027508,0.05697336137574947,0.45999460118680574,-0.0744907371260175
2021-05-07,11639.573133437365,0,5819.7865667186825,-5819.7865667186825,0.0,11639.573133437365,2,1,83.77499469129798,-303.4934382267385,0.06966503843450304,0.3653581823115103,-0.006071748093673723
2021-05-08,12024.234007612962,0,6012.117003806481,-6012.117003806481,0.0,12024.234007612962,2,1,99.33695284436443,-234.64295335173716,0.09070422316511968,0.24539039059875462,0.03304767879077719
2021-05-09,12036.259312106084,0,6018.129656053042,-6018.129656053042,0.0,12036.259312106084,2,1,218.61078195222962,-375.10086736404463,0.18701110876190727,0.3743631344341595,0.0010000890273349494
2021-05-10,13274.779043088594,0,6637.389521544297,-6637.389521544297,0.0,13274.779043088594,2,1,273.0223318676134,-414.82028994259036,0.22017619570493158,0.37341720525646366,0.10289905683045619
2021-05-11,12573.82052510415,0,6286.910262552075,-6286.910262552075,0.0,12573.82052510415,2,1,280.43459928202117,-372.4778078244001,0.2892587722349408,0.3480287504802525,-0.052803780440277226
2021-05-12,13240.6021767821,0,6620.30108839105,-6620.30108839105,0.0,13240.6021767821,2,1,388.0899957858078,-401.48969270982207,0.32228368471874747,0.33345339678300684,0.05302935971979972
2021-05-13,13244.844927343389,0,6622.4224636716945,-6622.4224636716945,0.0,13244.844927343389,2,1,403.4566542994182,-379.01964390681195,0.4049872246653409,0.31971410955997365,0.00032043486426380774
2021-05-14,13491.358475153585,0,6745.679237576793,-6745.679237576793,0.0,13491.358475153585,2,1,437.57225692506563,-315.3302654784263,0.49839034581077024,0.2774970902645315,0.018612037299227335
2021-05-15,13714.27437996644,0,6857.13718998322,-6857.13718998322,0.0,13714.27437996644,2,1,466.5127070500795,-261.57051647749057,0.5819115124009174,0.23541165957043464,0.016522865745757898
2021-05-16,13502.035453706767,0,6751.0177268533835,-6751.0177268533835,0.0,13502.035453706767,2,1,497.65176849024783,-213.51850989331336,0.6571413570856479,0.19672142835866888,-0.015475767829883025
2021-05-17,13352.857938979616,0,6676.428969489808,-6676.428969489808,0.0,13352.857938979616,2,1,500.0,-199.0780964396986,0.704081708041153,0.1767822115519687,-0.011048520442611953
2021-05-18,13998.501323262832,0,6999.250661631416,-6999.250661631416,0.0,13998.501323262832,2,1,500.0,-192.92504443308323,0.7285142513547531,0.1755143382834721,0.048352449133638675
2021-05-19,13877.118180647123,0,6938.559090323562,-6938.559090323562,0.0,13877.118180647123,2,1,500.0,-500.0,0.6097123671791984,0.23844470328111453,-0.008671152705039376
2021-05-20,13163.763661584559,0,6581.881830792279,-6581.881830792279,0.0,13163.763661584559,2,1,500.0,-500.0,0.5645467830325296,0.28739551131321434,-0.05140509072390842
2021-05-21,13196.911647792562,0,6598.455823896281,-6598.455823896281,0.0,13196.911647792562,2,1,500.0,-500.0,0.4651086814618487,0.3481390745791971,0.002518123772210945
2021-05-22,13549.0684992094,0,6774.5342496047,-6774.5342496047,0.0,13549.0684992094,2,1,500.0,-500.0,0.35171430372084395,0.43584451160444226,0.026684792686002545
2021-05-23,13710.628095594106,0,6855.314047797053,-6855.314047797053,0.0,13710.628095594106,3,2,383.37449983264474,-500.0,0.15833517142032869,0.3192145017799396,0.011924037168616675
2021-05-24,13855.13079075997,0,6927.565395379985,-6927.565395379985,0.0,13855.13079075997,3,2,217.3138848288437,-500.0,0.1099277296263303,0.4696753829543314,0.010539465745723176
2021-05-25,13600.002758095115,0,6800.001379047558,-6800.001379047558,0.0,13600.002758095115,3,2,59.11686037183056,-500.0,0.08716181664424533,0.6316963541693867,-0.01841397504778519
2021-05-26,13850.069202355187,0,6925.034601177594,-6925.034601177594,0.0,13850.069202355187,3,2,-46.07795943390128,-500.0,0.09672390134213556,0.7001056365761742,0.018387234819583043
2021-05-27,13926.13512720124,0,6963.06756360062,-6963.06756360062,0.0,13926.13512720124,3,2,-124.50617852374255,-500.0,0.10957295750611878,0.7451829166188512,0.005492097096028825
2021-05-28,14038.544600335752,0,7019.272300167876,-7019.272300167876,0.0,14038.544600335752,3,2,-243.79765093536005,-500.0,0.1337371224636313,0.775715620647706,0.00807183558882385
2021-05-29,14047.861810424462,0,7023.930905212231,-7023.930905212231,0.0,14047.861810424462,3,2,-283.98069039615655,-500.0,0.17346702699974417,0.8146131010913957,0.0006636877506864813
2021-05-30,14141.055245082625,0,7070.527622541313,-7070.527622541313,0.0,14141.055245082625,3,2,-308.44528813555496,-500.0,0.5120576572924648,0.8136663658225338,0.006633994263027798
2021-05-31,14326.935500477568,0,7163.467750238784,-7163.467750238784,0.0,14326.935500477568,3,2,-321.5335917062271,-500.0,0.5191426705429799,0.8186425563281066,0.01314472308985426
2021-06-01,14227.205752030795,0,7113.602876015398,-7113.602876015398,0.0,14227.205752030795,3,2,-334.9143933887256,-500.0,0.5290723393056652,0.8227359178821883,-0.006960996539940312
2021-06-02,14039.442148821414,0,7019.721074410707,-7019.721074410707,0.0,14039.442148821414,3,2,-346.8755298740198,-500.0,0.5218159070439764,0.8025722383395062,-0.013197503886705264
2021-06-03,14008.790478807152,0,7004.395239403576,-7004.395239403576,0.0,14008.790478807152,3,2,-359.00910506126746,-500.0,0.528781353196234,0.7877718909687778,-0.0021832541271474826
2021-06-04,13975.294306903317,0,6987.647153451659,-6987.647153451659,0.0,13975.294306903317,3,2,-372.66500709825215,-500.0,0.5218645482944321,0.7649555445196291,-0.002391082367496966
2021-06-05,14072.598093806153,0,7036.2990469030765,-7036.2990469030765,0.0,14072.598093806153,3,2,-380.5336714904175,-500.0,0.5041932102493938,0.7380044085742817,0.006962557264698965
2021-06-06,14180.505863197059,0,7090.252931598529,-7090.252931598529,0.0,14180.505863197059,4,3,-289.19169926091445,-500.0,0.3771911729266877,0.6867284918673145,0.007667935136895565
2021-06-07,14413.279445576063,0,7206.639722788032,-7206.639722788032,0.0,14413.279445576063,4,3,-301.70620549746207,-500.0,0.3652323220250847,0.6577240203715461,0.016415040804935277
2021-06-08,14041.733323535667,0,7020.866661767834,-7020.866661767834,0.0,14041.733323535667,4,3,-304.1731756271148,-500.0,0.3434475311619359,0.6306629157562821,-0.02577804193995814
2021-06-09,14005.897522096995,0,7002.9487610484975,-7002.9487610484975,0.0,14005.897522096995,4,3,-308.51947898116066,-500.0,0.32981827913268746,0.5909715837725322,-0.002552092438517284
2021-06-10,14133.2942195014,0,7066.6471097507,-7066.6471097507,0.0,14133.2942195014,4,3,-316.97754527839516,-483.8497751348575,0.3144798248646986,0.5499148844578013,0.009095932424424191
2021-06-11,14160.829275494263,0,7080.414637747132,-7080.414637747132,0.0,14160.829275494263,4,3,-338.54739459752636,-484.60334666870193,0.3516235392950893,0.5305277178184425,0.0019482404855670765
2021-06-12,14106.203995870115,0,7053.101997935058,-7053.101997935058,0.0,14106.203995870115,4,3,-334.2849041279137,-461.643628828077,0.3540766019637473,0.5012778494698424,-0.003857491574923433
2021-06-13,14041.219055208725,0,7020.6095276043625,-7020.6095276043625,0.0,14041.219055208725,4,3,-173.63387868881532,-500.0,0.1732843283356008,0.5259547169071298,-0.004606834034189156
2021-06-14,13984.348386883772,0,6992.174193441886,-6992.174193441886,0.0,13984.348386883772,4,3,-100.24053941807887,-500.0,0.14321600102231408,0.4838176419248139,-0.004050265728448688
2021-06-15,14176.59939126641,0,7088.299695633205,-7088.299695633205,0.0,14176.59939126641,4,3,-22.22001456443621,-459.34492536935437,0.1309777164509398,0.4381503398140669,0.01374758401778342
2021-06-16,14242.036276091698,0,7121.018138045849,-7121.018138045849,0.0,14242.036276091698,4,3,34.73055310632798,-411.58324999482335,0.1499178359808202,0.40224415200724284,0.004615837904370812
2021-06-17,14425.12011698281,0,7212.560058491405,-7212.560058491405,0.0,14425.12011698281,4,3,113.21492852228799,-327.95192570979924,0.25910967734298096,0.39935457719118667,0.012855173048425428
2021-06-18,14385.925705437134,0,7192.962852718567,-7192.962852718567,0.0,14385.925705437134,4,3,102.54047916302467,-368.50741895605717,0.2376101977391823,0.44656207762335726,-0.002717094292998712
2021-06-19,14432.352820556098,0,7216.176410278049,-7216.176410278049,0.0,14432.352820556098,4,3,112.52019694627619,-367.665075602712,0.23745832643227788,0.44200331620292815,0.003227259480522493
2021-06-20,14833.540484937987,0,7416.770242468993,-7416.770242468993,0.0,14833.540484937987,3,2,153.51152716516046,-500.0,0.2660033689257853,0.7442938810453519,0.027797800495181546
2021-06-21,15124.152420090812,0,7562.076210045406,-7562.076210045406,0.0,15124.152420090812,3,2,119.69358356299104,-500.0,0.19017130547498548,0.7451155174032729,0.019591542251690575
2021-06-22,13971.139572377091,0,6985.569786188546,-6985.569786188546,0.0,13971.139572377091,3,2,2.847913983407968,-500.0,0.13069539039943323,0.8355909038058786,-0.07623652656277558
2021-06-23,14168.205095880161,0,7084.1025479400805,-7084.1025479400805,0.0,14168.205095880161,3,2,-59.95701092990493,-500.0,0.11614980352583,0.8553230859512801,0.014105186086086796
2021-06-24,14236.74038548959,0,7118.370192744795,-7118.370192744795,0.0,14236.74038548959,3,2,-100.3006661737906,-500.0,0.12769993661454196,0.8507718967572515,0.004837259846651731
2021-06-25,14285.440904508727,0,7142.720452254363,-7142.720452254363,0.0,14285.440904508727,3,2,-166.1812941946581,-500.0,0.1449080062197637,0.8532818981563599,0.003420763299777141
2021-06-26,14212.631239566848,0,7106.315619783424,-7106.315619783424,0.0,14212.631239566848,3,2,-216.53008649773406,-500.0,0.16922645171097173,0.8500879496158862,-0.005096774081288502
2021-06-27,14030.258470101417,0,7015.129235050708,-7015.129235050708,0.0,14030.258470101417,3,2,-219.0840580926133,-500.0,0.3430926981508995,0.585116498580539,-0.012831738640887269
2021-06-28,13986.782924927005,0,6993.391462463503,-6993.391462463503,0.0,13986.782924927005,3,2,-255.0794635224936,-500.0,0.4077353174047833,0.6571124686719868,-0.003098698806373257
2021-06-29,13969.600735716347,0,6984.800367858174,-6984.800367858174,0.0,13969.600735716347,3,1,-262.52673191614605,-500.0,0.4401090830147291,0.7744203567711002,-0.0012284589889528519
