date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,long_positions,short_positions
2025-03-16,10831.173407288887,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-17,10735.509090227864,0,3,0.0,0.49999999999999994,-0.49999999999999994,0.49999999999999994,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-18,10792.739271501396,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-19,10479.702093561984,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-20,10684.070029265244,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-21,10695.108941686676,0,3,0.0,0.49999999999999994,-0.49999999999999994,0.49999999999999994,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-22,10689.01164421404,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-23,10563.877754307789,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-24,10393.55137135398,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-25,10386.19485024193,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-26,10498.199047595497,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-27,10485.751911975716,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-28,10739.643267985375,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-29,10902.48148994585,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-30,10927.409007890757,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-31,10909.57440102854,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-01,10735.334695202366,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-02,10735.334695202366,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-03,10735.334695202366,0,2,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC"
2025-04-04,10706.844076971076,0,2,0.0,0.49999999999999994,-0.49999999999999994,0.49999999999999994,None,"ETH/USDC:USDC, HYPE/USDC:USDC"
2025-04-05,10703.947840500234,0,2,0.0,0.4999999999999999,-0.4999999999999999,0.4999999999999999,None,"ETH/USDC:USDC, HYPE/USDC:USDC"
2025-04-06,11496.891181400284,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC"
2025-04-07,11361.086513461316,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-08,11559.789995142839,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-09,10909.050046361841,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-10,11151.834741120985,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-11,10843.628081528079,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-12,10599.32940771743,0,4,0.0,0.49999999999999994,-0.49999999999999994,0.49999999999999994,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-13,10755.210072747044,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-14,10687.847070131444,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-15,10806.272560463985,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-16,10721.041034693066,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-17,10595.85066553547,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-18,10615.642513979925,0,4,0.0,0.49999999999999994,-0.49999999999999994,0.49999999999999994,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-19,10488.130673243773,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-20,10542.750388581046,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-21,10476.31536341707,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-22,10076.461176835033,0,4,0.0,0.49999999999999994,-0.49999999999999994,0.49999999999999994,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-23,10059.112131021555,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-24,10044.333038086897,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-25,10049.09258737437,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-26,10061.374651706137,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-27,10133.107953706012,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-28,10043.811421149225,0,1,0.0,0.5,-0.5,0.5,None,ETH/USDC:USDC
2025-04-29,10049.679031565684,0,1,0.0,0.5,-0.5,0.5,None,ETH/USDC:USDC
2025-04-30,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-01,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-02,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-03,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-04,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-05,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-06,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-07,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-08,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-09,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-10,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-11,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-12,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-13,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-14,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-15,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-16,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-17,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-18,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-19,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-20,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-21,10058.35956788027,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-22,10058.35956788027,1,0,0.5,0.0,0.5,0.5,BTC/USDC:USDC,None
2025-05-23,9852.7979177595,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-24,9973.978760816062,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-25,10263.696929231952,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-26,10162.216471551073,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-27,10069.847328313144,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-28,9953.443829319269,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-29,9712.017217229128,3,0,0.5000000000000001,0.0,0.5000000000000001,0.5000000000000001,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-30,9756.140877799418,3,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-31,9764.76610958283,3,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-01,9884.78790128742,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-02,10022.713464925442,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-03,9982.796931379527,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-04,9939.193687915542,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-05,9756.47078893412,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-06,9794.36969607738,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-07,9923.37678909078,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-08,9931.819129328229,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-09,10267.507143549125,3,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-10,10435.690396171432,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-11,10366.233500368755,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-12,10213.714843284784,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-13,10434.41641184382,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-14,10162.542442320979,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-15,10295.378175140713,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-16,10386.317620009782,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-17,10145.176746880345,2,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-18,10078.784226749756,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-19,9743.749210933574,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-20,9266.477483289318,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-21,9412.582013598692,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-22,9590.338901274705,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-23,9918.235123900366,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-24,9827.679380987534,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-25,9762.096945830734,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-26,9599.931391016036,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-27,9709.336663302447,2,0,0.4999999999999999,0.0,0.4999999999999999,0.4999999999999999,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-28,9866.764431186626,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-29,10119.571846483457,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-30,10093.46135964362,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-07-01,9746.982907686843,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-07-02,10134.82525810317,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-07-03,10180.957927271598,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-07-04,10020.371160145898,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-07-05,10040.330786667191,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-07-06,10129.236662044716,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-07-07,9963.426561011533,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-08,9963.426561011533,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-09,9963.426561011533,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-10,9963.426561011533,1,0,0.5,0.0,0.5,0.5,BTC/USDC:USDC,None
2025-07-11,10029.525414545029,3,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-12,10060.681414385863,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-13,10180.858328728047,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-14,10144.589560772118,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-15,10102.294291337237,3,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-16,10088.463428589,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-17,10036.729186619648,4,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-18,9943.618120406132,4,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-19,9950.669938238103,4,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-20,10005.625879109959,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-21,9972.857072196475,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-22,10074.912077315576,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-23,9857.791722464111,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-24,9808.804807167582,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-25,9869.44298066133,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-26,9856.015350064234,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-27,9940.814706888086,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-28,9875.321411606403,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-29,9866.12497510592,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-30,9819.73825930448,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-31,9690.643255522607,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-08-01,9469.37377663924,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-08-02,9366.241578701281,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-08-03,9503.822023307586,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-08-04,9620.077245279495,2,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, XRP/USDC:USDC",None
2025-08-05,9464.547129582426,2,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, XRP/USDC:USDC",None
2025-08-06,9538.775357525114,2,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, XRP/USDC:USDC",None
2025-08-07,9920.892683710083,2,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, XRP/USDC:USDC",None
2025-08-08,9975.375712776196,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-09,10284.130588024933,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-10,10271.581897632743,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-11,10235.297553622931,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-12,10673.025983042391,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-13,10858.14279865773,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-14,10627.710870684405,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-15,10560.130299394852,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-16,10553.925166425308,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-17,10573.159548804331,2,0,0.4999999999999999,0.0,0.4999999999999999,0.4999999999999999,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-18,10477.386875139779,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-19,10283.271596682474,2,0,0.5000000000000001,0.0,0.5000000000000001,0.5000000000000001,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-20,10426.232626945743,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-21,10328.474896449774,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
