initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_long_exposure,avg_short_exposure,avg_net_exposure,avg_gross_exposure
10000,70333.01418167524,6.033301418167524,0.40967967460059307,0.48473562763561745,0.8451610553135471,-0.6964020357362666,0.5284474445515911,2075,2.135903614457831,1.1359036144578314,0.5,0.38313253012048193,0.11686746987951807,0.8831325301204819
