date,symbol,signal,entropy,entropy_rank,entropy_percentile,returns_mean_30d,returns_std_30d
2021-05-25,XLM/USD,LONG,3.0704919894343567,11.0,91.66666666666666,0.0018328996656677163,0.0937024196567479
2021-05-25,LINK/USD,SHORT,2.642002975011471,2.0,16.666666666666664,8.434752222426708e-05,0.10640740668995921
2021-05-25,STORJ/USD,SHORT,2.3470910116261448,1.0,8.333333333333332,-0.0058809272504380715,0.1435387113241254
2021-06-08,ADA/USD,LONG,3.2375434492060946,12.0,100.0,0.004591841978560143,0.08887233834988238
2021-06-08,ALGO/USD,LONG,3.1833573582534926,11.0,91.66666666666666,-0.006530829286224645,0.09254939978274461
2021-06-08,OXT/USD,LONG,3.1365764243703698,10.0,83.33333333333334,-0.014491436212090458,0.08807930882120937
2021-06-08,EOS/USD,SHORT,2.8203815896405433,2.0,16.666666666666664,-0.0034169039391381615,0.13941989284646913
2021-06-08,GRT/USD,SHORT,2.797416845103709,1.0,8.333333333333332,-0.015340183389324392,0.10810713414804744
2021-06-22,ADA/USD,LONG,3.2690887313272547,11.0,100.0,-1.869024708843764e-05,0.09131938701789297
2021-06-22,ALGO/USD,LONG,3.1843701158001956,10.0,90.9090909090909,-0.007534306754846597,0.0924737879191713
2021-06-22,OXT/USD,LONG,3.1814090233019163,9.0,81.81818181818183,-0.016014042190979457,0.0897940059125963
2021-06-22,CRV/USD,SHORT,2.9309860169470667,2.0,18.181818181818183,-0.010568163949489609,0.12425322125858751
2021-06-22,EOS/USD,SHORT,2.8097490831297565,1.0,9.090909090909092,-0.008316870708153594,0.14037930134453888
2021-07-06,ADA/USD,LONG,3.1808091380645487,9.0,100.0,-0.0025992469286246914,0.08826389072323262
2021-07-06,OXT/USD,LONG,3.140119748599302,8.0,88.88888888888889,-0.014874449866269976,0.08862703287666335
2021-07-06,USDT/USD,SHORT,2.5874844895785882,1.0,11.11111111111111,-1.665667404945816e-05,0.0005277836069484633
2021-07-20,ADA/USD,LONG,3.1644683048754465,9.0,90.0,-0.006424550849919411,0.06062301652226551
2021-07-20,GRT/USD,LONG,3.3317348567794816,10.0,100.0,-0.009175254501748132,0.09230475154991653
2021-07-20,MANA/USD,LONG,3.1551097223060904,8.0,80.0,-0.007719959579612265,0.09127610234347674
2021-07-20,ANKR/USD,SHORT,2.5006800670165594,1.0,10.0,-0.013220942134652846,0.07674633470555299
2021-07-20,XLM/USD,SHORT,2.8404557942728434,2.0,20.0,-0.011369914842414442,0.059570501309016755
2021-08-03,ALGO/USD,LONG,3.007923757981494,9.0,81.81818181818183,-0.003800280921764626,0.05237628759792766
2021-08-03,GRT/USD,LONG,3.0407714155544308,10.0,90.9090909090909,-0.003593256798992625,0.07051613222808242
2021-08-03,MANA/USD,LONG,3.111898566484956,11.0,100.0,-0.0026546044612678395,0.07460061344846051
2021-08-03,ANKR/USD,SHORT,2.588978204503351,2.0,18.181818181818183,-0.0012261557429816725,0.07984436570775083
2021-08-03,DOGE/USD,SHORT,2.2278047723827026,1.0,9.090909090909092,-0.01088075588569711,0.07816430401510467
2021-08-17,MANA/USD,LONG,3.1425537593112747,11.0,100.0,0.003537757219450445,0.07461544420304735
2021-08-17,OXT/USD,LONG,3.115557675556369,10.0,90.9090909090909,0.0031700007394339156,0.06350926968864984
2021-08-17,USDT/USD,LONG,3.1010500093833904,9.0,81.81818181818183,-8.331250694181663e-06,0.00022031971309874055
2021-08-17,ANKR/USD,SHORT,2.5336865599576446,2.0,18.181818181818183,0.004254535793393629,0.07815848594898152
2021-08-17,DOGE/USD,SHORT,2.391412215215324,1.0,9.090909090909092,0.0003318258191628685,0.08773298509136782
2021-08-31,CHZ/USD,LONG,3.505005029967607,9.0,81.81818181818183,0.007163264386749846,0.047555627985252584
2021-08-31,GRT/USD,LONG,3.579690407314219,10.0,90.9090909090909,0.005854992106393824,0.05653530920770672
2021-08-31,MANA/USD,LONG,3.61650429556582,11.0,100.0,0.009318076323726584,0.06324182118283937
2021-08-31,ANKR/USD,SHORT,3.1713560753526857,2.0,18.181818181818183,0.005340360910184327,0.055027360070312725
2021-08-31,DOGE/USD,SHORT,3.0498376288991533,1.0,9.090909090909092,0.002110424407829817,0.05824566801524311
2021-09-14,ADA/USD,LONG,3.308089749176227,12.0,100.0,0.011945455154321707,0.057539175337573883
2021-09-14,GRT/USD,LONG,3.084011776528181,10.0,83.33333333333334,0.006554514870338135,0.0642443615456564
2021-09-14,USDT/USD,LONG,3.237956321515428,11.0,91.66666666666666,1.6662501055280064e-06,0.00024588347981994025
2021-09-14,ANKR/USD,SHORT,2.7088850753618883,1.0,8.333333333333332,0.00772703742033906,0.059781503687610024
2021-09-14,DOGE/USD,SHORT,2.7930404934352704,2.0,16.666666666666664,0.005591260692858882,0.061011403097172366
2021-09-28,ADA/USD,LONG,3.504907515538868,14.0,100.0,0.0073417160808172946,0.06112635178802856
2021-09-28,CRV/USD,LONG,3.4518868465060555,13.0,92.85714285714286,0.004503497422460804,0.0849992733145001
2021-09-28,XTZ/USD,LONG,3.269449577317882,12.0,85.71428571428571,0.010183133607381089,0.0912177278520323
2021-09-28,ANKR/USD,SHORT,2.756774146807922,1.0,7.142857142857142,-0.002218486288985397,0.05989389377704438
2021-09-28,DOGE/USD,SHORT,2.852632730202699,2.0,14.285714285714285,-0.0009944613990727766,0.0626264336446275
2021-10-12,ADA/USD,LONG,3.3867328984266147,12.0,92.3076923076923,-0.00017381657986024167,0.055355589273276336
2021-10-12,CRV/USD,LONG,3.437686696345811,13.0,100.0,0.002142540767494616,0.08232390498959881
2021-10-12,XTZ/USD,LONG,3.381692933751662,11.0,84.61538461538461,0.011396108298450749,0.09533924793180422
2021-10-12,MANA/USD,SHORT,2.8513016000548506,2.0,15.384615384615385,-0.0019211899926213423,0.06363157530963977
2021-10-12,OXT/USD,SHORT,2.8291746355274787,1.0,7.6923076923076925,-0.00351329525819851,0.05579640544340841
2021-10-26,ADA/USD,LONG,3.086081231471485,11.0,84.61538461538461,-0.00535881073565965,0.03991159152094324
2021-10-26,CRV/USD,LONG,3.108523026311834,12.0,92.3076923076923,0.012525903513787967,0.08990830819942806
2021-10-26,XTZ/USD,LONG,3.1440425307840583,13.0,100.0,0.004379460216651452,0.08307641757644818
2021-10-26,MANA/USD,SHORT,2.7828583556714506,2.0,15.384615384615385,-0.0022383151879087817,0.06034732633636429
2021-10-26,OXT/USD,SHORT,2.683843034013889,1.0,7.6923076923076925,0.0008634300022443475,0.06708476679672305
2021-11-09,GRT/USD,LONG,3.4120475210800016,4.0,80.0,0.006706793891869452,0.05967145216651393
2021-11-09,XLM/USD,LONG,3.476513264225162,5.0,100.0,0.004387458999796355,0.04906423236490632
2021-11-09,OXT/USD,SHORT,3.1537833997398708,1.0,20.0,0.008733916621651294,0.07274811756766705
2021-11-23,ALGO/USD,LONG,3.429203673190223,4.0,80.0,0.00045276635862086744,0.04935838398717541
2021-11-23,ZRX/USD,LONG,3.491726171932108,5.0,100.0,0.0033597632312063305,0.04749590038604694
2021-11-23,OXT/USD,SHORT,3.2993600895069832,1.0,20.0,0.007363509946158611,0.07587751571268977
2021-12-07,ALGO/USD,LONG,3.46753028002905,5.0,100.0,-0.0019685382854314763,0.050800548324441974
2021-12-07,XLM/USD,LONG,3.4175892396565564,4.0,80.0,-0.00261134837976905,0.04555577407713389
2021-12-07,GRT/USD,SHORT,3.31016195543909,1.0,20.0,-0.0005279368484872489,0.06495699254537218
2021-12-21,XLM/USD,LONG,3.5645140375864246,5.0,100.0,-0.005483111458239791,0.04589905321216589
2021-12-21,ZRX/USD,LONG,3.4843701158001954,4.0,80.0,-0.004116941881649535,0.05647590858266199
2021-12-21,ALGO/USD,SHORT,3.353330129868806,1.0,20.0,-0.005245510520247431,0.05573834334651211
2022-01-04,ALGO/USD,LONG,3.590061747430277,4.0,100.0,-0.0016370215857297202,0.05859966895182911
2022-01-18,ALGO/USD,LONG,3.614794138353011,4.0,100.0,-0.005923196298526421,0.056816667576356644
2022-02-01,ALGO/USD,LONG,3.6204043336955594,5.0,100.0,-0.009863336693733106,0.05557803743555112
2022-02-01,XLM/USD,LONG,3.5156084988156486,4.0,80.0,-0.007985073142172273,0.044810159289132324
2022-02-01,GRT/USD,SHORT,3.314160124904596,1.0,20.0,-0.011217134845339769,0.057389572079079174
2022-02-15,ALGO/USD,LONG,3.5354484988882144,4.0,80.0,-0.00551883196448365,0.05193276196702522
2022-02-15,OXT/USD,LONG,3.5532843971578276,5.0,100.0,-0.00402022220490671,0.044802805251982054
2022-02-15,GRT/USD,SHORT,3.2690429986162766,1.0,20.0,-0.0029754928264156323,0.05746067315773476
2022-03-01,ALGO/USD,LONG,3.5841556405749255,5.0,100.0,-0.01100981309038594,0.04925614505255749
2022-03-01,OXT/USD,LONG,3.510859355105197,4.0,80.0,-0.005821437111279976,0.04521237461857226
2022-03-01,GRT/USD,SHORT,3.2964525715875435,1.0,20.0,-0.008950305810983793,0.05819680388762581
2022-03-15,ALGO/USD,LONG,3.451619972655997,5.0,100.0,-0.010955543967281487,0.04440937021717576
2022-03-15,OXT/USD,LONG,3.4299010728563304,4.0,80.0,-0.005790098809275126,0.04395098742622729
2022-03-15,CRO/USD,SHORT,3.3032711702412993,1.0,20.0,-0.002898602218220185,0.05117435704125202
2022-03-29,OXT/USD,LONG,3.6022126799836203,5.0,100.0,0.0022212430114415447,0.03888333350594864
2022-03-29,XLM/USD,LONG,3.5842531550036645,4.0,80.0,0.00266743591173681,0.03989867957328975
2022-03-29,ALGO/USD,SHORT,3.347906330547264,1.0,20.0,-0.0006358241496678526,0.04157192354499524
2022-04-12,ALGO/USD,LONG,3.491215168287008,6.0,100.0,-0.0038862159345936786,0.043881823566475284
2022-04-12,OXT/USD,LONG,3.449525022338117,5.0,83.33333333333334,-0.0008772219080888834,0.046881593815732425
2022-04-12,CRO/USD,SHORT,3.3598131333055643,1.0,16.666666666666664,-0.002377535547921736,0.04120215962873202
2022-04-26,ALGO/USD,LONG,3.4292036731902233,6.0,100.0,-0.003940080320966949,0.04043967647334941
2022-04-26,XLM/USD,LONG,3.3968373646926144,5.0,83.33333333333334,-0.0009578111957386405,0.037326994296071475
2022-04-26,ZRX/USD,SHORT,2.692811116022845,1.0,16.666666666666664,0.00724552610111449,0.07817889259339349
2022-05-10,IMX/USD,LONG,3.4009320901283777,7.0,100.0,-0.005965542368205371,0.07956280321136297
2022-05-10,XLM/USD,LONG,3.3032711702412993,6.0,85.71428571428571,-0.0035469890413588065,0.03934300776960087
2022-05-10,ZRX/USD,SHORT,2.644746840964921,1.0,14.285714285714285,0.0006255771845510984,0.08651168048971256
2022-05-24,CRO/USD,LONG,3.2662216109695454,5.0,83.33333333333334,-0.014590413842069752,0.05785458359770404
2022-05-24,XLM/USD,LONG,3.3424358400562624,6.0,100.0,-0.00772006903123901,0.04972049470872367
2022-05-24,GRT/USD,SHORT,2.574028134204049,1.0,16.666666666666664,-0.01620378997439635,0.0964443919640912
2022-06-07,CRO/USD,LONG,3.282926832437445,5.0,83.33333333333334,-0.014923331203640573,0.05911082170582382
2022-06-07,XLM/USD,LONG,3.4386079884705576,6.0,100.0,-0.0060989524124373555,0.051767004481876905
2022-06-07,GRT/USD,SHORT,2.490053346111564,1.0,16.666666666666664,-0.015597964419157662,0.09643627379643789
2022-06-21,LINK/USD,LONG,3.564631956841436,8.0,100.0,-0.011418092931481978,0.07742306359915127
2022-06-21,XLM/USD,LONG,3.5576954389326683,7.0,87.5,-0.008912230683469856,0.056270485540127375
2022-06-21,GRT/USD,SHORT,2.5656365764704177,1.0,12.5,-0.01953736302511555,0.09878159727023152
2022-07-05,XLM/USD,LONG,3.500596739512325,8.0,100.0,-0.007742637217094923,0.05556546944330297
2022-07-05,XTZ/USD,LONG,3.4519325792170332,7.0,87.5,-0.008873163361363871,0.07307183680064258
2022-07-05,GRT/USD,SHORT,2.550268154715202,1.0,12.5,-0.018635168073022956,0.09620605618398696
2022-07-19,ALGO/USD,LONG,3.484522780173282,5.0,83.33333333333334,-0.002526881669579807,0.04728173754634046
2022-07-19,XLM/USD,LONG,3.5278518552494287,6.0,100.0,-0.0010492650901220669,0.04482108052588318
2022-07-19,CRO/USD,SHORT,3.130040777707878,1.0,16.666666666666664,-0.005375733176966658,0.04832001007978754
2022-08-02,ALGO/USD,LONG,3.5625827392345344,5.0,100.0,-0.002558242581292233,0.04555786945139091
2022-08-02,XLM/USD,LONG,3.509346636517971,4.0,80.0,-0.003960036106948736,0.04011555601238966
2022-08-02,ROSE/USD,SHORT,2.9184559987439833,1.0,20.0,0.004438517528170294,0.06653705104244668
2022-08-16,ALGO/USD,LONG,3.6893643477641698,5.0,100.0,0.002146032874742964,0.037443171859203934
2022-08-16,CRO/USD,LONG,3.497104238542673,4.0,80.0,0.004534993695783066,0.03640118413930625
2022-08-16,ROSE/USD,SHORT,2.9671631404306944,1.0,20.0,0.010558072324764304,0.06896541278038008
2022-08-30,ALGO/USD,LONG,3.488735424864058,4.0,80.0,-0.0008030994846281873,0.03704869970040729
2022-08-30,XLM/USD,LONG,3.490061747430277,5.0,100.0,-0.0011738522533750657,0.03170254948172111
2022-08-30,ROSE/USD,SHORT,2.9779108148769344,1.0,20.0,0.004239454072140828,0.07094234900124857
2022-09-13,ALGO/USD,LONG,3.4604877889166548,5.0,100.0,-0.0016517270895245887,0.03815642949727724
2022-09-13,XLM/USD,LONG,3.3494959846753725,4.0,80.0,-0.0004335372811390284,0.033924329079230375
2022-09-13,CRO/USD,SHORT,3.0282823810654773,1.0,20.0,-0.0013352074185351425,0.04036991976218843
2022-09-27,ALGO/USD,LONG,3.4197069340294526,5.0,100.0,0.0007546268615642067,0.040349407606273015
2022-09-27,XLM/USD,LONG,3.341058694230763,4.0,80.0,-0.0011127823807158775,0.03646838225686529
2022-09-27,CRO/USD,SHORT,3.043561709276348,1.0,20.0,-0.003565337147560982,0.04226716665570103
2022-10-11,ALGO/USD,LONG,3.3238517188612624,4.0,80.0,-0.0023496532446882555,0.038207923751029466
2022-10-11,XLM/USD,LONG,3.46393180585577,5.0,100.0,-0.0014189481578817014,0.037620335351010566
2022-10-11,CRO/USD,SHORT,2.818182214379169,1.0,20.0,-0.007060593791714442,0.038904585008317505
2022-10-25,ALGO/USD,LONG,3.3606274937682024,5.0,100.0,0.0026153705065541694,0.0352104720375671
2022-10-25,XLM/USD,LONG,3.333399281281312,4.0,80.0,0.0012222900042491787,0.03539230244967802
2022-10-25,CRO/USD,SHORT,2.7799112850523073,1.0,20.0,-0.0017636943987527334,0.03335079328850875
2022-11-08,XLM/USD,LONG,3.2005482554817886,4.0,100.0,-0.002446673250827518,0.03595209081430341
2022-11-22,XLM/USD,LONG,2.7285520062350943,4.0,100.0,-0.005782407379300595,0.03949264098373425
2022-12-06,ALGO/USD,LONG,2.637391743291489,4.0,100.0,-0.00632670367282671,0.06307708575151824
2022-12-20,ALGO/USD,LONG,2.8706616904071303,4.0,100.0,-0.009362865129275632,0.06605919564014842
2023-01-03,ALGO/USD,LONG,2.716639868327547,4.0,100.0,-0.013554687393544112,0.06317136381146365
2023-01-17,CRO/USD,LONG,3.1344814740524902,4.0,100.0,0.0012547176736758192,0.03282616741940685
2023-01-31,CRO/USD,LONG,3.2753853387430065,4.0,100.0,0.0032087621161366107,0.03397986276340615
2023-02-14,CRO/USD,LONG,3.2304255708129483,4.0,80.0,0.005157275624472431,0.0337088619648035
2023-02-14,XLM/USD,LONG,3.4957524206018773,5.0,100.0,0.0024484012560978727,0.022863845573399516
2023-02-14,GRT/USD,SHORT,2.4013379049667503,1.0,20.0,0.01834962923322408,0.08484346866766024
2023-02-28,XLM/USD,LONG,3.562373354557567,5.0,100.0,0.0030937670367475723,0.02460388207639961
2023-02-28,ZRX/USD,LONG,3.4072863763064927,4.0,80.0,0.008913925868325965,0.04295239681005093
2023-02-28,GRT/USD,SHORT,2.565596230357602,1.0,20.0,0.01693669404607361,0.08802444009024481
2023-03-14,CRO/USD,LONG,3.583288881487499,5.0,100.0,0.00034651282781789197,0.039017746489797216
2023-03-14,XLM/USD,LONG,3.530598472522437,4.0,80.0,0.0007644357792950294,0.02632629308014635
2023-03-14,GRT/USD,SHORT,2.7008036937269018,1.0,20.0,0.011476125321682013,0.09246073338918445
2023-03-28,ALGO/USD,LONG,3.467214922148455,4.0,80.0,-0.0038753231838401943,0.04520937857699524
2023-03-28,CRO/USD,LONG,3.61898403898877,5.0,100.0,-0.0032723125701390305,0.034611767849557856
2023-03-28,GRT/USD,SHORT,2.7479520632582415,1.0,20.0,0.0063816192423855715,0.09378967845225533
2023-04-11,CRO/USD,LONG,3.578562481832064,6.0,100.0,-0.0017998106344015955,0.03104836948415493
2023-04-11,GRT/USD,LONG,3.459428340200493,5.0,83.33333333333334,-0.0019955953536440144,0.05350595217809173
2023-04-11,ZRX/USD,SHORT,3.104310381621058,1.0,16.666666666666664,0.0034365877852855224,0.0651111545686631
2023-04-25,CRO/USD,LONG,3.40507625805316,5.0,83.33333333333334,-0.0024073811396994865,0.02851180044853035
2023-04-25,GRT/USD,LONG,3.5003271143427077,6.0,100.0,-0.0015090201282192373,0.04962513351971695
2023-04-25,ALGO/USD,SHORT,3.0004964737640276,1.0,16.666666666666664,-0.005199969690961241,0.04313228313657395
2023-05-09,CRO/USD,LONG,3.562419087268545,5.0,100.0,0.000645575153019022,0.028895127411222996
2023-05-09,GRT/USD,LONG,3.402115165554881,4.0,80.0,-0.00027334809232360864,0.0467188614475643
2023-05-09,T/USD,SHORT,2.87021665680941,1.0,20.0,-0.0020850550056677178,0.03804305765022577
2023-05-23,CRO/USD,LONG,3.3716716966342735,4.0,100.0,-0.0016616560037181313,0.023954264318207845
2023-06-06,GRT/USD,LONG,3.407171208371039,4.0,100.0,-0.0029616778434139106,0.03840766059886645
2023-06-20,CRO/USD,LONG,3.471241170818225,4.0,100.0,-0.00388338405450165,0.022408994188923625
2023-07-04,ALGO/USD,LONG,3.2604130185429323,5.0,100.0,-0.006326947424507906,0.03481932799005373
2023-07-04,GRT/USD,LONG,3.2554478242417018,4.0,80.0,-0.0008542341191594943,0.042802143265049754
2023-07-04,T/USD,SHORT,2.234454570802277,1.0,20.0,-0.005255233518564443,0.052539800535944606
2023-07-18,CRO/USD,LONG,3.2992676656265467,5.0,100.0,-0.0011197220940241312,0.019701258685123006
2023-07-18,GRT/USD,LONG,3.1726563749767123,4.0,80.0,-0.001126837058270027,0.04037951245655344
2023-07-18,XLM/USD,SHORT,1.7446774057404455,1.0,20.0,0.006599655270962021,0.07081397786066312
2023-08-01,CRO/USD,LONG,3.325047504202384,4.0,100.0,-2.803476971641464e-05,0.019841722631836856
2023-08-15,CRO/USD,LONG,3.2672606548594327,5.0,100.0,0.0007710286302678852,0.016465464894767943
2023-08-15,OXT/USD,LONG,3.045659674314779,4.0,80.0,0.004794701207529678,0.058056198730336364
2023-08-15,XLM/USD,SHORT,2.0646482791884715,1.0,20.0,0.008663170939620407,0.07508343568245152
2023-08-29,CRO/USD,LONG,3.1678860354713767,5.0,100.0,-0.0010381866046898587,0.015834815251567224
2023-08-29,OXT/USD,LONG,3.1570665160325557,4.0,80.0,0.0028114901333982792,0.0658931681583224
2023-08-29,XLM/USD,SHORT,2.0495470525355977,1.0,20.0,0.001943752264577233,0.07592600640503222
2023-09-12,CRO/USD,LONG,3.342622236077269,5.0,100.0,-0.0028659217410127503,0.015944025334735375
2023-09-12,OXT/USD,LONG,3.1688763319297353,4.0,80.0,0.0021776533833404435,0.06761192931638513
2023-09-12,XLM/USD,SHORT,2.931134971542113,1.0,20.0,-0.00179649705288451,0.04135520242500599
2023-09-26,ALGO/USD,LONG,3.273593745242664,4.0,80.0,-0.0024489490417261162,0.02593146979190724
2023-09-26,XLM/USD,LONG,3.278248916812546,5.0,100.0,-0.00594848566591195,0.030615635430474283
2023-09-26,CRO/USD,SHORT,3.1173160721987703,1.0,20.0,-0.002955150249506845,0.014276373147695086
2023-10-10,ALGO/USD,LONG,3.3587776317038456,4.0,100.0,-0.0027559003922875296,0.0275047306383452
2023-10-24,ALGO/USD,LONG,3.7016761809639442,5.0,100.0,0.0006239136870188902,0.023598165835960153
2023-10-24,GRT/USD,LONG,3.5513503474863795,4.0,80.0,0.0003873998429608467,0.027119875267633698
2023-10-24,CRO/USD,SHORT,2.9969515741695862,1.0,20.0,0.001905079521334304,0.01671208142212588
2023-11-07,ALGO/USD,LONG,3.721928094887362,4.0,100.0,0.004177019789198821,0.027328927669704326
2023-11-21,LINK/USD,LONG,3.238595987407499,5.0,83.33333333333334,0.010891490032485917,0.05050337597019421
2023-11-21,XLM/USD,LONG,3.5172044465514856,6.0,100.0,-0.00015204399452976047,0.021618004388693598
2023-11-21,ZRX/USD,SHORT,2.379620972089744,1.0,16.666666666666664,0.011416661972153689,0.07918987589434233
2023-12-05,ALGO/USD,LONG,3.2304375718760063,4.0,80.0,0.007041911690571262,0.04024829718208299
2023-12-05,XLM/USD,LONG,3.5393053881366647,5.0,100.0,0.0015249644014417598,0.021858066598011316
2023-12-05,ZRX/USD,SHORT,2.461305859157333,1.0,20.0,0.013519017713969551,0.08044000662684891
2023-12-19,XLM/USD,LONG,3.2777471629109445,4.0,100.0,0.001752226696921579,0.02395634374293009
2024-01-02,ALGO/USD,LONG,3.3300407777078775,4.0,80.0,0.011863711499803661,0.05011594609143576
2024-01-02,XLM/USD,LONG,3.368996307446818,5.0,100.0,0.0008906970856470773,0.024580850237716084
2024-01-02,GRT/USD,SHORT,3.0783497994678717,1.0,20.0,0.009864116588440155,0.06147734746057685
2024-01-16,ALGO/USD,LONG,3.4325501757006003,7.0,100.0,0.006045766437466808,0.05120517985831263
2024-01-16,XLM/USD,LONG,3.4257569049315486,6.0,85.71428571428571,3.8146411536765295e-05,0.026011075565545272
2024-01-16,POWR/USD,SHORT,1.739712211439215,1.0,14.285714285714285,0.005417514339948586,0.12455179487706557
2024-01-30,ALGO/USD,LONG,3.478004787017504,6.0,100.0,0.0027492497382609338,0.04821834277826046
2024-01-30,XLM/USD,LONG,3.3496886743041068,5.0,83.33333333333334,-0.0010106798695099152,0.025634499065596863
2024-01-30,POWR/USD,SHORT,1.7359322075858348,1.0,16.666666666666664,0.0025302743543463365,0.12278205916280102
2024-02-13,CRO/USD,LONG,3.5265255326832086,5.0,100.0,-0.001277220433681934,0.028795486509309312
2024-02-13,SUPER/USD,LONG,3.4715741822055346,4.0,80.0,0.010815740644221332,0.06934377887572747
2024-02-13,GRT/USD,SHORT,3.2634318448152464,1.0,20.0,0.0008952032265087465,0.049781035212346995
2024-02-27,CRO/USD,LONG,3.475000545637936,5.0,83.33333333333334,0.0007233219255759286,0.02850093439521798
2024-02-27,SUPER/USD,LONG,3.5556462213257665,6.0,100.0,0.010558773394808318,0.06974956970885125
2024-02-27,OXT/USD,SHORT,3.2086126988727126,1.0,16.666666666666664,0.0037254314565379255,0.040853499193163695
2024-03-12,OXT/USD,LONG,3.4658201228162415,7.0,87.5,0.00946406374136267,0.03536687463285067
2024-03-12,SUPER/USD,LONG,3.476782889394779,8.0,100.0,0.015294640572395827,0.06754053636270843
2024-03-12,ZRX/USD,SHORT,2.590414700104129,1.0,12.5,0.016507490081288715,0.06825065670968675
2024-03-26,ALGO/USD,LONG,3.414595741268947,8.0,88.88888888888889,0.00865538453034677,0.04598107229300519
2024-03-26,SUPER/USD,LONG,3.471671696634273,9.0,100.0,0.011920621290641501,0.06817729326949552
2024-03-26,ZRX/USD,SHORT,2.536244814146871,1.0,11.11111111111111,0.01826468217470356,0.08604782881915249
2024-04-09,ALGO/USD,LONG,3.5919930457821674,7.0,100.0,0.004725311496597479,0.04844812889699394
2024-04-09,BONK/USD,LONG,3.3387231564060103,6.0,85.71428571428571,0.010096016750335779,0.10059398191940022
2024-04-09,ZRX/USD,SHORT,2.7366251913675796,1.0,14.285714285714285,0.012402092786962119,0.0915707093599738
2024-04-23,ALGO/USD,LONG,3.5097314296230415,7.0,100.0,0.0007119458343474986,0.0577691832648755
2024-04-23,BONK/USD,LONG,3.4928540974142637,6.0,85.71428571428571,0.013063212044396585,0.1131071116000684
2024-04-23,ZRX/USD,SHORT,2.9189092686150477,1.0,14.285714285714285,0.007743817861722247,0.09728962410852103
2024-05-07,ALGO/USD,LONG,3.397603241124716,5.0,100.0,-0.0058850772778392514,0.05365598573203181
2024-05-07,BONK/USD,LONG,3.3645140375864244,4.0,80.0,-0.00483668275785441,0.09068935871110818
2024-05-07,XLM/USD,SHORT,2.9937463518762657,1.0,20.0,-0.0045468616980608705,0.03983404197596145
2024-05-21,CRO/USD,LONG,3.52416370851527,5.0,100.0,-0.0010573279135920918,0.033836868578481255
2024-05-21,GRT/USD,LONG,3.4417851315596146,4.0,80.0,-0.0012561403927023867,0.0579550330822655
2024-05-21,XLM/USD,SHORT,3.017586488336998,1.0,20.0,-0.0022376622823843378,0.030714022856450585
2024-06-04,CRO/USD,LONG,3.4689250793612643,5.0,100.0,-0.003989391586349562,0.030339420004382868
2024-06-04,GRT/USD,LONG,3.3433316368064334,4.0,80.0,-0.001671236181133993,0.05542131339580393
2024-06-04,XLM/USD,SHORT,2.7647555835517785,1.0,20.0,-0.003023822614961457,0.028119442276793367
2024-06-18,ALGO/USD,LONG,3.5835557553375574,5.0,100.0,-0.004461545353773105,0.03824858765510914
2024-06-18,GRT/USD,LONG,3.434113717547106,4.0,80.0,-0.004067743516278766,0.05143634075119187
