date,symbol,signal,action,weight,price,slope,norm_slope,r_squared,distance_from_trendline,reversal_z_score,signal_strength,volatility,reversal_type,days_held
2020-02-19,XRP/USD,SHORT,OPEN,-0.25,0.2746,0.0031789988876529465,422.55447705510755,0.7681287207047024,-11.821982456794569,-2.2468749609632352,7.292822038600575,0.7838908685308207,uptrend_broken_down,
2020-02-19,XLM/USD,SHORT,OPEN,-0.25,0.069998,0.0008046006674082316,419.55376382754434,0.7360621828824878,-12.048866019439512,-2.0766662930076047,6.4131122362810755,0.7987610737037049,uptrend_broken_down,
2020-02-24,XRP/USD,SHORT,CLOSE,0.0,0.2707,,,,,,,,,5.0
2020-02-24,XLM/USD,SHORT,CLOSE,0.0,0.069094,,,,,,,,,5.0
2020-02-25,ALGO/USD,SHORT,OPEN,-0.5,0.3914,0.007645228031145718,500.0,0.8459950023601451,-11.772490619819084,-2.0211946752784966,8.549602970412723,1.5004888548027577,uptrend_broken_down,
2020-03-01,ALGO/USD,SHORT,CLOSE,0.0,0.3195,,,,,,,,,5.0
2020-03-19,XLM/USD,LONG,OPEN,0.25,0.041514,-0.0012906654060066737,-500.0,0.8642309948358236,15.556173057371442,2.601459631398446,11.24131022634357,1.899401627157937,downtrend_broken_up,
2020-03-19,XRP/USD,LONG,OPEN,0.25,0.1652,-0.004843248053392658,-500.0,0.8443278272455281,12.132098028368013,2.40001971507208,10.132017156866205,1.8196153752220547,downtrend_broken_up,
2020-03-20,ALGO/USD,LONG,OPEN,0.16666666666666666,0.158,-0.012161268075639598,-500.0,0.8474069633826573,26.327626495272366,2.0841977228225974,8.830818316930733,2.914489709726962,downtrend_broken_up,
2020-03-20,XTZ/USD,LONG,OPEN,0.16666666666666666,1.6877,-0.07251748609566185,-500.0,0.773982336040386,15.110236778311792,2.2699006255350724,8.784314943655843,2.6944967761448027,downtrend_broken_up,
2020-03-24,XLM/USD,LONG,CLOSE,0.0,0.040578,,,,,,,,,5.0
2020-03-24,XRP/USD,LONG,CLOSE,0.0,0.1628,,,,,,,,,5.0
2020-03-25,ALGO/USD,LONG,CLOSE,0.0,0.1547,,,,,,,,,5.0
2020-03-25,XTZ/USD,LONG,CLOSE,0.0,1.7184,,,,,,,,,5.0
2020-03-26,ALGO/USD,LONG,OPEN,0.5,0.1591,-0.010046496106785317,-500.0,0.7686026551527608,61.87484820438092,2.024304096726207,7.779427517901869,2.6592602412892954,downtrend_broken_up,
2020-03-31,ALGO/USD,LONG,CLOSE,0.0,0.154,,,,,,,,,5.0
2020-05-10,XLM/USD,SHORT,OPEN,-0.5,0.064277,0.0010698202447163513,500.0,0.8167727921772112,-16.186009217159494,-2.4748722073693137,10.107041415474063,0.9168620065622493,uptrend_broken_down,
2020-05-15,XLM/USD,SHORT,CLOSE,0.0,0.067296,,,,,,,,,5.0
2020-07-04,XRP/USD,LONG,OPEN,0.5,0.1781,-0.0010385317018909899,-212.83777158349875,0.8963842116686052,2.860006607562947,2.0058925723127428,3.826930471681189,0.3710050587692315,downtrend_broken_up,
2020-07-09,XRP/USD,LONG,CLOSE,0.0,0.2026,,,,,,,,,5.0
2020-08-27,ZRX/USD,SHORT,OPEN,-0.5,0.605913,0.012483921023359285,500.0,0.8383108962947324,-12.316355568691407,-2.1347751256776557,8.948026244972677,1.557927428051536,uptrend_broken_down,
2020-09-01,ZRX/USD,SHORT,CLOSE,0.0,0.601918,,,,,,,,,5.0
2020-09-11,XLM/USD,LONG,OPEN,0.5,0.083803,-0.0011942725250278087,-500.0,0.8011633892284517,7.988711514135336,2.048354842766771,8.20533454086769,0.9439797682385321,downtrend_broken_up,
2020-09-16,XLM/USD,LONG,CLOSE,0.0,0.079946,,,,,,,,,5.0
2020-10-26,XLM/USD,SHORT,OPEN,-0.5,0.081144,0.0004651350389321468,209.22593070372866,0.7501704909468055,-3.336314816320627,-2.3308053259978476,3.658318276686776,0.5362555887183146,uptrend_broken_down,
2020-10-31,XLM/USD,SHORT,CLOSE,0.0,0.077821,,,,,,,,,5.0
2021-01-03,XRP/USD,LONG,OPEN,0.5,0.2253,-0.01573285873192436,-500.0,0.8142129375767951,9.93449964951755,2.1384548788464324,8.705788143904917,2.490561318664971,downtrend_broken_up,
2021-01-08,XRP/USD,LONG,CLOSE,0.0,0.3209,,,,,,,,,5.0
2021-01-21,ZRX/USD,SHORT,OPEN,-0.25,0.4635,0.008022447163515018,500.0,0.7848483159591748,-17.08775966012088,-2.2407324368621873,8.793175397931929,1.6849475893775137,uptrend_broken_down,
2021-01-21,XTZ/USD,SHORT,OPEN,-0.25,2.4584,0.03510318131256952,500.0,0.7669072623995974,-15.030773913473286,-2.1586493147198036,8.277419182162657,1.366204734890637,uptrend_broken_down,
2021-01-26,ZRX/USD,SHORT,CLOSE,0.0,0.544149,,,,,,,,,5.0
2021-01-26,XTZ/USD,SHORT,CLOSE,0.0,2.9091,,,,,,,,,5.0
2021-02-23,EOS/USD,SHORT,OPEN,-0.16666666666666666,3.853,0.09701090100111232,500.0,0.7837136828447813,-26.87960128426819,-2.648327924165509,10.377654154142128,1.4439398277891475,uptrend_broken_down,
2021-02-23,OXT/USD,SHORT,OPEN,-0.16666666666666666,0.4966,0.014720444938820913,500.0,0.7978708411771515,-27.4047135582942,-2.251497598025179,8.982021412223428,1.845428791412673,uptrend_broken_down,
2021-02-23,XLM/USD,SHORT,OPEN,-0.16666666666666666,0.386654,0.009170955951056728,500.0,0.7500822516859128,-27.643753853307608,-2.0528152482046687,7.69890141834267,1.5050157235731045,uptrend_broken_down,
2021-02-25,BNT/USD,SHORT,OPEN,-0.5,4.9332,0.16049179087875415,500.0,0.8527777170500584,-15.422510085142763,-2.1144964544149527,9.015977295532132,2.1954693592361934,uptrend_broken_down,
2021-02-28,EOS/USD,SHORT,CLOSE,0.0,3.481,,,,,,,,,5.0
2021-02-28,OXT/USD,SHORT,CLOSE,0.0,0.4539,,,,,,,,,5.0
2021-02-28,XLM/USD,SHORT,CLOSE,0.0,0.406449,,,,,,,,,5.0
2021-03-02,BNT/USD,SHORT,CLOSE,0.0,5.5797,,,,,,,,,5.0
2021-04-18,ZRX/USD,SHORT,OPEN,-0.25,1.765584,0.02857586651835373,500.0,0.7076004707503399,-20.311513596058077,-2.496744174070523,8.833486764577355,1.3842035773168218,uptrend_broken_down,
2021-04-18,XLM/USD,SHORT,OPEN,-0.25,0.54604,0.009636836707452726,500.0,0.7987312580241349,-11.825332058841017,-2.0477461317127665,8.177994219484969,1.2975937419401178,uptrend_broken_down,
2021-04-19,EOS/USD,SHORT,OPEN,-0.25,6.601,0.15240222469410455,500.0,0.860737961672339,-17.547610451735178,-2.034691910864541,8.756682839943707,1.5737575683695122,uptrend_broken_down,
