initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_total_positions,avg_long_exposure,avg_short_exposure,avg_net_exposure,avg_gross_exposure
10000,10445.373975271976,0.04453739752719757,0.01607517417444515,0.2939741619659031,0.054682268900590136,-0.3546065294963974,0.5215646940822467,998,9.387775551102205,0.0,9.387775551102205,0.5,0.0,0.5,0.5
