date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_dw_long,avg_dw_short,btc_5d_pct,regime,daily_return
2020-02-24,10347.941787184944,0,5173.970893592472,-5173.970893592472,0.0,10347.941787184944,1,2,1.615422452032433,2.403152793434537,,,
2020-02-25,10242.023031795197,0,5121.011515897599,-5121.011515897599,0.0,10242.023031795197,1,2,1.5861031874347682,2.3352059115144943,,,-0.01023573166220526
2020-02-26,10267.749943843166,0,5133.874971921583,-5133.874971921583,0.0,10267.749943843166,1,2,1.467879087070054,2.180859896195912,,,0.00251189749994718
2020-02-27,10439.93716118897,0,5219.968580594485,-5219.968580594485,0.0,10439.93716118897,1,2,1.2318836680493497,2.1422177581459985,,,0.01676971276935424
2020-02-28,10543.422431322164,0,5271.711215661082,-5271.711215661082,0.0,10543.422431322164,1,2,1.4704071061631077,2.2205989255119274,,,0.009912441860082
2020-02-29,10531.437837456551,0,5265.718918728276,-5265.718918728275,9.094947017729282e-13,10531.43783745655,1,2,1.4646670403735904,2.2193297869468154,,,-0.0011366891484883013
2020-03-01,10223.545651491464,0,5111.772825745732,-5111.772825745731,9.094947017729282e-13,10223.545651491462,1,2,1.433451418692507,2.1638275268397646,,,-0.02923553181599048
2020-03-02,10058.497508166593,0,5029.248754083296,-5029.248754083297,-9.094947017729282e-13,10058.497508166594,1,2,1.439548358042301,2.1800796150391624,,,-0.016143923933160442
2020-03-03,9859.537994209226,0,4929.768997104613,-4929.768997104613,0.0,9859.537994209226,1,2,1.422389888201071,2.0837254261754357,,,-0.01978024190947303
2020-03-04,9885.558018075886,0,4942.779009037943,-4942.779009037944,-9.094947017729282e-13,9885.558018075888,1,2,1.532244500627715,2.1591445562348737,,,0.002639071311651975
2020-03-05,9926.731678342161,0,4963.365839171081,-4963.3658391710815,-9.094947017729282e-13,9926.731678342163,1,2,1.5352993490701046,2.103728078718212,,,0.004165031472273872
2020-03-06,10181.545378669236,0,5090.772689334618,-5090.772689334619,-9.094947017729282e-13,10181.545378669238,1,2,1.580051911119464,2.141711182183882,,,0.02566944575353225
2020-03-07,10227.164180941092,0,5113.582090470546,-5113.582090470547,-9.094947017729282e-13,10227.164180941094,1,2,1.6045296459749099,2.102538595125652,,,0.004480538128075251
2020-03-08,10441.693417904498,0,5220.846708952249,-5220.846708952249,0.0,10441.693417904498,1,2,1.6234332474534388,2.1113064641171038,,,0.020976414690124345
2020-03-09,10526.108212812562,0,5263.054106406281,-5263.054106406281,0.0,10526.108212812562,1,2,1.345335567153844,2.0068344183666653,,,0.008084396996689946
2020-03-10,10730.087403400537,0,5365.043701700269,-5365.04370170027,-9.094947017729282e-13,10730.08740340054,1,2,1.6989799936008694,2.047282273131828,,,0.01937840524380019
2020-03-11,11849.123749087998,0,5924.561874543999,-5924.561874543999,0.0,11849.123749087998,1,2,1.6738772474936048,2.0839975918240725,,,0.10428958345044048
2020-03-12,11978.877052891965,0,5989.4385264459825,-5989.438526445983,-9.094947017729282e-13,11978.877052891967,1,2,1.6478278100774555,1.8996933386807422,,,0.01095045562453123
2020-03-13,11985.705946251745,0,5992.852973125872,-5992.852973125873,-9.094947017729282e-13,11985.705946251746,1,2,1.161063005121558,1.1806407812825153,,,0.0005700779238009268
2020-03-14,12454.159490832928,0,6227.079745416464,-6227.079745416464,0.0,12454.159490832928,1,2,2.254973793707568,2.122187952153167,,,0.039084351533559936
2020-03-15,12844.597491242335,0,6422.298745621168,-6422.298745621168,0.0,12844.597491242335,1,2,2.431386862454604,2.1440658436607887,,,0.031350008059298995
2020-03-16,12796.9356876608,0,6398.4678438304,-6398.4678438304,0.0,12796.9356876608,1,2,1.9823632193004799,2.5414287929498873,,,-0.003710649836558333
2020-03-17,12878.996883377442,0,6439.498441688721,-6439.498441688722,-9.094947017729282e-13,12878.996883377444,1,2,1.9668951907557082,2.5492656142349843,,,0.006412566079844195
2020-03-18,12746.431656016279,0,6373.215828008139,-6373.215828008139,0.0,12746.431656016279,1,2,2.0952903763973736,2.595878156176389,,,-0.010293132963814955
2020-03-19,12346.765109733959,0,6173.382554866979,-6173.382554866979,0.0,12346.765109733959,1,2,2.0708584741650156,2.5865192758701476,,,-0.03135517116225062
2020-03-20,12555.022623730074,0,6277.511311865037,-6277.511311865037,0.0,12555.022623730074,1,2,1.9479049238399064,2.5137145880466942,,,0.016867374745141106
2020-03-21,12489.043842230976,0,6244.521921115488,-6244.521921115489,-9.094947017729282e-13,12489.043842230978,1,2,2.0742189263125392,2.5754118856114223,,,-0.005255170259461872
2020-03-22,12395.34481061743,0,6197.672405308715,-6197.672405308715,0.0,12395.34481061743,1,2,2.102174784457463,2.577255839391751,,,-0.0075024984135863
2020-03-23,12148.204774537566,0,6074.102387268783,-6074.102387268783,0.0,12148.204774537566,1,2,2.0614500346728724,2.5807560652911237,,,-0.019938133214993048
2020-03-24,12008.210459323634,0,6004.105229661817,-6004.105229661817,0.0,12008.210459323634,1,2,2.0751040116061947,2.6000921498232117,,,-0.011523868572528295
2020-03-25,11742.754302419107,0,5871.377151209554,-5871.377151209554,0.0,11742.754302419107,1,2,2.092896675404595,2.5870897314288683,,,-0.022106221222864764
