date,iqr_spread,p25,p75,median,num_coins,btc_return,majors_return,iqr_percentile,regime
2021-07-20,10.857879178440143,-32.19976542689824,-21.341886248458096,-26.994993069502982,35,32.468344914244,24.665492616488343,22.421524663677133,MEDIUM_SPREAD
2021-07-27,16.573825273941026,-1.9781053345891308,14.595719939351893,5.2202315392277825,36,-3.2404977086673448,7.776001310536837,64.57399103139014,MEDIUM_SPREAD
2021-08-03,14.510051487097323,-4.544565226479156,9.965486260618167,2.25472517835017,36,19.38711920786438,14.49497257496858,52.46636771300448,MEDIUM_SPREAD
2021-08-10,12.538702289079938,14.327894609272517,26.866596898352455,21.859026819578567,36,-2.02668411862007,5.866484286286043,36.32286995515695,MEDIUM_SPREAD
2021-08-17,19.65972171699756,40.407562544253246,60.067284261250805,50.2378366033952,36,6.740012329986977,6.426664844068651,78.02690582959642,MEDIUM_SPREAD
2021-08-24,21.292068874709358,35.6605129468162,56.952581821525555,46.27617676150495,36,-1.1953035131374246,3.263447466447128,82.0627802690583,HIGH_SPREAD
2021-08-31,17.077511969191924,23.314994844878264,40.39250681407019,32.72484243691509,38,-0.46272220748209136,-0.8313938317705828,67.2645739910314,MEDIUM_SPREAD
2021-09-07,17.38100940790143,9.453375933933966,26.834385341835397,16.442844350140085,38,0.4962628879719322,3.410874828628079,67.71300448430493,MEDIUM_SPREAD
2021-09-14,16.54668106345262,-6.175593353261083,10.371087710191539,-0.04996003197441645,39,-13.596431107118146,-19.024614405815782,64.12556053811659,MEDIUM_SPREAD
2021-09-21,22.213460644006624,-32.12735781965285,-9.913897175646225,-25.014128074715202,39,0.7526350946472915,-1.2233186273590981,82.95964125560538,HIGH_SPREAD
2021-09-28,18.530508792241996,-28.702670792359786,-10.17216200011779,-25.015628241758392,39,25.515288205767696,20.468215671431974,74.43946188340807,MEDIUM_SPREAD
2021-10-05,18.02198099522581,-24.99327783955487,-6.971296844329061,-21.997365584959883,39,8.760459230290763,0.2671822514226408,71.30044843049326,MEDIUM_SPREAD
2021-10-12,12.691822252592145,-15.15469414130622,-2.4628718887140746,-9.592326139088714,39,14.816579204393898,7.460139173759382,38.11659192825112,MEDIUM_SPREAD
2021-10-19,15.440780500377935,-7.926009687108129,7.514770813269806,-0.04243932997081701,40,-6.166915021568153,4.491983659755486,58.744394618834086,MEDIUM_SPREAD
2021-10-26,22.26555217068361,10.563743881730087,32.829296052413696,19.354333009380763,40,4.854168924793512,2.461487002899832,83.40807174887892,HIGH_SPREAD
2022-02-01,11.964901178482535,-37.59063964632754,-25.625738467845004,-31.200150397580046,26,13.86658739030624,14.164606457066848,31.838565022421523,MEDIUM_SPREAD
2022-02-08,18.202549341346373,-19.578787583609312,-1.3762382422629393,-9.788657252653765,26,1.1294620305637215,-1.8744584144229137,73.09417040358744,MEDIUM_SPREAD
2022-02-15,17.60074552206521,-24.959569461195095,-7.358823939129885,-14.149753140852646,26,-14.202647076767361,-16.92675249625464,69.50672645739911,MEDIUM_SPREAD
2022-02-22,14.142458387651082,-13.42203868484161,0.7204197028094717,-5.765167521883496,27,16.17838054893561,10.050606212134312,50.224215246636774,MEDIUM_SPREAD
2022-03-01,18.573199546310843,-9.42144720701873,9.151752339292113,3.609714641968287,28,-12.805077413453436,-12.959673284596821,74.88789237668162,MEDIUM_SPREAD
2022-03-08,13.922153848662102,-29.323824118337686,-15.401670269675584,-21.415461207366242,28,1.4160742700915607,0.7106030773243035,48.4304932735426,MEDIUM_SPREAD
2022-03-15,10.475547976469581,-20.164569752281622,-9.68902177581204,-14.095057483887807,28,7.837936185209982,22.423298527976137,19.730941704035875,LOW_SPREAD
2022-03-22,20.123068020385844,2.809903968224714,22.932971988610557,8.470903385476003,28,11.977674401922123,12.032466758315325,79.82062780269058,MEDIUM_SPREAD
2022-03-29,22.736069995063165,22.43193476259371,45.168004757656874,29.464285714285698,29,-4.104358329580593,-4.33476675122334,84.75336322869956,HIGH_SPREAD
2022-04-05,25.56392440785507,23.56902356902355,49.13294797687862,33.56751098687847,29,-11.910979750145579,-14.566497707287663,88.34080717488789,HIGH_SPREAD
2022-04-12,10.97862889579023,7.094124544362451,18.07275344015268,9.606027723253284,30,3.536426348898347,4.298772279106213,24.2152466367713,MEDIUM_SPREAD
2022-04-19,10.933310194856801,-3.019250253292807,7.914059941563995,0.5128217577629379,30,-8.167989234733641,-12.541056926256147,23.318385650224215,MEDIUM_SPREAD
2022-04-26,7.249453398668262,-28.61477130605682,-21.365317907388558,-24.375810082543154,30,-1.034349220309072,-7.08911272493175,3.587443946188341,LOW_SPREAD
2022-05-03,11.748597951212517,-40.28781760571604,-28.539219654503526,-35.64714398332076,30,-17.808252952908553,-17.3615992764002,29.596412556053814,MEDIUM_SPREAD
2022-05-10,11.379824659961201,-43.70469833654899,-32.324873676587785,-40.32998809321313,31,-1.90394998579142,-10.829734027740239,27.802690582959645,MEDIUM_SPREAD
2022-05-17,13.212042969858956,-48.54741342106733,-35.33537045120838,-42.1652991795077,31,-2.583443705996158,-4.191937495555634,43.04932735426009,MEDIUM_SPREAD
2022-05-24,10.846274964365392,-47.44084362139918,-36.59456865703379,-44.61254612546125,31,7.282717734564126,1.8061334422559452,21.973094170403588,MEDIUM_SPREAD
2022-05-31,14.962985058594022,-39.27537649072919,-24.312391432135165,-32.26658113345241,32,-2.1304711010711297,-4.69514330095183,55.15695067264574,MEDIUM_SPREAD
2022-06-07,16.5081842262775,-35.03801993167734,-18.52983570539984,-28.818052476054206,32,-28.88957112409144,-27.747571888291862,63.22869955156951,MEDIUM_SPREAD
2022-06-14,14.980528092149413,-42.17157793389534,-27.19104984174593,-33.74038896426956,32,-6.434330534238997,1.8094701099776955,56.05381165919282,MEDIUM_SPREAD
2022-06-21,13.663570780928268,-36.98224852071006,-23.31867773978179,-27.929292929292927,33,-2.1455808002721177,-1.4408853731102023,46.18834080717489,MEDIUM_SPREAD
2022-06-28,15.867224026425616,-31.10709566177741,-15.239871635351795,-21.053844671134577,34,-0.4906954019895493,-0.8023182042005249,60.98654708520179,MEDIUM_SPREAD
2022-07-05,12.566096359986055,-33.553525105596975,-20.98742874561092,-25.192415993992856,35,-4.2169329312859,-6.154607017983908,36.771300448430495,MEDIUM_SPREAD
2022-07-12,11.242193373672915,-15.904007981947649,-4.661814608274733,-10.543018335684062,35,21.19500716185798,26.418096102473253,27.3542600896861,MEDIUM_SPREAD
2022-07-19,18.382047733372907,10.843460757017077,29.225508490389984,18.395926161680464,35,-9.119403839955964,-10.911355195814611,73.54260089686099,MEDIUM_SPREAD
2022-07-26,11.204119678913298,-5.631465825683388,5.572653853229909,-0.8984302002470135,36,8.126540043844365,15.52294292442042,26.00896860986547,MEDIUM_SPREAD
2022-08-02,14.350682792664614,14.309838108190569,28.660520900855182,21.594644118027308,36,0.7345559257744938,3.727251011376918,51.12107623318386,MEDIUM_SPREAD
2022-08-09,24.230436739249114,13.493147902143747,37.72358464139286,21.59516035839033,36,3.0212101335721497,2.332206741777102,86.09865470852019,HIGH_SPREAD
2022-08-16,19.318240863627132,14.183058677011156,33.501299540638286,23.650667130818306,36,-9.76442633539456,-12.100669537507535,76.23318385650224,MEDIUM_SPREAD
2022-08-23,10.961450736523759,-6.69224211423699,4.269208622286769,-2.0134228187919434,37,-7.967033222254949,-8.7126643893866,23.766816143497756,MEDIUM_SPREAD
2022-08-30,8.82733490055989,-19.22764887230244,-10.400313971742548,-14.225941422594147,37,-5.159497445386063,-2.2780627578292565,10.762331838565023,LOW_SPREAD
2022-09-06,9.095093880750127,-27.473806752037255,-18.378712871287128,-22.942291491154176,37,7.364571486958327,4.329414318341998,12.10762331838565,LOW_SPREAD
2022-09-13,7.944794003030232,-26.506024096385538,-18.561230093355306,-22.263326046746258,37,-6.433130869332892,-4.026429885882153,5.829596412556054,LOW_SPREAD
2022-09-20,7.347868978659772,-18.758276152642352,-11.41040717398258,-13.890718358089082,38,1.0629917714287007,2.3021499556109246,4.0358744394618835,LOW_SPREAD
2022-09-27,8.663354149718051,-9.071480532077043,-0.408126382358992,-5.0434181903440845,38,6.644556932565315,2.715788771842086,10.31390134529148,LOW_SPREAD
2022-10-04,7.118366367635154,-12.886967347750128,-5.768600980114973,-10.104529616724733,39,-6.326212731363034,-7.763876885440121,2.690582959641256,LOW_SPREAD
2022-10-11,7.109722278177031,-23.2279916050933,-16.11826932691627,-19.9759093109844,40,1.4201303277187494,-0.2279241888102322,2.242152466367713,LOW_SPREAD
2022-10-18,6.475161072807731,-6.8533794664099705,-0.3782183936022393,-4.1148954392713435,40,3.919133974450517,2.622134337521443,0.4484304932735426,LOW_SPREAD
2022-10-25,6.798761462959046,-6.592292089249485,0.2064693737095613,-4.670329670329676,41,1.958301885665259,3.7173573426131368,1.345291479820628,LOW_SPREAD
2022-11-01,10.013950252887225,-2.116971134145504,7.896979118741721,1.0974914122186874,26,-9.420970984339071,-7.456706082569189,17.937219730941703,LOW_SPREAD
2022-11-08,13.670445298001603,-17.76803027793952,-4.097584979937918,-11.779594836376926,26,-9.015080659290309,-9.729230583677241,46.63677130044843,MEDIUM_SPREAD
2022-11-15,11.207056441008957,-23.298100892154295,-12.091044451145338,-18.240512668090204,26,-4.0183837709956265,-2.9581892355489003,26.45739910313901,MEDIUM_SPREAD
2022-11-22,9.107708175999054,-25.008137032886644,-15.90042885688759,-21.780983993100545,26,1.470952257787328,3.640804974514917,12.556053811659194,LOW_SPREAD
2022-11-29,9.218157468711851,-26.980612337927646,-17.762454869215794,-22.881373013513635,26,3.9606399805329096,1.85861750419298,13.004484304932735,LOW_SPREAD
2022-12-06,7.982197245044432,-24.938796474331525,-16.956599229287093,-20.840834054477664,26,4.003323765803257,-2.0307249577925384,6.726457399103139,LOW_SPREAD
2022-12-13,11.85240549710866,2.142939090625956,13.995344587734614,9.433509961756847,26,-4.9261302704411865,-13.501584826690186,30.04484304932735,MEDIUM_SPREAD
2022-12-20,13.705128559977567,-8.272465447833374,5.432663112144192,-1.6169161707508095,26,-1.1772051143206452,-0.29711080517753174,47.08520179372198,MEDIUM_SPREAD
2022-12-27,10.717199696470637,-15.019811963869786,-4.30261226739915,-8.383735008116194,26,-0.17522290617308922,1.0858151653256987,20.62780269058296,MEDIUM_SPREAD
2023-01-03,11.585156986812965,-21.259733479624913,-9.674576492811948,-16.434220020302604,28,4.643398980291513,11.917961720857246,28.699551569506728,MEDIUM_SPREAD
2023-01-10,12.37569709601734,-9.89821523711965,2.47748185889769,-4.643784075607005,28,21.170235331212204,14.483832781725198,34.97757847533632,MEDIUM_SPREAD
2023-01-17,19.853938674671635,15.592210597725352,35.44614927239699,21.890011535450917,28,7.096028496905538,2.2324483819744954,78.47533632286996,MEDIUM_SPREAD
2023-01-24,12.802035806256292,22.598851608908483,35.400887415164775,28.721251960530925,28,2.176560787447701,2.9993319777911642,39.91031390134529,MEDIUM_SPREAD
2023-01-31,18.046127083242688,32.7578003509755,50.80392743421819,40.23562788097171,32,0.5007164209563264,5.504266344398885,72.19730941704036,MEDIUM_SPREAD
2023-02-07,25.53239377158816,30.731885348035647,56.26427911962381,38.91757268650164,32,-4.46726066663884,-6.993394701146867,87.89237668161435,HIGH_SPREAD
2023-02-14,14.13636525295302,1.6193409012399407,15.75570615419296,7.496183373299825,32,10.123987504430065,14.380487685212927,49.775784753363226,MEDIUM_SPREAD
2023-02-21,19.42738403087412,7.100456621004558,26.527840651878677,13.384865744507746,33,-5.35326319198608,-8.359817143282402,77.13004484304933,MEDIUM_SPREAD
2023-02-28,15.877136789897294,-5.9302237908876005,9.946912999009694,-1.5854450942170195,35,-4.090848603518982,-6.760766838539294,61.43497757847533,MEDIUM_SPREAD
2023-03-07,13.118831530565899,-12.520836630858373,0.5979948997075268,-7.081403044341494,35,11.55110620186608,5.9278332345484355,42.600896860986545,MEDIUM_SPREAD
2023-03-14,13.261653332205775,-3.3421005993426514,9.919552732863124,2.0903322135124913,35,13.910789031060888,2.4865690342513824,43.946188340807176,MEDIUM_SPREAD
2023-03-21,11.949994571091315,-12.499462743868932,-0.5494681727776174,-6.841403820524228,35,-3.3082890156565736,-3.8204888741121357,30.94170403587444,MEDIUM_SPREAD
2023-03-28,14.536417706386084,-18.764329444715393,-4.227911738329309,-12.06896551724138,35,3.3199568089197884,4.812261271276762,52.91479820627802,MEDIUM_SPREAD
2023-04-04,10.800709456425794,-3.608252726898542,7.192456729527253,1.9189765458422103,35,7.266061596244655,2.1026687868808267,21.524663677130047,MEDIUM_SPREAD
2023-04-11,12.810858845507623,5.81607291347831,18.626931758985933,11.71579743008313,35,0.5498691740780437,5.321173665436289,40.35874439461883,MEDIUM_SPREAD
2023-04-18,10.59461952097795,-1.3352576392782922,9.259361881699657,2.8869084975523984,35,-6.873136931044255,-10.8513652903568,20.179372197309416,MEDIUM_SPREAD
2023-04-25,8.312939975256006,-8.09685021335783,0.21608976189817497,-2.6469899273834585,35,1.3424758394625425,-1.1283285211443084,7.623318385650224,LOW_SPREAD
2023-05-02,7.698137482555544,-11.696775950017695,-3.9986384674621513,-6.214689265536732,35,-3.615588961247229,-5.729495357573937,4.484304932735426,LOW_SPREAD
2023-05-09,8.366821143121403,-21.061120609364096,-12.694299466242693,-18.11272957568081,35,-2.204953903257789,-0.12617511011340796,8.968609865470851,LOW_SPREAD
2023-05-16,9.662848527796413,-27.672494514555645,-18.00964598675923,-23.57930449533503,35,0.6862275165620657,-0.19812746430758477,15.246636771300448,LOW_SPREAD
2023-05-23,9.513631544540862,-15.730217846726818,-6.216586302185956,-13.045822102425886,35,1.7519235417412071,0.40418981247148256,13.901345291479823,LOW_SPREAD
2023-05-30,10.986276007060606,-15.412868978351778,-4.426592971291171,-10.716563895385923,35,-1.6480777179907036,-3.2598984489042158,25.112107623318387,MEDIUM_SPREAD
2023-06-06,9.460079588644795,-14.430029190440159,-4.969949601795364,-11.15942028985507,35,-4.820943464582372,-11.93528772018891,13.452914798206278,LOW_SPREAD
2023-06-13,11.389090203302633,-24.77569908298426,-13.386608879681628,-19.083969465648853,35,9.217812568573436,3.96787438813516,28.251121076233183,MEDIUM_SPREAD
2023-06-20,8.57398551607258,-19.033087354807805,-10.459101838735224,-16.0958904109589,35,8.393057591286567,20.76442449444132,9.865470852017937,LOW_SPREAD
2023-06-27,9.902785654673092,-15.381844977121727,-5.479059322448634,-10.509616915203834,36,0.24063942916301428,6.122395950414269,16.591928251121075,LOW_SPREAD
2023-07-04,10.919305775521547,-9.46479211399405,1.4545136615274956,-4.677799720818864,36,-0.4702441402283042,-4.122114249995125,22.869955156950674,MEDIUM_SPREAD
2023-07-11,15.5537824242226,8.225923823560983,23.779706247783583,17.207507964267897,36,-2.496592009220755,3.549617414595967,59.19282511210763,MEDIUM_SPREAD
2023-07-18,12.071363645929388,9.690789804477014,21.7621534504064,16.45590289002923,36,-2.132447567856466,0.17965692142209436,33.18385650224215,MEDIUM_SPREAD
2023-07-25,6.769049066944646,-5.0483549422427085,1.720694124701938,-1.7880752884363749,36,1.615492688828879,2.1957804955767184,0.8968609865470852,LOW_SPREAD
2023-08-01,12.876202851587077,-8.619287138112586,4.25691571347449,-3.2671033003773053,36,0.2449383394500515,-2.994839577375466,41.70403587443946,MEDIUM_SPREAD
2023-08-08,9.925043901539155,-4.522984424725291,5.402059476813864,0.5351534623413978,36,-2.015014439027729,-5.0630596709869895,17.040358744394617,LOW_SPREAD
2023-08-15,8.540815861786278,-11.555891238670702,-3.015075376884424,-8.771393643031777,37,-10.723397282289348,-11.566139186097315,9.417040358744394,LOW_SPREAD
2023-08-22,7.821396291001859,-23.307392996108945,-15.485996705107086,-21.118721461187217,37,6.435231246623263,6.322815030153079,5.381165919282512,LOW_SPREAD
2023-08-29,10.346547676389527,-18.474401557668074,-8.127853881278547,-13.038906414300744,37,-6.9776729761692575,-6.6325030312404465,19.282511210762333,LOW_SPREAD
2023-09-05,7.205718765670719,-20.67159581022797,-13.465877044557251,-15.69431783652384,37,0.21990458390523937,-1.9716845501711813,3.1390134529147984,LOW_SPREAD
2023-09-12,7.707092321673926,-24.908161125949146,-17.20106880427522,-20.441988950276247,37,5.323094152963104,6.84412943816316,4.932735426008969,LOW_SPREAD
2023-09-19,8.325039717741468,-5.496354458777331,2.8286852589641365,-2.2900763358778664,37,-3.702546982249133,-2.6652493626341327,8.520179372197308,LOW_SPREAD
2023-09-26,8.317166790513188,-5.742821473158555,2.5743453173546316,-2.1241830065359513,37,4.656973097216022,3.4460524565203343,8.071748878923767,LOW_SPREAD
2023-10-03,9.071803198223893,-1.7670682730923648,7.3047349251315286,2.4714531518848837,37,-0.1300450326953584,-4.125900404970456,11.659192825112108,LOW_SPREAD
2023-10-10,9.933600683715738,-2.96495956873315,6.968641114982588,2.569868294249922,37,3.707258237327471,1.0027058167070177,17.48878923766816,LOW_SPREAD
2023-10-17,11.676836205240932,-5.408689209306777,6.2681469959341545,-3.1721470019342335,39,19.408367046442933,14.913424227569243,29.14798206278027,MEDIUM_SPREAD
2023-10-24,15.129860607236512,6.407824441969279,21.53768504920579,11.781076066790352,39,2.1634005964179748,4.3941337607724655,56.95067264573991,MEDIUM_SPREAD
2023-10-31,13.276125996119267,3.8713952215062353,17.147521217625503,7.074050087058847,32,2.1926108886093143,8.698840909851244,44.39461883408072,MEDIUM_SPREAD
2023-11-07,25.733573125020705,15.167504402429822,40.901077527450525,23.185712844627574,32,0.3891148364537411,2.956114358041111,88.78923766816143,HIGH_SPREAD
2023-11-14,27.039279983629285,22.718909413694682,49.75818939732397,34.21656347567924,32,0.5563354314510827,-4.929688862382363,91.03139013452915,HIGH_SPREAD
2023-11-21,20.757775714389382,11.044667132010966,31.802442846400346,20.552485797508712,32,5.83569148372296,6.430536693959456,81.16591928251121,HIGH_SPREAD
2023-11-28,26.788659789880164,9.530275919874692,36.318935709754854,18.868898590728776,32,16.507445109790986,9.186062607681803,90.13452914798206,HIGH_SPREAD
2023-12-05,28.637401560268437,10.704000723177847,39.341402283446286,20.01176696327095,32,-5.91365787300221,0.30060670950040586,92.82511210762333,HIGH_SPREAD
2023-12-12,34.503907554726794,-2.090721580707217,32.41318597401958,1.853948102102343,32,1.9018313350960714,-1.101833992508783,94.61883408071749,HIGH_SPREAD
2023-12-19,19.864656198537578,-2.8537749229504112,17.010881275587167,4.674789812803326,32,0.5898563912268395,6.275566595544033,78.9237668161435,MEDIUM_SPREAD
2023-12-26,31.251950514382525,4.1017998726778195,35.353750387060344,18.52788829667442,32,5.779699794404558,5.9941277142030795,93.72197309417041,HIGH_SPREAD
2024-01-02,32.16364009012233,5.464083173837054,37.62772326395938,15.647019945974316,32,2.55994734595133,-8.97096403346556,94.17040358744396,HIGH_SPREAD
2024-01-09,20.63627725815195,-15.988590386583432,4.647686871568518,-6.411798210564806,34,-6.490384198449062,6.1854106832198195,80.71748878923766,HIGH_SPREAD
2024-01-16,15.009342217680302,-2.9491978529308933,12.060144364749409,5.579120485969047,34,-7.540264476721193,-11.172388055015373,56.502242152466366,MEDIUM_SPREAD
2024-01-23,14.134823638147946,-20.798954234506187,-6.664130596358242,-15.217657958704732,34,7.684580335671276,6.371409807426824,49.327354260089685,MEDIUM_SPREAD
2024-01-30,15.578573638004197,-14.424598381774953,1.153975256229245,-9.925426618585632,34,0.3563113519897909,1.3841619894120705,59.64125560538116,MEDIUM_SPREAD
2024-02-06,18.518194238254125,-5.873498714579473,12.644695523674653,1.3041286218739456,36,15.38333558800058,11.402909894702088,73.99103139013454,MEDIUM_SPREAD
2024-02-13,14.304792970440875,-4.269358813192323,10.035434157248552,0.6875290564021697,36,5.132511861150912,8.943598311321825,50.672645739910315,MEDIUM_SPREAD
2024-02-20,16.102352787397542,8.69359611045878,24.795948897856324,13.401204066261041,36,9.180906056752502,4.118105358345863,61.88340807174888,MEDIUM_SPREAD
2024-02-27,17.98752911972251,14.704749703940289,32.6922788236628,24.633523162827498,36,11.780054582339282,9.150016104449664,70.85201793721974,MEDIUM_SPREAD
2024-03-05,28.111309602973915,21.97060529109432,50.081914894068234,37.521692697904165,36,12.029868600352533,13.357090180989903,92.37668161434978,HIGH_SPREAD
2024-03-12,36.13964565323562,30.393231867267207,66.53287752050282,52.820527435780505,36,-13.388647059226788,-21.97747131164646,95.96412556053812,HIGH_SPREAD
2024-03-19,24.043510188784378,-6.856326982507322,17.187183206277055,5.454189523139941,36,13.061891792220726,20.21433404684563,85.20179372197309,HIGH_SPREAD
2024-03-26,24.545224816600197,10.964326798768042,35.50955161536824,18.603940735174262,36,-6.469645275772795,-3.1394755087717794,86.54708520179372,HIGH_SPREAD
2024-04-02,14.3523614499811,-16.928843985337416,-2.576482535356317,-9.900401649398184,36,5.579955682607296,2.0653988413728035,51.569506726457405,MEDIUM_SPREAD
2024-04-09,13.045880224988078,-19.558654603877446,-6.512774378889369,-12.040395225264684,36,-7.671150705159258,-20.73746765513675,42.152466367713004,MEDIUM_SPREAD
2024-04-16,16.183564930533613,-34.03684481476714,-17.85327988423353,-26.53760822086723,36,4.073058753953229,7.96038037034967,62.33183856502242,MEDIUM_SPREAD
2024-04-23,13.569515126951526,-24.395003903200617,-10.825488776249092,-19.010819165378667,37,-8.721122122149861,-10.911823871595312,45.73991031390135,MEDIUM_SPREAD
2024-04-30,7.050331088103814,-36.82358117025958,-29.773250082155766,-34.689507494646676,37,2.7937996209303373,4.698930229813611,1.7937219730941705,LOW_SPREAD
2024-05-07,9.832213489502404,-29.05940594059405,-19.227192451091646,-22.586983217355716,37,-1.245142480810646,-6.954404699519605,15.695067264573993,LOW_SPREAD
2024-05-14,12.244669322839009,-17.159199237368917,-4.914529914529908,-9.340841338191453,37,13.979561857814392,22.1127771553545,34.52914798206278,MEDIUM_SPREAD
2024-05-21,12.424472552619015,-4.380516508662968,8.043956043956047,3.4315312398834674,37,-2.5959313880076773,-1.683690986223715,35.42600896860987,MEDIUM_SPREAD
2024-05-28,16.963729959785546,0.6787714237230569,17.642501383508602,6.960556844547572,37,3.24981799415065,-0.6457034301443032,66.3677130044843,MEDIUM_SPREAD
2024-06-04,18.891298763168496,-3.1377011867988913,15.753597576369604,2.9781542576905906,37,-4.572843649032254,-11.655692591672787,75.7847533632287,MEDIUM_SPREAD
2024-06-11,15.800354100822343,-11.864406779661007,3.935947321161337,-4.744525547445244,37,-3.2142625295748295,-6.444321949951544,60.53811659192825,MEDIUM_SPREAD
2024-06-18,15.21018639843188,-27.403628117913836,-12.193441719481957,-20.299098306575758,37,-5.161850296533688,0.9213360625403066,57.399103139013455,MEDIUM_SPREAD
2024-06-25,12.793760311583465,-29.468255379690554,-16.67449506810709,-23.82154882154882,37,0.4054234920345179,-0.9302808035534404,39.46188340807175,MEDIUM_SPREAD
2024-07-02,13.294539581176611,-29.039668596447797,-15.745129015271186,-20.625206748263324,37,-6.435115800685431,-11.976262026598537,44.843049327354265,MEDIUM_SPREAD
2024-07-09,16.29934109148963,-31.921020156314274,-15.621679064824646,-23.94769105026563,37,12.129870076175076,14.836040292623263,62.78026905829597,MEDIUM_SPREAD
2024-07-16,14.73317464381283,-13.876381498157997,0.8567931456548328,-8.973066397810747,37,1.3062885136180702,-1.2375902916744828,54.26008968609865,MEDIUM_SPREAD
2024-07-23,11.92026337268539,-3.3592989289191744,8.560964443766217,3.7752728573984706,37,0.34947324233640664,-2.093472815420111,30.493273542600896,MEDIUM_SPREAD
2024-07-30,16.53837210725344,-14.099347717009536,2.4390243902439046,-4.712404712404716,37,-15.296431840081425,-20.534013551590466,63.67713004484305,MEDIUM_SPREAD
2024-08-06,15.689480892135123,-18.61631016042781,-2.9268292682926855,-8.408071748878932,37,8.127147263563717,6.900208392932846,60.0896860986547,MEDIUM_SPREAD
2024-08-13,17.894884883512695,-24.28845303052648,-6.393568147013784,-14.982269503546098,37,-2.6163639240772696,-2.495311740051452,70.4035874439462,MEDIUM_SPREAD
2024-08-20,14.53769491028072,-30.942581472235343,-16.404886561954623,-22.725811636129855,37,0.715125778602621,0.5015512273808188,53.36322869955157,MEDIUM_SPREAD
2024-08-27,9.848416535210657,-21.69174883238194,-11.843332297171283,-15.160042208934222,37,-3.3156324634536882,-4.729223192053591,16.143497757847534,LOW_SPREAD
2024-09-03,7.951024981873311,-7.051282051282037,0.8997429305912741,-4.815044430667492,37,0.30755797402557405,3.5448494436364584,6.278026905829597,LOW_SPREAD
2024-09-10,10.331182078609979,-1.9944598337950148,8.336722244814965,1.525512887953706,37,4.6265638013246235,-0.1933514963127303,18.83408071748879,LOW_SPREAD
2024-09-17,8.868115056970339,-5.660094234866886,3.2080208221034523,-0.7633587786259444,37,6.566339371872543,12.623881686078127,11.210762331838566,LOW_SPREAD
2024-09-24,9.61511188486286,-4.080520689894307,5.534591194968552,-1.7540585930211017,37,-5.41896876336585,-7.487106084892984,14.349775784753364,LOW_SPREAD
2024-10-01,9.645761493512728,3.103242490551006,12.749003984063734,4.769475357710662,37,2.1911827603224188,-0.9068316368307439,14.798206278026907,LOW_SPREAD
2024-10-08,12.200570809027212,1.352426412092278,13.55299722111949,6.457293806868214,37,7.943366941384089,6.766546451064403,34.08071748878923,MEDIUM_SPREAD
2024-10-15,12.609016999260913,2.8455284552845406,15.454545454545453,10.072815533980584,37,0.4823984514574109,0.03583225552160849,37.66816143497758,MEDIUM_SPREAD
2024-10-22,12.036766751755135,-6.0560181680545,5.980748583700635,1.546735272693467,37,7.931528131162802,1.1468977844521109,32.28699551569507,MEDIUM_SPREAD
