date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,expected_funding_daily,daily_return,log_return
2020-03-10,10287.347770381593,0,1,0.0,0.5,-0.5,0.5,0.015,0.017205051871538313,0.017058721002116767
2020-03-11,13964.40201405603,0,1,0.0,0.5,-0.5,0.5,0.015,0.3574346202488732,0.30559660978684977
2020-03-12,12172.932814323354,0,1,0.0,0.5,-0.5,0.5,-0.41678099999999996,-0.12828828602395226,-0.13729651297293324
2020-03-13,12917.991218794858,0,1,0.0,0.5,-0.5,0.5,0.015,0.061206154329121576,0.05940614267013574
2020-03-14,13102.261013797746,0,1,0.0,0.5,-0.5,0.5,0.023248500000000002,0.01426458586957291,0.01416380394217618
2020-03-15,14090.581081177093,0,1,0.0,0.5,-0.5,0.5,0.09310650000000001,0.07543126078304851,0.07272175395276533
2020-03-16,13921.900114367993,0,1,0.0,0.5,-0.5,0.5,0.015,-0.01197118598852065,-0.0120434176802997
2020-03-17,13720.914310122207,0,1,0.0,0.5,-0.5,0.5,0.027520499999999996,-0.014436664722106363,-0.014541887302815353
2020-03-18,12710.138936003563,0,1,0.0,0.5,-0.5,0.5,0.12543300000000002,-0.07366676529515048,-0.07652124437966357
2020-03-19,12899.947815840607,1,0,0.5,0.0,0.5,0.5,0.14896800000000002,0.01493365893109,0.014823249698625071
2020-03-20,12803.662457660332,1,0,0.5,0.0,0.5,0.5,0.15775649999999997,-0.007464011448328534,-0.007492006572725376
2020-03-21,12071.953260240907,1,0,0.5,0.0,0.5,0.5,-0.015,-0.05714842919665131,-0.05884640979442022
2020-03-22,12878.911016826034,1,0,0.5,0.0,0.5,0.5,-0.0220245,0.0668456660814658,0.0647063190100949
2020-03-23,13208.121856199165,1,0,0.5,0.0,0.5,0.5,-0.025092,0.02556200900394634,0.025240763795310248
2020-03-24,13016.746895063918,1,0,0.5,0.0,0.5,0.5,0.07297200000000001,-0.014489188032848599,-0.01459518140220586
2020-03-25,13190.193284813819,1,0,0.5,0.0,0.5,0.5,-0.015,0.013324864587762164,0.013236869400389699
2020-03-26,12519.815110587662,1,0,0.5,0.0,0.5,0.5,-0.015,-0.05082398413357436,-0.0521610224742494
2020-03-27,12424.155095865166,1,0,0.5,0.0,0.5,0.5,-0.015,-0.0076406890898571556,-0.007670028700182809
2020-03-28,12038.418855970363,1,0,0.5,0.0,0.5,0.5,-0.031339500000000006,-0.031047281438331242,-0.03153946233584481
2020-03-29,12590.495847811899,1,0,0.5,0.0,0.5,0.5,-0.015,0.04585959322787114,0.044839124537071624
2020-03-30,12603.410986594918,1,0,0.5,0.0,0.5,0.5,-0.015,0.0010257847617067828,0.0010252590040301989
2020-03-31,12609.27713119302,1,0,0.5,0.0,0.5,0.5,-0.015,0.00046544103055445873,0.00046533274647659586
2020-04-01,12835.197672625032,1,0,0.5,0.0,0.5,0.5,-0.015,0.017917009760466618,0.017758391976546342
2020-04-02,12859.756791322707,1,0,0.5,0.0,0.5,0.5,0.199581,0.001913419592286747,0.0019115913367937748
2020-04-03,12944.585106916955,1,0,0.5,0.0,0.5,0.5,-0.015,0.006596416788495318,0.006574755636416719
2020-04-04,12816.747450812181,1,0,0.5,0.0,0.5,0.5,-0.015,-0.009875763112443314,-0.00992485192132657
2020-04-05,13730.075167409082,1,0,0.5,0.0,0.5,0.5,-0.015,0.07126049101786935,0.06883598413078515
2020-04-06,13889.651618166532,1,0,0.5,0.0,0.5,0.5,-0.066684,0.011622401830416296,0.011555380517485073
2020-04-07,14554.181698657485,1,0,0.5,0.0,0.5,0.5,-0.015,0.047843538395289986,0.04673427932883759
2020-04-08,14418.050178117543,1,0,0.5,0.0,0.5,0.5,-0.050412,-0.009353430055947354,-0.009397448077528079
2020-04-09,13725.765664739394,1,0,0.5,0.0,0.5,0.5,-0.015,-0.04801512720692547,-0.04920613424025894
2020-04-10,13967.520924000355,1,0,0.5,0.0,0.5,0.5,-0.046669499999999996,0.017613243965108216,0.01745992842184614
2020-04-11,14040.745650832605,1,0,0.5,0.0,0.5,0.5,-0.021729000000000002,0.005242499884602125,0.005228805821979014
2020-04-12,13839.514084551582,1,0,0.5,0.0,0.5,0.5,-0.015,-0.014331971483942607,-0.014435666145639065
2020-04-13,13858.0256354846,1,0,0.5,0.0,0.5,0.5,-0.0499335,0.0013375867692986265,0.0013366929970257953
2020-04-14,13695.921145827813,1,0,0.5,0.0,0.5,0.5,-0.015,-0.0116975169422191,-0.011766471149668356
2020-04-15,14375.58765425889,1,0,0.5,0.0,0.5,0.5,-0.09626250000000001,0.049625468867285694,0.048433404221298194
2020-04-16,14395.86425553676,0,1,0.0,0.5,-0.5,0.5,0.015,0.0014104885146635215,0.0014094947101286849
2020-04-17,13626.117593909634,0,1,0.0,0.5,-0.5,0.5,-0.15862800000000002,-0.05346998609903375,-0.054952598427741244
2020-04-18,13869.9504722063,0,1,0.0,0.5,-0.5,0.5,-0.106596,0.01789452326506047,0.01773630103635637
2020-04-19,14255.367086309121,0,1,0.0,0.5,-0.5,0.5,0.015,0.02778788683313249,0.02740880997738533
2020-04-20,14189.940871327432,0,1,0.0,0.5,-0.5,0.5,0.015,-0.004589584721709783,-0.00460014920244823
2020-04-21,13608.04619853101,0,1,0.0,0.5,-0.5,0.5,0.054201,-0.04100754739381707,-0.041872074196213395
2020-04-22,13164.418838122243,0,1,0.0,0.5,-0.5,0.5,-0.020496,-0.032600371422655594,-0.03314360253239718
2020-04-23,12626.240548597356,0,1,0.0,0.5,-0.5,0.5,-0.011857499999999998,-0.04088127976955591,-0.04174041590003986
2020-04-24,12284.852248993126,0,1,0.0,0.5,-0.5,0.5,-0.23896949999999997,-0.027038000605980494,-0.027410252652307145
2020-04-25,12511.185368345567,0,1,0.0,0.5,-0.5,0.5,0.000342,0.01842375592030354,0.018256094697856776
2020-04-26,12550.251687431599,0,1,0.0,0.5,-0.5,0.5,0.015,0.003122511411658424,0.0031176464974364358
2020-04-27,12539.995512144638,0,1,0.0,0.5,-0.5,0.5,0.015,-0.0008172087335293066,-0.0008175428306168243
2020-04-28,12138.54874216307,0,1,0.0,0.5,-0.5,0.5,-0.20109899999999997,-0.03201331049861844,-0.032536942315200934
2020-04-29,12535.672670131624,0,1,0.0,0.5,-0.5,0.5,0.015,0.032715931402009346,0.03219215851726464
2020-04-30,12624.724706714947,1,0,0.5,0.0,0.5,0.5,0.25347,0.007103889749411341,0.007078775991393533
2020-05-01,12720.99845563297,1,0,0.5,0.0,0.5,0.5,-0.015,0.007625809762553892,0.007596880256143273
2020-05-02,12502.884136038108,1,0,0.5,0.0,0.5,0.5,-0.015,-0.017146006294677107,-0.017294701194080674
2020-05-03,12604.386654530503,1,0,0.5,0.0,0.5,0.5,-0.0549795,0.008118328330326996,0.008085551976196198
2020-05-04,12531.806267619513,1,0,0.5,0.0,0.5,0.5,-0.048303,-0.005758343416488398,-0.005774986598130042
2020-05-05,12300.610820111999,1,0,0.5,0.0,0.5,0.5,-0.091587,-0.018448693075067135,-0.01862099263804039
2020-05-06,12451.02131531042,1,0,0.5,0.0,0.5,0.5,-0.22426800000000002,0.012227888305554213,0.012153731587377826
2020-05-07,12531.123837457677,1,0,0.5,0.0,0.5,0.5,-0.122604,0.006433409767659715,0.006412803717928996
2020-05-08,12656.972397089325,1,0,0.5,0.0,0.5,0.5,-0.19301549999999998,0.010042878936002975,0.009992784344088039
2020-05-09,12087.646716747337,1,0,0.5,0.0,0.5,0.5,-0.0576015,-0.04498119000977785,-0.046024242370536914
2020-05-10,11760.608666252068,1,0,0.5,0.0,0.5,0.5,-0.021291000000000004,-0.02705555995793285,-0.02742830013043556
2020-05-11,11970.818485229573,1,0,0.5,0.0,0.5,0.5,-0.07192649999999999,0.017874059493257155,0.017716196814317263
2020-05-12,12112.854126747421,1,0,0.5,0.0,0.5,0.5,-0.015,0.01186515706449831,0.011795317980089695
2020-05-13,12047.962316500629,1,0,0.5,0.0,0.5,0.5,-0.015,-0.0053572683669572685,-0.005371669987728678
2020-05-14,12187.828657970409,0,1,0.0,0.5,-0.5,0.5,0.015,0.01160912839827044,0.011542259496042168
2020-05-15,11851.296672013568,0,1,0.0,0.5,-0.5,0.5,0.015,-0.027612136287849864,-0.02800051737478982
2020-05-16,11876.827333367693,0,1,0.0,0.5,-0.5,0.5,0.015,0.0021542504639526783,0.002151933393525281
2020-05-17,11574.188808792842,0,1,0.0,0.5,-0.5,0.5,0.015,-0.025481428337734147,-0.025811702584237147
2020-05-18,11407.520982718723,0,1,0.0,0.5,-0.5,0.5,0.015,-0.014399957424878207,-0.014504643005721744
2020-05-19,11450.745981148551,0,1,0.0,0.5,-0.5,0.5,0.015,0.0037891666818155034,0.0037820058730425534
2020-05-20,11825.258714614114,0,1,0.0,0.5,-0.5,0.5,0.015,0.03270640481258824,0.03218293368294951
2020-05-21,11493.028065055802,0,1,0.0,0.5,-0.5,0.5,0.015,-0.028095000504955503,-0.02849721644329992
2020-05-22,11581.537967453727,0,1,0.0,0.5,-0.5,0.5,0.015,0.007701182133804885,0.007671679404459359
2020-05-23,11824.363912394634,0,1,0.0,0.5,-0.5,0.5,0.015,0.020966640667525516,0.02074986545337635
2020-05-24,11622.103898897834,0,1,0.0,0.5,-0.5,0.5,0.015,-0.01710536101521576,-0.017253347707891022
2020-05-25,11702.362369349838,0,1,0.0,0.5,-0.5,0.5,0.015,0.006905674837377251,0.00688193987287715
2020-05-26,11675.783982087778,0,1,0.0,0.5,-0.5,0.5,0.015,-0.002271198448927869,-0.002273781531995724
2020-05-27,11427.860465901835,0,1,0.0,0.5,-0.5,0.5,0.015,-0.02123399307201057,-0.02146267735058675
2020-05-28,11342.406870245217,0,1,0.0,0.5,-0.5,0.5,0.040252500000000004,-0.007477654799128208,-0.007505752617935139
2020-05-29,11243.810955932437,0,1,0.0,0.5,-0.5,0.5,0.015,-0.008692680084632531,-0.008730681813009965
2020-05-30,11474.587081793834,0,1,0.0,0.5,-0.5,0.5,0.015,0.020524724825583762,0.0203169311228043
2020-05-31,11166.721375747278,0,1,0.0,0.5,-0.5,0.5,0.015,-0.02683022089178544,-0.027196721670202276
2020-06-01,11286.167232541313,0,1,0.0,0.5,-0.5,0.5,0.0268875,0.010696591485971574,0.010639787663755453
2020-06-02,11021.346184022439,0,1,0.0,0.5,-0.5,0.5,0.08103750000000001,-0.023464214472679212,-0.023743882611511353
2020-06-03,11101.91800693484,0,1,0.0,0.5,-0.5,0.5,0.015,0.007310524646182204,0.00728393228497339
2020-06-04,11220.421073718546,0,1,0.0,0.5,-0.5,0.5,0.015,0.010674107546973621,0.010617541433502253
2020-06-05,11241.696030074936,0,1,0.0,0.5,-0.5,0.5,0.0397005,0.001896092509952485,0.0018942971955792083
2020-06-06,11310.167304069537,0,1,0.0,0.5,-0.5,0.5,0.1002465,0.006090831295510801,0.006072357159852474
2020-06-07,11195.467513631456,0,1,0.0,0.5,-0.5,0.5,0.026154,-0.010141299182799046,-0.010193072487161836
2020-06-08,11276.648694640366,0,1,0.0,0.5,-0.5,0.5,0.049489500000000006,0.007251254216053438,0.007225090276981616
2020-06-09,11309.971563784067,0,1,0.0,0.5,-0.5,0.5,0.015,0.0029550330107861456,0.0029506754830536447
2020-06-10,11891.815591573393,0,1,0.0,0.5,-0.5,0.5,0.015,0.051445224641630594,0.050165622213766164
2020-06-11,11763.98983220622,0,1,0.0,0.5,-0.5,0.5,0.044049,-0.01074905327810094,-0.010807241707307399
2020-06-12,11707.569591071206,0,1,0.0,0.5,-0.5,0.5,0.071781,-0.004796012402233929,-0.0048075501746966546
2020-06-13,11956.270348718286,0,1,0.0,0.5,-0.5,0.5,0.08982749999999999,0.02124273152617029,0.021020249934111775
2020-06-14,11838.03175908463,0,1,0.0,0.5,-0.5,0.5,0.0929175,-0.009889253603765469,-0.009938477063227652
2020-06-15,11881.590175719699,0,1,0.0,0.5,-0.5,0.5,0.015,0.0036795319966633766,0.0036727790787883774
2020-06-16,11750.796075205653,0,1,0.0,0.5,-0.5,0.5,0.015,-0.011008130947095518,-0.011069168775521514
2020-06-17,11791.176557602314,0,1,0.0,0.5,-0.5,0.5,0.04409249999999999,0.003436403979630187,0.0034305130353930475
2020-06-18,11876.600674194719,0,1,0.0,0.5,-0.5,0.5,0.0307305,0.0072447491711358225,0.007218632041366653
2020-06-19,11884.768589122501,0,1,0.0,0.5,-0.5,0.5,0.015,0.000687731713126416,0.0006874953340425154
2020-06-20,11954.883122637153,0,1,0.0,0.5,-0.5,0.5,0.06465,0.0058995287109606664,0.00588219463330239
2020-06-21,11742.462953865399,0,1,0.0,0.5,-0.5,0.5,0.022764,-0.0177684856131739,-0.017928240382837524
2020-06-22,11529.970957609858,0,1,0.0,0.5,-0.5,0.5,0.0637965,-0.018096032926856576,-0.018261768614276627
2020-06-23,11879.775084023238,0,1,0.0,0.5,-0.5,0.5,0.06694649999999999,0.030338682352231583,0.02988756601051415
2020-06-24,11988.310433894789,0,1,0.0,0.5,-0.5,0.5,0.015,0.009136145179845734,0.009094663071752072
2020-06-25,12203.535261767325,0,1,0.0,0.5,-0.5,0.5,0.015,0.01795289078134199,0.01779364081132654
2020-06-26,12636.95257131975,0,1,0.0,0.5,-0.5,0.5,0.021531,0.03551571739299897,0.034899580292629295
2020-06-27,12490.464890194295,0,1,0.0,0.5,-0.5,0.5,0.0568215,-0.011592010043459222,-0.011659721172572135
2020-06-28,12382.982773995584,0,1,0.0,0.5,-0.5,0.5,0.015,-0.008605133367220796,-0.008642371306205059
2020-06-29,12521.160541060863,0,1,0.0,0.5,-0.5,0.5,0.015,0.011158682006362275,0.011096883218016527
2020-06-30,12407.718874770091,0,1,0.0,0.5,-0.5,0.5,0.015,-0.009059996149618943,-0.009101287503618544
2020-07-01,12583.776099773182,0,1,0.0,0.5,-0.5,0.5,0.015,0.014189330591708238,0.014089604299494147
2020-07-02,12745.63991466961,0,1,0.0,0.5,-0.5,0.5,0.015,0.012862896924822564,0.012780872498503765
2020-07-03,12604.04484716376,0,1,0.0,0.5,-0.5,0.5,0.015,-0.011109294508067857,-0.011171463585499135
2020-07-04,12701.884869190355,0,1,0.0,0.5,-0.5,0.5,0.08265449999999999,0.007762589169826084,0.007732615291191257
2020-07-05,12310.662358100344,0,1,0.0,0.5,-0.5,0.5,0.108909,-0.030800350902168705,-0.031284652093245775
2020-07-06,12134.2961698419,0,1,0.0,0.5,-0.5,0.5,0.015,-0.014326295623110497,-0.014429907772306403
2020-07-07,11798.0582871239,0,1,0.0,0.5,-0.5,0.5,0.015,-0.027709714515924855,-0.028100871490659547
2020-07-08,12082.178750449166,0,1,0.0,0.5,-0.5,0.5,0.015,0.024081968101085538,0.023796570387444343
2020-07-09,12054.592745574058,0,1,0.0,0.5,-0.5,0.5,0.015,-0.002283197877210874,-0.002285808347721552
2020-07-10,11733.054716480667,0,1,0.0,0.5,-0.5,0.5,0.015,-0.02667348751466092,-0.027035680133015542
2020-07-11,11444.656777856408,0,1,0.0,0.5,-0.5,0.5,0.015,-0.024579953438652713,-0.024887083773285298
2020-07-12,11283.056488714426,0,1,0.0,0.5,-0.5,0.5,0.0163755,-0.014120151637456835,-0.014220789449227163
2020-07-13,11179.743135521398,0,1,0.0,0.5,-0.5,0.5,0.36255000000000004,-0.009156504117157072,-0.009198682569858029
2020-07-14,10703.12552001883,0,1,0.0,0.5,-0.5,0.5,0.037488,-0.042632251002995836,-0.0435676886188946
2020-07-15,10924.81951157499,0,1,0.0,0.5,-0.5,0.5,0.015,0.02071301426312422,0.020501416677297872
2020-07-16,10799.976185006672,0,1,0.0,0.5,-0.5,0.5,0.015,-0.011427495569702018,-0.0114932911297831
2020-07-17,11080.504956359779,0,1,0.0,0.5,-0.5,0.5,0.015,0.02597494351353835,0.02564332492360171
2020-07-18,11118.989326672996,0,1,0.0,0.5,-0.5,0.5,0.035259,0.003473160335633274,0.0034671428433931282
2020-07-19,11550.139715333738,0,1,0.0,0.5,-0.5,0.5,0.09264,0.03877604123843059,0.038043136657568484
2020-07-20,11051.537225030212,0,1,0.0,0.5,-0.5,0.5,0.10947749999999999,-0.04316852458863263,-0.044127999784868185
2020-07-21,10903.009952208406,0,1,0.0,0.5,-0.5,0.5,0.0157245,-0.013439512512830487,-0.01353064015622036
2020-07-22,10761.157407412085,0,1,0.0,0.5,-0.5,0.5,0.015,-0.013010402211692695,-0.013095778825766602
2020-07-23,11033.865393693515,0,1,0.0,0.5,-0.5,0.5,0.12799950000000002,0.025341882472009303,0.025026100852110204
2020-07-24,10991.76056129758,0,1,0.0,0.5,-0.5,0.5,0.11754300000000001,-0.0038159639340896723,-0.003823263299790711
2020-07-25,11123.083279468365,0,1,0.0,0.5,-0.5,0.5,0.17529899999999998,0.011947377987215013,0.011876571476980242
2020-07-26,11429.67817888454,0,1,0.0,0.5,-0.5,0.5,0.2488935,0.027563841042357984,0.02719079785943656
2020-07-27,11407.119316516153,0,1,0.0,0.5,-0.5,0.5,0.10606349999999999,-0.001973709321935524,-0.0019756596528593537
2020-07-28,11521.68465738568,0,1,0.0,0.5,-0.5,0.5,0.127746,0.01004331923693047,0.009993220266998549
2020-07-29,11468.051647926468,0,1,0.0,0.5,-0.5,0.5,0.18246600000000002,-0.004654962451591804,-0.004665830529416536
2020-07-30,11393.487860193036,0,1,0.0,0.5,-0.5,0.5,0.12165299999999998,-0.006501870589928349,-0.006523099820350416
2020-07-31,11018.08730540808,0,1,0.0,0.5,-0.5,0.5,0.14568299999999998,-0.0329486948501998,-0.033503728938537265
2020-08-01,11309.580113699545,0,1,0.0,0.5,-0.5,0.5,0.1442925,0.026455844849621935,0.026111941305319172
2020-08-02,10961.699038342489,0,1,0.0,0.5,-0.5,0.5,0.1139025,-0.030759857736509577,-0.031242872961548755
2020-08-03,10669.443925902055,0,1,0.0,0.5,-0.5,0.5,0.127272,-0.02666147933985119,-0.02702334295676239
2020-08-04,10889.357774438435,0,1,0.0,0.5,-0.5,0.5,0.1613505,0.02061155670938941,0.02040201303001799
2020-08-05,10697.158527906395,0,1,0.0,0.5,-0.5,0.5,0.175341,-0.017650191178694374,-0.017807813263608557
2020-08-06,10944.8087541423,0,1,0.0,0.5,-0.5,0.5,0.19661099999999998,0.023151028900791015,0.022887109406867792
2020-08-07,10451.817099774922,0,1,0.0,0.5,-0.5,0.5,0.1379025,-0.04504342336551048,-0.04608940902785666
2020-08-08,9997.302564640575,0,1,0.0,0.5,-0.5,0.5,0.1040085,-0.04348665220558967,-0.04446053536970393
2020-08-09,9320.165840520507,0,1,0.0,0.5,-0.5,0.5,0.16736999999999996,-0.06773194266571769,-0.0701348904843196
2020-08-10,9599.866614055667,0,1,0.0,0.5,-0.5,0.5,0.199821,0.03001027860675265,0.02956878142160916
2020-08-11,9205.339249435514,0,1,0.0,0.5,-0.5,0.5,0.18582600000000002,-0.04109717150053993,-0.041965535093344795
2020-08-12,9445.778403020657,0,1,0.0,0.5,-0.5,0.5,0.083364,0.026119532053084038,0.025784242938348603
2020-08-13,9477.061781909779,0,1,0.0,0.5,-0.5,0.5,0.16271549999999999,0.003311889984537242,0.003306417755853263
2020-08-14,9531.304141837229,0,1,0.0,0.5,-0.5,0.5,0.2155515,0.005723541871489157,0.00570722463768633
2020-08-15,9334.878376009403,0,1,0.0,0.5,-0.5,0.5,0.233172,-0.020608487873723824,-0.020823806153070244
2020-08-16,9561.909865619604,0,1,0.0,0.5,-0.5,0.5,0.19848,0.024320776389938903,0.02402973575551226
2020-08-17,9810.184787439179,0,1,0.0,0.5,-0.5,0.5,0.243585,0.025964992905053608,0.025633626190896906
2020-08-18,10088.154743378564,0,1,0.0,0.5,-0.5,0.5,0.105198,0.028334833844852136,0.027940827856590605
2020-08-19,9789.683609800966,0,1,0.0,0.5,-0.5,0.5,0.039312,-0.029586296123530587,-0.03003279956776654
2020-08-20,10180.289871141456,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.06141650111483485,0.039899783987853654,0.039124346960068127
2020-08-21,9957.596609399188,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.013805813631203888,-0.021874943106831135,-0.022117747088080654
2020-08-22,10049.76182958055,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.0,0.009255769619585186,0.009213197474315217
2020-08-23,9928.500718480776,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.05176367301565191,-0.012066068147292053,-0.012139454064632271
2020-08-24,10070.161597735316,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.010617677087702665,0.014268103842794089,0.014167272432715202
2020-08-25,10061.456635023369,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.07534488927114916,-0.0008644312831985745,-0.0008648051193729096
2020-08-26,10144.205975150526,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.005310224935062105,0.008224389681222855,0.008190753686249013
2020-08-27,10100.28571368671,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.03167724069662371,-0.004329590859196264,-0.004338990679094878
2020-08-28,9919.186194225987,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.030817862985136602,-0.017930138274733887,-0.0180928308717419
2020-08-29,9838.04960849277,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.06825467194401183,-0.008179762345871366,-0.008213400160359223
2020-08-30,9917.480367408878,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.09968068526098617,0.008073831915579976,0.008041412914819412
2020-08-31,9700.706886152202,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.042000550869699296,-0.021857717204971094,-0.022100136098507795
2020-09-01,9887.705147439126,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.10157031500616674,0.01927676647501486,0.019093323324107715
2020-09-02,10183.718062448299,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.040021231234560736,0.02993747392293944,0.029498095469740606
2020-09-03,9911.59632939654,3,1,0.5,0.5,-2.7755575615628914e-17,1.0,0.10061515122542972,-0.026721255575131053,-0.027084758455711067
2020-09-04,10050.109303719844,3,1,0.5,0.5,-2.7755575615628914e-17,1.0,0.030262632404485297,0.013974840148855971,0.013878092384683433
2020-09-05,10180.296898738048,3,1,0.5,0.5,-2.7755575615628914e-17,1.0,0.018662371023231514,0.012953848668095347,0.012870665164628925
2020-09-06,10166.771069915327,3,1,0.5,0.5,-2.7755575615628914e-17,1.0,0.014113434991890689,-0.0013286281291460256,-0.001329511538066796
2020-09-07,10105.625239261713,3,1,0.5,0.5,-2.7755575615628914e-17,1.0,0.023083989357120374,-0.006014282237017277,-0.006032440876493648
2020-09-08,10174.29595300236,3,1,0.5,0.5,-2.7755575615628914e-17,1.0,0.004513490134461562,0.006795295898550879,0.006772311938500598
2020-09-09,10202.824429047896,3,1,0.5,0.5,-2.7755575615628914e-17,1.0,0.008715088967670913,0.0028039754472757306,0.0028000516412471105
2020-09-10,10269.314151794722,3,1,0.5,0.5,-2.7755575615628914e-17,1.0,0.007859696167145602,0.0065167957372203045,0.006495653228443711
2020-09-11,10278.366166477497,3,1,0.5,0.5,-2.7755575615628914e-17,1.0,0.0,0.0008814624374104962,0.0008810741775371248
2020-09-12,10063.747902622246,3,1,0.5,0.5,-2.7755575615628914e-17,1.0,0.035494986761151426,-0.020880581639056595,-0.021101663950897968
2020-09-13,10226.500943309551,3,1,0.5,0.5,-2.7755575615628914e-17,1.0,0.0,0.016172209624298883,0.01604283245489597
2020-09-14,10326.318523559372,3,1,0.5,0.5,-2.7755575615628914e-17,1.0,0.032342601074347596,0.00976067775313938,0.009713350055772941
2020-09-15,10413.561609262117,3,1,0.5,0.5,-2.7755575615628914e-17,1.0,0.026470618664494978,0.008448614625212292,0.008413124833613604
2020-09-16,10553.633255288094,3,1,0.5,0.5,-2.7755575615628914e-17,1.0,0.0066823302749094825,0.01345088753317536,0.013361227455733244
2020-09-17,10693.168742338445,4,4,0.5,0.5,-2.7755575615628914e-17,1.0,0.010710838838629043,0.013221559218047796,0.013134917262910563
2020-09-18,10756.26118095993,4,4,0.5,0.5,-2.7755575615628914e-17,1.0,0.009429818451623339,0.005900256522809455,0.005882918176325041
2020-09-19,10782.075697712975,4,4,0.5,0.5,-2.7755575615628914e-17,1.0,1.3010426069826053e-18,0.0023999525782008035,0.0023970772914610004
2020-09-20,10980.449220905382,4,4,0.5,0.5,-2.7755575615628914e-17,1.0,0.021452336916050217,0.018398453948388127,0.018231250141671044
2020-09-21,10916.743664700967,4,4,0.5,0.5,-2.7755575615628914e-17,1.0,0.008412864116018649,-0.005801725860461904,-0.005818621251920779
2020-09-22,11064.947770572187,4,4,0.5,0.5,-2.7755575615628914e-17,1.0,0.01600035199598136,0.013575852875471917,0.013484526611056357
2020-09-23,10784.261036008711,4,4,0.5,0.5,-2.7755575615628914e-17,1.0,1.3010426069826053e-18,-0.025367199229803683,-0.025694493516047967
2020-09-24,10576.382027437678,4,4,0.5,0.5,-2.7755575615628914e-17,1.0,0.009172677266006702,-0.019276147700516888,-0.019464355171174064
2020-09-25,10656.519642984505,4,4,0.5,0.5,-2.7755575615628914e-17,1.0,-0.000607423026400091,0.00757703488195971,0.00754847333697548
2020-09-26,10642.113269914353,4,4,0.5,0.5,-2.7755575615628914e-17,1.0,0.007525703445325776,-0.001351883499753792,-0.0013527981186506396
2020-09-27,10659.292723367076,4,4,0.5,0.5,-2.7755575615628914e-17,1.0,1.3010426069826053e-18,0.0016142896638104975,0.0016129880987981815
