date,symbol,signal,dw_stat,dw_rank,percentile,weight,position_size,regime,behavior
2020-02-24,ALGO/USD,LONG,2.4536738096031354,6.0,100.0,0.22002523169016394,2200.2523169016395,,weak_mean_reversion
2020-02-24,ZRX/USD,LONG,2.352631777265939,5.0,83.33333333333334,0.27997476830983603,2799.74768309836,,weak_mean_reversion
2020-02-24,XRP/USD,SHORT,1.615422452032433,1.0,16.666666666666664,-0.5,5000.0,,weak_momentum
2020-03-02,ALGO/USD,LONG,2.2481568944186785,6.0,100.0,0.19190332150471257,1872.2760120387777,,weak_mean_reversion
2020-03-02,ZRX/USD,LONG,2.1120023356596462,5.0,83.33333333333334,0.3080966784952875,3005.8990955056756,,weak_mean_reversion
2020-03-02,XRP/USD,SHORT,1.439548358042301,1.0,16.666666666666664,-0.5,4878.175107544453,,strong_momentum
2020-03-09,ALGO/USD,LONG,2.037803795646353,6.0,100.0,0.20793498107448535,1982.7397376278766,,weak_mean_reversion
2020-03-09,LINK/USD,LONG,1.9758650410869774,5.0,83.33333333333334,0.2920650189255147,2784.951892184113,,weak_momentum
2020-03-09,XRP/USD,SHORT,1.345335567153844,1.0,16.666666666666664,-0.5,4767.6916298119895,,strong_momentum
2020-03-16,XLM/USD,LONG,2.5092481122900225,5.0,83.33333333333334,0.29508445885964796,2255.5415420422505,,strong_mean_reversion
2020-03-16,XTZ/USD,LONG,2.573609473609752,6.0,100.0,0.20491554114035207,1566.3160216511694,,strong_mean_reversion
2020-03-16,ZRX/USD,SHORT,1.9823632193004799,1.0,16.666666666666664,-0.5,3821.8575636934197,,weak_momentum
2020-03-23,XLM/USD,LONG,2.596561908988866,6.0,100.0,0.24477341265630254,1935.8583031274097,,strong_mean_reversion
2020-03-23,XRP/USD,LONG,2.564950221593382,5.0,83.33333333333334,0.25522658734369746,2018.5301292584973,,strong_mean_reversion
2020-03-23,ALGO/USD,SHORT,2.0614500346728724,1.0,16.666666666666664,-0.5,3954.388432385907,,weak_mean_reversion
2020-03-30,XLM/USD,LONG,2.692178071701084,7.0,100.0,0.2454422073873373,2022.351960507519,,strong_mean_reversion
2020-03-30,XRP/USD,LONG,2.6425355787547153,6.0,85.71428571428571,0.25455779261266276,2097.460972310521,,strong_mean_reversion
