date,symbol,signal,roc_pct,cum_funding_pct,spread_pct,spread_rank,percentile,weight,position_size,volatility
2021-05-23,ADA/USD,LONG,13.613242520906986,-15.402200000000006,29.015442520906994,5.0,100.0,0.25,2500.0,2.0517687482699416
2021-05-23,XLM/USD,LONG,-19.38838856149593,-24.330499999999994,4.942111438504064,4.0,80.0,0.25,2500.0,2.054763144038816
2021-05-30,ADA/USD,LONG,16.324874594275606,-35.388400000000004,51.71327459427561,6.0,100.0,0.25,2642.175057194146,2.208973869505192
2021-05-30,LINK/USD,LONG,-29.668274116596994,-64.45230000000001,34.78402588340302,5.0,83.33333333333334,0.25,2642.175057194146,2.760931711071357
2021-06-06,ADA/USD,LONG,1.371518337260591,-63.84120000000001,65.2127183372606,6.0,100.0,0.25,2559.2004186404106,2.1490340991990604
2021-06-06,CRV/USD,LONG,-32.73567114002242,-96.2176,63.481928859977586,5.0,83.33333333333334,0.25,2559.2004186404106,2.871042949487124
2021-06-13,CRV/USD,LONG,-40.13459607609019,-124.60430000000001,84.46970392390982,5.0,83.33333333333334,0.25,2387.7816061315566,2.913938882772527
2021-06-13,GRT/USD,LONG,-49.860948477751755,-165.49939999999998,115.63845152224823,6.0,100.0,0.25,2387.7816061315566,2.6695952489864805
2021-09-05,ADA/USD,LONG,107.63255416191564,80.8329,26.79965416191564,5.0,100.0,0.25,2386.4223813156827,1.2812144656632518
2021-09-05,XLM/USD,LONG,39.52518177292583,49.63400000000001,-10.108818227074174,4.0,80.0,0.25,2386.4223813156827,1.0045641221729371
2021-09-12,ADA/USD,LONG,20.600056080007477,69.756,-49.155943919992524,4.0,80.0,0.25,2333.5116551935052,1.259170726856639
2021-09-12,XTZ/USD,LONG,95.51665599866416,89.47730000000001,6.039355998664149,5.0,100.0,0.25,2333.5116551935052,1.958212148942131
2021-09-19,CRV/USD,LONG,34.27714562935522,20.73839999999999,13.538745629355226,6.0,100.0,0.25,2391.040391688401,1.5885922323766013
2021-09-19,XTZ/USD,LONG,74.88537952114113,77.45660000000001,-2.5712204788588764,5.0,83.33333333333334,0.25,2391.040391688401,1.9948980636056006
2021-09-26,CRV/USD,LONG,16.45390070921986,7.296299999999993,9.157600709219865,6.0,100.0,0.25,2401.564332067656,1.9078128657613547
2021-09-26,XTZ/USD,LONG,24.319633832363884,64.45630000000001,-40.13666616763613,5.0,83.33333333333334,0.25,2401.564332067656,1.9652030697101488
2021-10-03,CRV/USD,LONG,27.51075877689695,-7.463300000000007,34.97405877689695,6.0,100.0,0.25,2764.3514709613632,1.965121681725219
2021-10-03,XTZ/USD,LONG,63.68888554330236,47.96100000000001,15.72788554330235,5.0,83.33333333333334,0.25,2764.3514709613632,2.0962249361060934
2021-10-10,CRV/USD,LONG,25.75051277270184,10.597699999999993,15.152812772701846,6.0,100.0,0.25,2333.9228541267757,1.6672448129882371
2021-10-10,XTZ/USD,LONG,12.752155555915024,35.36250000000001,-22.610344444084987,5.0,83.33333333333334,0.25,2333.9228541267757,1.7450082478808346
2021-10-17,CRV/USD,LONG,2.3429142001283765,10.597699999999993,-8.254785799871616,6.0,100.0,0.25,2508.646311819876,1.5021364723939663
2021-10-17,XLM/USD,LONG,20.03686941716274,29.407500000000006,-9.370630582837265,5.0,83.33333333333334,0.25,2508.646311819876,1.0702043367944083
2021-10-24,DOGE/USD,LONG,31.739961759082224,59.3934,-27.653438240917776,4.0,80.0,0.25,2481.425126487216,0.7199650142880396
2021-10-24,XLM/USD,LONG,32.3421581352346,39.89930000000001,-7.557141864765413,5.0,100.0,0.25,2481.425126487216,0.8951373898671856
2022-06-19,LINK/USD,LONG,-3.9067055393586125,-18.607399999999995,14.700694460641383,5.0,100.0,0.25,2501.731888932909,1.4752654975188118
2022-06-19,XLM/USD,LONG,-9.207722350294311,14.109200000000005,-23.316922350294316,4.0,80.0,0.25,2501.731888932909,1.0284315815484506
2022-06-26,ALGO/USD,LONG,-7.888888888888879,2.3379000000000003,-10.22678888888888,4.0,80.0,0.25,2541.210643453054,1.0623112165091537
2022-06-26,LINK/USD,LONG,6.687898089171984,-23.997099999999996,30.68499808917198,5.0,100.0,0.25,2541.210643453054,1.491533016058683
2022-07-03,ALGO/USD,LONG,-18.77133105802048,1.0138000000000003,-19.78513105802048,4.0,80.0,0.25,2411.0052412885025,0.9835817670972737
2022-07-03,LINK/USD,LONG,-9.303344530451296,-38.967099999999995,29.663755469548697,5.0,100.0,0.25,2411.0052412885025,1.395262649158191
2024-11-24,ALGO/USD,LONG,149.1243432574431,30.065099999999997,119.05924325744309,4.0,80.0,0.25,2502.3377555668603,1.4358433572429021
2024-11-24,XLM/USD,LONG,475.04019034145716,38.466300000000004,436.5738903414572,5.0,100.0,0.25,2502.3377555668603,2.3295577806571717
2024-12-01,ALGO/USD,LONG,324.14995640802096,30.510199999999998,293.63975640802096,5.0,83.33333333333334,0.25,2970.947215501952,1.8025836320884205
2024-12-01,XLM/USD,LONG,501.1431763972753,43.747800000000005,457.3953763972753,6.0,100.0,0.25,2970.947215501952,2.431687818332071
2024-12-08,ALGO/USD,LONG,278.5986290936786,42.5515,236.0471290936786,5.0,83.33333333333334,0.25,2428.1098387994534,1.8659639238160461
2024-12-08,XLM/USD,LONG,386.9437285859573,64.6551,322.28862858595727,6.0,100.0,0.25,2428.1098387994534,2.5069514261400108
2024-12-15,ALGO/USD,LONG,132.47172859450725,44.312099999999994,88.15962859450727,5.0,83.33333333333334,0.25,2342.6913296337025,1.852658401135502
2024-12-15,XLM/USD,LONG,195.17220087815588,66.8134,128.35880087815588,6.0,100.0,0.25,2342.6913296337025,2.5858020202591425
2024-12-22,ALGO/USD,LONG,34.18308227114715,44.24699999999999,-10.063917728852843,6.0,100.0,0.25,2284.74048288914,1.785808739602359
2024-12-22,LDO/USD,LONG,36.219221604447995,47.797700000000006,-11.578478395552011,5.0,83.33333333333334,0.25,2284.74048288914,1.4809628991218158
2024-12-29,BONK/USD,LONG,-34.104046242774565,33.669114097002,-67.77316033977657,4.0,80.0,0.25,2462.6773107645486,1.2782464445201216
2024-12-29,XTZ/USD,LONG,-2.4105186267348366,31.76310000000001,-34.17361862673484,5.0,100.0,0.25,2462.6773107645486,1.3317095797093
2025-01-05,BONK/USD,LONG,-19.89284882366643,8.266208280810996,-28.159057104477426,5.0,100.0,0.25,2623.3602982213993,1.3653327658587573
2025-01-05,XTZ/USD,LONG,-17.690557451649603,21.51980000000001,-39.210357451649614,4.0,80.0,0.25,2623.3602982213993,1.1257655709458332
2025-02-02,FLOKI/USD,LONG,-50.12394645513139,-1.0300440931080006,-49.093902362023385,7.0,100.0,0.25,2368.793843764443,1.302895162901842
2025-02-02,XLM/USD,LONG,-21.05441721351725,29.265200000000007,-50.31961721351726,6.0,85.71428571428571,0.25,2368.793843764443,1.0178646962935483
2025-02-09,FLOKI/USD,LONG,-43.185947910357356,-4.551771858052,-38.63417605230536,7.0,87.5,0.25,2393.6168331372405,1.3217487154715495
2025-02-09,LDO/USD,LONG,-7.635467980295574,25.479300000000006,-33.11476798029558,8.0,100.0,0.25,2393.6168331372405,1.3953315167040898
2025-02-16,FLOKI/USD,LONG,-49.38138784292631,-12.121322481323002,-37.26006536160331,7.0,87.5,0.25,2615.6106723084035,1.2664621437504957
2025-02-16,LDO/USD,LONG,-10.526315789473696,25.683600000000006,-36.2099157894737,8.0,100.0,0.25,2615.6106723084035,1.3339758532589538
2025-02-23,FLOKI/USD,LONG,-31.682447195921338,-105.23661031751699,73.55416312159565,8.0,100.0,0.25,2466.044408019944,1.1828293001288073
2025-02-23,XLM/USD,LONG,-22.72000519802382,9.481400000000006,-32.20140519802383,7.0,87.5,0.25,2466.044408019944,0.8093614332439872
2025-03-02,FLOKI/USD,LONG,-34.29844097995546,-102.18043051377799,67.88198953382253,7.0,100.0,0.25,2498.804136718241,1.1622083432932457
2025-03-02,XLM/USD,LONG,-15.155292707910561,8.472800000000007,-23.628092707910568,6.0,85.71428571428571,0.25,2498.804136718241,0.9833516417039279
2025-03-09,FLOKI/USD,LONG,-31.999999999999996,-93.71976948790399,61.71976948790399,7.0,100.0,0.25,2138.501431721434,1.1572535008266847
2025-03-09,XLM/USD,LONG,-19.521686853884123,12.299500000000007,-31.82118685388413,6.0,85.71428571428571,0.25,2138.501431721434,1.059009653798586
2025-03-16,BONK/USD,LONG,-44.019396551724135,-6.034231983226,-37.985164568498135,6.0,85.71428571428571,0.25,2499.965650438458,1.3611768774970008
2025-03-16,FLOKI/USD,LONG,-40.34034034034034,-95.56376020371098,55.223419863370644,7.0,100.0,0.25,2499.965650438458,1.1232878172146363
2025-03-23,BONK/USD,LONG,-10.329244673983206,-10.989543086101001,0.660298412117795,7.0,100.0,0.25,2752.481819409508,1.5011936488844946
2025-03-23,PEPE/USD,LONG,-19.605695509309975,-1.583998332398,-18.021697176911974,6.0,85.71428571428571,0.25,2752.481819409508,1.480295795938514
2025-03-30,BONK/USD,LONG,-17.975055025678653,-16.242069726816002,-1.7329852988626513,7.0,100.0,0.25,2328.2449249669908,1.4160326265305403
2025-03-30,PEPE/USD,LONG,-12.37373737373738,-5.6110029708999996,-6.762734402837381,6.0,85.71428571428571,0.25,2328.2449249669908,1.4407784625395716
2025-04-06,BONK/USD,LONG,-18.25000000000001,-22.592418943969,4.34241894396899,7.0,100.0,0.25,2377.51306935472,1.2729305439254435
2025-04-06,PEPE/USD,LONG,-9.4420600858369,-6.502825358609,-2.9392347272279,6.0,85.71428571428571,0.25,2377.51306935472,1.284084735996808
2025-04-13,BONK/USD,LONG,15.63937442502301,-22.078779103284003,37.71815352830701,7.0,100.0,0.25,2756.42937930447,1.4960270519321697
