date,symbol,signal,kurtosis,kurtosis_rank,kurtosis_percentile,returns_mean_30d,returns_std_30d
2020-02-19,XRP/USD,LONG,-0.018562096681551843,3.0,100.0,0.005504525915886265,0.04103072332890517
2020-03-20,LINK/USD,LONG,9.952978352131087,6.0,100.0,-0.022132084722778812,0.12882769421547702
2020-03-20,XTZ/USD,LONG,8.584609487149848,5.0,83.33333333333334,-0.02489196638283865,0.14103640719763977
2020-03-20,ZRX/USD,SHORT,5.368470244909702,1.0,16.666666666666664,-0.02070505309948605,0.09137705924098732
2020-04-19,XLM/USD,LONG,0.31395159491398994,3.0,100.0,0.0067750429733880796,0.04871016946614962
2020-05-19,ZRX/USD,LONG,4.696884226344911,4.0,100.0,0.024672275507810204,0.0937223758690788
2020-06-18,XRP/USD,LONG,1.1000330920133017,4.0,100.0,-0.0025855367399146485,0.025376371218497347
2020-07-18,XRP/USD,LONG,5.886190182319801,4.0,100.0,0.0017624496535689307,0.027229109506621423
2020-08-17,LINK/USD,LONG,1.168771854629659,5.0,83.33333333333334,0.024958837559448055,0.0800576049700401
2020-08-17,ZRX/USD,LONG,1.7134630246550246,6.0,100.0,0.009837418960315076,0.06631942134515924
2020-08-17,XTZ/USD,SHORT,-0.7333167631999356,1.0,16.666666666666664,0.009826651340688155,0.05616345314391768
2020-09-16,XLM/USD,LONG,1.828826805027881,4.0,100.0,-0.011778490019277044,0.04715854513798956
2020-10-16,XLM/USD,LONG,1.446658128153417,3.0,100.0,-0.0002733851465867363,0.03254520348977396
2020-11-15,XLM/USD,LONG,-0.1397911145601234,3.0,100.0,0.00033420405230639815,0.031912543982874124
2020-12-15,XRP/USD,LONG,2.076258143789957,4.0,100.0,0.018388056264996906,0.11116046327009958
2021-01-14,XLM/USD,LONG,6.933171943071397,7.0,100.0,0.020066482041496483,0.14251380402034325
2021-01-14,XRP/USD,LONG,5.2318808198292075,6.0,85.71428571428571,-0.015265005904801418,0.14048789395774866
2021-01-14,LINK/USD,SHORT,-0.6520796410240179,1.0,14.285714285714285,0.011636332039164218,0.07989380814940515
2021-02-13,OXT/USD,LONG,1.2897044728486167,7.0,87.5,0.03137443475823557,0.08389410478446528
2021-02-13,ZRX/USD,LONG,3.56419249264793,8.0,100.0,0.044043800223074504,0.11340002698622448
2021-02-13,LINK/USD,SHORT,-0.41587152334970146,1.0,12.5,0.021499550210464805,0.07995276560537486
2021-03-15,OXT/USD,LONG,0.7773765590791939,6.0,85.71428571428571,-0.0027701681122376184,0.06656448787618553
2021-03-15,XLM/USD,LONG,1.192493187678859,7.0,100.0,-0.012880471443664067,0.05522299439988349
2021-03-15,ALGO/USD,SHORT,-0.66763821638038,1.0,14.285714285714285,-0.011193844790033092,0.06663054903124892
2021-04-14,GRT/USD,LONG,1.5876020206272097,4.0,80.0,0.005465705322753841,0.06802983988646616
