date,symbol,old_weight,new_weight,weight_change,divergence_score,pvc,vmi,price_momentum,position_type
2021-01-31,ZRX/USD,0.0,0.5,0.5,0.8991468054744258,0.5367689556751764,0.015965463471627556,0.8850170973351555,long
2021-01-31,XLM/USD,0.0,-0.5,-0.5,-1.69190640050104,0.36874720200944094,-0.2818267413058229,1.319918165209645,short
2021-02-07,GRT/USD,0.0,-0.5,-0.5,-1.920230160035092,0.496204813481871,-0.07378931320460726,1.7882746051032807,short
2021-02-07,XLM/USD,-0.5,0.0,0.5,,,,,exit
2021-02-14,GRT/USD,-0.5,0.5,1.0,5.699816557573233,0.5570705806263824,0.05368468951362037,5.409413854351687,long
2021-02-14,XLM/USD,0.0,-0.5,-0.5,1.000985979896574,0.16013125221434657,0.2227326460671617,0.8186466461954531,short
2021-02-14,ZRX/USD,0.5,0.0,-0.5,,,,,exit
2021-02-21,ZRX/USD,0.0,-0.5,-0.5,-3.100520201734674,0.6016313180340032,-0.30165624726952645,2.3819808096328114,short
2021-02-21,XLM/USD,-0.5,0.0,0.5,,,,,exit
2021-02-28,BNT/USD,0.0,0.5,0.5,1.89638357633057,0.580103301042433,0.22139959153494365,1.5526315789473681,long
2021-02-28,GRT/USD,0.5,-0.5,-1.0,-2.3631522070896365,0.30993612791956154,-0.2568364509989649,1.8802384393063587,short
2021-02-28,ZRX/USD,-0.5,0.0,0.5,,,,,exit
2021-03-07,ZRX/USD,0.0,0.5,0.5,0.17544931380356588,-0.05989569367394251,-0.5899656665626309,-0.11034786316038647,long
2021-03-07,BNT/USD,0.5,-0.5,-1.0,-2.745253618729329,0.7091495580317339,-0.20024413003111038,2.2872460277378504,short
2021-03-07,GRT/USD,-0.5,0.0,0.5,,,,,exit
2021-03-14,ALGO/USD,0.0,0.5,0.5,0.47765290736744953,-0.24831092421794965,-0.3632185478579464,-0.3503861564369084,long
2021-03-14,ZRX/USD,0.5,0.0,-0.5,,,,,exit
2021-03-21,GRT/USD,0.0,0.5,0.5,0.30932797308862986,-0.09467021276083595,-0.43947530653086286,-0.21488939177019345,long
2021-03-21,OXT/USD,0.0,-0.5,-0.5,-0.2649185927015574,0.4293141642011989,-0.06866297203916374,0.24789723199265928,short
2021-03-21,ALGO/USD,0.5,0.0,-0.5,,,,,exit
2021-03-21,BNT/USD,-0.5,0.0,0.5,,,,,exit
2021-03-28,OXT/USD,-0.5,0.5,1.0,0.6420624123273009,0.5459938133700696,0.3535289952603589,0.47436177176521926,long
2021-03-28,ALGO/USD,0.0,-0.5,-0.5,-0.35745792223041983,-0.012595884238851428,-0.3282470081961517,0.2691200657894736,short
2021-03-28,GRT/USD,0.5,0.0,-0.5,,,,,exit
2021-04-04,ZRX/USD,0.0,0.5,0.5,0.44319338808381864,0.15659531432352386,0.20355119619911022,0.36823808532902547,long
2021-04-04,OXT/USD,0.5,-0.5,-1.0,-0.8244465522510307,0.5666633458036507,-0.12361179782157393,0.7337467921300256,short
2021-04-04,ALGO/USD,-0.5,0.0,0.5,,,,,exit
2021-04-11,XLM/USD,0.0,0.5,0.5,0.7285755059633929,0.6524687514843265,0.4242728364968002,0.5115420917212934,long
2021-04-11,ZRX/USD,0.5,-0.5,-1.0,-0.6021809893235328,0.23034807417447856,-0.023742358959392668,0.5882153688899169,short
2021-04-11,OXT/USD,-0.5,0.0,0.5,,,,,exit
2021-04-18,EOS/USD,0.0,0.5,0.5,0.9119647582867788,0.19284973772277847,0.19507786837517446,0.7631007003139338,long
2021-04-18,ADA/USD,0.0,-0.5,-0.5,-0.028264265351422763,0.07220603435001978,0.3587629916735389,-0.020801468338941656,short
2021-04-18,XLM/USD,0.5,0.0,-0.5,,,,,exit
2021-04-18,ZRX/USD,-0.5,0.0,0.5,,,,,exit
2021-04-25,OXT/USD,0.0,0.25,0.25,0.3054271444277188,0.35948325950431115,-0.16942386718151595,-0.2611774507081365,long
2021-04-25,SKL/USD,0.0,0.25,0.25,0.26736934489553976,0.4619734170916074,-0.11231767518773934,-0.24037138927097657,long
2021-04-25,GRT/USD,0.0,-0.25,-0.25,-0.21240102680961126,0.286039092857434,0.11960541250490023,-0.18971061093247585,short
2021-04-25,ADA/USD,-0.5,-0.25,0.25,-0.13873354903905763,0.2566529659553063,0.3843715854809507,-0.10021409749670614,short
2021-04-25,EOS/USD,0.5,0.0,-0.5,,,,,exit
2021-05-02,STORJ/USD,0.0,0.25,0.25,0.3137990163694978,0.38070732976018423,-0.045668822572966436,-0.30009407337723415,long
2021-05-02,GRT/USD,-0.25,0.25,0.5,0.15962755461476671,0.22028153179768764,-0.09074976040712969,-0.14634663275578869,long
2021-05-02,XLM/USD,0.0,-0.25,-0.25,-0.3231122880815753,0.5134497966415309,-0.2130933267021639,0.26635402319784185,short
2021-05-02,SKL/USD,0.25,-0.25,-0.5,-0.19455352827970618,0.35301754879041747,0.28292295804866074,-0.15164864504071557,short
2021-05-02,OXT/USD,0.25,0.0,-0.25,,,,,exit
2021-05-02,ADA/USD,-0.25,0.0,0.25,,,,,exit
2021-05-09,EOS/USD,0.0,0.25,0.25,1.0329350233140955,0.48172293607487077,0.4782765593173352,0.6987427466150871,long
2021-05-09,NKN/USD,0.0,0.25,0.25,0.6930885852467011,0.3825302049669192,-0.3398125764676411,-0.5173026417426232,long
2021-05-09,STORJ/USD,0.25,-0.25,-0.5,-0.2042339717483748,0.5144463838571887,0.3382547786421391,-0.15261217445873865,short
2021-05-09,OXT/USD,0.0,-0.25,-0.25,-0.1964681285806636,0.2523589083781777,0.03238561897826249,-0.1903049838829655,short
2021-05-09,GRT/USD,0.25,0.0,-0.25,,,,,exit
2021-05-09,XLM/USD,-0.25,0.0,0.25,,,,,exit
2021-05-09,SKL/USD,-0.25,0.0,0.25,,,,,exit
2021-05-16,ADA/USD,0.0,0.25,0.25,1.0232175164495865,0.39690227382503,0.6116445777987582,0.6348903043170557,long
2021-05-16,OGN/USD,0.0,-0.25,-0.25,-0.5012079207182171,-0.07225675942227244,0.06267289807450485,-0.47164835164835167,short
2021-05-16,NKN/USD,0.25,0.0,-0.25,,,,,exit
2021-05-16,OXT/USD,-0.25,0.0,0.25,,,,,exit
2021-05-23,ADA/USD,0.25,0.16666666666666666,-0.08333333333333334,0.23789199143607914,-0.06816880727133497,0.747504248680861,0.13613242520906987,long
2021-05-23,EOS/USD,0.25,0.16666666666666666,-0.08333333333333334,-0.23337268015851478,0.11724788029407227,0.01931635418218306,-0.22895019706198488,long
2021-05-23,XLM/USD,0.0,0.16666666666666666,0.16666666666666666,-0.24811106411034728,-0.0602114686358112,0.2796889402303377,-0.19388388561495928,long
2021-05-23,OGN/USD,-0.25,-0.16666666666666666,0.08333333333333334,-0.812842207553216,-0.41226408042362717,0.23358166999946064,-0.6589285714285714,short
2021-05-23,GRT/USD,0.0,-0.16666666666666666,-0.16666666666666666,-0.8059674285849663,-0.3685783637272868,0.5097988642106053,-0.5338243707093822,short
2021-05-23,NKN/USD,0.0,-0.16666666666666666,-0.16666666666666666,-0.7789404549077966,-0.15711355381066663,0.47067691691358493,-0.5296475697344246,short
2021-05-23,STORJ/USD,-0.25,0.0,0.25,,,,,exit
2021-05-30,STORJ/USD,0.0,0.16666666666666666,0.16666666666666666,0.5833931813280108,-0.184550293062895,-0.14151697815405528,-0.5110683349374397,long
2021-05-30,ZRX/USD,0.0,0.16666666666666666,0.16666666666666666,0.5230335708082487,-0.32309002857777264,-0.08686489394594807,-0.481231451785451,long
2021-05-30,ANKR/USD,0.0,0.16666666666666666,0.16666666666666666,0.46958787874210234,-0.06291098515880704,-0.07937579757575493,-0.43505503810330226,long
2021-05-30,ADA/USD,0.16666666666666666,0.0,-0.16666666666666666,,,,,exit
2021-05-30,EOS/USD,0.16666666666666666,0.0,-0.16666666666666666,,,,,exit
2021-05-30,XLM/USD,0.16666666666666666,0.0,-0.16666666666666666,,,,,exit
2021-06-06,STORJ/USD,0.16666666666666666,0.125,-0.04166666666666666,0.6930195310432674,-0.10138260993112454,-0.4336036252198345,-0.48341083884814884,long
2021-06-06,ZRX/USD,0.16666666666666666,0.125,-0.04166666666666666,0.6683043824812369,-0.19909665717034175,-0.41078627497411624,-0.47371057851657816,long
2021-06-06,OXT/USD,0.0,0.125,0.125,0.6413475603715804,-0.14911056257515043,-0.4428179428920066,-0.44451038575667656,long
2021-06-06,EOS/USD,0.0,0.125,0.125,0.6341115466718781,-0.10202717700316266,-0.4530789329212471,-0.4363916730917502,long
2021-06-06,CRV/USD,0.0,-0.125,-0.125,-0.35792043455533623,0.0864545166007297,0.09336519487986011,-0.32735671140022415,short
2021-06-06,RLC/USD,0.0,-0.125,-0.125,-0.2193961436731936,0.5827394779568104,-0.7341368123040961,0.12651605231866825,short
2021-06-06,ADA/USD,0.0,-0.125,-0.125,-0.019782757158778294,-0.216674076570993,-0.4423982983918081,0.01371518337260585,short
2021-06-06,USDT/USD,0.0,-0.125,-0.125,0.0009487361642198546,0.41539830368377345,-0.3568282485718568,-0.0006992308460694685,short
2021-06-06,ANKR/USD,0.16666666666666666,0.0,-0.16666666666666666,,,,,exit
2021-06-06,GRT/USD,-0.16666666666666666,0.0,0.16666666666666666,,,,,exit
2021-06-06,OGN/USD,-0.16666666666666666,0.0,0.16666666666666666,,,,,exit
2021-06-06,NKN/USD,-0.16666666666666666,0.0,0.16666666666666666,,,,,exit
2021-06-13,EOS/USD,0.125,0.16666666666666666,0.04166666666666666,0.8770042771141151,-0.47924362798051395,-0.6133814676046251,-0.5435814745140196,long
2021-06-13,XLM/USD,0.0,0.16666666666666666,0.16666666666666666,0.7547719776038886,-0.39742682648616506,-0.5584023163347283,-0.4843242144166395,long
2021-06-13,ZRX/USD,0.125,0.16666666666666666,0.04166666666666666,0.7336757226154499,-0.18549586391680198,-0.5459792355108014,-0.47457023080458044,long
2021-06-13,USDT/USD,-0.125,-0.16666666666666666,-0.04166666666666666,0.0012314671253268572,0.6187625016495116,-0.36980193240505393,-0.000899011087803539,short
2021-06-13,ADA/USD,-0.125,-0.16666666666666666,-0.04166666666666666,0.3548790991440289,-0.4173128898534431,-0.5729818566864486,-0.2256091496767778,short
2021-06-13,ALGO/USD,0.0,-0.16666666666666666,-0.16666666666666666,0.37993419476463786,-0.4662745278406178,-0.2872644347607941,-0.29514852155084914,short
2021-06-13,STORJ/USD,0.125,0.0,-0.125,,,,,exit
2021-06-13,OXT/USD,0.125,0.0,-0.125,,,,,exit
2021-06-13,CRV/USD,-0.125,0.0,0.125,,,,,exit
2021-06-13,RLC/USD,-0.125,0.0,0.125,,,,,exit
2021-06-20,ANKR/USD,0.0,0.16666666666666666,0.16666666666666666,0.5236514991363038,-0.16676253709993888,-0.30303977692056994,-0.4018691588785047,long
2021-06-20,CTSI/USD,0.0,0.16666666666666666,0.16666666666666666,0.41298706110441075,0.08916812467630432,-0.1605496499415166,-0.35585471170942345,long
2021-06-20,OGN/USD,0.0,-0.16666666666666666,-0.16666666666666666,-0.3085561603514593,0.44208492508767716,-0.3549640084998859,0.2277227722772278,short
