initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_total_positions,avg_long_exposure,avg_short_exposure,avg_net_exposure,avg_gross_exposure
10000,18434.512402039494,0.8434512402039495,0.11258529390515792,0.40343015328672394,0.27907010169649327,-0.44570800625166507,0.5427615862398472,2094,11.732091690544413,1.9980897803247373,13.73018147086915,0.5,0.5,-4.723321069006215e-19,1.0
