initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_total_positions,avg_long_exposure,avg_short_exposure,avg_net_exposure,avg_gross_exposure
10000.0,9040.192402757151,-0.09598075972428487,-0.12759503052378096,0.28629005056888246,-0.4456844737364742,-0.28894367613071686,0.23048327137546468,270,0.7925925925925926,0.337037037037037,1.1296296296296298,0.17407407407407408,0.07592592592592592,0.09814814814814815,0.25
