initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_total_positions,avg_long_exposure,avg_short_exposure,avg_net_exposure,avg_gross_exposure
10000.0,10355.109350179504,0.0355109350179504,0.048337031411501474,0.3338613953095959,0.1447817330502607,-0.1585520303609624,0.3828996282527881,270,1.5851851851851853,0.737037037037037,2.3222222222222224,0.2833333333333333,0.14629629629629629,0.13703703703703704,0.42962962962962964
