date,symbol,signal,beta,beta_rank,percentile,weight,volatility,market_cap,volume_30d_avg
2020-08-02,ALGO/USD,LONG,0.4873429159354802,1.0,20.0,0.5,1.2752228004253632,116782883.78614496,18620599.8
2020-08-02,XRP/USD,SHORT,0.7044342216016001,5.0,100.0,-0.25,0.6853434531877086,8474172239.531365,69945259.7993679
2020-08-02,ZRX/USD,SHORT,0.6992679223873918,4.0,80.0,-0.25,0.7848042148484851,113427012.9311141,9499132.584006334
2020-08-07,ZRX/USD,LONG,0.4725510721763063,1.0,20.0,0.5,0.6699431425295663,113427012.9311141,7366227.307433334
2020-08-07,XLM/USD,SHORT,0.6493384867037076,4.0,80.0,-0.25,0.7637227523039167,909657060.2573128,93679634.03333333
2020-08-07,XRP/USD,SHORT,0.754034569658687,5.0,100.0,-0.25,0.6388367149659494,8474172239.531365,81143910.03796896
2020-08-12,ZRX/USD,LONG,0.5309761959708289,1.0,16.666666666666664,0.5,0.7669301100992302,113427012.9311141,7592689.117457001
2020-08-12,XRP/USD,SHORT,0.7560944566564578,6.0,100.0,-0.25,0.6604102050305785,8474172239.531365,86774218.14445
2020-08-12,XTZ/USD,SHORT,0.7094384145008199,5.0,83.33333333333334,-0.25,1.0919978019183434,877159746.8913403,5175339.053
2020-08-17,ZRX/USD,LONG,0.6006536387069099,1.0,16.666666666666664,0.5,1.2670307657504682,113427012.9311141,9911027.218566334
2020-08-17,XRP/USD,SHORT,0.7806238415033814,6.0,100.0,-0.25,0.6605911188064907,8474172239.531365,101255708.75184946
2020-08-17,XTZ/USD,SHORT,0.6688194741912639,5.0,83.33333333333334,-0.25,1.0730012657042387,877159746.8913403,5008433.356000001
2020-08-22,ZRX/USD,LONG,0.44688679970412265,1.0,16.666666666666664,0.5,1.4664629397217448,113427012.9311141,17239012.592396334
2020-08-22,XRP/USD,SHORT,0.8201646763789375,6.0,100.0,-0.25,0.7299121299822998,8474172239.531365,110550082.46699256
