date,portfolio_value,num_positions,positions,rebalanced,daily_return,log_return
2025-01-27,10000.0,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",True,,
2025-01-28,9877.953728764329,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.012204627123567069,-0.012279715158265408
2025-01-29,10021.849535388228,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,0.014567369981181244,0.014462285157422332
2025-01-30,10219.4760619467,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",True,0.01971956631963301,0.019527654513877134
2025-01-31,9973.460260857702,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.02407323032978792,-0.024367726459618905
2025-02-01,9557.520909080113,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.041704618146422456,-0.04259921674705078
2025-02-02,9079.263734580765,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",True,-0.05003987739592386,-0.051335271474811775
2025-02-03,9488.664033474659,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,0.04509179498053184,0.0441047236455175
2025-02-04,9070.489588104629,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.04407095075711087,-0.04507158495802816
2025-02-05,8776.89291049501,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",True,-0.032368338528788176,-0.03290377912884517
2025-02-06,8658.751770181505,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.013460474169878056,-0.01355188759112673
2025-02-07,8742.35091548021,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,0.009654872609536902,0.009608562169317087
2025-02-08,8834.691542481136,2,"BTC/USDC:USDC, SOL/USDC:USDC",True,0.010562448006681713,0.01050705506801604
2025-02-09,8854.106262769546,2,"BTC/USDC:USDC, SOL/USDC:USDC",False,0.0021975549678283635,0.0021951438756023975
2025-02-10,8915.64410304764,2,"BTC/USDC:USDC, SOL/USDC:USDC",False,0.006950203493361284,0.0069261621595565715
2025-02-11,8777.364266894112,0,None,True,-0.015509797671966252,-0.015631332879309724
2025-02-12,8777.364266894112,0,None,False,0.0,0.0
2025-02-13,8777.364266894112,0,None,False,0.0,0.0
2025-02-14,8777.364266894112,0,None,True,0.0,0.0
2025-02-15,8777.364266894112,0,None,False,0.0,0.0
2025-02-16,8777.364266894112,0,None,False,0.0,0.0
2025-02-17,8777.364266894112,0,None,True,0.0,0.0
2025-02-18,8777.364266894112,0,None,False,0.0,0.0
2025-02-19,8777.364266894112,0,None,False,0.0,0.0
2025-02-20,8777.364266894112,0,None,True,0.0,0.0
2025-02-21,8777.364266894112,0,None,False,0.0,0.0
2025-02-22,8777.364266894112,0,None,False,0.0,0.0
2025-02-23,8777.364266894112,0,None,True,0.0,0.0
2025-02-24,8777.364266894112,0,None,False,0.0,0.0
2025-02-25,8777.364266894112,0,None,False,0.0,0.0
2025-02-26,8777.364266894112,0,None,True,0.0,0.0
2025-02-27,8777.364266894112,0,None,False,0.0,0.0
2025-02-28,8777.364266894112,0,None,False,0.0,0.0
2025-03-01,8777.364266894112,0,None,True,0.0,0.0
2025-03-02,8777.364266894112,0,None,False,0.0,0.0
2025-03-03,8777.364266894112,0,None,False,0.0,0.0
2025-03-04,8777.364266894112,0,None,True,0.0,0.0
2025-03-05,8777.364266894112,0,None,False,0.0,0.0
2025-03-06,8777.364266894112,0,None,False,0.0,0.0
2025-03-07,8777.364266894112,0,None,True,0.0,0.0
2025-03-08,8777.364266894112,0,None,False,0.0,0.0
2025-03-09,8777.364266894112,0,None,False,0.0,0.0
2025-03-10,8777.364266894112,0,None,True,0.0,0.0
2025-03-11,8777.364266894112,0,None,False,0.0,0.0
2025-03-12,8777.364266894112,0,None,False,0.0,0.0
2025-03-13,8777.364266894112,0,None,True,0.0,0.0
2025-03-14,8777.364266894112,0,None,False,0.0,0.0
2025-03-15,8777.364266894112,0,None,False,0.0,0.0
2025-03-16,8777.364266894112,0,None,True,0.0,0.0
2025-03-17,8777.364266894112,0,None,False,0.0,0.0
2025-03-18,8777.364266894112,0,None,False,0.0,0.0
2025-03-19,8777.364266894112,0,None,True,0.0,0.0
2025-03-20,8777.364266894112,0,None,False,0.0,0.0
2025-03-21,8777.364266894112,0,None,False,0.0,0.0
2025-03-22,8777.364266894112,0,None,True,0.0,0.0
2025-03-23,8777.364266894112,0,None,False,0.0,0.0
2025-03-24,8777.364266894112,0,None,False,0.0,0.0
2025-03-25,8777.364266894112,0,None,True,0.0,0.0
2025-03-26,8777.364266894112,0,None,False,0.0,0.0
2025-03-27,8777.364266894112,0,None,False,0.0,0.0
2025-03-28,8777.364266894112,0,None,True,0.0,0.0
2025-03-29,8777.364266894112,0,None,False,0.0,0.0
2025-03-30,8777.364266894112,0,None,False,0.0,0.0
2025-03-31,8777.364266894112,0,None,True,0.0,0.0
2025-04-01,8777.364266894112,0,None,False,0.0,0.0
2025-04-02,8777.364266894112,0,None,False,0.0,0.0
2025-04-03,8777.364266894112,0,None,True,0.0,0.0
2025-04-04,8777.364266894112,0,None,False,0.0,0.0
2025-04-05,8777.364266894112,0,None,False,0.0,0.0
2025-04-06,8777.364266894112,0,None,True,0.0,0.0
2025-04-07,8777.364266894112,0,None,False,0.0,0.0
2025-04-08,8777.364266894112,0,None,False,0.0,0.0
2025-04-09,8777.364266894112,0,None,True,0.0,0.0
2025-04-10,8777.364266894112,0,None,False,0.0,0.0
2025-04-11,8777.364266894112,0,None,False,0.0,0.0
2025-04-12,8777.364266894112,0,None,True,0.0,0.0
2025-04-13,8777.364266894112,0,None,False,0.0,0.0
2025-04-14,8777.364266894112,0,None,False,0.0,0.0
2025-04-15,8777.364266894112,0,None,True,0.0,0.0
2025-04-16,8777.364266894112,0,None,False,0.0,0.0
2025-04-17,8777.364266894112,0,None,False,0.0,0.0
2025-04-18,8777.364266894112,0,None,True,0.0,0.0
2025-04-19,8777.364266894112,0,None,False,0.0,0.0
2025-04-20,8777.364266894112,0,None,False,0.0,0.0
2025-04-21,8777.364266894112,0,None,True,0.0,0.0
2025-04-22,8777.364266894112,0,None,False,0.0,0.0
2025-04-23,8777.364266894112,0,None,False,0.0,0.0
2025-04-24,8777.364266894112,0,None,True,0.0,0.0
2025-04-25,8777.364266894112,0,None,False,0.0,0.0
2025-04-26,8777.364266894112,0,None,False,0.0,0.0
2025-04-27,8777.364266894112,0,None,True,0.0,0.0
2025-04-28,8777.364266894112,0,None,False,0.0,0.0
2025-04-29,8777.364266894112,0,None,False,0.0,0.0
2025-04-30,8777.364266894112,0,None,True,0.0,0.0
2025-05-01,8777.364266894112,0,None,False,0.0,0.0
2025-05-02,8777.364266894112,0,None,False,0.0,0.0
2025-05-03,8777.364266894112,0,None,True,0.0,0.0
2025-05-04,8777.364266894112,0,None,False,0.0,0.0
2025-05-05,8777.364266894112,0,None,False,0.0,0.0
2025-05-06,8777.364266894112,0,None,True,0.0,0.0
2025-05-07,8777.364266894112,0,None,False,0.0,0.0
2025-05-08,8777.364266894112,0,None,False,0.0,0.0
2025-05-09,8777.364266894112,0,None,True,0.0,0.0
2025-05-10,8777.364266894112,0,None,False,0.0,0.0
2025-05-11,8777.364266894112,0,None,False,0.0,0.0
2025-05-12,8777.364266894112,0,None,True,0.0,0.0
2025-05-13,8777.364266894112,0,None,False,0.0,0.0
2025-05-14,8777.364266894112,0,None,False,0.0,0.0
2025-05-15,8777.364266894112,0,None,True,0.0,0.0
2025-05-16,8777.364266894112,0,None,False,0.0,0.0
2025-05-17,8777.364266894112,0,None,False,0.0,0.0
2025-05-18,8777.364266894112,0,None,True,0.0,0.0
2025-05-19,8777.364266894112,0,None,False,0.0,0.0
2025-05-20,8777.364266894112,0,None,False,0.0,0.0
2025-05-21,8777.364266894112,0,None,True,0.0,0.0
2025-05-22,8777.364266894112,0,None,False,0.0,0.0
2025-05-23,8777.364266894112,0,None,False,0.0,0.0
2025-05-24,8777.364266894112,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",True,0.0,0.0
2025-05-25,9294.689434470038,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",False,0.058938555111258006,0.057267043322407514
2025-05-26,9105.87903100235,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",False,-0.02031379367743802,-0.02052295622176493
2025-05-27,8936.273975997668,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",True,-0.018625884928543,-0.0188015311872604
2025-05-28,8730.868413433313,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",False,-0.02298559367316444,-0.023253881575359885
