date,portfolio_value,num_positions,positions,rebalanced,daily_return,log_return
2025-01-27,10000.0,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",True,,
2025-01-28,9877.953728764329,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.012204627123567069,-0.012279715158265408
2025-01-29,10021.849535388228,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",True,0.014567369981181244,0.014462285157422332
2025-01-30,10219.176884322955,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,0.019689713783662688,0.019498378844433343
2025-01-31,9973.123143595605,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",True,-0.024077647692429704,-0.024372252795791156
2025-02-01,9553.949049596844,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.042030373832086965,-0.04293920697537392
2025-02-02,9066.329023124485,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",True,-0.051038583515675695,-0.05238713822262269
2025-02-03,9475.146072661259,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,0.04509179498053184,0.0441047236455175
2025-02-04,9057.567376676572,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",True,-0.04407095075711087,-0.04507158495802816
2025-02-05,8760.336358416384,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.032815766739485164,-0.03336628124069054
2025-02-06,8639.082011824154,2,"BTC/USDC:USDC, SOL/USDC:USDC",True,-0.013841288922169737,-0.013937972750931999
2025-02-07,8666.825654538427,2,"BTC/USDC:USDC, SOL/USDC:USDC",False,0.00321141096661659,0.0032062653998282823
2025-02-08,8756.177420935384,2,"BTC/USDC:USDC, SOL/USDC:USDC",True,0.010309630072016907,0.01025684829963503
2025-02-09,8775.419602125947,2,"BTC/USDC:USDC, SOL/USDC:USDC",False,0.0021975549678283635,0.0021951438756023975
2025-02-10,8836.410554100354,0,None,True,0.006950203493361284,0.0069261621595565715
2025-02-11,8836.410554100354,0,None,False,0.0,0.0
2025-02-12,8836.410554100354,0,None,True,0.0,0.0
2025-02-13,8836.410554100354,0,None,False,0.0,0.0
2025-02-14,8836.410554100354,0,None,True,0.0,0.0
2025-02-15,8836.410554100354,0,None,False,0.0,0.0
2025-02-16,8836.410554100354,0,None,True,0.0,0.0
2025-02-17,8836.410554100354,0,None,False,0.0,0.0
2025-02-18,8836.410554100354,0,None,True,0.0,0.0
2025-02-19,8836.410554100354,0,None,False,0.0,0.0
2025-02-20,8836.410554100354,0,None,True,0.0,0.0
2025-02-21,8836.410554100354,0,None,False,0.0,0.0
2025-02-22,8836.410554100354,0,None,True,0.0,0.0
2025-02-23,8836.410554100354,0,None,False,0.0,0.0
2025-02-24,8836.410554100354,0,None,True,0.0,0.0
2025-02-25,8836.410554100354,0,None,False,0.0,0.0
2025-02-26,8836.410554100354,0,None,True,0.0,0.0
2025-02-27,8836.410554100354,0,None,False,0.0,0.0
2025-02-28,8836.410554100354,0,None,True,0.0,0.0
2025-03-01,8836.410554100354,0,None,False,0.0,0.0
2025-03-02,8836.410554100354,0,None,True,0.0,0.0
2025-03-03,8836.410554100354,0,None,False,0.0,0.0
2025-03-04,8836.410554100354,0,None,True,0.0,0.0
2025-03-05,8836.410554100354,0,None,False,0.0,0.0
2025-03-06,8836.410554100354,0,None,True,0.0,0.0
2025-03-07,8836.410554100354,0,None,False,0.0,0.0
2025-03-08,8836.410554100354,0,None,True,0.0,0.0
2025-03-09,8836.410554100354,0,None,False,0.0,0.0
2025-03-10,8836.410554100354,0,None,True,0.0,0.0
2025-03-11,8836.410554100354,0,None,False,0.0,0.0
2025-03-12,8836.410554100354,0,None,True,0.0,0.0
2025-03-13,8836.410554100354,0,None,False,0.0,0.0
2025-03-14,8836.410554100354,0,None,True,0.0,0.0
2025-03-15,8836.410554100354,0,None,False,0.0,0.0
2025-03-16,8836.410554100354,0,None,True,0.0,0.0
2025-03-17,8836.410554100354,0,None,False,0.0,0.0
2025-03-18,8836.410554100354,0,None,True,0.0,0.0
2025-03-19,8836.410554100354,0,None,False,0.0,0.0
2025-03-20,8836.410554100354,0,None,True,0.0,0.0
2025-03-21,8836.410554100354,0,None,False,0.0,0.0
2025-03-22,8836.410554100354,0,None,True,0.0,0.0
2025-03-23,8836.410554100354,0,None,False,0.0,0.0
2025-03-24,8836.410554100354,0,None,True,0.0,0.0
2025-03-25,8836.410554100354,0,None,False,0.0,0.0
2025-03-26,8836.410554100354,0,None,True,0.0,0.0
2025-03-27,8836.410554100354,0,None,False,0.0,0.0
2025-03-28,8836.410554100354,0,None,True,0.0,0.0
2025-03-29,8836.410554100354,0,None,False,0.0,0.0
2025-03-30,8836.410554100354,0,None,True,0.0,0.0
2025-03-31,8836.410554100354,0,None,False,0.0,0.0
2025-04-01,8836.410554100354,0,None,True,0.0,0.0
2025-04-02,8836.410554100354,0,None,False,0.0,0.0
2025-04-03,8836.410554100354,0,None,True,0.0,0.0
2025-04-04,8836.410554100354,0,None,False,0.0,0.0
2025-04-05,8836.410554100354,0,None,True,0.0,0.0
2025-04-06,8836.410554100354,0,None,False,0.0,0.0
2025-04-07,8836.410554100354,0,None,True,0.0,0.0
2025-04-08,8836.410554100354,0,None,False,0.0,0.0
2025-04-09,8836.410554100354,0,None,True,0.0,0.0
2025-04-10,8836.410554100354,0,None,False,0.0,0.0
2025-04-11,8836.410554100354,0,None,True,0.0,0.0
2025-04-12,8836.410554100354,0,None,False,0.0,0.0
2025-04-13,8836.410554100354,0,None,True,0.0,0.0
2025-04-14,8836.410554100354,0,None,False,0.0,0.0
2025-04-15,8836.410554100354,0,None,True,0.0,0.0
2025-04-16,8836.410554100354,0,None,False,0.0,0.0
2025-04-17,8836.410554100354,0,None,True,0.0,0.0
2025-04-18,8836.410554100354,0,None,False,0.0,0.0
2025-04-19,8836.410554100354,0,None,True,0.0,0.0
2025-04-20,8836.410554100354,0,None,False,0.0,0.0
2025-04-21,8836.410554100354,0,None,True,0.0,0.0
2025-04-22,8836.410554100354,0,None,False,0.0,0.0
2025-04-23,8836.410554100354,0,None,True,0.0,0.0
2025-04-24,8836.410554100354,0,None,False,0.0,0.0
2025-04-25,8836.410554100354,0,None,True,0.0,0.0
2025-04-26,8836.410554100354,0,None,False,0.0,0.0
2025-04-27,8836.410554100354,0,None,True,0.0,0.0
2025-04-28,8836.410554100354,0,None,False,0.0,0.0
2025-04-29,8836.410554100354,0,None,True,0.0,0.0
2025-04-30,8836.410554100354,0,None,False,0.0,0.0
2025-05-01,8836.410554100354,0,None,True,0.0,0.0
2025-05-02,8836.410554100354,0,None,False,0.0,0.0
2025-05-03,8836.410554100354,0,None,True,0.0,0.0
2025-05-04,8836.410554100354,0,None,False,0.0,0.0
2025-05-05,8836.410554100354,0,None,True,0.0,0.0
2025-05-06,8836.410554100354,0,None,False,0.0,0.0
2025-05-07,8836.410554100354,0,None,True,0.0,0.0
2025-05-08,8836.410554100354,0,None,False,0.0,0.0
2025-05-09,8836.410554100354,0,None,True,0.0,0.0
2025-05-10,8836.410554100354,0,None,False,0.0,0.0
2025-05-11,8836.410554100354,0,None,True,0.0,0.0
2025-05-12,8836.410554100354,0,None,False,0.0,0.0
2025-05-13,8836.410554100354,0,None,True,0.0,0.0
2025-05-14,8836.410554100354,0,None,False,0.0,0.0
2025-05-15,8836.410554100354,0,None,True,0.0,0.0
2025-05-16,8836.410554100354,0,None,False,0.0,0.0
2025-05-17,8836.410554100354,0,None,True,0.0,0.0
2025-05-18,8836.410554100354,0,None,False,0.0,0.0
2025-05-19,8836.410554100354,0,None,True,0.0,0.0
2025-05-20,8836.410554100354,0,None,False,0.0,0.0
2025-05-21,8836.410554100354,0,None,True,0.0,0.0
2025-05-22,8836.410554100354,0,None,False,0.0,0.0
2025-05-23,8836.410554100354,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",True,0.0,0.0
2025-05-24,9055.107550913057,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",False,0.024749528722521896,0.02444822050712914
2025-05-25,9590.602037114977,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",True,0.059137286132832756,0.05745469573625233
2025-05-26,9401.888899786569,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",False,-0.019676881242501887,-0.01987304864305648
2025-05-27,9230.100105851709,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",True,-0.018271731964282223,-0.01844072171430535
2025-05-28,9017.94077525597,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",False,-0.02298559367316444,-0.023253881575359885
2025-05-29,8585.397774632082,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",True,-0.04796471959659887,-0.049153185630178585
