date,portfolio_value,long_exposure,short_exposure,net_exposure,gross_exposure
2022-01-20,61877.52849277983,1.0,0,1.0,1.0
2022-01-21,58997.65261881674,1.0,0,1.0,1.0
2022-01-22,61445.695613426076,1.0,0,1.0,1.0
2022-01-23,61000.11818500478,1.0,0,1.0,1.0
2022-01-24,61475.464378975594,1.0,0,1.0,1.0
2022-01-25,61366.568056715405,1.0,0,1.0,1.0
2022-01-26,61378.15071101441,1.0,0,1.0,1.0
2022-01-27,63061.508133049276,1.0,0,1.0,1.0
2022-01-28,64049.72743739103,1.0,0,1.0,1.0
2022-01-29,63731.83335962797,1.0,0,1.0,1.0
2022-01-30,65132.99576485334,1.0,0,1.0,1.0
2022-01-31,66245.11983438015,1.0,0,1.0,1.0
2022-02-01,63367.09353527272,1.0,0,1.0,1.0
2022-02-02,63939.57994582145,1.0,0,1.0,1.0
2022-02-03,71200.97607642281,1.0,0,1.0,1.0
2022-02-04,71111.43108391463,1.0,0,1.0,1.0
2022-02-05,72590.8880003931,1.0,0,1.0,1.0
2022-02-06,74895.7672920363,1.0,0,1.0,1.0
2022-02-07,74938.6542882793,1.0,0,1.0,1.0
2022-02-08,76389.9649022073,1.0,0,1.0,1.0
2022-02-09,73944.69758408594,1.0,0,1.0,1.0
2022-02-10,71434.49112878257,1.0,0,1.0,1.0
2022-02-11,71202.09822541203,1.0,0,1.0,1.0
2022-02-12,70601.72040335061,1.0,0,1.0,1.0
2022-02-13,71625.84731307639,1.0,0,1.0,1.0
2022-02-14,76057.70942425626,1.0,0,1.0,1.0
2022-02-15,74774.79231674365,1.0,0,1.0,1.0
2022-02-16,69124.04247427177,1.0,0,1.0,1.0
2022-02-17,67535.15656752416,1.0,0,1.0,1.0
2022-02-18,67524.4973236517,1.0,0,1.0,1.0
2022-02-19,64428.29321876092,1.0,0,1.0,1.0
2022-02-20,62488.50196130504,1.0,0,1.0,1.0
2022-02-21,64418.40221251343,1.0,0,1.0,1.0
2022-02-22,62857.878419136665,1.0,0,1.0,1.0
2022-02-23,64160.1817121151,1.0,0,1.0,1.0
2022-02-24,66637.83913123238,1.0,0,1.0,1.0
2022-02-25,66625.9713855665,1.0,0,1.0,1.0
2022-02-26,63667.46317566486,1.0,0,1.0,1.0
2022-02-27,72244.4229065532,1.0,0,1.0,1.0
2022-02-28,74063.30124310682,1.0,0,1.0,1.0
2022-03-01,73239.74231624849,1.0,0,1.0,1.0
2022-03-02,70665.44702279683,1.0,0,1.0,1.0
2022-03-03,65262.9049206655,1.0,0,1.0,1.0
2022-03-04,65897.6464891012,1.0,0,1.0,1.0
2022-03-05,63805.12946311287,1.0,0,1.0,1.0
2022-03-06,62828.656649060904,1.0,0,1.0,1.0
2022-03-07,64401.527171807036,1.0,0,1.0,1.0
2022-03-08,69160.28436185326,1.0,0,1.0,1.0
2022-03-09,65411.87653093318,1.0,0,1.0,1.0
2022-03-10,64198.96397767441,1.0,0,1.0,1.0
2022-03-11,64401.66381124034,1.0,0,1.0,1.0
2022-03-12,62841.7717479893,1.0,0,1.0,1.0
2022-03-13,65501.58332944941,1.0,0,1.0,1.0
2022-03-14,65367.25037672168,1.0,0,1.0,1.0
2022-03-15,68715.18638434586,1.0,0,1.0,1.0
2022-03-16,68879.94153060322,1.0,0,1.0,1.0
2022-03-17,70863.68633455512,1.0,0,1.0,1.0
2022-03-18,71471.51424886618,1.0,0,1.0,1.0
2022-03-19,69664.19695544733,1.0,0,1.0,1.0
2022-03-20,69624.40630108197,1.0,0,1.0,1.0
2022-03-21,71789.94888227434,1.0,0,1.0,1.0
2022-03-22,72951.32660576525,1.0,0,1.0,1.0
2022-03-23,74797.84147476045,1.0,0,1.0,1.0
2022-03-24,75070.51309883833,1.0,0,1.0,1.0
2022-03-25,75662.52919627047,1.0,0,1.0,1.0
2022-03-26,79473.03724790226,1.0,0,1.0,1.0
2022-03-27,80125.26190667228,1.0,0,1.0,1.0
2022-03-28,81044.03337866766,1.0,0,1.0,1.0
2022-03-29,80504.48473043951,1.0,0,1.0,1.0
2022-03-30,77922.40205805322,1.0,0,1.0,1.0
2022-03-31,80240.06902206941,1.0,0,1.0,1.0
2022-04-01,79626.66125533731,1.0,0,1.0,1.0
2022-04-02,80934.13825623888,1.0,0,1.0,1.0
2022-04-03,81110.54576584081,1.0,0,1.0,1.0
2022-04-04,78950.84929194146,1.0,0,1.0,1.0
2022-04-05,74356.77086650026,1.0,0,1.0,1.0
2022-04-06,75171.0195488517,1.0,0,1.0,1.0
2022-04-07,73559.98643442038,1.0,0,1.0,1.0
2022-04-08,74674.40844030578,1.0,0,1.0,1.0
2022-04-09,73540.79562615814,1.0,0,1.0,1.0
2022-04-10,68756.03299050008,1.0,0,1.0,1.0
2022-04-11,69769.88995887293,1.0,0,1.0,1.0
2022-04-12,71707.98016733889,1.0,0,1.0,1.0
2022-04-13,69572.76743837023,1.0,0,1.0,1.0
2022-04-14,70392.57944962915,1.0,0,1.0,1.0
2022-04-15,70375.85458883893,1.0,0,1.0,1.0
2022-04-16,68993.79105124465,1.0,0,1.0,1.0
2022-04-17,70802.41344194046,1.0,0,1.0,1.0
2022-04-18,71963.95047197775,1.0,0,1.0,1.0
2022-04-19,71612.39542313253,1.0,0,1.0,1.0
2022-04-20,69836.88891258594,1.0,0,1.0,1.0
2022-04-21,68812.96687526362,1.0,0,1.0,1.0
2022-04-22,68291.49099061014,1.0,0,1.0,1.0
2022-04-23,68193.12506554555,1.0,0,1.0,1.0
2022-04-24,69987.84542752785,1.0,0,1.0,1.0
2022-04-25,65751.66927082762,1.0,0,1.0,1.0
2022-04-26,67685.6138014489,1.0,0,1.0,1.0
2022-04-27,68618.1133834117,1.0,0,1.0,1.0
2022-04-28,66343.39414299613,1.0,0,1.0,1.0
2022-04-29,64531.73986229236,1.0,0,1.0,1.0
2022-04-30,66279.06238962366,1.0,0,1.0,1.0
2022-05-01,66586.28101662181,1.0,0,1.0,1.0
2022-05-02,65072.73351938043,1.0,0,1.0,1.0
2022-05-03,68571.37098159926,1.0,0,1.0,1.0
2022-05-04,63489.85185778576,1.0,0,1.0,1.0
2022-05-05,62426.93544212634,1.0,0,1.0,1.0
2022-05-06,61350.0500246627,1.0,0,1.0,1.0
2022-05-07,58796.03037783788,1.0,0,1.0,1.0
2022-05-08,51986.697331580945,1.0,0,1.0,1.0
2022-05-09,53949.63258466763,1.0,0,1.0,1.0
2022-05-10,49472.05340310622,1.0,0,1.0,1.0
2022-05-11,48370.32985399881,1.0,0,1.0,1.0
2022-05-12,49136.26237653823,1.0,0,1.0,1.0
2022-05-13,50428.873764171905,1.0,0,1.0,1.0
2022-05-14,52560.07125595456,1.0,0,1.0,1.0
2022-05-15,49920.78990073477,1.0,0,1.0,1.0
2022-05-16,51142.06203112468,1.0,0,1.0,1.0
2022-05-17,47702.52932506487,1.0,0,1.0,1.0
2022-05-18,50356.20555718951,1.0,0,1.0,1.0
2022-05-19,48617.64250265915,1.0,0,1.0,1.0
2022-05-20,49030.73680009996,1.0,0,1.0,1.0
2022-05-21,50551.90084147695,1.0,0,1.0,1.0
2022-05-22,48669.5301803803,1.0,0,1.0,1.0
2022-05-23,49312.22616410114,1.0,0,1.0,1.0
2022-05-24,48843.48813294909,1.0,0,1.0,1.0
2022-05-25,47092.51119492843,1.0,0,1.0,1.0
2022-05-26,45879.188249466446,1.0,0,1.0,1.0
2022-05-27,46926.61310887541,1.0,0,1.0,1.0
2022-05-28,47576.67927245636,1.0,0,1.0,1.0
2022-05-29,51687.67626070549,1.0,0,1.0,1.0
2022-05-30,51216.63017162651,1.0,0,1.0,1.0
2022-05-31,47975.48092763991,1.0,0,1.0,1.0
2022-06-01,48794.02955806736,1.0,0,1.0,1.0
2022-06-02,47442.64300391799,1.0,0,1.0,1.0
2022-06-03,47909.39842558136,1.0,0,1.0,1.0
2022-06-04,47982.13591333812,1.0,0,1.0,1.0
2022-06-05,49971.49012131917,1.0,0,1.0,1.0
2022-06-06,49277.843325351656,1.0,0,1.0,1.0
2022-06-07,48127.837109937514,1.0,0,1.0,1.0
2022-06-08,47997.91213319817,1.0,0,1.0,1.0
2022-06-09,45722.39194435554,1.0,0,1.0,1.0
2022-06-10,43735.59927645862,1.0,0,1.0,1.0
2022-06-11,40921.177877356924,1.0,0,1.0,1.0
2022-06-12,34566.436114672055,1.0,0,1.0,1.0
2022-06-13,34228.61516227494,1.0,0,1.0,1.0
2022-06-14,34961.24868672423,1.0,0,1.0,1.0
2022-06-15,31052.45583433009,1.0,0,1.0,1.0
2022-06-16,31324.655238974738,1.0,0,1.0,1.0
2022-06-17,28896.922472793758,1.0,0,1.0,1.0
2022-06-18,31852.935228919807,1.0,0,1.0,1.0
2022-06-19,31849.66190412937,1.0,0,1.0,1.0
2022-06-20,31974.515716185884,1.0,0,1.0,1.0
2022-06-21,30471.297405485242,1.0,0,1.0,1.0
2022-06-22,32573.1657873755,1.0,0,1.0,1.0
2022-06-23,33505.3296059304,1.0,0,1.0,1.0
2022-06-24,33928.484887082035,1.0,0,1.0,1.0
2022-06-25,33036.54246190566,1.0,0,1.0,1.0
2022-06-26,32674.25559716466,1.0,0,1.0,1.0
2022-06-27,31715.08595286644,1.0,0,1.0,1.0
2022-06-28,31116.4307598208,1.0,0,1.0,1.0
2022-06-29,30708.92155914394,1.0,0,1.0,1.0
2022-06-30,29858.41176890338,1.0,0,1.0,1.0
2022-07-01,29911.926717969636,1.0,0,1.0,1.0
2022-07-02,30052.59141024297,1.0,0,1.0,1.0
2022-07-03,31747.02492850487,1.0,0,1.0,1.0
2022-07-04,31501.22891251244,1.0,0,1.0,1.0
2022-07-05,32434.456226464827,1.0,0,1.0,1.0
2022-07-06,34024.12123149021,1.0,0,1.0,1.0
2022-07-07,33751.849503326135,1.0,0,1.0,1.0
2022-07-08,33789.77803685526,1.0,0,1.0,1.0
2022-07-09,32563.530560701794,1.0,0,1.0,1.0
2022-07-10,30929.07859026085,1.0,0,1.0,1.0
2022-07-11,29700.226576749283,1.0,0,1.0,1.0
2022-07-12,31395.05150995454,1.0,0,1.0,1.0
2022-07-13,32539.230013063938,1.0,0,1.0,1.0
2022-07-14,33169.88784607159,1.0,0,1.0,1.0
2022-07-15,34728.34915176815,1.0,0,1.0,1.0
2022-07-16,34149.86848204094,1.0,0,1.0,1.0
2022-07-17,38073.96381361721,1.0,0,1.0,1.0
2022-07-18,38763.96177455653,1.0,0,1.0,1.0
2022-07-19,38399.50544339225,1.0,0,1.0,1.0
2022-07-20,38805.49963789375,1.0,0,1.0,1.0
2022-07-21,37951.57358375238,1.0,0,1.0,1.0
2022-07-22,37816.25485321123,1.0,0,1.0,1.0
2022-07-23,38385.527461424404,1.0,0,1.0,1.0
2022-07-24,35634.28123627719,1.0,0,1.0,1.0
2022-07-25,35658.248535006984,1.0,0,1.0,1.0
2022-07-26,39132.91943304021,1.0,0,1.0,1.0
2022-07-27,40867.356383409635,1.0,0,1.0,1.0
2022-07-28,40768.68896678978,1.0,0,1.0,1.0
2022-07-29,40413.62018925343,1.0,0,1.0,1.0
2022-07-30,39878.86743942308,1.0,0,1.0,1.0
2022-07-31,39421.62358171939,1.0,0,1.0,1.0
2022-08-01,39117.62897650385,1.0,0,1.0,1.0
2022-08-02,38830.992207033,1.0,0,1.0,1.0
2022-08-03,38520.19261144686,1.0,0,1.0,1.0
2022-08-04,40382.73647910326,1.0,0,1.0,1.0
2022-08-05,39597.466957239616,1.0,0,1.0,1.0
2022-08-06,39917.00895682657,1.0,0,1.0,1.0
2022-08-07,41270.8958978999,1.0,0,1.0,1.0
2022-08-08,39920.889376884996,1.0,0,1.0,1.0
2022-08-09,42072.062915325354,1.0,0,1.0,1.0
2022-08-10,42272.79545196096,1.0,0,1.0,1.0
2022-08-11,43442.00187546196,1.0,0,1.0,1.0
2022-08-12,43687.70411272881,1.0,0,1.0,1.0
2022-08-13,43136.74990090669,1.0,0,1.0,1.0
2022-08-14,42594.33603963804,1.0,0,1.0,1.0
2022-08-15,42138.52106587643,1.0,0,1.0,1.0
2022-08-16,41215.11841181123,1.0,0,1.0,1.0
2022-08-17,41135.36591517948,1.0,0,1.0,1.0
2022-08-18,36553.19248921191,1.0,0,1.0,1.0
2022-08-19,36617.20190753226,1.0,0,1.0,1.0
2022-08-20,37390.2080626314,1.0,0,1.0,1.0
2022-08-21,37314.48312698756,1.0,0,1.0,1.0
2022-08-22,37799.894747073806,1.0,0,1.0,1.0
2022-08-23,37543.80729409851,1.0,0,1.0,1.0
2022-08-24,38077.444056862456,1.0,0,1.0,1.0
2022-08-25,35054.384770196564,1.0,0,1.0,1.0
2022-08-26,34687.56400328651,1.0,0,1.0,1.0
2022-08-27,33608.91140773284,1.0,0,1.0,1.0
2022-08-28,35469.98560164378,1.0,0,1.0,1.0
2022-08-29,34719.25257854078,1.0,0,1.0,1.0
2022-08-30,35222.52284208045,1.0,0,1.0,1.0
2022-08-31,35581.7085916767,1.0,0,1.0,1.0
2022-09-01,35293.26335101859,1.0,0,1.0,1.0
2022-09-02,35013.768677691216,1.0,0,1.0,1.0
2022-09-03,35377.96279690284,1.0,0,1.0,1.0
2022-09-04,35452.15348411353,1.0,0,1.0,1.0
2022-09-05,33838.6817348179,1.0,0,1.0,1.0
2022-09-06,34969.9070904674,1.0,0,1.0,1.0
2022-09-07,35047.81226044676,1.0,0,1.0,1.0
2022-09-08,38047.538432865214,1.0,0,1.0,1.0
2022-09-09,38816.741150212234,1.0,0,1.0,1.0
2022-09-10,38960.75155872987,1.0,0,1.0,1.0
2022-09-11,39195.96080242451,1.0,0,1.0,1.0
2022-09-12,35534.11495475547,1.0,0,1.0,1.0
2022-09-13,36114.364282511124,1.0,0,1.0,1.0
2022-09-14,34163.58184119925,1.0,0,1.0,1.0
2022-09-15,33940.048930258665,1.0,0,1.0,1.0
2022-09-16,34583.35251258314,1.0,0,1.0,1.0
2022-09-17,32661.819401472156,1.0,0,1.0,1.0
2022-09-18,33158.62154219091,1.0,0,1.0,1.0
2022-09-19,31974.686272802977,1.0,0,1.0,1.0
2022-09-20,30846.57759519848,1.0,0,1.0,1.0
2022-09-21,32570.649337903804,1.0,0,1.0,1.0
2022-09-22,32450.58021238999,1.0,0,1.0,1.0
2022-09-23,31975.940869969807,1.0,0,1.0,1.0
2022-09-24,31653.098296857184,1.0,0,1.0,1.0
2022-09-25,32474.647557777505,1.0,0,1.0,1.0
2022-09-26,32236.12537203674,1.0,0,1.0,1.0
2022-09-27,32675.417620237055,1.0,0,1.0,1.0
2022-09-28,32863.977348571,1.0,0,1.0,1.0
2022-09-29,32619.678876671423,1.0,0,1.0,1.0
2022-09-30,32347.94796870928,1.0,0,1.0,1.0
2022-10-01,31763.43648215063,1.0,0,1.0,1.0
2022-10-02,32790.766746115194,1.0,0,1.0,1.0
2022-10-03,33896.52182470294,1.0,0,1.0,1.0
2022-10-04,33615.08904020136,1.0,0,1.0,1.0
2022-10-05,33404.169933471945,1.0,0,1.0,1.0
2022-10-06,32753.622644119463,1.0,0,1.0,1.0
2022-10-07,32494.42293769682,1.0,0,1.0,1.0
2022-10-08,32588.92151632612,1.0,0,1.0,1.0
2022-10-09,31959.06373263402,1.0,0,1.0,1.0
2022-10-10,31788.59608797032,1.0,0,1.0,1.0
2022-10-11,32021.961074271785,1.0,0,1.0,1.0
2022-10-12,32192.2812982761,1.0,0,1.0,1.0
2022-10-13,32063.692253439218,1.0,0,1.0,1.0
2022-10-14,31757.799665774495,1.0,0,1.0,1.0
2022-10-15,32242.552776134307,1.0,0,1.0,1.0
2022-10-16,32775.29594370613,1.0,0,1.0,1.0
2022-10-17,32353.596218005336,1.0,0,1.0,1.0
2022-10-18,31902.242426171008,1.0,0,1.0,1.0
2022-10-19,31795.865810605887,1.0,0,1.0,1.0
2022-10-20,32082.42241330162,1.0,0,1.0,1.0
2022-10-21,32253.289237028082,1.0,0,1.0,1.0
2022-10-22,33087.214834734325,1.0,0,1.0,1.0
2022-10-23,32647.444021863732,1.0,0,1.0,1.0
2022-10-24,34479.97296146895,1.0,0,1.0,1.0
2022-10-25,36135.67107481872,1.0,0,1.0,1.0
2022-10-26,35167.61774714138,1.0,0,1.0,1.0
2022-10-27,35842.33913009387,1.0,0,1.0,1.0
2022-10-28,36633.75494364546,1.0,0,1.0,1.0
2022-10-29,36177.88642913295,1.0,0,1.0,1.0
2022-10-30,35870.31403075875,1.0,0,1.0,1.0
2022-10-31,35904.74997837353,1.0,0,1.0,1.0
2022-11-01,35039.59169392667,1.0,0,1.0,1.0
2022-11-02,35207.75285327275,1.0,0,1.0,1.0
2022-11-03,37194.38387523329,1.0,0,1.0,1.0
2022-11-04,37224.024269964066,1.0,0,1.0,1.0
2022-11-05,36300.41898932117,1.0,0,1.0,1.0
2022-11-06,35949.9092825478,1.0,0,1.0,1.0
2022-11-07,31719.532095130016,1.0,0,1.0,1.0
2022-11-08,26797.944239425688,1.0,0,1.0,1.0
2022-11-09,30295.738886284285,1.0,0,1.0,1.0
2022-11-10,29613.841494390414,1.0,0,1.0,1.0
2022-11-11,29106.230252015896,1.0,0,1.0,1.0
2022-11-12,28273.22028660955,1.0,0,1.0,1.0
2022-11-13,28779.13267634766,1.0,0,1.0,1.0
2022-11-14,29182.07522084306,1.0,0,1.0,1.0
2022-11-15,28616.195309964034,1.0,0,1.0,1.0
2022-11-16,28519.56117838785,1.0,0,1.0,1.0
2022-11-17,28618.345794520716,1.0,0,1.0,1.0
2022-11-18,28665.37478636137,1.0,0,1.0,1.0
2022-11-19,27539.646483736415,1.0,0,1.0,1.0
2022-11-20,26708.622279254265,1.0,0,1.0,1.0
2022-11-21,27465.929993539376,1.0,0,1.0,1.0
2022-11-22,28280.41864230763,1.0,0,1.0,1.0
2022-11-23,28447.09067284428,1.0,0,1.0,1.0
2022-11-24,28327.63080504448,1.0,0,1.0,1.0
2022-11-25,28314.31422115342,1.0,0,1.0,1.0
2022-11-26,28182.14648132473,1.0,0,1.0,1.0
2022-11-27,27725.166233849035,1.0,0,1.0,1.0
2022-11-28,28394.364622079134,1.0,0,1.0,1.0
2022-11-29,29863.58709310195,1.0,0,1.0,1.0
2022-11-30,29503.00285011059,1.0,0,1.0,1.0
2022-12-01,29790.117687580732,1.0,0,1.0,1.0
2022-12-02,29102.0237628799,1.0,0,1.0,1.0
2022-12-03,29672.45986901198,1.0,0,1.0,1.0
2022-12-04,29342.49449719236,1.0,0,1.0,1.0
2022-12-05,29579.096379533992,1.0,0,1.0,1.0
2022-12-06,28969.191158721533,1.0,0,1.0,1.0
2022-12-07,29807.323409690747,1.0,0,1.0,1.0
2022-12-08,29555.23599947943,1.0,0,1.0,1.0
2022-12-09,29582.133474027527,1.0,0,1.0,1.0
2022-12-10,29505.022506497517,1.0,0,1.0,1.0
2022-12-11,29752.586651497924,1.0,0,1.0,1.0
2022-12-12,30749.67030488718,1.0,0,1.0,1.0
2022-12-13,30674.61768638155,1.0,0,1.0,1.0
2022-12-14,29834.98019923974,1.0,0,1.0,1.0
2022-12-15,28185.89179801766,1.0,0,1.0,1.0
2022-12-16,28523.04052713526,1.0,0,1.0,1.0
2022-12-17,28445.94782193191,1.0,0,1.0,1.0
2022-12-18,27982.343504125816,1.0,0,1.0,1.0
2022-12-19,28904.946354969532,1.0,0,1.0,1.0
2022-12-20,28801.647591038905,1.0,0,1.0,1.0
2022-12-21,28822.19826429432,1.0,0,1.0,1.0
2022-12-22,28801.018206865516,1.0,0,1.0,1.0
2022-12-23,28871.626871956905,1.0,0,1.0,1.0
2022-12-24,28844.427211595812,1.0,0,1.0,1.0
2022-12-25,29020.611857078136,1.0,0,1.0,1.0
2022-12-26,28638.70556251221,1.0,0,1.0,1.0
2022-12-27,28278.166025885665,1.0,0,1.0,1.0
2022-12-28,28464.38694442953,1.0,0,1.0,1.0
2022-12-29,28428.923060981964,1.0,0,1.0,1.0
2022-12-30,28319.67240610963,1.0,0,1.0,1.0
2022-12-31,28448.50397627782,1.0,0,1.0,1.0
2023-01-01,28627.014171282346,1.0,0,1.0,1.0
2023-01-02,28634.21695590878,1.0,0,1.0,1.0
2023-01-03,29183.856513172574,1.0,0,1.0,1.0
2023-01-04,29117.18555302249,1.0,0,1.0,1.0
2023-01-05,29403.5034199184,1.0,0,1.0,1.0
2023-01-06,29356.036956516124,1.0,0,1.0,1.0
2023-01-07,29776.29905743601,1.0,0,1.0,1.0
2023-01-08,30085.127165300186,1.0,0,1.0,1.0
2023-01-09,30509.957474146584,1.0,0,1.0,1.0
2023-01-10,31512.30666657961,1.0,0,1.0,1.0
2023-01-11,32741.122573535045,1.0,0,1.0,1.0
2023-01-12,34240.998421055425,1.0,0,1.0,1.0
2023-01-13,36199.334205035084,1.0,0,1.0,1.0
2023-01-14,36137.96308396298,1.0,0,1.0,1.0
2023-01-15,36679.69371994848,1.0,0,1.0,1.0
2023-01-16,36528.990892933376,1.0,0,1.0,1.0
2023-01-17,35555.42763075878,1.0,0,1.0,1.0
2023-01-18,36347.12477075291,1.0,0,1.0,1.0
2023-01-19,39000.867513486584,1.0,0,1.0,1.0
2023-01-20,38861.47483420423,1.0,0,1.0,1.0
2023-01-21,38789.72331508815,1.0,0,1.0,1.0
2023-01-22,39001.5451767396,1.0,0,1.0,1.0
2023-01-23,38076.81848525466,1.0,0,1.0,1.0
2023-01-24,39033.06704268536,1.0,0,1.0,1.0
2023-01-25,38876.647525401204,1.0,0,1.0,1.0
2023-01-26,38930.518339475035,1.0,0,1.0,1.0
2023-01-27,38641.673925246534,1.0,0,1.0,1.0
2023-01-28,40054.046615147075,1.0,0,1.0,1.0
2023-01-29,38381.085975896705,1.0,0,1.0,1.0
2023-01-30,38865.04972588457,1.0,0,1.0,1.0
2023-01-31,40018.41499614509,1.0,0,1.0,1.0
2023-02-01,39767.560138043424,1.0,0,1.0,1.0
2023-02-02,39881.12567506287,1.0,0,1.0,1.0
2023-02-03,39794.58746875087,1.0,0,1.0,1.0
2023-02-04,39043.45062213938,1.0,0,1.0,1.0
2023-02-05,38727.34683549415,1.0,0,1.0,1.0
2023-02-06,39741.28026812399,1.0,0,1.0,1.0
