date,symbol,old_weight,new_weight,weight_change
2020-01-31,LTC/USD,0.0,0.04755720672447839,0.04755720672447839
2020-01-31,ALGO/USD,0.0,0.06646576443122043,0.06646576443122043
2020-01-31,ZRX/USD,0.0,-0.5,-0.5
2020-01-31,ETC/USD,0.0,0.032983222681942,0.032983222681942
2020-01-31,BCH/USD,0.0,0.033282304580841256,0.033282304580841256
2020-01-31,XRP/USD,0.0,0.05902011126394098,0.05902011126394098
2020-01-31,XLM/USD,0.0,0.05652274057527124,0.05652274057527124
2020-01-31,ETH/USD,0.0,0.06283831069749125,0.06283831069749125
2020-01-31,LINK/USD,0.0,0.06179798499518109,0.06179798499518109
2020-01-31,BTC/USD,0.0,0.07953235404963337,0.07953235404963337
2020-02-07,LTC/USD,0.04755720672447839,0.04592351711928344,-0.0016336896051949504
2020-02-07,ALGO/USD,0.06646576443122043,0.06231485607249617,-0.00415090835872426
2020-02-07,ETC/USD,0.032983222681942,0.030830922673500964,-0.002152300008441039
2020-02-07,XLM/USD,0.05652274057527124,0.06157808074631061,0.005055340171039369
2020-02-07,BTC/USD,0.07953235404963337,0.08372589908522834,0.004193545035594978
2020-02-07,BCH/USD,0.033282304580841256,0.031143421070033872,-0.0021388835108073836
2020-02-07,XRP/USD,0.05902011126394098,0.07026709147291026,0.011246980208969276
2020-02-07,ETH/USD,0.06283831069749125,0.058868436578676825,-0.003969874118814429
2020-02-07,LINK/USD,0.06179798499518109,0.055347775181559554,-0.006450209813621537
2020-02-14,LTC/USD,0.04592351711928344,0.04896179908941679,0.0030382819701333455
2020-02-14,ALGO/USD,0.06231485607249617,0.041629771977017664,-0.020685084095478506
2020-02-14,ETC/USD,0.030830922673500964,0.033290287056997304,0.002459364383496341
2020-02-14,XLM/USD,0.06157808074631061,0.05120851751700927,-0.01036956322930134
2020-02-14,BTC/USD,0.08372589908522834,0.08660176217705558,0.0028758630918272327
2020-02-14,BCH/USD,0.031143421070033872,0.0388848401967468,0.007741419126712931
2020-02-14,ATOM/USD,0.0,0.04995582345577544,0.04995582345577544
2020-02-14,XRP/USD,0.07026709147291026,0.060988075850849255,-0.009279015622061002
2020-02-14,ETH/USD,0.058868436578676825,0.05342867234105241,-0.005439764237624413
2020-02-14,LINK/USD,0.055347775181559554,0.03505045033807947,-0.020297324843480083
2020-02-21,LTC/USD,0.04896179908941679,0.04838632885741388,-0.0005754702320029045
2020-02-21,ALGO/USD,0.041629771977017664,0.03676941488274462,-0.004860357094273043
2020-02-21,ETC/USD,0.033290287056997304,0.03765974198541171,0.004369454928414403
2020-02-21,XLM/USD,0.05120851751700927,0.055040061363784754,0.003831543846775483
2020-02-21,BTC/USD,0.08660176217705558,0.082639800631861,-0.003961961545194584
2020-02-21,BCH/USD,0.0388848401967468,0.04216111620285137,0.00327627600610457
2020-02-21,ATOM/USD,0.04995582345577544,0.04921149241170013,-0.0007443310440753137
2020-02-21,XRP/USD,0.060988075850849255,0.05558377110542142,-0.005404304745427836
2020-02-21,ETH/USD,0.05342867234105241,0.05155778548805137,-0.00187088685300104
2020-02-21,LINK/USD,0.03505045033807947,0.04099048707075976,0.005940036732680287
2020-02-28,LTC/USD,0.04838632885741388,0.04443829136519148,-0.003948037492222403
2020-02-28,ALGO/USD,0.03676941488274462,0.030828962743750164,-0.005940452138994457
2020-02-28,ETC/USD,0.03765974198541171,0.04679323658379502,0.009133494598383314
2020-02-28,XLM/USD,0.055040061363784754,0.05351108488813781,-0.0015289764756469468
2020-02-28,BTC/USD,0.082639800631861,0.08973983818500379,0.007100037553142799
2020-02-28,BCH/USD,0.04216111620285137,0.045553519226149905,0.003392403023298532
2020-02-28,ATOM/USD,0.04921149241170013,0.046130314610692426,-0.003081177801007702
2020-02-28,XRP/USD,0.05558377110542142,0.054714648165290015,-0.0008691229401314032
2020-02-28,ETH/USD,0.05155778548805137,0.049094984468768796,-0.002462801019282576
2020-02-28,LINK/USD,0.04099048707075976,0.03919511976322056,-0.0017953673075392015
2020-03-06,LTC/USD,0.04443829136519148,0.04928471446135063,0.0048464230961591526
2020-03-06,ALGO/USD,0.030828962743750164,0.028714803570511926,-0.002114159173238237
2020-03-06,ETC/USD,0.04679323658379502,0.04635736179612799,-0.0004358747876670316
2020-03-06,XLM/USD,0.05351108488813781,0.05327618690032978,-0.00023489798780802762
2020-03-06,BTC/USD,0.08973983818500379,0.08821208722980002,-0.0015277509552037716
2020-03-06,BCH/USD,0.045553519226149905,0.04980323412983731,0.004249714903687404
2020-03-06,ATOM/USD,0.046130314610692426,0.042891085816634686,-0.00323922879405774
2020-03-06,XRP/USD,0.054714648165290015,0.05552829778690307,0.0008136496216130523
2020-03-06,ETH/USD,0.049094984468768796,0.04835203186577955,-0.0007429526029892469
2020-03-06,LINK/USD,0.03919511976322056,0.037580196442725,-0.001614923320495558
2020-03-13,LTC/USD,0.04928471446135063,0.05115108101050573,0.0018663665491550976
2020-03-13,ALGO/USD,0.028714803570511926,0.03803877233944366,0.009323968768931733
2020-03-13,ETC/USD,0.04635736179612799,0.047493357632912805,0.0011359958367848158
2020-03-13,XLM/USD,0.05327618690032978,0.05924089056886755,0.0059647036685377686
2020-03-13,BTC/USD,0.08821208722980002,0.058086920190817355,-0.030125167038982666
2020-03-13,BCH/USD,0.04980323412983731,0.04438799742371938,-0.005415236706117932
2020-03-13,ATOM/USD,0.042891085816634686,0.04701659787496681,0.004125512058332122
2020-03-13,XRP/USD,0.05552829778690307,0.0620060565835316,0.006477758796628534
