date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_adf_long,avg_adf_short,daily_return
2025-02-10,2758.8542924368976,0,1379.4271462184488,0.0,1379.4271462184488,1379.4271462184488,1,0,-2.660479031261281,0,-0.010155346423781797
2025-02-11,2797.051733857677,0,1398.5258669288385,0.0,1398.5258669288385,1398.5258669288385,1,0,-2.7619498259998476,0,0.01384540007259294
2025-02-12,2732.411951341242,0,1366.205975670621,0.0,1366.205975670621,1366.205975670621,1,0,-2.600615507654771,0,-0.023109970306943173
2025-02-13,2738.41066998271,0,1369.205334991355,0.0,1369.205334991355,1369.205334991355,1,0,-2.6981853691875606,0,0.0021953932087448447
2025-02-14,2701.936895020776,0,1350.968447510388,0.0,1350.968447510388,1350.968447510388,1,0,-2.616669919195081,0,-0.01331932254053192
2025-02-15,2683.5769053423155,0,1341.7884526711578,0.0,1341.7884526711578,1341.7884526711578,1,0,-3.2088253605961397,0,-0.006795121570860818
2025-02-16,2686.6333723875696,0,1343.3166861937848,0.0,1343.3166861937848,1343.3166861937848,1,0,-2.0395969718764277,0,0.0011389526564971053
2025-02-17,2641.5670477918384,0,1320.7835238959192,0.0,1320.7835238959192,1320.7835238959192,1,0,-1.8509618543493773,0,-0.016774274100407438
2025-02-18,2651.4828865870495,0,1325.7414432935248,0.0,1325.7414432935248,1325.7414432935248,1,0,-3.019597593876887,0,0.0037537713848678766
2025-02-19,2703.9751083871556,0,1351.9875541935778,0.0,1351.9875541935778,1351.9875541935778,1,0,-3.0800134494275415,0,0.01979730741074981
2025-02-20,2652.4645904644367,0,1326.2322952322183,0.0,1326.2322952322183,1326.2322952322183,1,0,-2.689474689502136,0,-0.019049923116135292
2025-02-21,2700.1304340078605,0,1350.0652170039302,0.0,1350.0652170039302,1350.0652170039302,1,0,-2.406964954693197,0,0.01797039768778874
2025-02-22,2683.4929572776355,0,1341.7464786388177,0.0,1341.7464786388177,1341.7464786388177,1,0,-2.3446230040765474,0,-0.006161730752217598
2025-02-23,2516.990355616831,0,1258.4951778084155,0.0,1258.4951778084155,1258.4951778084155,1,0,-2.3389603355828923,0,-0.06204696800461096
2025-02-24,2516.990355616831,0,1258.4951778084155,0.0,1258.4951778084155,1258.4951778084155,1,0,-2.5831093194201373,0,0.0
2025-02-25,2504.457519979613,0,1252.2287599898066,0.0,1252.2287599898066,1252.2287599898066,1,0,-2.7811226457080913,0,-0.004979294262788869
2025-02-26,2535.403792397069,0,1267.7018961985345,0.0,1267.7018961985345,1267.7018961985345,1,0,-2.626304502397318,0,0.012356477269260147
2025-02-27,2508.297291496044,0,1254.148645748022,0.0,1254.148645748022,1254.148645748022,1,0,-2.8705455220646288,0,-0.01069119679567776
2025-02-28,2496.7768471456448,0,1248.3884235728224,0.0,1248.3884235728224,1248.3884235728224,1,0,-3.0198668779384357,0,-0.004592934174691976
2025-03-01,2597.3455663199557,0,1298.6727831599778,0.0,1298.6727831599778,1298.6727831599778,1,0,-3.3112695981566147,0,0.04027941835862614
2025-03-02,2377.7442862434905,0,1188.8721431217452,0.0,1188.8721431217452,1188.8721431217452,1,0,-3.1039220725540244,0,-0.08454834925473809
2025-03-03,2350.1845880059554,0,1175.0922940029777,0.0,1175.0922940029777,1175.0922940029777,1,0,-2.635577428621836,0,-0.011590690553640481
2025-03-04,2373.576026618649,0,1186.7880133093245,0.0,1186.7880133093245,1186.7880133093245,2,0,-3.2297121844324663,0,0.009953021874141488
2025-03-05,2362.264907237685,0,1181.1324536188424,0.0,1181.1324536188424,1181.1324536188424,2,0,-3.201078625812414,0,-0.0047654337818189285
2025-03-06,2264.1448148814566,0,1132.0724074407283,0.0,1132.0724074407283,1132.0724074407283,2,0,-3.172639000609315,0,-0.041536447523561226
2025-03-07,2168.723982964031,0,1084.3619914820156,0.0,1084.3619914820156,1084.3619914820156,2,0,-3.144948950782619,0,-0.04214431483810421
2025-03-08,1989.4755222628446,0,994.7377611314223,0.0,994.7377611314223,994.7377611314223,2,0,-3.170518999824679,0,-0.08265157858226135
2025-03-09,1858.4841723749835,0,929.2420861874917,0.0,929.2420861874917,929.2420861874917,2,0,-2.5869247145373757,0,-0.06584215207577448
2025-03-10,2054.6066703824836,0,1027.3033351912418,0.0,1027.3033351912418,1027.3033351912418,2,0,-2.874936666799454,0,0.1055282046103585
2025-03-11,2074.4054829161564,0,1037.2027414580782,0.0,1037.2027414580782,1037.2027414580782,2,0,-3.065088880404689,0,0.009636303054534112
2025-03-12,2102.6134453670074,0,1051.3067226835037,0.0,1051.3067226835037,1051.3067226835037,2,0,-2.9852017999610494,0,0.013598094819532003
2025-03-13,2114.6640467453035,0,1057.3320233726517,0.0,1057.3320233726517,1057.3320233726517,2,0,-3.217789986116122,0,0.005731249081874168
2025-03-14,2114.8594353451426,0,1057.4297176725713,0.0,1057.4297176725713,1057.4297176725713,2,0,-3.408419066778383,0,9.239699333796203e-05
2025-03-15,2054.5889775023447,0,1027.2944887511724,0.0,1027.2944887511724,1027.2944887511724,2,0,-3.2022454855527647,0,-0.028498564413082073
2025-03-16,2087.6330947192505,0,1043.8165473596252,0.0,1043.8165473596252,1043.8165473596252,2,0,-2.7464222438851635,0,0.01608307918456564
