date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,daily_return,log_return
2022-03-02,10000.0,2,1,0.5,0.5,0.0,1.0,,
2022-03-03,9991.594454576554,2,1,0.5,0.5,0.0,1.0,-0.0008405545423445515,-0.0008409080063983038
2022-03-04,9842.33809249432,2,1,0.5,0.5,0.0,1.0,-0.014938192573845877,-0.0150508911226687
2022-03-05,9890.292320796752,2,1,0.5,0.5,0.0,1.0,0.0048722394873839114,0.004860408541810388
2022-03-06,9831.2136691335,2,1,0.5,0.5,0.0,1.0,-0.0059733979286967775,-0.005991310036489929
2022-03-07,9858.106992964907,2,1,0.5,0.5,0.0,1.0,0.0027355039506304912,0.002731769268972495
2022-03-08,9877.88984988199,2,1,0.5,0.5,0.0,1.0,0.002006760215850889,0.0020047493623201037
2022-03-09,9910.1537226822,2,1,0.5,0.5,0.0,1.0,0.0032662717736819946,0.0032609490950928624
2022-03-10,9864.663565654011,2,1,0.5,0.5,0.0,1.0,-0.00459025745726549,-0.004600825040045176
2022-03-11,9834.573324542618,2,1,0.5,0.5,0.0,1.0,-0.003050305863056324,-0.0030549675280684193
2022-03-12,9870.535041237126,2,1,0.5,0.5,0.0,1.0,0.003656662623559237,0.0036499932861877955
2022-03-13,9720.718227112531,2,1,0.5,0.5,0.0,1.0,-0.01517818573144114,-0.015294553394022768
2022-03-14,9688.839167244638,2,1,0.5,0.5,0.0,1.0,-0.0032794963420478274,-0.0032848856762702923
2022-03-15,10119.52236323846,2,1,0.5,0.5,0.0,1.0,0.044451475409958974,0.04349184369257317
2022-03-16,10235.389780684083,2,1,0.5,0.5,0.0,1.0,0.011449889953950576,0.011384836066271524
2022-03-17,9970.388854007744,2,1,0.5,0.5,0.0,1.0,-0.025890653150937193,-0.026231715882139257
2022-03-18,9939.817083060243,2,1,0.5,0.5,0.0,1.0,-0.003066256632028197,-0.0030709672286248105
2022-03-19,9919.221516348278,2,1,0.5,0.5,0.0,1.0,-0.0020720267324702,-0.002074176349749834
2022-03-20,9866.972947908227,2,1,0.5,0.5,0.0,1.0,-0.005267406152180132,-0.005281327844959279
2022-03-21,9889.25710200111,2,1,0.5,0.5,0.0,1.0,0.0022584590239103086,0.0022559125386965814
2022-03-22,9928.684055603748,2,1,0.5,0.5,0.0,1.0,0.003986846857754411,0.003978920444433584
2022-03-23,9801.799668961521,2,1,0.5,0.5,0.0,1.0,-0.012779577427545763,-0.012861938674193905
2022-03-24,9994.566104799746,2,1,0.5,0.5,0.0,1.0,0.01966643293564152,0.019475547277657105
2022-03-25,10050.22288343399,2,1,0.5,0.5,0.0,1.0,0.005568703838730427,0.0055532559308563165
2022-03-26,9895.871663801601,2,1,0.5,0.5,0.0,1.0,-0.01535798971053759,-0.015477145201350179
2022-03-27,10063.250906814259,2,1,0.5,0.5,0.0,1.0,0.016914047463339577,0.016772597726169767
2022-03-28,10067.672609762445,2,1,0.5,0.5,0.0,1.0,0.00043939110622703836,0.0004392946022225553
2022-03-29,10227.37464114609,2,1,0.5,0.5,0.0,1.0,0.015862855058356384,0.015738354866187878
2022-03-30,10244.680235852973,2,1,0.5,0.5,0.0,1.0,0.0016920857320763538,0.0016906557678681108
2022-03-31,10439.852371382398,2,1,0.5,0.5,0.0,1.0,0.019051071486485993,0.018871872205943198
2022-04-01,10103.079478306629,2,1,0.5,0.5,0.0,1.0,-0.03225839610519088,-0.032790165465080144
2022-04-02,10649.55286352261,2,1,0.5,0.5,0.0,1.0,0.05408978385148511,0.05267763041104161
2022-04-03,10355.800191712397,2,1,0.5,0.5,0.0,1.0,-0.027583568584967466,-0.02797113888878377
2022-04-04,10405.051343474917,2,1,0.5,0.5,0.0,1.0,0.004755900157472626,0.004744626594149355
2022-04-05,10144.008672649417,2,1,0.5,0.5,0.0,1.0,-0.025088071380753085,-0.02540814168554103
2022-04-06,9957.82527547928,2,1,0.5,0.5,0.0,1.0,-0.018354025827297615,-0.018524550727943647
2022-04-07,10021.691176741782,2,1,0.5,0.5,0.0,1.0,0.006413639474049715,0.0063931596087374075
2022-04-08,10151.499777037527,2,1,0.5,0.5,0.0,1.0,0.01295276396033862,0.0128695943277503
2022-04-09,10117.574171975702,2,1,0.5,0.5,0.0,1.0,-0.0033419303361029717,-0.003347527058003936
2022-04-10,10048.22121825172,2,1,0.5,0.5,0.0,1.0,-0.006854701783761685,-0.006878303167500253
2022-04-11,9974.167637984609,2,1,0.5,0.5,0.0,1.0,-0.007369819857528492,-0.007397111150512246
2022-04-12,10012.012472012604,2,1,0.5,0.5,0.0,1.0,0.0037942849370078413,0.003787104794522726
2022-04-13,9975.82248706135,2,1,0.5,0.5,0.0,1.0,-0.0036146563992422998,-0.0036212050552080744
2022-04-14,9923.443347286096,2,1,0.5,0.5,0.0,1.0,-0.005250608643366461,-0.0052644415308946224
2022-04-15,9836.449538605406,2,1,0.5,0.5,0.0,1.0,-0.008766494213370168,-0.008805145983245256
2022-04-16,9782.359769674602,2,1,0.5,0.5,0.0,1.0,-0.005498911850105648,-0.005514086520891416
2022-04-17,9912.903179115527,2,1,0.5,0.5,0.0,1.0,0.01334477697759695,0.013256519756251394
2022-04-18,9850.185247361544,2,1,0.5,0.5,0.0,1.0,-0.006326898449499296,-0.0063469980952900575
2022-04-19,9747.977332265426,2,1,0.5,0.5,0.0,1.0,-0.010376242936496638,-0.010430451458483828
2022-04-20,10355.331053316319,2,1,0.5,0.5,0.0,1.0,0.06230561483155861,0.06044165433213714
2022-04-21,10248.468666881483,2,1,0.5,0.5,0.0,1.0,-0.010319552883885086,-0.010373168649194237
2022-04-22,10099.388929318851,2,1,0.5,0.5,0.0,1.0,-0.014546537869056575,-0.014653376101092935
2022-04-23,10156.099584411575,2,1,0.5,0.5,0.0,1.0,0.005615256080305109,0.005599549300842094
2022-04-24,10085.471121537827,2,1,0.5,0.5,0.0,1.0,-0.00695429010780424,-0.006978583879394981
2022-04-25,10074.512908285584,2,1,0.5,0.5,0.0,1.0,-0.0010865345922057568,-0.001087125298836677
2022-04-26,10276.525379759354,2,1,0.5,0.5,0.0,1.0,0.020051835092456782,0.01985344472304729
2022-04-27,10319.974576166305,2,1,0.5,0.5,0.0,1.0,0.0042280045833904545,0.004219091685695136
2022-04-28,10036.413958890465,2,1,0.5,0.5,0.0,1.0,-0.027476871690238047,-0.027861421448667992
2022-04-29,10197.190438853138,2,1,0.5,0.5,0.0,1.0,0.016019315327289174,0.015892360124487217
2022-04-30,10597.647659548673,2,1,0.5,0.5,0.0,1.0,0.039271329009382905,0.03851982240344915
2022-05-01,9797.043896436573,2,1,0.5,0.5,0.0,1.0,-0.0755454218550794,-0.07855136062757251
2022-05-02,9221.306235701219,2,1,0.5,0.5,0.0,1.0,-0.05876646739786118,-0.060563995264488885
2022-05-03,8986.727191348793,2,1,0.5,0.5,0.0,1.0,-0.025438808597878393,-0.025767969392122385
2022-05-04,9110.425707229166,2,1,0.5,0.5,0.0,1.0,0.01376457894476335,0.0136707075472962
2022-05-05,9207.035224201869,2,1,0.5,0.5,0.0,1.0,0.010604281301151763,0.010548450262058593
2022-05-06,8709.588455426316,2,1,0.5,0.5,0.0,1.0,-0.05402898508175036,-0.05554335002096215
2022-05-07,8253.94302246427,2,1,0.5,0.5,0.0,1.0,-0.05231538037577044,-0.053733511798566815
2022-05-08,8121.755134366274,2,1,0.5,0.5,0.0,1.0,-0.016015120014546635,-0.016144747916381496
2022-05-09,8219.20629226916,2,1,0.5,0.5,0.0,1.0,0.011998780594915104,0.011927365918811791
2022-05-10,8460.294589481013,2,1,0.5,0.5,0.0,1.0,0.029332308818993402,0.028910348175589292
2022-05-11,8250.23621334339,2,1,0.5,0.5,0.0,1.0,-0.024828730715688696,-0.025142162606420597
2022-05-12,8105.3320034707995,2,1,0.5,0.5,0.0,1.0,-0.017563643770372672,-0.01771971471129059
2022-05-13,8220.044078384528,2,1,0.5,0.5,0.0,1.0,0.014152668251542044,0.014053454241771046
