date,portfolio_value,num_positions,positions,rebalanced,daily_return,log_return
2025-01-27,10000.0,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",True,,
2025-01-28,9877.953728764329,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.012204627123567069,-0.012279715158265408
2025-01-29,10021.849535388228,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,0.014567369981181244,0.014462285157422332
2025-01-30,10219.4760619467,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,0.01971956631963301,0.019527654513877134
2025-01-31,9973.66496384932,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.024053199655967084,-0.02434720189887966
2025-02-01,9557.230418120953,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.04175341233516283,-0.042650135735027
2025-02-02,9081.906030180362,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.04973453261515526,-0.0510138940709863
2025-02-03,9491.350571937506,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,0.045083547484030984,0.04409683196644795
2025-02-04,9073.764752830559,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",True,-0.0439964592964881,-0.04499366227283291
2025-02-05,8776.00220525271,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.032815766739485164,-0.03336628124069054
2025-02-06,8654.531023148207,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.013841288922169848,-0.013937972750932111
2025-02-07,8741.052851453449,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,0.009997286747695844,0.009947644461139778
2025-02-08,8836.223333645246,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,0.010887759610785697,0.010828914696995727
2025-02-09,8828.702291069225,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.0008511603082036467,-0.0008515227508178833
2025-02-10,8901.520721621357,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,0.008247920039821999,0.00821409182829716
2025-02-11,8786.54534245842,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.01291637493846054,-0.013000516631624156
2025-02-12,8929.45126452808,0,None,True,0.016264176249009887,0.016133331351110385
2025-02-13,8929.45126452808,0,None,False,0.0,0.0
2025-02-14,8929.45126452808,0,None,False,0.0,0.0
2025-02-15,8929.45126452808,0,None,False,0.0,0.0
2025-02-16,8929.45126452808,0,None,False,0.0,0.0
2025-02-17,8929.45126452808,0,None,False,0.0,0.0
2025-02-18,8929.45126452808,0,None,False,0.0,0.0
2025-02-19,8929.45126452808,0,None,False,0.0,0.0
2025-02-20,8929.45126452808,0,None,True,0.0,0.0
2025-02-21,8929.45126452808,0,None,False,0.0,0.0
2025-02-22,8929.45126452808,0,None,False,0.0,0.0
2025-02-23,8929.45126452808,0,None,False,0.0,0.0
2025-02-24,8929.45126452808,0,None,False,0.0,0.0
2025-02-25,8929.45126452808,0,None,False,0.0,0.0
2025-02-26,8929.45126452808,0,None,False,0.0,0.0
2025-02-27,8929.45126452808,0,None,False,0.0,0.0
2025-02-28,8929.45126452808,0,None,True,0.0,0.0
2025-03-01,8929.45126452808,0,None,False,0.0,0.0
2025-03-02,8929.45126452808,0,None,False,0.0,0.0
2025-03-03,8929.45126452808,0,None,False,0.0,0.0
2025-03-04,8929.45126452808,0,None,False,0.0,0.0
2025-03-05,8929.45126452808,0,None,False,0.0,0.0
2025-03-06,8929.45126452808,0,None,False,0.0,0.0
2025-03-07,8929.45126452808,0,None,False,0.0,0.0
2025-03-08,8929.45126452808,0,None,True,0.0,0.0
2025-03-09,8929.45126452808,0,None,False,0.0,0.0
2025-03-10,8929.45126452808,0,None,False,0.0,0.0
2025-03-11,8929.45126452808,0,None,False,0.0,0.0
2025-03-12,8929.45126452808,0,None,False,0.0,0.0
2025-03-13,8929.45126452808,0,None,False,0.0,0.0
2025-03-14,8929.45126452808,0,None,False,0.0,0.0
2025-03-15,8929.45126452808,0,None,False,0.0,0.0
2025-03-16,8929.45126452808,0,None,True,0.0,0.0
2025-03-17,8929.45126452808,0,None,False,0.0,0.0
2025-03-18,8929.45126452808,0,None,False,0.0,0.0
2025-03-19,8929.45126452808,0,None,False,0.0,0.0
2025-03-20,8929.45126452808,0,None,False,0.0,0.0
2025-03-21,8929.45126452808,0,None,False,0.0,0.0
2025-03-22,8929.45126452808,0,None,False,0.0,0.0
2025-03-23,8929.45126452808,0,None,False,0.0,0.0
2025-03-24,8929.45126452808,0,None,True,0.0,0.0
2025-03-25,8929.45126452808,0,None,False,0.0,0.0
2025-03-26,8929.45126452808,0,None,False,0.0,0.0
2025-03-27,8929.45126452808,0,None,False,0.0,0.0
2025-03-28,8929.45126452808,0,None,False,0.0,0.0
2025-03-29,8929.45126452808,0,None,False,0.0,0.0
2025-03-30,8929.45126452808,0,None,False,0.0,0.0
2025-03-31,8929.45126452808,0,None,False,0.0,0.0
2025-04-01,8929.45126452808,0,None,True,0.0,0.0
2025-04-02,8929.45126452808,0,None,False,0.0,0.0
2025-04-03,8929.45126452808,0,None,False,0.0,0.0
2025-04-04,8929.45126452808,0,None,False,0.0,0.0
2025-04-05,8929.45126452808,0,None,False,0.0,0.0
2025-04-06,8929.45126452808,0,None,False,0.0,0.0
2025-04-07,8929.45126452808,0,None,False,0.0,0.0
2025-04-08,8929.45126452808,0,None,False,0.0,0.0
2025-04-09,8929.45126452808,0,None,True,0.0,0.0
2025-04-10,8929.45126452808,0,None,False,0.0,0.0
2025-04-11,8929.45126452808,0,None,False,0.0,0.0
2025-04-12,8929.45126452808,0,None,False,0.0,0.0
2025-04-13,8929.45126452808,0,None,False,0.0,0.0
2025-04-14,8929.45126452808,0,None,False,0.0,0.0
2025-04-15,8929.45126452808,0,None,False,0.0,0.0
2025-04-16,8929.45126452808,0,None,False,0.0,0.0
2025-04-17,8929.45126452808,0,None,True,0.0,0.0
2025-04-18,8929.45126452808,0,None,False,0.0,0.0
2025-04-19,8929.45126452808,0,None,False,0.0,0.0
2025-04-20,8929.45126452808,0,None,False,0.0,0.0
2025-04-21,8929.45126452808,0,None,False,0.0,0.0
2025-04-22,8929.45126452808,0,None,False,0.0,0.0
2025-04-23,8929.45126452808,0,None,False,0.0,0.0
2025-04-24,8929.45126452808,0,None,False,0.0,0.0
2025-04-25,8929.45126452808,0,None,True,0.0,0.0
2025-04-26,8929.45126452808,0,None,False,0.0,0.0
2025-04-27,8929.45126452808,0,None,False,0.0,0.0
2025-04-28,8929.45126452808,0,None,False,0.0,0.0
2025-04-29,8929.45126452808,0,None,False,0.0,0.0
2025-04-30,8929.45126452808,0,None,False,0.0,0.0
2025-05-01,8929.45126452808,0,None,False,0.0,0.0
2025-05-02,8929.45126452808,0,None,False,0.0,0.0
2025-05-03,8929.45126452808,0,None,True,0.0,0.0
2025-05-04,8929.45126452808,0,None,False,0.0,0.0
2025-05-05,8929.45126452808,0,None,False,0.0,0.0
2025-05-06,8929.45126452808,0,None,False,0.0,0.0
2025-05-07,8929.45126452808,0,None,False,0.0,0.0
2025-05-08,8929.45126452808,0,None,False,0.0,0.0
2025-05-09,8929.45126452808,0,None,False,0.0,0.0
2025-05-10,8929.45126452808,0,None,False,0.0,0.0
2025-05-11,8929.45126452808,0,None,True,0.0,0.0
2025-05-12,8929.45126452808,0,None,False,0.0,0.0
2025-05-13,8929.45126452808,0,None,False,0.0,0.0
2025-05-14,8929.45126452808,0,None,False,0.0,0.0
2025-05-15,8929.45126452808,0,None,False,0.0,0.0
2025-05-16,8929.45126452808,0,None,False,0.0,0.0
2025-05-17,8929.45126452808,0,None,False,0.0,0.0
2025-05-18,8929.45126452808,0,None,False,0.0,0.0
2025-05-19,8929.45126452808,0,None,True,0.0,0.0
2025-05-20,8929.45126452808,0,None,False,0.0,0.0
2025-05-21,8929.45126452808,0,None,False,0.0,0.0
2025-05-22,8929.45126452808,0,None,False,0.0,0.0
2025-05-23,8929.45126452808,0,None,False,0.0,0.0
2025-05-24,8929.45126452808,0,None,False,0.0,0.0
2025-05-25,8929.45126452808,0,None,False,0.0,0.0
2025-05-26,8929.45126452808,0,None,False,0.0,0.0
2025-05-27,8929.45126452808,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",True,0.0,0.0
2025-05-28,8724.202526037312,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",False,-0.02298559367316444,-0.023253881575359885
2025-05-29,8305.748598171993,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",False,-0.04796471959659887,-0.049153185630178585
