initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,win_rate,num_trades,num_long_trades,num_short_trades,avg_positions,avg_long_positions,avg_short_positions,avg_zscore_long,avg_zscore_short,avg_spread_long,avg_spread_short,pct_days_invested,trading_days,strategy,window,zscore_threshold
10000,16025.502139294022,0.6025502139294021,0.10877846311309725,1.046547796274221,0.10394027248478831,0.14251352290508965,-0.8847931407108487,0.12294225407952858,0.2755102040816326,15,2,13,0.6556688662267547,0.16376724655068986,0.49190161967606477,-3.1561974922496465,3.7348276840606918,-80.28490422238872,110.67399326630442,57.58848230353929,1667,mean_reversion,30,3.0
