date,symbol,signal,old_weight,new_weight,weight_change,kurtosis
2020-02-19,XRP/USD,LONG,0.0,0.5,0.5,-0.018562096681551843
2020-02-21,XRP/USD,CLOSE,0.5,0.0,-0.5,-0.06719422020125032
2020-02-21,XLM/USD,LONG,0.0,0.5,0.5,-0.06028776455358864
2020-02-25,ALGO/USD,LONG,0.0,0.5,0.5,3.3667119015640488
2020-02-25,XLM/USD,CLOSE,0.5,0.0,-0.5,-0.3334392849175276
2020-02-27,ZRX/USD,SHORT,0.0,-0.5,-0.5,-1.0504186667260331
2020-02-27,ALGO/USD,LONG,0.5,0.18248842894357256,-0.31751157105642747,2.820546327388149
2020-02-27,XRP/USD,LONG,0.0,0.3175115710564274,0.3175115710564274,-0.4536138425117362
2020-02-29,ALGO/USD,LONG,0.18248842894357256,0.17803584318861781,-0.0044525857549547465,2.032834399071157
2020-02-29,XRP/USD,LONG,0.3175115710564274,0.3219641568113822,0.004452585754954774,-0.5000009389488245
2020-03-02,ALGO/USD,LONG,0.17803584318861781,0.17493639908862949,-0.00309944409998833,1.440453094114786
2020-03-02,XRP/USD,LONG,0.3219641568113822,0.32506360091137054,0.0030994440999883577,-0.5714085130632265
2020-03-04,ALGO/USD,LONG,0.17493639908862949,0.17327924983227783,-0.0016571492563516588,1.361560385926154
2020-03-04,XRP/USD,LONG,0.32506360091137054,0.3267207501677222,0.001657149256351631,-0.5814948552031227
2020-03-06,ALGO/USD,LONG,0.17327924983227783,0.17042821968700275,-0.002851030145275074,1.339212186912592
2020-03-06,XRP/USD,LONG,0.3267207501677222,0.3295717803129972,0.0028510301452750464,-0.44170140273880154
2020-03-08,XTZ/USD,SHORT,0.0,-0.5,-0.5,-0.6001003626393184
2020-03-08,ZRX/USD,CLOSE,-0.5,0.0,0.5,-0.5118205094762422
2020-03-08,ALGO/USD,LONG,0.17042821968700275,0.1795150350259756,0.009086815338972848,0.6255374385071164
2020-03-08,XRP/USD,LONG,0.3295717803129972,0.3204849649740244,-0.00908681533897282,0.12837601013251065
2020-03-10,XTZ/USD,CLOSE,-0.5,0.0,0.5,-0.3883561595419245
2020-03-10,ZRX/USD,SHORT,0.0,-0.5,-0.5,-0.4819305301198069
2020-03-10,ALGO/USD,LONG,0.1795150350259756,0.1831597924585734,0.0036447574325977894,0.9150241496363094
2020-03-10,XRP/USD,LONG,0.3204849649740244,0.31684020754142656,-0.003644757432597845,0.10096350597336157
2020-03-12,XTZ/USD,LONG,0.0,0.24040139340980507,0.24040139340980507,11.671627248842514
2020-03-12,ALGO/USD,CLOSE,0.1831597924585734,0.0,-0.1831597924585734,8.805655959027634
2020-03-12,LINK/USD,LONG,0.0,0.2595986065901949,0.2595986065901949,13.546599713742115
2020-03-12,XRP/USD,CLOSE,0.31684020754142656,0.0,-0.31684020754142656,9.487058741547962
2020-03-14,XTZ/USD,LONG,0.24040139340980507,0.2380945135327601,-0.002306879877044976,9.296492184850798
2020-03-14,LINK/USD,LONG,0.2595986065901949,0.2619054864672399,0.002306879877044976,11.106193803266207
2020-03-16,XTZ/USD,LONG,0.2380945135327601,0.2376048066406245,-0.000489706892135594,9.200480096601005
2020-03-16,LINK/USD,LONG,0.2619054864672399,0.2623951933593755,0.0004897068921356218,10.765640738294222
2020-03-18,XTZ/USD,LONG,0.2376048066406245,0.23803980376201123,0.0004349971213867265,9.155777404972545
2020-03-18,LINK/USD,LONG,0.2623951933593755,0.26196019623798883,-0.000434997121386671,10.651937012228059
2020-03-20,XTZ/USD,LONG,0.23803980376201123,0.238689943458362,0.0006501396963507766,8.584609487149848
2020-03-20,LINK/USD,LONG,0.26196019623798883,0.261310056541638,-0.0006501396963508044,9.952978352131087
2020-03-22,XTZ/USD,CLOSE,0.238689943458362,0.0,-0.238689943458362,8.109796639081628
2020-03-22,ALGO/USD,LONG,0.0,0.23685241667972526,0.23685241667972526,9.881603918826317
2020-03-22,LINK/USD,LONG,0.261310056541638,0.2631475833202747,0.001837526778636689,9.097269612094872
2020-03-24,ALGO/USD,LONG,0.23685241667972526,0.23898421055989744,0.002131793880172178,9.723616688466404
2020-03-24,LINK/USD,LONG,0.2631475833202747,0.26101578944010256,-0.0021317938801721503,8.609780307361337
2020-03-26,ALGO/USD,LONG,0.23898421055989744,0.24281460423640347,0.003830393676506033,12.416293746569846
2020-03-26,LINK/USD,LONG,0.26101578944010256,0.2571853957635965,-0.003830393676506061,9.715422883123324
2020-03-28,ALGO/USD,LONG,0.24281460423640347,0.24194300164789243,-0.0008716025885110446,12.663893985249913
2020-03-28,LINK/USD,LONG,0.2571853957635965,0.25805699835210755,0.0008716025885110446,9.708827412191438
2020-03-30,ALGO/USD,LONG,0.24194300164789243,0.24170799260729922,-0.0002350090405932037,12.896184901465464
2020-03-30,LINK/USD,LONG,0.25805699835210755,0.25829200739270075,0.0002350090405932037,9.479921602872484
2020-04-01,ALGO/USD,LONG,0.24170799260729922,0.2444904748528948,0.0027824822455955744,14.253165396881798
2020-04-01,LINK/USD,LONG,0.25829200739270075,0.25550952514710523,-0.002782482245595519,9.871787291886687
2020-04-03,ALGO/USD,LONG,0.2444904748528948,0.24368684594939902,-0.0008036289034957789,14.462598184677972
2020-04-03,LINK/USD,LONG,0.25550952514710523,0.256313154050601,0.0008036289034957789,10.185434945330629
2020-04-05,ALGO/USD,LONG,0.24368684594939902,0.2409942588054427,-0.0026925871439563154,13.55837656559483
2020-04-05,LINK/USD,LONG,0.256313154050601,0.2590057411945573,0.0026925871439563154,10.16191113054236
2020-04-07,ALGO/USD,LONG,0.2409942588054427,0.24536789965217726,0.0043736408467345556,15.70819918637481
2020-04-07,LINK/USD,LONG,0.2590057411945573,0.2546321003478227,-0.004373640846734639,10.07639466845156
2020-04-09,ALGO/USD,LONG,0.24536789965217726,0.24747728917012432,0.0021093895179470634,15.342113678144361
2020-04-09,LINK/USD,LONG,0.2546321003478227,0.2525227108298757,-0.00210938951794698,9.307276558512743
2020-04-11,XTZ/USD,LONG,0.0,0.20992315737890205,0.20992315737890205,1.0208751571931742
2020-04-11,ZRX/USD,CLOSE,-0.5,0.0,0.5,-0.18097276053196243
2020-04-11,ALGO/USD,SHORT,0.24747728917012432,-0.5,-0.7474772891701243,-0.5046240094307337
2020-04-11,LINK/USD,CLOSE,0.2525227108298757,0.0,-0.2525227108298757,-0.13969252334680027
2020-04-11,XLM/USD,LONG,0.0,0.29007684262109795,0.29007684262109795,0.3483538446829626
2020-04-13,XTZ/USD,CLOSE,0.20992315737890205,0.0,-0.20992315737890205,0.02512537574220941
2020-04-13,ALGO/USD,CLOSE,-0.5,0.0,0.5,
2020-04-13,LINK/USD,LONG,0.0,0.5,0.5,0.41175275711709824
2020-04-13,XLM/USD,CLOSE,0.29007684262109795,0.0,-0.29007684262109795,-0.07017175978884627
2020-04-17,LINK/USD,CLOSE,0.5,0.0,-0.5,-0.011244371555064525
