initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_total_positions,avg_long_exposure,avg_short_exposure,avg_net_exposure,avg_gross_exposure
10000,69141.40503711245,5.914140503711245,0.40111234562913967,0.3056643744688729,1.312263970330591,-0.41589686953224664,0.5508838987099857,2094,7.5792741165234006,7.396848137535817,14.976122254059216,0.5,0.5,3.784248728873951e-18,1.0
