date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,daily_return,log_return
2020-01-31,10570.147679468642,3,3,0.5,0.5,0.0,1.0,,
2020-02-01,10447.372632910929,3,3,0.5,0.5,0.0,1.0,-0.011615263124108544,-0.011683247241172817
2020-02-02,10297.391402585028,3,3,0.5,0.5,0.0,1.0,-0.014355880238581253,-0.014459922836453566
2020-02-03,10549.897149018714,3,3,0.5,0.5,0.0,1.0,0.024521331331573748,0.024225509691941594
2020-02-04,10303.296817916114,3,3,0.5,0.5,0.0,1.0,-0.023374666844551806,-0.023652187535940176
2020-02-05,10587.856352217328,3,3,0.5,0.5,0.0,1.0,0.02761829920364911,0.027243793805866258
2020-02-06,10644.706241084195,3,3,0.5,0.5,0.0,1.0,0.0053693483341377135,0.005354984775730097
2020-02-07,10486.572344798116,3,3,0.5,0.5,0.0,1.0,-0.01485563741305962,-0.014967087547092623
2020-02-08,10713.079979215812,3,3,0.5,0.5,0.0,1.0,0.02159977797989021,0.021369808410297893
2020-02-09,10633.00610150895,3,3,0.5,0.5,0.0,1.0,-0.007474403053296608,-0.00750247637884533
2020-02-10,10701.218364584212,3,3,0.5,0.5,0.0,1.0,0.006415143791329347,0.0063946543382366475
2020-02-11,10738.980626385235,3,3,0.5,0.5,0.0,1.0,0.0035287815381841448,0.003522569997103981
2020-02-12,11082.207921478843,3,3,0.5,0.5,0.0,1.0,0.03196088223218441,0.03146076152719059
2020-02-13,11164.267184846714,3,3,0.5,0.5,0.0,1.0,0.007404595180787954,0.007377315745243636
2020-02-14,11281.833704234341,3,3,0.5,0.5,0.0,1.0,0.010530607825939509,0.010475547186028172
2020-02-15,11322.802409553828,3,3,0.5,0.5,0.0,1.0,0.003631387094822136,0.0036248095276913673
2020-02-16,11252.399257972223,3,3,0.5,0.5,0.0,1.0,-0.006217820380067796,-0.006237231530402334
2020-02-17,11224.292719109093,3,3,0.5,0.5,0.0,1.0,-0.002497826305195905,-0.0025009510778321114
2020-02-18,11076.874449222885,3,3,0.5,0.5,0.0,1.0,-0.013133858281799027,-0.013220870105535793
2020-02-19,11224.028301165912,3,3,0.5,0.5,0.0,1.0,0.01328478106505493,0.013197312179492776
2020-02-20,11355.451913566492,3,3,0.5,0.5,0.0,1.0,0.0117091305255288,0.011641109122786483
2020-02-21,11351.278553443684,3,3,0.5,0.5,0.0,1.0,-0.000367520390608278,-0.0003675879427787415
2020-02-22,11368.342164482641,3,3,0.5,0.5,0.0,1.0,0.001503232517695574,0.0015021037947082585
2020-02-23,11236.3278388214,3,3,0.5,0.5,0.0,1.0,-0.011612451820256164,-0.011680402903589135
2020-02-24,11688.046229193307,3,3,0.5,0.5,0.0,1.0,0.040201602948182424,0.039414543355630806
2020-02-25,11498.335033652844,3,3,0.5,0.5,0.0,1.0,-0.016231215364858942,-0.01636438450511343
2020-02-26,11521.738678765363,3,3,0.5,0.5,0.0,1.0,0.0020353942587358897,0.002033325650321846
2020-02-27,11629.115228476425,3,3,0.5,0.5,0.0,1.0,0.009319474491203072,0.009276316123793255
2020-02-28,11701.004218151857,3,3,0.5,0.5,0.0,1.0,0.006181810762300843,0.006162781752375876
2020-02-29,11483.640613043577,3,3,0.5,0.5,0.0,1.0,-0.01857649147507201,-0.01875120154258627
2020-03-01,11432.677696368202,3,3,0.5,0.5,0.0,1.0,-0.004437871089198797,-0.004447747670596446
2020-03-02,11377.610440336459,3,3,0.5,0.5,0.0,1.0,-0.004816654286443844,-0.004828291749831495
2020-03-03,11040.48561599713,3,3,0.5,0.5,0.0,1.0,-0.029630547302282206,-0.03007840093091666
2020-03-04,11228.5053916616,3,3,0.5,0.5,0.0,1.0,0.017030027682119142,0.016886642375009954
2020-03-05,11315.741903348773,3,3,0.5,0.5,0.0,1.0,0.007769200676695176,0.007739175849454264
2020-03-06,11551.14807509478,3,3,0.5,0.5,0.0,1.0,0.02080342356309317,0.020589987406734976
2020-03-07,11491.533310745986,3,3,0.5,0.5,0.0,1.0,-0.005160938459210618,-0.005174302101219131
2020-03-08,11668.410281769551,3,3,0.5,0.5,0.0,1.0,0.015391938241884784,0.015274684009669302
2020-03-09,11644.184744276488,3,3,0.5,0.5,0.0,1.0,-0.002076164353846277,-0.0020783225707844857
2020-03-10,11781.612277889531,3,3,0.5,0.5,0.0,1.0,0.0118022460679863,0.011733142746713996
2020-03-11,12882.655132278276,3,3,0.5,0.5,0.0,1.0,0.09345434465324098,0.08934180868852466
2020-03-12,12588.525051713008,3,3,0.5,0.5,0.0,1.0,-0.022831479811045163,-0.023096154414460415
2020-03-13,12711.481946295355,3,3,0.5,0.5,0.0,1.0,0.009767378948466687,0.009719986453128347
2020-03-14,12865.851388228359,3,3,0.5,0.5,0.0,1.0,0.012144094810125017,0.012070946905337238
2020-03-15,12739.39573973896,3,3,0.5,0.5,0.0,1.0,-0.009828781996121805,-0.009877403328527675
2020-03-16,12629.376571344426,3,3,0.5,0.5,0.0,1.0,-0.008636137116876164,-0.008673644651969587
