initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_total_positions,avg_long_exposure,avg_short_exposure,avg_net_exposure,avg_gross_exposure
10000.0,9998.976510413753,-0.00010234895862467965,-0.00013845289718539266,0.33806110735176004,-0.0004095499132389973,-0.1983870392816055,0.4312267657992565,270,1.8962962962962964,0.8851851851851852,2.7814814814814817,0.3074074074074074,0.17407407407407408,0.13333333333333333,0.48148148148148145
