date,symbol,signal,dw_stat,dw_rank,percentile,weight,position_size,regime,behavior
2021-08-04,STORJ/USD,LONG,1.8096358280870268,2.0,18.181818181818183,0.25,1931.5812904453546,,weak_momentum
2021-08-04,ZRX/USD,LONG,1.7458774017275802,1.0,9.090909090909092,0.25,1931.5812904453546,,weak_momentum
2021-08-11,MANA/USD,LONG,1.8551003577619554,2.0,20.0,0.25,1999.245433382089,,weak_momentum
2021-08-11,ZRX/USD,LONG,1.7277792827207041,1.0,10.0,0.25,1999.245433382089,,weak_momentum
2021-08-18,STORJ/USD,LONG,1.7552510654045184,1.0,8.333333333333332,0.25,1954.059413237448,,weak_momentum
2021-08-18,ZRX/USD,LONG,1.764466107770115,2.0,16.666666666666664,0.25,1954.059413237448,,weak_momentum
2021-08-25,ADA/USD,LONG,1.5978639395528647,2.0,16.666666666666664,0.25,2071.3784512547954,,weak_momentum
2021-08-25,XLM/USD,LONG,1.560578809872683,1.0,8.333333333333332,0.25,2071.3784512547954,,weak_momentum
2021-09-01,ADA/USD,LONG,1.8647227576006917,2.0,18.181818181818183,0.25,2082.2997671775247,,weak_momentum
2021-09-01,XLM/USD,LONG,1.8382821178267177,1.0,9.090909090909092,0.25,2082.2997671775247,,weak_momentum
2021-09-08,STORJ/USD,LONG,1.7200577560242352,2.0,15.384615384615385,0.25,1962.1942526231694,,weak_momentum
2021-09-08,XLM/USD,LONG,1.6526858838486393,1.0,7.6923076923076925,0.25,1962.1942526231694,,weak_momentum
2021-09-15,ADA/USD,LONG,1.9031595803945478,1.0,8.333333333333332,0.25,1941.5044679170235,,weak_momentum
2021-09-15,XLM/USD,LONG,1.938509139146219,2.0,16.666666666666664,0.25,1941.5044679170235,,weak_momentum
2021-09-22,ADA/USD,LONG,1.8093422335867664,2.0,14.285714285714285,0.25,1814.358501827598,,weak_momentum
2021-09-22,EOS/USD,LONG,1.7792607114025245,1.0,7.142857142857142,0.25,1814.358501827598,,weak_momentum
2021-09-29,ADA/USD,LONG,1.8359316490648983,1.0,7.142857142857142,0.25,1711.9565437054937,,weak_momentum
2021-09-29,EOS/USD,LONG,1.8800332737517433,2.0,14.285714285714285,0.25,1711.9565437054937,,weak_momentum
2021-10-06,ADA/USD,LONG,1.8373378322575684,1.0,7.6923076923076925,0.25,1798.2146772418523,,weak_momentum
2021-10-06,XLM/USD,LONG,1.9519647787119436,2.0,15.384615384615385,0.25,1798.2146772418523,,weak_momentum
2021-10-13,USDT/USD,LONG,1.893106145833708,1.0,7.6923076923076925,0.25,1804.283383504589,,weak_momentum
2021-10-13,XTZ/USD,LONG,1.9543310032235433,2.0,15.384615384615385,0.25,1804.283383504589,,weak_momentum
2021-10-20,XTZ/USD,LONG,1.9665576357931276,1.0,8.333333333333332,0.25,1786.0219005870294,,weak_momentum
2021-10-20,ZRX/USD,LONG,2.028467700741286,2.0,16.666666666666664,0.25,1786.0219005870294,,weak_mean_reversion
2021-10-27,XTZ/USD,LONG,1.5830851206144827,1.0,7.6923076923076925,0.25,1673.0878871926327,,weak_momentum
2021-10-27,ZRX/USD,LONG,1.7887946940792314,2.0,15.384615384615385,0.25,1673.0878871926327,,weak_momentum
2021-11-03,ZRX/USD,LONG,1.8015589870165278,1.0,20.0,0.5,3641.1831234879724,,weak_momentum
2021-11-10,ZRX/USD,LONG,1.8057306473366046,1.0,20.0,0.5,3590.8217087133153,,weak_momentum
2021-11-17,ZRX/USD,LONG,1.7585999291017034,1.0,20.0,0.5,3502.999587062302,,weak_momentum
2021-11-24,OXT/USD,LONG,2.0364222400554968,1.0,20.0,0.5,3509.6954894918704,,weak_mean_reversion
2021-12-01,OXT/USD,LONG,2.1472294985103186,1.0,20.0,0.5,3549.6157533460955,,weak_mean_reversion
2021-12-08,ZRX/USD,LONG,2.0539637446974686,1.0,20.0,0.5,3270.119963723667,,weak_mean_reversion
2021-12-15,ZRX/USD,LONG,2.081864687796331,1.0,20.0,0.5,3026.4169351407436,,weak_mean_reversion
2021-12-22,ZRX/USD,LONG,2.088637392195994,1.0,20.0,0.5,3087.698787457109,,weak_mean_reversion
2022-01-26,ZRX/USD,LONG,1.515366111439147,1.0,20.0,0.5,3200.1587819029633,,weak_momentum
2022-02-02,ZRX/USD,LONG,1.4567024480603352,1.0,20.0,0.5,3319.6766669195754,,strong_momentum
2022-02-09,ZRX/USD,LONG,1.583234341528953,1.0,20.0,0.5,3686.0260208340255,,weak_momentum
2022-02-16,ZRX/USD,LONG,1.5377495473038578,1.0,20.0,0.5,3598.689295554297,,weak_momentum
2022-02-23,XLM/USD,LONG,1.5457734913715195,1.0,20.0,0.5,3164.2323831505955,,weak_momentum
2022-03-02,XLM/USD,LONG,1.6834272367192817,1.0,16.666666666666664,0.5,3258.72712929312,,weak_momentum
2022-03-09,XLM/USD,LONG,1.7486016884761217,1.0,20.0,0.5,3211.284663438485,,weak_momentum
2022-03-16,OXT/USD,LONG,1.64573653773194,1.0,20.0,0.5,3213.0497209910673,,weak_momentum
2022-03-23,OXT/USD,LONG,1.90577219487806,1.0,20.0,0.5,3373.309877753038,,weak_momentum
2022-03-30,OXT/USD,LONG,1.805091280351177,1.0,16.666666666666664,0.5,3516.6990035722374,,weak_momentum
2022-04-06,GRT/USD,LONG,1.85820243387218,1.0,16.666666666666664,0.5,3272.036566355208,,weak_momentum
2022-04-13,ZRX/USD,LONG,1.8595556292937225,1.0,16.666666666666664,0.5,3144.7393602575867,,weak_momentum
2022-04-20,ZRX/USD,LONG,1.8622863415782802,1.0,16.666666666666664,0.5,3700.1729376640833,,weak_momentum
2022-04-27,GRT/USD,LONG,1.8815335766529437,1.0,16.666666666666664,0.5,3291.2525352585094,,weak_momentum
2022-05-04,CRO/USD,LONG,1.717913962035162,1.0,16.666666666666664,0.5,3171.4633013688017,,weak_momentum
2022-05-11,CRO/USD,LONG,1.8957847446048648,1.0,14.285714285714285,0.5,2471.7312163171537,,weak_momentum
2022-05-18,IMX/USD,LONG,1.9004691458938925,1.0,14.285714285714285,0.5,2398.2131272401557,,weak_momentum
2022-05-25,GRT/USD,LONG,1.9351462575282397,1.0,16.666666666666664,0.5,2532.6083504557578,,weak_momentum
2022-06-01,GRT/USD,LONG,1.8897151834395394,1.0,16.666666666666664,0.5,2486.998369758468,,weak_momentum
2022-06-08,GRT/USD,LONG,1.9662007906016084,1.0,16.666666666666664,0.5,2498.7544673462994,,weak_momentum
2022-06-15,GRT/USD,LONG,1.8658067282139035,1.0,12.5,0.5,2156.832162116859,,weak_momentum
2022-06-22,ZRX/USD,LONG,1.763853754692233,1.0,12.5,0.5,2077.168000589269,,weak_momentum
2022-06-29,ZRX/USD,LONG,1.775360037355293,1.0,11.11111111111111,0.5,2361.105106500866,,weak_momentum
2022-07-06,ZRX/USD,LONG,1.6744585387127706,1.0,12.5,0.5,2208.7811589294156,,weak_momentum
2022-07-13,ZRX/USD,LONG,1.757213926558484,1.0,16.666666666666664,0.5,2112.8086036628265,,weak_momentum
2022-07-20,ZRX/USD,LONG,1.6399594408415528,1.0,16.666666666666664,0.5,2221.219685439614,,weak_momentum
2022-07-27,CRO/USD,LONG,1.8940066634115982,1.0,20.0,0.5,2247.675513358202,,weak_momentum
2022-08-03,ROSE/USD,LONG,1.6118627020314935,1.0,20.0,0.5,2352.138251367585,,weak_momentum
2022-08-10,ROSE/USD,LONG,1.6190643483457623,1.0,20.0,0.5,2648.391759096296,,weak_momentum
2022-08-17,ROSE/USD,LONG,1.6410695529244048,1.0,20.0,0.5,2401.379306596716,,weak_momentum
2022-08-24,ROSE/USD,LONG,1.4616113305096707,1.0,20.0,0.5,2174.272053068678,,strong_momentum
2022-08-31,ROSE/USD,LONG,1.5211947568608344,1.0,20.0,0.5,2029.755639030939,,weak_momentum
2022-09-07,ROSE/USD,LONG,1.460355581830759,1.0,20.0,0.5,1993.8499155472382,,strong_momentum
2022-09-14,ROSE/USD,LONG,1.5784400225899717,1.0,20.0,0.5,1991.584632750983,,weak_momentum
2022-09-21,ROSE/USD,LONG,1.6261838121262406,1.0,20.0,0.5,1888.7179258803678,,weak_momentum
2022-09-28,ROSE/USD,LONG,2.0202572799074345,1.0,20.0,0.5,1990.4253287600475,,weak_mean_reversion
2022-10-05,ROSE/USD,LONG,1.9688093803775208,1.0,20.0,0.5,1985.5386043856183,,weak_momentum
2022-10-12,ALGO/USD,LONG,1.9597881848358432,1.0,20.0,0.5,1909.057798653272,,weak_momentum
2022-10-19,ALGO/USD,LONG,2.0784471857557523,1.0,20.0,0.5,1890.4608992486496,,weak_mean_reversion
2022-10-26,ALGO/USD,LONG,1.914925501683382,1.0,20.0,0.5,1990.310091198997,,weak_momentum
2022-11-09,ALGO/USD,LONG,1.6613140055330844,1.0,20.0,0.5,2046.7601884086405,,weak_momentum
2023-02-08,GRT/USD,LONG,1.3039627974657666,1.0,20.0,0.5,2068.721669993988,,strong_momentum
2023-02-15,ALGO/USD,LONG,1.9078938433058579,1.0,20.0,0.5,2105.596551404242,,weak_momentum
2023-02-22,ALGO/USD,LONG,1.9642054642333142,1.0,20.0,0.5,2099.2163877184607,,weak_momentum
2023-03-01,ALGO/USD,LONG,1.911819512764192,1.0,20.0,0.5,2016.9208176775746,,weak_momentum
2023-03-08,ALGO/USD,LONG,1.9366995724268414,1.0,20.0,0.5,1806.2011427153088,,weak_momentum
2023-03-15,ALGO/USD,LONG,1.7786242850916854,1.0,20.0,0.5,1814.6951448186999,,weak_momentum
2023-03-22,ALGO/USD,LONG,2.0597573080239595,1.0,20.0,0.5,1851.6265620860056,,weak_mean_reversion
2023-03-29,T/USD,LONG,2.165793064768168,1.0,20.0,0.5,1934.8837904487634,,weak_mean_reversion
2023-04-05,T/USD,LONG,1.9521944508050746,1.0,16.666666666666664,0.5,1818.9833523177779,,weak_momentum
2023-04-12,GRT/USD,LONG,1.982294389065014,1.0,16.666666666666664,0.5,1771.4093360478962,,weak_momentum
2023-04-19,GRT/USD,LONG,1.8744418621783299,1.0,16.666666666666664,0.5,1791.6908316137944,,weak_momentum
2023-04-26,GRT/USD,LONG,1.8157579999788287,1.0,16.666666666666664,0.5,1712.165663769035,,weak_momentum
2023-05-03,GRT/USD,LONG,1.7848051312644013,1.0,16.666666666666664,0.5,1694.0758765620985,,weak_momentum
2023-07-05,GRT/USD,LONG,1.9760618602324613,1.0,20.0,0.5,1581.809600984844,,weak_momentum
2023-07-12,GRT/USD,LONG,1.823979780259183,1.0,20.0,0.5,1562.8122652350871,,weak_momentum
2023-07-19,GRT/USD,LONG,1.7915744455206533,1.0,20.0,0.5,1555.5258670377307,,weak_momentum
2023-08-09,GRT/USD,LONG,1.6717016852539512,1.0,20.0,0.5,1527.6790834156354,,weak_momentum
2023-08-16,GRT/USD,LONG,1.7989968108507097,1.0,20.0,0.5,1455.8732685314071,,weak_momentum
2023-08-23,GRT/USD,LONG,1.6996262806528244,1.0,20.0,0.5,1407.4347446243498,,weak_momentum
2023-08-30,GRT/USD,LONG,1.557132209128746,1.0,20.0,0.5,1413.118430039887,,weak_momentum
2023-09-06,GRT/USD,LONG,1.7683846206307032,1.0,20.0,0.5,1366.9904706128605,,weak_momentum
2023-09-13,ALGO/USD,LONG,1.5792239534225234,1.0,20.0,0.5,1326.9395005645235,,weak_momentum
2023-09-20,ALGO/USD,LONG,1.420986096771946,1.0,20.0,0.5,1393.2564074320971,,strong_momentum
2023-09-27,ALGO/USD,LONG,1.5265738180137585,1.0,20.0,0.5,1360.711718500585,,weak_momentum
2023-10-04,ALGO/USD,LONG,1.5279253822607677,1.0,20.0,0.5,1385.821749742033,,weak_momentum
2023-10-25,T/USD,LONG,1.6435030954354786,1.0,20.0,0.5,1353.5900431257453,,weak_momentum
2023-11-01,CRO/USD,LONG,1.7044447180363635,1.0,20.0,0.5,1347.1218214364596,,weak_momentum
2023-11-15,CRO/USD,LONG,1.110902221456463,1.0,20.0,0.5,1521.7103920056359,,strong_momentum
2023-11-22,CRO/USD,LONG,1.641699075861661,1.0,20.0,0.5,1443.633511114865,,weak_momentum
2023-11-29,ZRX/USD,LONG,1.6667048730173706,1.0,20.0,0.5,1417.7663283636982,,weak_momentum
2023-12-06,ZRX/USD,LONG,1.6735251901374124,1.0,20.0,0.5,1438.8990960906556,,weak_momentum
2023-12-20,ALGO/USD,LONG,2.095502052930431,1.0,20.0,0.5,1384.9083755466963,,weak_mean_reversion
2023-12-27,ALGO/USD,LONG,1.9737755177111278,1.0,20.0,0.5,1484.3089618021595,,weak_momentum
2024-01-03,ALGO/USD,LONG,1.9925610241406737,1.0,20.0,0.5,1400.7159193037219,,weak_momentum
2024-01-10,SUPER/USD,LONG,1.9988342358268065,1.0,16.666666666666664,0.5,1377.7928942838803,,weak_momentum
2024-01-17,ALGO/USD,LONG,1.9879771667155053,1.0,14.285714285714285,0.5,1468.5473183474855,,weak_momentum
2024-01-24,ALGO/USD,LONG,1.77512816723409,1.0,16.666666666666664,0.5,1356.6880805194353,,weak_momentum
2024-01-31,ALGO/USD,LONG,1.8112507185770015,1.0,16.666666666666664,0.5,1338.3858837692937,,weak_momentum
2024-02-14,ALGO/USD,LONG,1.9920810155659738,1.0,20.0,0.5,1374.156767640591,,weak_momentum
2024-02-21,GRT/USD,LONG,1.7916616373683685,1.0,16.666666666666664,0.5,1391.8116078776277,,weak_momentum
2024-02-28,GRT/USD,LONG,1.8464687712847418,1.0,16.666666666666664,0.5,1403.7293422144055,,weak_momentum
2024-03-06,CRO/USD,LONG,1.446200454591302,1.0,14.285714285714285,0.5,1483.3013517638349,,strong_momentum
2024-03-13,CRO/USD,LONG,1.3566500805761283,1.0,12.5,0.5,1493.674163387016,,strong_momentum
2024-03-20,CRO/USD,LONG,1.3820638109451897,1.0,11.11111111111111,0.5,1382.279459497159,,strong_momentum
2024-03-27,CVC/USD,LONG,1.4242406829706982,1.0,11.11111111111111,0.5,1420.6407408469618,,strong_momentum
2024-04-03,CVC/USD,LONG,1.5575942722709557,1.0,12.5,0.5,1321.6384713460925,,weak_momentum
2024-04-10,CVC/USD,LONG,1.6032950313219712,1.0,14.285714285714285,0.5,1295.4015479634884,,weak_momentum
2024-04-17,CVC/USD,LONG,1.680997723076478,1.0,14.285714285714285,0.5,1150.684033497997,,weak_momentum
2024-04-24,ZRX/USD,LONG,1.6836395226549727,1.0,14.285714285714285,0.5,1161.602267655458,,weak_momentum
2024-05-01,CVC/USD,LONG,1.7844179234454085,1.0,16.666666666666664,0.5,1148.5825884062745,,weak_momentum
2024-05-08,GRT/USD,LONG,1.8949957324091893,1.0,20.0,0.5,1176.1990371380657,,weak_momentum
2024-05-15,ALGO/USD,LONG,1.9666225954414838,1.0,20.0,0.5,1257.5486029630413,,weak_momentum
2024-05-22,BONK/USD,LONG,1.8524481194620828,1.0,20.0,0.5,1274.8194328322113,,weak_momentum
2024-05-29,BONK/USD,LONG,1.8765995915095715,1.0,20.0,0.5,1341.3958625606328,,weak_momentum
2024-06-05,BONK/USD,LONG,1.8882871273161332,1.0,20.0,0.5,1295.1419598102627,,weak_momentum
2024-06-12,BONK/USD,LONG,1.9931101746856315,1.0,20.0,0.5,1192.3017440830504,,weak_momentum
2024-06-19,BONK/USD,LONG,1.700705188546501,1.0,20.0,0.5,1012.5117647214789,,weak_momentum
2024-06-26,BONK/USD,LONG,1.8917142699410816,1.0,20.0,0.5,1029.1929223305615,,weak_momentum
2024-07-03,BONK/USD,LONG,2.12229831878431,1.0,20.0,0.5,1035.9931045118385,,weak_mean_reversion
2024-07-10,BONK/USD,LONG,2.075840899965275,1.0,20.0,0.5,1117.8096484061075,,weak_mean_reversion
2024-07-17,BONK/USD,LONG,1.924830193756717,1.0,20.0,0.5,1117.3692037354635,,weak_momentum
2024-08-07,ALGO/USD,LONG,1.7932894796586167,1.0,20.0,0.5,1128.8787558068518,,weak_momentum
2024-08-14,XLM/USD,LONG,1.8700040048285798,1.0,20.0,0.5,1176.941607587744,,weak_momentum
2024-08-21,ALGO/USD,LONG,1.838454033250873,1.0,20.0,0.5,1188.448452178149,,weak_momentum
2024-08-28,ALGO/USD,LONG,1.7184969104243553,1.0,20.0,0.5,1151.6190780140216,,weak_momentum
2024-09-04,XLM/USD,LONG,1.7527763319457033,1.0,20.0,0.5,1129.627751225304,,weak_momentum
2024-10-09,XLM/USD,LONG,1.5940890081423937,1.0,20.0,0.5,1135.5385854417104,,weak_momentum
2024-10-16,ALGO/USD,LONG,1.572839630812752,1.0,20.0,0.5,1171.422818096622,,weak_momentum
2024-10-23,XLM/USD,LONG,1.6115695056053585,1.0,20.0,0.5,1162.3349495230748,,weak_momentum
2024-10-30,ALGO/USD,LONG,1.8510111787180847,1.0,20.0,0.5,1163.6506368702126,,weak_momentum
2024-11-06,ALGO/USD,LONG,1.5984381895141508,1.0,20.0,0.5,1167.8298409998608,,weak_momentum
2024-11-13,XLM/USD,LONG,0.934671823824099,1.0,20.0,0.5,1273.358689824343,,strong_momentum
2024-11-20,ALGO/USD,LONG,1.7383438673595828,1.0,20.0,0.5,1749.4855151274714,,weak_momentum
2024-11-27,XLM/USD,LONG,1.5250680018022664,1.0,11.11111111111111,0.5,2043.181433440684,,weak_momentum
2024-12-04,XLM/USD,LONG,1.595511272057552,1.0,11.11111111111111,0.5,2049.9992427710913,,weak_momentum
2024-12-11,ALGO/USD,LONG,1.707669682742629,2.0,20.0,0.25,961.13225369718,,weak_momentum
2024-12-11,XLM/USD,LONG,1.6392553707343784,1.0,10.0,0.25,961.13225369718,,weak_momentum
2024-12-18,ALGO/USD,LONG,1.7429212470865056,2.0,18.181818181818183,0.25,889.1189607271922,,weak_momentum
2024-12-18,XLM/USD,LONG,1.6514901760297274,1.0,9.090909090909092,0.25,889.1189607271922,,weak_momentum
2024-12-25,ALGO/USD,LONG,1.7013103965809777,2.0,20.0,0.25,887.0653109444667,,weak_momentum
2024-12-25,XLM/USD,LONG,1.6333474562440067,1.0,10.0,0.25,887.0653109444667,,weak_momentum
2025-01-01,XLM/USD,LONG,1.6467071508802653,1.0,11.11111111111111,0.5,1805.9202592785596,,weak_momentum
2025-01-08,XLM/USD,LONG,1.6669492451206485,1.0,16.666666666666664,0.5,1805.3220850840728,,weak_momentum
2025-01-15,XLM/USD,LONG,1.5613527277358263,1.0,16.666666666666664,0.5,1925.9431426201475,,weak_momentum
2025-01-22,XLM/USD,LONG,1.580278486687537,1.0,20.0,0.5,1799.9852916030597,,weak_momentum
2025-01-29,GRT/USD,LONG,1.6736665415497276,1.0,20.0,0.5,1723.1343144575696,,weak_momentum
2025-02-05,LDO/USD,LONG,1.6785373628716116,1.0,14.285714285714285,0.5,1530.0709974271633,,weak_momentum
2025-02-12,GRT/USD,LONG,1.6427307335302344,1.0,14.285714285714285,0.5,1550.9059327494172,,weak_momentum
2025-02-19,ALGO/USD,LONG,1.6565232449496234,1.0,16.666666666666664,0.5,1486.222035384977,,weak_momentum
2025-02-26,ALGO/USD,LONG,1.768929124285772,1.0,20.0,0.5,1408.5108335897323,,weak_momentum
2025-03-05,TURBO/USD,LONG,2.0153360853516262,2.0,18.181818181818183,0.25,718.9826976245338,,weak_mean_reversion
2025-03-05,WIF/USD,LONG,1.9139094033312338,1.0,9.090909090909092,0.25,718.9826976245338,,weak_momentum
2025-03-12,ALGO/USD,LONG,1.9252274712083561,2.0,18.181818181818183,0.25,645.6787943750202,,weak_momentum
2025-03-12,GIGA/USD,LONG,1.9122251742428054,1.0,9.090909090909092,0.25,645.6787943750202,,weak_momentum
2025-03-19,GRT/USD,LONG,1.956701097507926,2.0,16.666666666666664,0.25,678.2104629129552,,weak_momentum
2025-03-19,TURBO/USD,LONG,1.8504732221384057,1.0,8.333333333333332,0.25,678.2104629129552,,weak_momentum
2025-03-26,CRO/USD,LONG,1.8679232449038088,1.0,8.333333333333332,0.25,691.4978079567003,,weak_momentum
2025-03-26,TURBO/USD,LONG,2.0139883406872876,2.0,16.666666666666664,0.25,691.4978079567003,,weak_mean_reversion
2025-04-02,GIGA/USD,LONG,1.876349693843585,2.0,16.666666666666664,0.25,625.6964245886829,,weak_momentum
2025-04-02,TURBO/USD,LONG,1.847266525386923,1.0,8.333333333333332,0.25,625.6964245886829,,weak_momentum
2025-04-09,EOS/USD,LONG,1.8724731346566226,1.0,7.6923076923076925,0.25,622.6997614787579,,weak_momentum
2025-04-09,TURBO/USD,LONG,2.066132597138591,2.0,15.384615384615385,0.25,622.6997614787579,,weak_mean_reversion
2025-04-16,POPCAT/USD,LONG,2.003339696472855,1.0,6.666666666666667,0.16666666666666666,399.8461756916756,,weak_mean_reversion
2025-04-16,TURBO/USD,LONG,2.0326275927833506,2.0,13.333333333333334,0.16666666666666666,399.8461756916756,,weak_mean_reversion
2025-04-16,WIF/USD,LONG,2.124731845901173,3.0,20.0,0.16666666666666666,399.8461756916756,,weak_mean_reversion
2025-04-23,MAGIC/USD,LONG,1.1539882033441096,1.0,5.88235294117647,0.16666666666666666,520.4259201147372,,strong_momentum
2025-04-23,PENGU/USD,LONG,2.013671296250291,3.0,17.647058823529413,0.16666666666666666,520.4259201147372,,weak_mean_reversion
2025-04-23,TURBO/USD,LONG,1.694946705868875,2.0,11.76470588235294,0.16666666666666666,520.4259201147372,,weak_momentum
2025-04-30,MAGIC/USD,LONG,1.1619435356847614,1.0,6.25,0.16666666666666666,571.0090987298777,,strong_momentum
2025-04-30,PENGU/USD,LONG,2.011385810374512,3.0,18.75,0.16666666666666666,571.0090987298777,,weak_mean_reversion
2025-04-30,TURBO/USD,LONG,1.6955562339590051,2.0,12.5,0.16666666666666666,571.0090987298777,,weak_momentum
2025-05-07,MAGIC/USD,LONG,1.0880411785706687,1.0,6.666666666666667,0.16666666666666666,558.8290423607984,,strong_momentum
2025-05-07,PNUT/USD,LONG,1.9388394581497364,3.0,20.0,0.16666666666666666,558.8290423607984,,weak_momentum
2025-05-07,TURBO/USD,LONG,1.7696078662586041,2.0,13.333333333333334,0.16666666666666666,558.8290423607984,,weak_momentum
2025-05-14,MAGIC/USD,LONG,1.0767521873501813,1.0,5.555555555555555,0.16666666666666666,664.563214122752,,strong_momentum
2025-05-14,PEPE/USD,LONG,1.7365550272836614,3.0,16.666666666666664,0.16666666666666666,664.563214122752,,weak_momentum
