date,symbol,signal,roc_pct,cum_funding_pct,spread_pct,spread_zscore,spread_mean,spread_std,weight,position_size,volatility
2021-11-25,GRT/USD,LONG,-14.689265536723173,74.24130000000001,-88.93056553672318,-1.5811220032252227,-57.899128293267495,19.626213018449416,1.0,10527.355876480644,1.1599155997367703
2022-02-24,GRT/USD,SHORT,-12.714113389626046,15.359200000000005,-28.07331338962605,1.7528842433402523,-58.01011716791804,17.078597113318313,-1.0,-3607.697164568858,1.2579006049744452
2022-04-28,XLM/USD,LONG,-20.279765275132544,13.371600000000004,-33.65136527513255,-1.9939129718451793,-3.863052432102134,14.939625381675574,1.0,10034.900331884994,0.6676872581653723
2022-05-05,XLM/USD,LONG,-23.991699880474727,12.039500000000004,-36.03119988047473,-1.975458359603374,-4.449994382820571,15.98677357289117,1.0,9201.676640425083,0.7863125383394765
2022-05-12,GRT/USD,LONG,-64.15549597855228,25.043200000000002,-89.19869597855228,-2.393054618557192,-30.97529597402258,24.330159267168522,0.5,3638.3226989295076,2.0413531718015463
2022-05-12,XLM/USD,LONG,-37.47066519906128,12.484900000000005,-49.95556519906128,-2.366990440025236,-6.517550233685462,18.35158023068006,0.5,3638.3226989295076,0.9801907105833642
2022-05-19,GRT/USD,LONG,-55.6201550387597,20.676200000000005,-76.2963550387597,-1.6117961712251636,-33.16211526265845,26.76159712137417,0.5,5513.461230320857,2.39599032059166
2022-05-19,XLM/USD,LONG,-36.01565450238594,9.261300000000004,-45.27695450238595,-1.7649816460571432,-8.713796986396186,20.715885401794136,0.5,5513.461230320857,1.1207987324168598
2022-07-14,GRT/USD,SHORT,-7.773512476007671,9.693400000000006,-17.46691247600768,2.0132522544042515,-50.7853857155405,16.549577017308348,-1.0,-6805.986105890498,1.0050089241559692
2022-08-11,GRT/USD,SHORT,62.81464530892449,20.521600000000007,42.29304530892448,2.599993856421788,-32.97245651757127,28.948338335721697,-1.0,-6728.027491236826,1.171183081980479
2022-09-01,XLM/USD,LONG,-8.736624513618674,25.447900000000004,-34.184524513618676,-1.5016873304967873,-16.231212469079892,11.955426192880964,1.0,11768.293943585786,0.5699731233277068
2022-09-08,XLM/USD,LONG,-14.493252378260113,27.861800000000006,-42.35505237826012,-1.7916953866069225,-18.083007403060055,13.546970738796166,1.0,9919.13826786767,0.501464741979164
