date,iqr_spread,p25,p75,median,mean,std,min,max,range,num_coins,regime,iqr_percentile
2021-05-07,51.61102118387394,6.776791789274206,58.387812973148144,27.069776066516937,53.24540529417644,105.54434852833622,-9.335485606672034,534.440724076593,543.776209683265,24,MEDIUM_SPREAD,88.88888888888889
2021-05-08,49.63129293139832,3.489050351680251,53.12034328307857,14.80938914029386,47.841696744603816,110.1042271803394,-15.621840242669371,551.1630279534788,566.7848681961482,24,MEDIUM_SPREAD,78.57142857142857
2021-05-09,57.04452543744043,0.37851584743551214,57.42304128487594,15.767579173376278,46.348993835449555,105.07414461569589,-19.030498388296547,527.875658700165,546.9061570884616,25,MEDIUM_SPREAD,100.0
2021-05-10,44.35620761814393,-6.544465745266692,37.811741872877235,6.003670855925924,28.93566799923722,84.73206458862096,-26.639127211100522,413.56503886200323,440.20416607310375,25,MEDIUM_SPREAD,50.0
2021-05-11,47.2731771136365,-2.960721100072372,44.31245601356413,13.038377270478495,40.22866104315479,91.92125487801304,-22.930171277997367,447.44055806641774,470.3707293444151,25,MEDIUM_SPREAD,61.29032258064516
2021-05-12,41.19592598552531,-13.95631067961165,27.239615305913656,1.8000000000000016,20.641910049105697,71.11953280260728,-35.82675209854468,333.52234993614303,369.3491020346877,25,MEDIUM_SPREAD,31.25
2021-05-13,44.918890561211825,-17.308632917583765,27.610257643628056,-0.623788851808682,17.612236005785732,67.2792406650068,-31.634775374376044,316.96508294562716,348.5998583200032,25,MEDIUM_SPREAD,54.54545454545454
2021-05-14,36.64339931501457,-7.647398473086553,28.996000841928016,5.824815253991367,23.37336020778274,76.97280046914366,-32.44672961882632,377.69918773386877,410.1459173526951,25,LOW_SPREAD,8.823529411764707
2021-05-15,29.154484691244363,-21.82389571087703,7.330588980367336,-11.601120020363997,4.4149240842030215,51.81084429823791,-37.32571972400667,230.0693481276005,267.39506785160717,25,LOW_SPREAD,0.0
2021-05-16,28.892968800525956,-23.265039943481337,5.627928857044617,-9.881302094528433,0.3369924059905914,37.951387524665044,-41.147419585620995,144.50286309213948,185.65028267776046,25,LOW_SPREAD,0.0
2021-05-17,35.09461175245758,-27.437017619049044,7.657594133408541,-15.918866605731496,-4.532516766095345,35.598392891711,-45.011463232283376,122.47437045884344,167.4858336911268,25,LOW_SPREAD,10.81081081081081
2021-05-18,34.92559039087158,-7.175967051602994,27.74962333926858,-0.8658008658008587,11.62675076232263,36.89048614119888,-36.03225011460436,135.05710491367861,171.08935502828297,25,LOW_SPREAD,10.526315789473683
2021-05-19,23.935635911660235,-34.050555480446555,-10.114919568786318,-26.817608392537018,-19.473442134049236,28.311348446118284,-57.59089514892244,74.03458549979551,131.62548064871794,25,LOW_SPREAD,0.0
2021-05-20,24.728304322431903,-29.54976547325863,-4.821461150826728,-21.476904972050605,-11.473786066651124,33.362440655868085,-42.910119421747325,118.83573793755917,161.7458573593065,27,LOW_SPREAD,2.5
2021-05-21,23.602925893268218,-36.71182796346015,-13.108902070191935,-30.594473768634934,-19.19498525173993,29.984628593538744,-47.718474707495886,101.88306805364084,149.60154276113673,27,LOW_SPREAD,0.0
2021-05-22,22.8489484349234,-36.01961279652208,-13.170664361598682,-30.133810550290796,-21.759457949123334,24.959888243515362,-50.50091945467394,74.30993456276028,124.81085401743422,27,LOW_SPREAD,0.0
2021-05-23,23.586806691846512,-46.90910532493899,-23.32229863309248,-40.925779395473974,-32.10713334329954,23.63139648170351,-54.83517031569498,58.101929980669496,112.93710029636448,27,LOW_SPREAD,2.3255813953488373
2021-05-24,29.64382190077906,-27.556566092488424,2.0872558082906334,-18.290276209890276,-7.107707582470884,36.3564220668958,-44.0647019223577,147.66679002792452,191.73149195028222,27,LOW_SPREAD,15.909090909090908
2021-05-25,27.738065299487985,-27.98354457718319,-0.24547927769520417,-17.73364748120723,-7.065781884000706,38.978775323685724,-46.04866904616155,166.4295196922763,212.47818873843784,27,LOW_SPREAD,11.11111111111111
2021-05-26,18.693338101669973,-24.652214261247074,-5.958876159577104,-18.86868686868687,-9.606200399175398,35.348937252455,-51.65147020061407,142.58847874379964,194.2399489444137,27,LOW_SPREAD,0.0
2021-05-27,17.99840001122992,-33.62908395105605,-15.630683939826135,-28.62794163646065,-19.44345346829883,32.62194168507577,-53.13733089641865,120.64191687620172,173.77924777262038,27,LOW_SPREAD,0.0
2021-05-28,17.590765197888288,-42.836288340737724,-25.245523142849436,-34.2106051527861,-27.978699430006372,28.61471630181458,-57.59666710063793,94.32290776505438,151.9195748656923,27,LOW_SPREAD,0.0
2021-05-29,13.120281809825997,-42.52085106827184,-29.40056925844584,-38.26116449971736,-30.90985794636148,27.242208670988383,-57.986111111111114,86.64096692849483,144.62707803960595,27,LOW_SPREAD,0.0
2021-05-30,16.417440487086928,-45.92470993242382,-29.507269445336895,-39.038586779550634,-31.931837022909093,27.02820958724,-58.39659840193625,81.83966151986372,140.23625992179998,27,LOW_SPREAD,2.0
2021-05-31,16.264071394268882,-41.20327582321882,-24.939204428949935,-35.569004660963635,-28.36950377232103,23.8844082666338,-55.85213882359381,56.59605845287572,112.44819727646953,27,LOW_SPREAD,1.9607843137254901
2021-06-01,16.884416021776843,-40.64343979653034,-23.759023774753494,-35.21435685878372,-28.20590565819431,23.00326704142468,-57.4691767299226,50.69701153520687,108.16618826512948,27,LOW_SPREAD,5.769230769230769
2021-06-02,12.538387073391966,-39.12942123753834,-26.59103416414637,-34.441871606515484,-29.089906187997467,19.434936624643434,-56.31322485255069,30.32136178008471,86.6345866326354,27,LOW_SPREAD,0.0
2021-06-03,19.136982522057423,-30.856553966156817,-11.719571444099392,-27.9841564360063,-19.919920220851587,17.85146830779662,-41.940503533690986,45.10574730717822,87.0462508408692,28,LOW_SPREAD,14.814814814814813
2021-06-04,13.899467019370007,-44.223822518779734,-30.324355499409727,-41.40594763439111,-35.07656684777681,15.508288477348515,-53.84541361652404,15.228974168746202,69.07438778527025,28,LOW_SPREAD,3.6363636363636362
2021-06-05,13.153087367407252,-49.60954554670431,-36.45645817929706,-43.39772627513308,-38.705557325754086,16.42812716028263,-58.24105247501995,4.624942475839844,62.86599495085979,30,LOW_SPREAD,3.571428571428571
2021-06-06,11.464812769819957,-46.904808608540776,-35.43999583872082,-41.81846877506926,-36.78533035663683,16.198221622307333,-54.215802469135795,12.651605231866835,66.86740770100263,30,LOW_SPREAD,0.0
2021-06-07,13.625804874014719,-53.82979228529312,-40.2039874112784,-48.23207219252311,-43.43803422802514,14.556302964966696,-57.84134980315777,-0.12979233226837472,57.711557470889396,30,LOW_SPREAD,6.896551724137931
2021-06-08,12.815159198642228,-54.65182489132248,-41.83666569268025,-51.30486832544268,-46.64761859199079,14.632085080608096,-74.30827542640556,0.0,74.30827542640556,30,LOW_SPREAD,3.389830508474576
2021-06-09,14.670776132976492,-47.82891052762568,-33.15813439464919,-43.542967720996174,-38.94572506864594,14.386315747578113,-63.91368402807869,-0.04995004995004271,63.86373397812865,30,LOW_SPREAD,11.666666666666666
2021-06-10,12.913004902190352,-54.525952731467065,-41.61294782927671,-50.278707495909615,-46.50482820875613,14.00399069110193,-65.01238986784142,-0.07990411506193507,64.93248575277948,30,LOW_SPREAD,4.918032786885246
2021-06-11,10.661500935988613,-51.38241823347979,-40.72091729749118,-45.626269261029535,-42.3161597852436,12.811124897234192,-54.460145324424005,0.08005603922747184,54.54020136365148,30,LOW_SPREAD,0.0
2021-06-12,14.48747080921828,-53.19103518293309,-38.70356437371481,-47.437902121328555,-44.37057659447799,11.88074987503991,-57.55012636899748,0.0,57.55012636899748,30,LOW_SPREAD,14.285714285714285
2021-06-13,10.982607906080084,-51.997695750094984,-41.0150878440149,-47.525905546985115,-44.61602022400046,12.299466296929957,-63.54900704676489,-0.08990110878035473,63.45910593798454,30,LOW_SPREAD,1.5625
2021-06-14,12.30305823002984,-45.21666018961773,-32.913601959587886,-40.51194965598409,-38.05752599620231,11.159338260476193,-55.51238465274405,0.0,55.51238465274405,30,LOW_SPREAD,4.615384615384616
2021-06-15,12.515662329291345,-46.57516089365892,-34.05949856436757,-40.70793793310503,-38.73183372865183,10.99622812163426,-53.122817372485365,-0.04997501249375258,53.07284235999161,30,LOW_SPREAD,6.0606060606060606
2021-06-16,11.62549491408442,-44.40537035342912,-32.7798754393447,-39.84245913994137,-37.36851508581049,11.601143623796043,-55.75060059766793,-0.04997501249375258,55.70062558517418,30,LOW_SPREAD,4.477611940298507
2021-06-17,8.883493336632135,-46.57105617666362,-37.68756284003148,-43.12354595028248,-40.373622434600605,12.607521192246116,-61.391437636208714,-0.0499700179891982,61.34146761821952,30,LOW_SPREAD,0.0
2021-06-18,11.858102117694866,-21.145507382209516,-9.28740526451465,-17.486821457627308,-16.986199634180107,12.120651706068905,-42.319524983506376,4.529176321887496,46.848701305393874,30,LOW_SPREAD,7.246376811594203
2021-06-19,7.675042699342601,-34.98653155263675,-27.311488853294147,-32.054237617993124,-31.121914130477034,11.432378038725494,-52.31011300243169,-0.1895829175813213,52.12053008485037,30,LOW_SPREAD,0.0
2021-06-20,10.177929613484967,-24.59707050720251,-14.419140893717543,-20.037204645338015,-19.51318797471125,12.918444867983224,-48.41134017479217,8.814102564102555,57.22544273889473,30,LOW_SPREAD,2.8169014084507045
2021-06-21,13.298157672226456,-38.385960954064245,-25.08780328183779,-30.88643492599528,-30.682106025753146,13.042423582021664,-56.063471624213655,-0.07994403917257475,55.98352758504108,30,MEDIUM_SPREAD,20.833333333333336
2021-06-22,17.01321963965011,-29.51127511089006,-12.49805547123995,-21.338479115323505,-21.499925341817256,13.82546154145191,-51.92667414889638,6.40909090909092,58.3357650579873,30,MEDIUM_SPREAD,31.506849315068493
2021-06-23,12.991749789239265,-37.19757268983206,-24.205822900592793,-31.797706969902567,-30.22944741208535,12.364824628617443,-52.21151150503548,-0.06993006993005757,52.14158143510542,30,LOW_SPREAD,17.56756756756757
2021-06-24,14.02966261929879,-36.28959566159719,-22.2599330422984,-29.227038067648927,-27.763843782168138,13.64198239389703,-51.462279705418965,4.014123768816202,55.47640347423517,30,MEDIUM_SPREAD,25.333333333333336
2021-06-25,15.307949998962272,-51.46127402946586,-36.15332403050359,-42.90306426700765,-41.00416459202875,12.809027078101948,-60.124657637682844,-0.09990009990008542,60.02475753778276,30,MEDIUM_SPREAD,28.947368421052634
2021-06-26,16.495223219793534,-46.48302805820591,-29.987804838412377,-39.49533487250165,-36.76280447059385,12.507435996441007,-55.31997694938594,-0.08991008991008353,55.230066859475855,30,MEDIUM_SPREAD,32.467532467532465
2021-06-27,19.68128427025377,-36.04838147235153,-16.36709720209776,-30.420063893368535,-26.243919391602432,12.776596653861407,-46.31732071496647,0.09444059686458672,46.41176131183106,30,MEDIUM_SPREAD,41.02564102564102
2021-06-28,16.985899284647438,-27.83057645934136,-10.84467717469392,-22.796013381218067,-20.035118676304343,11.05995470732963,-36.12539392934152,1.1647454370797394,37.29013936642126,30,MEDIUM_SPREAD,34.177215189873415
2021-06-29,14.546508940432204,-26.585485609398305,-12.0389766689661,-21.003162779569724,-18.273730290807876,11.611251389733715,-38.719330760206084,6.846460677501942,45.56579143770803,30,MEDIUM_SPREAD,26.25
2021-06-30,15.37198043004561,-33.63847788931678,-18.26649745927117,-25.20128189007353,-24.428743513165013,10.863826835395635,-44.94227783153678,-0.019992003198721076,44.922285828338055,30,MEDIUM_SPREAD,29.629629629629626
2021-07-01,13.447477776918397,-35.15098620636022,-21.703508429441825,-27.39053753276119,-27.273301980778413,10.880075562545766,-47.954971857410875,0.030006001200244548,47.98497785861112,30,MEDIUM_SPREAD,20.73170731707317
2021-07-02,16.493064162297934,-38.11854707318528,-21.62548291088735,-28.91192687170021,-29.44372208753092,10.448758080078125,-46.36000760311728,0.0,46.36000760311728,30,MEDIUM_SPREAD,33.734939759036145
2021-07-03,9.801460762522087,-37.99902854815269,-28.1975677856306,-32.80689160086144,-31.292025881189137,9.925972792397378,-46.31474838728725,0.009999000099991662,46.32474738738725,31,LOW_SPREAD,2.380952380952381
2021-07-04,15.039464617580723,-31.764310454337657,-16.724845836756934,-25.763047904833357,-23.836794795346137,9.43781880138395,-37.72748852666561,-0.0499700179891982,37.677518508676414,31,MEDIUM_SPREAD,29.411764705882355
2021-07-05,16.594818143148892,-32.456635908547746,-15.861817765398854,-27.22055206340531,-23.730196755032114,10.829747473644277,-39.850450846712114,-0.019992003198721076,39.83045884351339,31,MEDIUM_SPREAD,37.2093023255814
2021-07-06,12.588262275874264,-27.75467388239049,-15.166411606516228,-22.30971128608924,-22.433440052036662,9.871501537565726,-40.067553303778766,-0.029988004798076062,40.03756529898069,31,LOW_SPREAD,13.793103448275861
2021-07-07,11.807384356552308,-19.31906992209659,-7.511685565544279,-14.47496590687708,-13.968731007685877,8.989861464809376,-32.45852187028658,0.9443411074545827,33.402862977741165,31,LOW_SPREAD,9.090909090909092
2021-07-08,13.084537395872012,-23.82125920707397,-10.73672181120196,-17.71181178997533,-16.947265440233927,9.846832824905794,-36.51960784313726,6.677297189555498,43.196905032692754,31,LOW_SPREAD,19.101123595505616
2021-07-09,14.060727858655326,-25.780131244750432,-11.719403386095106,-20.30923923354202,-18.39515580617658,10.197858205989856,-36.0884749708964,5.251771521812865,41.34024649270926,31,MEDIUM_SPREAD,27.77777777777778
2021-07-10,9.512789008983072,-20.514872842645715,-11.002083833662644,-15.689335544931211,-14.501592814956757,9.899548974953065,-34.4066237350506,11.331002307514048,45.73762604256465,32,LOW_SPREAD,2.197802197802198
2021-07-11,11.50609097434108,-15.135927172964205,-3.6298361986231265,-9.82737318409686,-7.56874409773843,13.853955958805159,-32.29852618375666,43.895971561237126,76.19449774499378,32,LOW_SPREAD,8.695652173913043
2021-07-12,11.58127812503291,-17.45846767592286,-5.877189550889953,-12.851823281227647,-10.200647710256838,13.619314437883137,-33.41877603332265,42.9821139364708,76.40088996979345,32,LOW_SPREAD,9.67741935483871
2021-07-13,8.211894139788164,-24.01597926961962,-15.804085129831456,-20.945060543304542,-18.33535148208207,10.969974813851,-38.328707986432306,20.288934403785277,58.61764239021758,32,LOW_SPREAD,1.0638297872340425
2021-07-14,10.866167184666178,-28.442058383084223,-17.575891198418045,-22.82150180114342,-20.927445789538023,10.746555375459991,-39.682539682539684,3.678299913766625,43.360839596306306,32,LOW_SPREAD,7.368421052631578
2021-07-15,8.759508935312155,-28.687374253261765,-19.92786531794961,-25.97469118518847,-23.756416041825986,10.24503357707161,-42.55944429601924,0.0,42.55944429601924,32,LOW_SPREAD,2.083333333333333
2021-07-16,14.268927289738762,-30.452133396608993,-16.18320610687023,-25.153301886792455,-24.150505607846146,10.959065529583818,-47.80381944444444,0.019999999999997797,47.82381944444444,33,MEDIUM_SPREAD,32.98969072164948
2021-07-17,14.029978072995512,-31.855818378331065,-17.825840305335554,-26.32271403063622,-24.12511907049272,10.50743588934589,-45.46180109076398,0.009999000099991662,45.471800090863965,35,MEDIUM_SPREAD,31.63265306122449
2021-07-18,15.274543116950088,-26.742894984338136,-11.468351867388048,-20.302565226923917,-18.75454108777227,11.084169210957743,-40.94466182224706,6.75921355213891,47.70387537438597,35,MEDIUM_SPREAD,38.38383838383838
2021-07-19,12.763637931858241,-27.983750401478687,-15.220112469620446,-22.501518613867123,-21.31316686863957,10.470076934875834,-43.35788797152321,1.3039340493641083,44.66182202088732,35,LOW_SPREAD,20.0
2021-07-20,10.857879178440143,-32.19976542689824,-21.341886248458096,-26.994993069502982,-26.780138869197128,9.624444883028657,-49.72017673048601,0.020002000200025627,49.74017873068603,35,LOW_SPREAD,7.920792079207921
2021-07-21,9.636227048913797,-3.354167316797035,6.282059732116762,0.26969089274599956,2.0250138743637054,11.747729352420949,-31.525804038893046,29.475515936011742,61.00131997490479,35,LOW_SPREAD,4.901960784313726
2021-07-22,14.09666041806155,-0.2833747346770721,13.813285683384478,5.417930569598917,8.414669872137203,13.722639840569114,-14.86261448792674,36.86148182236539,51.72409631029213,35,MEDIUM_SPREAD,34.95145631067961
2021-07-23,15.760692657520236,-7.4201587097547534,8.340533947765483,-1.0337323177366797,1.5250961520026376,14.879017691284389,-19.34549031219477,39.588646885015535,58.934137197210305,35,MEDIUM_SPREAD,43.269230769230774
2021-07-24,17.250583216386367,-9.49448156333212,7.756101653054248,-4.195984513272877,-0.4292098413035601,14.764451263952388,-25.340909090909093,36.395928748360085,61.73683783926918,36,MEDIUM_SPREAD,51.42857142857142
2021-07-25,17.363102996034176,0.054881422924901724,17.417984418959076,5.250866089367346,10.392347939071833,16.292125314137053,-16.58947368421052,54.26252415956827,70.85199784377879,36,MEDIUM_SPREAD,51.886792452830186
2021-07-26,15.181911824317464,0.2882779929874735,15.470189817304936,6.290726745676112,10.346118415966425,16.868578153715127,-17.080113867425784,61.70474150593692,78.7848553733627,36,MEDIUM_SPREAD,39.25233644859813
2021-07-27,16.573825273941026,-1.9781053345891308,14.595719939351893,5.2202315392277825,7.599696471634737,15.854221014520965,-22.213826973932747,47.52360810544953,69.73743507938228,36,MEDIUM_SPREAD,47.22222222222222
2021-07-28,14.484826501233874,-3.274584034372802,11.210242466861072,2.265923784926105,5.193665717211327,14.44075778017542,-19.945567651632967,43.714004775951665,63.659572427584635,36,MEDIUM_SPREAD,34.862385321100916
2021-07-29,13.091788879254352,-6.746953727831975,6.344835151422378,0.45041350787201617,3.1519440347265757,18.78447808990277,-23.355857601165475,82.5881115202525,105.94396912141798,36,MEDIUM_SPREAD,24.545454545454547
2021-07-30,16.981364670548672,-3.416720277871038,13.564644392677632,2.45761067367557,6.147010968940498,18.836115940397903,-17.788272333726873,93.04235090751942,110.83062324124629,36,MEDIUM_SPREAD,50.45045045045045
2021-07-31,18.977964597496506,0.6256325737888757,19.603597171285383,10.484049724281274,13.50872667651708,19.94836479362565,-14.829987709954938,99.85204911969228,114.68203682964722,36,MEDIUM_SPREAD,57.14285714285714
2021-08-01,18.683181004171047,-0.02222930147464941,18.660951702696398,9.173310959311177,13.018108660713338,24.38789249299616,-16.68026101141925,135.74007220216603,152.42033321358528,36,MEDIUM_SPREAD,55.75221238938053
2021-08-02,17.544348842711532,-0.7106292618575538,16.833719580853977,7.894667500728069,10.815553889075677,20.206851624484266,-17.484787018255577,103.22333077513429,120.70811779338986,36,MEDIUM_SPREAD,53.50877192982456
2021-08-03,14.510051487097323,-4.544565226479156,9.965486260618167,2.25472517835017,6.130466602114807,19.75668219166114,-20.47020672882043,102.63480392156863,123.10501065038906,36,MEDIUM_SPREAD,35.65217391304348
2021-08-04,22.414154813878753,-0.2751624037701017,22.13899241010865,10.352319517459573,12.91988421095898,21.89429918682726,-12.889273356401388,119.30705498368064,132.19632834008203,36,MEDIUM_SPREAD,60.3448275862069
2021-08-05,18.298843671129003,-0.006016649546905506,18.2928270215821,9.198117711619346,11.304813095903064,21.040575865907226,-14.693446088794937,116.62091340154728,131.3143594903422,36,MEDIUM_SPREAD,55.55555555555556
2021-08-06,16.54144006692845,0.4699970240450546,17.0114370909735,10.821830650521214,11.70592831842466,18.283174135504858,-8.657693706802473,103.17480235914167,111.83249606594414,36,MEDIUM_SPREAD,45.76271186440678
2021-08-07,15.719636524543883,13.624585802390456,29.34422232693434,22.67697460260839,24.4559356293152,17.76392127533964,0.07999200079991109,107.22281449893387,107.14282249813397,36,MEDIUM_SPREAD,41.17647058823529
2021-08-08,12.963687122019628,5.143245877021552,18.10693299904118,12.266228687190617,14.05425676939969,17.78936807387414,-15.529194537346703,95.83333333333333,111.36252787068003,36,MEDIUM_SPREAD,20.833333333333336
2021-08-09,14.350650991910024,10.682106376606582,25.032757368516606,21.66804503117983,21.08049966597357,16.756634826871558,-8.0317868327209,86.24033386522645,94.27212069794734,36,MEDIUM_SPREAD,33.057851239669425
2021-08-10,12.538702289079938,14.327894609272517,26.866596898352455,21.859026819578567,22.07288811077323,16.71460490685,-17.37265631286714,91.48749999999998,108.86015631286712,36,LOW_SPREAD,17.21311475409836
2021-08-11,15.349740291938527,21.696043477691934,37.04578376963046,31.85448712190554,30.66530465759738,17.53174984585732,-11.870194295163294,97.08688462027733,108.95707891544063,36,MEDIUM_SPREAD,41.46341463414634
2021-08-12,17.232529296969076,25.086242722241643,42.31877201921072,32.66620040033629,33.96628910185007,19.5927999853752,-5.145458684270421,107.0848810015133,112.23033968578372,36,MEDIUM_SPREAD,53.2258064516129
2021-08-13,16.427355846277358,35.79899999533144,52.2263558416088,44.23458709528859,44.500459932996876,18.57349785842626,0.019998000199983323,98.09081527347783,98.07081727327784,36,MEDIUM_SPREAD,45.6
2021-08-14,14.282119054275562,44.694580502522264,58.976699556797826,51.66056697444772,51.9974031756935,19.184760842487275,0.06999999999999229,110.08098296565203,110.01098296565203,36,MEDIUM_SPREAD,32.53968253968254
2021-08-15,24.556798268332436,53.33474682119668,77.89154508952912,61.24495614201197,64.72655794552719,24.441575823427762,0.05998800239950253,138.65181542022276,138.59182741782325,36,MEDIUM_SPREAD,66.92913385826772
2021-08-16,18.434570498699514,48.211792983997626,66.64636348269714,60.18335353685956,59.23184885360254,23.802625029174017,0.009998000399913387,131.85996114183234,131.84996314143243,36,MEDIUM_SPREAD,58.59375
2021-08-17,19.65972171699756,40.407562544253246,60.067284261250805,50.2378366033952,52.72180358695247,26.60501919675578,-0.009999000099991662,140.3693437219059,140.37934272200587,36,MEDIUM_SPREAD,62.01550387596899
2021-08-18,27.81683517914344,44.80035961711356,72.617194796257,53.425403288782114,63.42388913579331,36.43296761963095,0.029999999999996696,196.59109443810146,196.56109443810146,36,MEDIUM_SPREAD,69.23076923076923
2021-08-19,26.278100731955874,63.75730929410082,90.0354100260567,72.44041375648985,82.32616866987597,35.84529072556323,-0.009999000099991662,210.28885480572598,210.29885380582596,36,MEDIUM_SPREAD,67.93893129770993
2021-08-20,24.00650372240718,55.87403610248885,79.88053982489603,62.70377872468554,72.22259811373685,34.26102844999081,0.029997000299974985,195.02828668839683,194.99828968809686,36,MEDIUM_SPREAD,65.9090909090909
2021-08-21,22.945710752160906,48.44202866089388,71.38773941305479,59.6924393958102,64.80409532558731,30.783431171669708,0.06999300069991943,166.79536679536676,166.72537379466684,36,MEDIUM_SPREAD,63.1578947368421
