initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_total_positions,avg_long_exposure,avg_short_exposure,avg_net_exposure,avg_gross_exposure,avg_long_funding_rate,avg_short_funding_rate,total_expected_funding_income
10000,23201.356921099272,1.3201356921099272,0.15976549903548265,0.3692969527387432,0.43262068059496755,-0.523919346384977,0.5209840810419681,2074,2.819672131147541,2.5458052073288333,5.365477338476374,0.4457569913211186,0.4811957569913211,-0.03543876567020251,0.9269527483124397,-0.4066554865369694,2.2766885393609875,56.86810099318927
