date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,daily_funding_cost,daily_return,log_return
2021-08-13,3.2267175803988645e-12,6,8,0.5,0.49999999999999994,4.85722573273506e-17,1.0,0.061036759371932314,-0.05582944877838891,-0.0574484604882936
2021-08-14,3.046147240352574e-12,6,8,0.5,0.49999999999999994,4.85722573273506e-17,1.0,0.03969979879384561,-0.05596099923438913,-0.05758779931970096
2021-08-15,2.8452041043482425e-12,6,8,0.5,0.49999999999999994,4.85722573273506e-17,1.0,0.06760792600679295,-0.06596632406418845,-0.06824278579748821
2021-08-16,2.592530595222201e-12,6,8,0.5,0.49999999999999994,4.85722573273506e-17,1.0,0.09315565059030771,-0.08880681309994165,-0.09300034394026735
2021-08-17,2.466016996494308e-12,6,8,0.5,0.49999999999999994,4.85722573273506e-17,1.0,0.05658908605632564,-0.04879926931664624,-0.05003016543580771
2021-08-18,2.4235821612632976e-12,6,8,0.5,0.49999999999999994,4.85722573273506e-17,1.0,0.03638089416938576,-0.017207843778585308,-0.017357619419653376
2021-08-19,2.320742626562757e-12,5,7,0.5,0.5,-4.163336342344337e-17,1.0,0.03749401600988606,-0.04243286501454335,-0.04335944551795077
2021-08-20,2.167949681961848e-12,5,7,0.5,0.5,-4.163336342344337e-17,1.0,0.07610146788733323,-0.06583795327067776,-0.06810535823338952
2021-08-21,2.0101936940397473e-12,5,7,0.5,0.5,-4.163336342344337e-17,1.0,0.059602144432650384,-0.07276736597472244,-0.0755507912588036
2021-08-22,1.927107664991472e-12,5,7,0.5,0.5,-4.163336342344337e-17,1.0,0.0612028363207717,-0.04133234985992962,-0.042210822933545264
2021-08-23,1.7256994389356637e-12,5,7,0.5,0.5,-4.163336342344337e-17,1.0,0.11079115276632857,-0.10451321932586455,-0.11038781953992671
2021-08-24,1.583362777350901e-12,5,7,0.5,0.5,-4.163336342344337e-17,1.0,0.10901611753619539,-0.08248056316953412,-0.08608151472143517
2021-08-25,1.488181525367725e-12,5,7,0.5,0.5,-4.163336342344337e-17,1.0,0.056880440619377866,-0.060113357055432415,-0.0619960036021233
2021-08-26,1.462657943736094e-12,4,8,0.5,0.5,-2.0816681711721685e-17,1.0,0.033254885322369976,-0.0171508523634738,-0.017299631815286678
2021-08-27,1.4211753641948343e-12,4,8,0.5,0.5,-2.0816681711721685e-17,1.0,0.03039655488067354,-0.028361094074599635,-0.02877103950493967
2021-08-28,1.3601335424485408e-12,4,8,0.5,0.5,-2.0816681711721685e-17,1.0,0.047332277973278644,-0.042951646421816925,-0.0439013626005905
2021-08-29,1.269344226222159e-12,4,8,0.5,0.5,-2.0816681711721685e-17,1.0,0.05510890998740555,-0.06675029575620994,-0.06908247809744308
2021-08-30,1.1694635964677556e-12,4,8,0.5,0.5,-2.0816681711721685e-17,1.0,0.0675115030643818,-0.07868679566272552,-0.0819552306815878
2021-08-31,1.1162177125099498e-12,4,8,0.5,0.5,-2.0816681711721685e-17,1.0,0.035208596507134204,-0.045530176500260144,-0.04659925129803716
2021-09-01,1.0530000647544463e-12,4,8,0.5,0.5,-2.0816681711721685e-17,1.0,0.06338881671120355,-0.05663558913910349,-0.05830263318010879
2021-09-02,9.074110003902389e-13,5,8,0.5,0.5,-6.938893903907228e-18,1.0,0.14413328672267958,-0.13826121121669444,-0.1488030834947916
2021-09-03,8.002612059214549e-13,5,8,0.5,0.5,-6.938893903907228e-18,1.0,0.1448670709095463,-0.11808297940261181,-0.12565730835657862
2021-09-04,6.74090190171852e-13,5,8,0.5,0.5,-6.938893903907228e-18,1.0,0.1631401371009623,-0.15766229178174918,-0.17157426650634638
2021-09-05,5.819669470263451e-13,5,8,0.5,0.5,-6.938893903907228e-18,1.0,0.1626047620756236,-0.13666308231250335,-0.14695026120370272
2021-09-06,5.111151057776828e-13,5,8,0.5,0.5,-6.938893903907228e-18,1.0,0.12407930755787923,-0.12174547302160599,-0.12981883330534177
2021-09-07,6.557820617061925e-13,5,8,0.5,0.5,-6.938893903907228e-18,1.0,-0.23800627167729452,0.28304183205149624,0.24923368997453343
2021-09-08,6.613957915252673e-13,5,8,0.5,0.5,-6.938893903907228e-18,1.0,0.01008285141833656,0.008560358916297917,0.008523926810863856
2021-09-09,6.615945516252415e-13,3,8,0.5,0.5,-6.938893903907228e-18,1.0,0.020369188108579073,0.0003005161244158394,0.0003004709784898151
2021-09-10,6.384828260117522e-13,3,8,0.5,0.5,-6.938893903907228e-18,1.0,0.02732552247771201,-0.03493336750841458,-0.035558130812860224
2021-09-11,6.23541015166147e-13,3,8,0.5,0.5,-6.938893903907228e-18,1.0,0.02186234415816874,-0.023402055994110937,-0.02368023261392095
2021-09-12,6.0762008824566e-13,3,8,0.5,0.5,-6.938893903907228e-18,1.0,0.033251690267391554,-0.025533086891236345,-0.025864713295623093
2021-09-13,5.837818846005642e-13,3,8,0.5,0.5,-6.938893903907228e-18,1.0,0.009677258864149378,-0.03923208614435758,-0.04002240401167105
2021-09-14,5.608170775284664e-13,3,8,0.5,0.5,-6.938893903907228e-18,1.0,0.026787847558939204,-0.03933799194164922,-0.04013264045192945
2021-09-15,5.437485832897429e-13,3,8,0.5,0.5,-6.938893903907228e-18,1.0,0.02557709121514618,-0.030435047224212086,-0.030907810384946954
2021-09-16,5.217867629781454e-13,4,8,0.5,0.5,6.938893903907228e-18,1.0,0.03443142017760391,-0.04038965982904441,-0.0412279725734486
2021-09-17,5.180363713299335e-13,4,8,0.5,0.5,6.938893903907228e-18,1.0,0.030000000000000002,-0.007187594462546687,-0.007213549664717811
2021-09-18,4.91730695716624e-13,4,8,0.5,0.5,6.938893903907228e-18,1.0,0.04067798711204,-0.050779592069522206,-0.05211425451419239
2021-09-19,4.764717813035364e-13,4,8,0.5,0.5,6.938893903907228e-18,1.0,0.01632112625396315,-0.03103103903418103,-0.03152269963142576
2021-09-20,4.665174398031188e-13,4,8,0.5,0.5,6.938893903907228e-18,1.0,0.02063581045637533,-0.020891775527995482,-0.021113096624703773
2021-09-21,4.629317225439694e-13,4,8,0.5,0.5,6.938893903907228e-18,1.0,0.02881170154203466,-0.007686137651494063,-0.007715828242653803
2021-09-22,4.621926165909281e-13,4,8,0.5,0.5,6.938893903907228e-18,1.0,0.004262711182075254,-0.001596576594448229,-0.0015978524810738525
2021-09-23,4.734262951374192e-13,3,7,0.5,0.5,2.7755575615628914e-17,1.0,0.0006087815034764112,0.024305188233748165,0.024014517598112888
2021-09-24,4.791251785988342e-13,3,7,0.5,0.5,2.7755575615628914e-17,1.0,-0.01857061227322967,0.012037530487741144,0.011965655639819855
2021-09-25,4.66513857339699e-13,3,7,0.5,0.5,2.7755575615628914e-17,1.0,0.014643294254299548,-0.026321558169862924,-0.026674171706598124
2021-09-26,4.552028894405683e-13,3,7,0.5,0.5,2.7755575615628914e-17,1.0,0.027197285155706505,-0.02424572758380983,-0.02454449433382715
2021-09-27,4.4002145309597326e-13,3,7,0.5,0.5,2.7755575615628914e-17,1.0,0.026178376819516132,-0.03335092262540906,-0.033919747660615965
2021-09-28,4.3121494668203005e-13,3,7,0.5,0.5,2.7755575615628914e-17,1.0,0.02427164100251169,-0.02001381149028303,-0.020216800774263407
2021-09-29,4.201821708808527e-13,3,7,0.5,0.5,2.7755575615628914e-17,1.0,0.024495605210892044,-0.025585327888257736,-0.025918324553926394
2021-09-30,4.107769292886452e-13,3,6,0.5,0.5,3.469446951953614e-17,1.0,0.030000000000000002,-0.022383723641797415,-0.02263804140082389
2021-10-01,4.139103156183306e-13,3,6,0.5,0.5,3.469446951953614e-17,1.0,0.023896437368963755,0.007627951100154462,0.0075990053856353065
2021-10-02,4.0355561763375187e-13,3,6,0.5,0.5,3.469446951953614e-17,1.0,0.03852343433021559,-0.02501676714461698,-0.025335005203563233
2021-10-03,3.8477599849655705e-13,3,6,0.5,0.5,3.469446951953614e-17,1.0,0.030000000000000002,-0.046535392685918,-0.04765297333631416
2021-10-04,3.6519106287063395e-13,3,6,0.5,0.5,3.469446951953614e-17,1.0,0.030000000000000002,-0.0508995771629408,-0.0522406663320829
2021-10-05,3.543730917010571e-13,3,6,0.5,0.5,3.469446951953614e-17,1.0,0.030000000000000002,-0.029622770843680257,-0.030070387047729637
2021-10-06,3.3987749010721536e-13,3,6,0.5,0.5,3.469446951953614e-17,1.0,0.03246919023938527,-0.04090491612740732,-0.04176506003282844
2021-10-07,3.131030015603346e-13,4,5,0.5,0.49999999999999994,4.85722573273506e-17,1.0,0.07997509358396379,-0.07877688086502765,-0.08205301459089404
2021-10-08,2.950384176496693e-13,4,5,0.5,0.49999999999999994,4.85722573273506e-17,1.0,0.05460542413716847,-0.05769533929934012,-0.059426637691602245
2021-10-09,2.786549859873749e-13,4,5,0.5,0.49999999999999994,4.85722573273506e-17,1.0,0.05045923661723292,-0.05552982487097047,-0.0571311699568
2021-10-10,2.5826762908951583e-13,4,5,0.5,0.49999999999999994,4.85722573273506e-17,1.0,0.06484703425027566,-0.07316343838463668,-0.07597803789757028
2021-10-11,2.4764585846108133e-13,4,5,0.5,0.49999999999999994,4.85722573273506e-17,1.0,0.037201694363252304,-0.04112699166318279,-0.04199663378806446
2021-10-12,2.3707608875051114e-13,4,5,0.5,0.49999999999999994,4.85722573273506e-17,1.0,0.030000000000000006,-0.04268098718166646,-0.04361859634923786
2021-10-13,2.292880001413736e-13,4,5,0.5,0.49999999999999994,4.85722573273506e-17,1.0,0.035751831108019175,-0.032850586704816886,-0.03340228326691542
2021-10-14,2.1186203915011933e-13,6,5,0.5,0.5,-2.0816681711721685e-17,1.0,0.09139028806734302,-0.07600031829188547,-0.07904355181224974
2021-10-15,1.971840709824658e-13,6,5,0.5,0.5,-2.0816681711721685e-17,1.0,0.05797719975411217,-0.06928078397873405,-0.07179764115579562
2021-10-16,1.8278475323669245e-13,6,5,0.5,0.5,-2.0816681711721685e-17,1.0,0.07270806210142529,-0.07302475130992603,-0.0758284142149522
2021-10-17,1.680106752899627e-13,6,5,0.5,0.5,-2.0816681711721685e-17,1.0,0.08277612046799769,-0.08082773691522527,-0.08428172796294711
2021-10-18,1.5858816515607648e-13,6,5,0.5,0.5,-2.0816681711721685e-17,1.0,0.06452073646535127,-0.05608280615278938,-0.057716835066310784
2021-10-19,1.5389290282030294e-13,6,5,0.5,0.5,-2.0816681711721685e-17,1.0,0.04314531706533366,-0.02960663761480964,-0.0300537614569037
2021-10-20,1.345902252808409e-13,6,5,0.5,0.5,-2.0816681711721685e-17,1.0,0.13626722922386073,-0.12542929001736558,-0.1340221301792055
2021-10-21,1.1022222575791708e-13,4,6,0.5,0.5,-3.469446951953614e-17,1.0,0.18149090691355294,-0.18105326350466144,-0.19973623204814864
2021-10-22,9.944085412226256e-14,4,6,0.5,0.5,-3.469446951953614e-17,1.0,0.09156466569609417,-0.09781486049223709,-0.10293552553812851
2021-10-23,9.536648434144002e-14,4,6,0.5,0.5,-3.469446951953614e-17,1.0,0.05464315669598668,-0.040972795505286985,-0.04183583693617779
2021-10-24,8.530117159220934e-14,4,6,0.5,0.5,-3.469446951953614e-17,1.0,0.0715347283630892,-0.10554350219301267,-0.11153901018749113
2021-10-25,7.738515613261196e-14,4,6,0.5,0.5,-3.469446951953614e-17,1.0,0.09487436958336581,-0.09280078235549527,-0.09739320839382648
2021-10-26,6.753359236201189e-14,4,6,0.5,0.5,-3.469446951953614e-17,1.0,0.12248846014178152,-0.12730560049162176,-0.13616984226399118
2021-10-27,6.859250053337709e-14,4,6,0.5,0.5,-3.469446951953614e-17,1.0,0.021765082673672016,0.015679725220138607,0.015558068377987668
2021-10-28,6.610827186781689e-14,6,5,0.5,0.5,2.42861286636753e-17,1.0,0.041272485909800455,-0.03621720517903215,-0.036889326334944156
2021-10-29,6.071504072985944e-14,6,5,0.5,0.5,2.42861286636753e-17,1.0,0.08336833221446309,-0.08158178977573627,-0.08510242540754928
2021-10-30,5.6404811163177875e-14,6,5,0.5,0.5,2.42861286636753e-17,1.0,0.058915366045013975,-0.07099113357856657,-0.07363699616493694
2021-10-31,5.5006375721051684e-14,6,5,0.5,0.5,2.42861286636753e-17,1.0,0.03919789433837024,-0.024792839711501702,-0.02510535846252027
2021-11-01,5.021405245865531e-14,6,5,0.5,0.5,2.42861286636753e-17,1.0,0.10127521583051163,-0.08712305072959547,-0.09115418373492264
2021-11-02,4.399302074359793e-14,6,5,0.5,0.5,2.42861286636753e-17,1.0,0.13175581429867128,-0.12389025403156984,-0.1322639151068487
2021-11-03,4.052533061314949e-14,6,5,0.5,0.5,2.42861286636753e-17,1.0,0.07135257305765103,-0.07882364229223959,-0.08210377603303481
2021-11-04,3.737108479585214e-14,1,6,0.5,0.5,-2.7755575615628914e-17,1.0,0.09268799999999999,-0.077833931755115,-0.08102995424247358
2021-11-05,3.4656917558361946e-14,1,6,0.5,0.5,-2.7755575615628914e-17,1.0,0.07415555322195137,-0.07262746726023439,-0.07539992495339216
2021-11-06,3.381244194248379e-14,1,6,0.5,0.5,-2.7755575615628914e-17,1.0,0.03820200000000001,-0.024366726049887877,-0.024668507082046674
2021-11-07,3.0078937171111344e-14,1,6,0.5,0.5,-2.7755575615628914e-17,1.0,0.09433742551707325,-0.11041807562208239,-0.117003674512036
2021-11-08,2.6089141788108836e-14,1,6,0.5,0.5,-2.7755575615628914e-17,1.0,0.14258460564038,-0.1326441609391179,-0.14230596072741675
2021-11-09,2.2269039522117642e-14,1,6,0.5,0.5,-2.7755575615628914e-17,1.0,0.1282564082772037,-0.1464249877216106,-0.15832185276141017
2021-11-10,2.005997752336042e-14,1,6,0.5,0.5,-2.7755575615628914e-17,1.0,0.11062434311892413,-0.0991988000453804,-0.10447068949877553
2021-11-11,1.8851441950198027e-14,2,4,0.5,0.5,1.3877787807814457e-17,1.0,0.05300338989247042,-0.06024610804050101,-0.06213725506252138
2021-11-12,1.8280318814537973e-14,2,4,0.5,0.5,1.3877787807814457e-17,1.0,0.03355017358544458,-0.03029599206091793,-0.030764400505915817
2021-11-13,1.7483832886234746e-14,2,4,0.5,0.5,1.3877787807814457e-17,1.0,0.033833880688701454,-0.043570680379479865,-0.04454838763561401
2021-11-14,1.667111128035861e-14,2,4,0.5,0.5,1.3877787807814457e-17,1.0,0.04832592730433782,-0.04648417833574714,-0.04759926082893346
2021-11-15,1.5695537369707123e-14,2,4,0.5,0.5,1.3877787807814457e-17,1.0,0.0512242840320786,-0.05851882902376615,-0.06030093004801985
2021-11-16,1.527770119433521e-14,2,4,0.5,0.5,1.3877787807814457e-17,1.0,0.02912602419072877,-0.02662133608616346,-0.02698210095816956
2021-11-17,1.4823592795722304e-14,2,4,0.5,0.5,1.3877787807814457e-17,1.0,0.03,-0.029723607814851394,-0.03017430767545318
2021-11-18,1.4793036258680073e-14,2,3,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.03,-0.0020613448752483388,-0.0020634723707664607
2021-11-19,1.4326487448701015e-14,2,3,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.03,-0.03153840779003725,-0.03204645390651236
2021-11-20,1.379274577196682e-14,2,3,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.03,-0.037255585407474756,-0.0379673078178139
2021-11-21,1.3404531084905767e-14,2,3,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.03,-0.02814629468847918,-0.028549994788069504
2021-11-22,1.3009805297421059e-14,2,3,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.03,-0.029447191027009545,-0.029889463661826578
