date,forward_return,strategy_return,direction_class
2021-07-17,0.058758926558756364,-0.058758926558756364,Down
2021-07-18,0.09203727706731045,-0.09203727706731045,Down
2021-07-19,0.1342927977451279,-0.12952453197674602,Down
2021-07-20,0.19720695372922814,-0.1735055356410093,Down
2021-07-21,0.09325341157640693,0.04004371544140001,Up
2021-07-22,0.07324179026719543,0.06236430218196974,Up
2021-07-23,0.05494824391888211,0.05494824391888211,Up
2021-07-24,0.09254555520377429,0.09254555520377429,Up
2021-07-25,0.12855373686093147,0.12855373686093147,Up
2021-07-26,0.1251276141519306,0.1251276141519306,Up
2021-07-27,0.06492750864851467,0.06097331937786971,Up
2021-07-28,0.07177428191174084,0.06153214802594518,Up
2021-07-29,0.005736507444475455,0.005709489545117144,Up
2021-07-30,0.028813668618836566,0.028813668618836566,Up
2021-07-31,0.055758345549479914,0.055758345549479914,Up
2021-08-01,0.11001960036879382,0.11001960036879382,Up
2021-08-02,0.14801093468410512,0.1129674642416305,Up
2021-08-03,0.11383090153009832,-0.025259393625429956,Down
2021-08-04,0.1590158093289402,-0.0382196453895132,Up
2021-08-05,0.11939659659547287,0.0406340046397409,Up
2021-08-06,0.11423593930297113,0.11423593930297113,Up
2021-08-07,0.010774452306974401,0.010774452306974401,Up
2021-08-08,0.19593148172272165,0.19593148172272165,Up
2021-08-09,0.1345846863861337,0.1345846863861337,Up
2021-08-10,0.12009548114397878,0.12009548114397878,Up
2021-08-11,0.06309211849033505,0.06309211849033505,Up
2021-08-12,0.023699164398560187,0.0017962767716917624,Up
2021-08-13,-0.0734912489883435,-0.0734912489883435,Up
2021-08-14,-0.012498191668775761,-0.012498191668775761,Up
2021-08-15,0.003102620605699985,0.003102620605699985,Up
2021-08-16,0.037542511653006434,0.034713002553237365,Up
2021-08-17,0.12890968445155762,0.08175232415298066,Down
2021-08-18,0.16248603112465662,-0.14076964633294928,Down
2021-08-19,0.004504943040171321,-0.009102145042768722,Down
2021-08-20,0.022536103918850425,-0.03240692251931378,Down
2021-08-21,-0.05666642762187923,-0.01672249292668744,Down
2021-08-22,-0.01770413088401305,-0.01770413088401305,Up
2021-08-23,-0.05277179881389417,-0.05277179881389417,Up
2021-08-24,0.03636683799009698,0.02837183023648657,Down
2021-08-25,-0.04806934522026279,0.009479575477031944,Down
2021-08-26,0.06052237267193439,-0.03465702749443147,Down
2021-08-27,0.04921777575922584,-0.029037494507917625,Down
2021-08-28,0.05338418649534149,-0.06061689763958749,Down
2021-08-29,0.08039627173408506,0.030740269287112827,Down
2021-08-30,0.14257852706804777,-0.10243624862782058,Down
2021-08-31,0.20621874037724872,0.10977081705480644,Up
2021-09-01,0.1436167974661817,0.04311366241690886,Up
2021-09-02,-0.040253249911157404,-0.10545415565773689,Up
2021-09-03,-0.07962989868901374,-0.1040617345745057,Up
2021-09-04,-0.09100560150479907,-0.09100560150479907,Up
2021-09-05,-0.18169920008432533,-0.18169920008432533,Up
2021-09-06,-0.1536539175377412,-0.10944509124375053,Down
2021-09-07,0.0005126594961335905,-0.009302886392187171,Down
2021-09-08,0.014558262047567822,0.03125326468224438,Down
2021-09-09,0.044298573502209566,0.0058751358987853995,Down
2021-09-10,0.11270650665438081,-0.1251598067789138,Down
2021-09-11,0.06395573383549208,-0.0720501034941424,Down
2021-09-12,0.002470612959587509,0.0019762408686552165,Down
2021-09-13,0.031067471873541027,-0.01545886483753713,Up
2021-09-14,-0.04695579529207986,-0.016657855178717467,Up
2021-09-15,-0.19964753211103492,-0.14765270640297395,Up
2021-09-16,-0.24961923732942717,0.054337214887746656,Up
2021-09-17,-0.10943847796796877,-0.007086478774269944,Up
2021-09-18,-0.07348824542103914,-0.013059111582820934,Up
2021-09-19,-0.11980240416519172,0.0671246018732181,Down
2021-09-20,-0.0005628908290068546,0.0005628908290068546,Down
2021-09-21,0.06323931743537115,-0.06323931743537115,Down
2021-09-22,-0.08694927028057509,0.08694927028057509,Down
2021-09-23,-0.15592079413394297,0.15592079413394297,Down
2021-09-24,-0.0722455203706196,0.05608456107494158,Down
2021-09-25,-0.014679671954159607,-0.015622744282059984,Down
2021-09-26,0.06916715788842977,0.035086982718707145,Up
2021-09-27,0.13243394611962475,-0.11287050609806326,Down
2021-09-28,0.21951468741446245,-0.21951468741446245,Down
2021-09-29,0.17839936917929744,-0.17839936917929744,Down
2021-09-30,0.15991618283691422,-0.06256262068768409,Up
2021-10-01,0.06436127684289948,0.05503359623062143,Up
2021-10-02,0.05626051444460587,0.05626051444460587,Up
2021-10-03,0.029345972828245196,0.029345972828245196,Up
2021-10-04,0.06820200125504224,0.06820200125504224,Up
2021-10-05,-0.022463331843243943,-0.022463331843243943,Up
2021-10-06,-0.02234362099320436,-0.01982461999847977,Up
2021-10-07,-0.047316398601945496,-0.01711923866451617,Down
2021-10-08,-0.007456327613325045,0.012574732357291153,Down
2021-10-09,-0.016283992247347584,-0.007171507821015224,Up
2021-10-10,0.05444066740443522,-0.005679482273750989,Down
2021-10-11,0.05546063954824048,-0.018907624754591956,Down
2021-10-12,0.06120766081408335,-0.031672946693165865,Down
2021-10-13,0.004504164417505057,0.023477765752512314,Down
2021-10-14,-0.0012473333510620496,0.03369795184842345,Down
2021-10-15,0.04589887529960495,0.042635671248181496,Up
2021-10-16,-0.0022045440583863245,0.00859141801044435,Up
2021-10-17,0.005232894551442042,-0.004137096432328757,Up
2021-10-18,0.03253970839748178,0.026646154609747345,Up
2021-10-19,0.0328700917235785,0.026556960410447233,Up
2021-10-20,-0.010352350864756875,0.0015747349509811497,Up
2021-10-21,0.01610735636336938,-0.0014497363986652571,Down
2021-10-22,-0.08116388308687157,-0.07265457494572122,Up
2021-10-23,-0.0137164315712648,-0.0137164315712648,Up
2021-10-24,-0.029671043074770375,0.020280559250812374,Down
2021-10-25,-0.048551224384648685,0.048551224384648685,Down
2021-10-26,-0.006444924768719626,-0.007629766386355225,Down
2021-10-27,0.1035401702207047,-0.1035401702207047,Down
2021-10-28,0.06246042537711297,-0.06246042537711297,Down
2021-10-29,0.045234696958256146,-0.045234696958256146,Down
2021-10-30,0.036254813935444226,-0.014404824115713276,Up
2021-10-31,0.01566035368122845,-0.02282696399320595,Down
2021-11-01,-0.007377756008950259,-0.007377756008950259,Up
2021-11-02,0.0030547348390004,0.0030547348390004,Up
2021-11-03,0.04792017532369605,0.04792017532369605,Up
2021-11-04,0.2037139550098134,0.2037139550098134,Up
2021-11-05,0.12075631893195705,0.0868382653516075,Up
2021-11-06,0.14833243754449013,-0.04827802317909773,Up
2021-11-07,0.1163411017506456,-0.041475622192205464,Up
2021-11-08,0.0626035357493519,0.0626035357493519,Up
2021-11-09,-0.057734682519290606,-0.057734682519290606,Up
2021-11-10,-0.01865096224116235,-0.01865096224116235,Up
2021-11-11,-0.1051249571791623,-0.1051249571791623,Up
2021-11-12,-0.1008679162696232,-0.1008679162696232,Up
2021-11-13,-0.1671956276084032,-0.0200534180960159,Up
2021-11-14,-0.1473285386843749,0.1473285386843749,Down
2021-11-15,-0.11429016246305734,-0.007277463565903856,Up
2021-11-16,-0.046344794807997594,0.046344794807997594,Down
2021-11-17,-0.07396627869297467,0.07396627869297467,Down
2021-11-18,0.03778324319377128,-0.03778324319377128,Down
2021-11-19,0.009412078138022747,-0.009412078138022747,Down
2021-11-20,0.0367140758734627,-0.0367140758734627,Down
2021-11-21,-0.050692012982190594,0.050692012982190594,Down
2021-11-22,0.034848618977613835,-0.034848618977613835,Down
2021-11-23,-0.007860651088341998,-0.0386014440877937,Up
2021-11-24,-0.002866506705415335,-0.009478342604415135,Up
2021-11-25,-0.054455885773201575,0.0017431927436013257,Up
2021-11-26,0.03583590067290107,-0.03583590067290107,Down
2021-11-27,-0.00986181622288975,-0.03916814370755652,Up
2021-11-28,-0.07592700810570072,-0.017552752352249776,Down
2021-11-29,-0.19369324848269287,-0.01419168977224079,Down
2021-11-30,-0.22307422582200095,0.22307422582200095,Down
2021-12-01,-0.20286036116881134,-0.11618123560924769,Up
2021-12-02,-0.20480744844531062,0.20480744844531062,Down
2021-12-03,-0.10905911973297704,0.08488621967166501,Down
2021-12-04,-0.07008984016325101,0.07008984016325101,Down
2021-12-05,-0.05594091052619647,0.05594091052619647,Down
2021-12-06,-0.029771354329153822,0.029771354329153822,Down
2021-12-07,-0.0001684514549970595,0.0001684514549970595,Down
2021-12-08,-0.14124576710480866,0.14124576710480866,Down
2021-12-09,-0.019754397142604158,0.0312537337193401,Down
2021-12-10,0.022010458042159568,-0.0007976969518712017,Down
2021-12-11,-0.06445663458991364,0.03783282977619789,Down
2021-12-12,-0.11076496909836445,0.0014878563533402445,Down
2021-12-13,0.018272246283291278,-0.018272246283291278,Down
2021-12-14,0.014577515169201067,-0.014577515169201067,Down
2021-12-15,-0.03985793727745458,-0.004693102112619419,Up
2021-12-16,0.015988407384018667,-0.015988407384018667,Down
2021-12-17,0.05590337264421702,-0.05590337264421702,Down
2021-12-18,0.06252964268460452,0.031990223597467636,Up
2021-12-19,0.03742142709698983,-0.0054901111461344325,Down
2021-12-20,0.0803345631981197,-0.0803345631981197,Down
2021-12-21,0.0692580179772359,0.05659106211066363,Down
2021-12-22,0.06497420710879327,0.03992509119523728,Up
2021-12-23,-0.07846975427282427,-0.07846975427282427,Up
2021-12-24,-0.0871049664294235,-0.0871049664294235,Up
2021-12-25,-0.0744852830368463,-0.0744852830368463,Up
2021-12-26,-0.09833792626002809,-0.09833792626002809,Up
2021-12-27,-0.06236871708898456,-0.06236871708898456,Up
2021-12-28,0.040626727828948835,-0.040626727828948835,Down
2021-12-29,0.02604754968868675,-0.02604754968868675,Down
2021-12-30,-0.0410656270305392,0.0410656270305392,Down
2021-12-31,-0.0673221357367199,0.0673221357367199,Down
2022-01-01,-0.0873902633679171,0.0873902633679171,Down
2022-01-02,-0.0879393701816281,-0.0879393701816281,Up
2022-01-03,-0.0456326801727001,-0.0456326801727001,Up
2022-01-04,-0.0223607534896328,0.0223607534896328,Down
2022-01-05,0.0339677891654466,-0.0339677891654466,Down
2022-01-06,0.0308992858183938,-0.0308992858183938,Down
2022-01-07,0.0350286532951289,-0.0350286532951289,Down
2022-01-08,0.01900901230075715,-0.01900901230075715,Down
2022-01-09,-0.0119905738841141,0.0119905738841141,Down
2022-01-10,0.0220900594732371,0.0220900594732371,Up
2022-01-11,0.0004241481690938,0.0004241481690938,Up
2022-01-12,-0.03701039211672215,-0.03701039211672215,Up
2022-01-13,0.004195909974008599,-0.011129925688439702,Down
2022-01-14,-0.0883719961490061,-0.010364279558336098,Up
2022-01-15,-0.15291123216835573,-0.15291123216835573,Up
2022-01-16,-0.2643595784428289,-0.2643595784428289,Up
2022-01-17,-0.2860855765153912,0.2860855765153912,Down
2022-01-18,-0.22915154275815722,-0.06133541047243313,Up
2022-01-19,-0.2175267394391911,0.2175267394391911,Down
2022-01-20,-0.22669781916333842,0.22669781916333842,Down
2022-01-21,-0.08901491346273334,0.08901491346273334,Down
2022-01-22,0.01715799823485317,-0.01715799823485317,Down
2022-01-23,-0.015337103282169463,0.015337103282169463,Down
2022-01-24,0.05425137522627207,-0.05425137522627207,Down
2022-01-25,0.06563765129643681,-0.06563765129643681,Down
2022-01-26,0.048791289844413714,-0.048791289844413714,Down
2022-01-27,0.09003525568668942,-0.03245110428317518,Down
2022-01-28,0.0015772262149252592,-0.02179086631352838,Down
2022-01-29,0.007195634715024225,0.007195634715024225,Up
2022-01-30,0.13534934089669834,0.13534934089669834,Up
2022-01-31,0.115631060602093,0.115631060602093,Up
2022-02-01,0.11432490562447258,0.11432490562447258,Up
2022-02-02,0.2275746666357767,-0.028111218233110274,Down
2022-02-03,0.20698025775066378,0.11019923276125257,Up
2022-02-04,0.1339472877113325,0.10676282169191506,Down
2022-02-05,0.06470251323813254,0.06470251323813254,Up
2022-02-06,-0.073382590325418,-0.073382590325418,Up
2022-02-07,-0.11802093189118218,-0.11802093189118218,Up
2022-02-08,-0.12974185544203845,-0.12974185544203845,Up
2022-02-09,-0.1266351373536542,-0.1266351373536542,Up
2022-02-10,-0.019408084548149084,-0.007169939044779218,Up
2022-02-11,0.061443750443736865,-0.061443750443736865,Down
2022-02-12,-0.027657695014345444,0.027657695014345444,Down
2022-02-13,-0.027919156628986096,0.027919156628986096,Down
2022-02-14,-0.03802186874560093,0.03802186874560093,Down
2022-02-15,-0.14967358444085413,0.11795524331009528,Down
2022-02-16,-0.2173414971381412,-0.17987379687974325,Up
2022-02-17,-0.09806896748171516,0.0432904607114309,Down
2022-02-18,-0.11351735828259346,0.06627794924521359,Down
2022-02-19,-0.11418092805558451,0.04891052288877782,Down
2022-02-20,-0.021705151176348563,0.021705151176348563,Down
2022-02-21,0.0649498576330121,-0.0649498576330121,Down
2022-02-22,-0.020234739705243424,0.020234739705243424,Down
2022-02-23,0.13524575395540653,-0.13524575395540653,Down
2022-02-24,0.12275654423601662,-0.12275654423601662,Down
2022-02-25,0.05513618591394229,-0.037551820903926884,Up
2022-02-26,0.02827394038531524,0.022572563448998575,Up
2022-02-27,-0.006138936780329306,-0.006308869347061152,Down
2022-02-28,-0.09206589558118321,-0.09206589558118321,Up
2022-03-01,-0.133623402179915,-0.133623402179915,Up
2022-03-02,-0.137970119005543,-0.09080623339899314,Down
2022-03-03,-0.06516736506562118,-0.014884552865203213,Down
2022-03-04,0.0558810784230179,-0.023856063436198467,Down
2022-03-05,0.0021655476310494534,-0.0021655476310494534,Down
2022-03-06,0.04418675898741081,-0.04418675898741081,Down
2022-03-07,0.057908212481073626,-0.04167649467206875,Down
2022-03-08,-0.021386108682066685,0.03998234966012308,Down
2022-03-09,-0.05307893706048745,-0.032425055438573186,Up
2022-03-10,-0.02544358291794951,-0.009247485210871775,Down
2022-03-11,0.057548349977564695,-0.024096781387788785,Down
2022-03-12,0.04781805219837951,0.02815947752275905,Up
2022-03-13,0.13322045601271412,-0.10193238915245408,Down
2022-03-14,0.15408067789633775,-0.11184869408010639,Down
2022-03-15,0.15120415403424084,-0.07330047412702807,Up
2022-03-16,0.11375935897950246,0.09062635589510205,Up
2022-03-17,0.18429285270129603,0.04658592893975483,Up
2022-03-18,0.14046493300591575,0.1099238995712653,Up
2022-03-19,0.10915781030544051,0.10915781030544051,Up
2022-03-20,0.09939005105055246,0.09939005105055246,Up
2022-03-21,0.0843566369655327,0.0734020203771133,Up
2022-03-22,0.09376711560377804,0.08483133978870878,Down
2022-03-23,0.07269400459849795,0.06617519057691901,Down
2022-03-24,0.09579687682282727,0.09022725656966271,Up
2022-03-25,0.14303866969288326,0.11706806788680589,Up
2022-03-26,0.06860455250740234,0.06419371444817108,Up
2022-03-27,0.061974797690107525,0.06695991573536605,Up
2022-03-28,0.06593026165902816,0.03962333562258646,Up
2022-03-29,0.051451170409712955,0.051451170409712955,Up
2022-03-30,0.0010562558102202924,0.008131504591630203,Up
