date,symbol,signal,old_weight,new_weight,weight_change,kurtosis
2020-02-19,XRP/USD,LONG,0.0,0.5,0.5,-0.018562096681551843
2020-02-29,ZRX/USD,SHORT,0.0,-0.5,-0.5,-1.0592179811181048
2020-02-29,ALGO/USD,LONG,0.0,0.17803584318861781,0.17803584318861781,2.032834399071157
2020-02-29,XRP/USD,LONG,0.5,0.3219641568113822,-0.17803584318861781,-0.5000009389488245
2020-03-10,ALGO/USD,LONG,0.17803584318861781,0.1831597924585734,0.005123949269955574,0.9150241496363094
2020-03-10,XRP/USD,LONG,0.3219641568113822,0.31684020754142656,-0.00512394926995563,0.10096350597336157
2020-03-20,XTZ/USD,LONG,0.0,0.238689943458362,0.238689943458362,8.584609487149848
2020-03-20,ALGO/USD,CLOSE,0.1831597924585734,0.0,-0.1831597924585734,8.323261221991462
2020-03-20,LINK/USD,LONG,0.0,0.261310056541638,0.261310056541638,9.952978352131087
2020-03-20,XRP/USD,CLOSE,0.31684020754142656,0.0,-0.31684020754142656,7.660461118744154
2020-03-30,XTZ/USD,CLOSE,0.238689943458362,0.0,-0.238689943458362,7.8961827941286895
2020-03-30,ALGO/USD,LONG,0.0,0.24170799260729922,0.24170799260729922,12.896184901465464
2020-03-30,LINK/USD,LONG,0.261310056541638,0.25829200739270075,-0.003018049148937274,9.479921602872484
2020-04-09,ALGO/USD,LONG,0.24170799260729922,0.24747728917012432,0.005769296562825099,15.342113678144361
2020-04-09,LINK/USD,LONG,0.25829200739270075,0.2525227108298757,-0.005769296562825044,9.307276558512743
2020-04-19,ZRX/USD,CLOSE,-0.5,0.0,0.5,
2020-04-19,ALGO/USD,CLOSE,0.24747728917012432,0.0,-0.24747728917012432,
2020-04-19,LINK/USD,CLOSE,0.2525227108298757,0.0,-0.2525227108298757,-0.08868189994571596
2020-04-19,XLM/USD,LONG,0.0,0.5,0.5,0.31395159491398994
2020-05-09,ZRX/USD,LONG,0.0,0.5,0.5,5.550966817672137
2020-05-09,XLM/USD,CLOSE,0.5,0.0,-0.5,-0.09917968657397802
2020-06-08,ZRX/USD,CLOSE,0.5,0.0,-0.5,0.7669090126745077
2020-06-08,XRP/USD,LONG,0.0,0.5,0.5,1.872568159038237
2020-08-07,ZRX/USD,SHORT,0.0,-0.5,-0.5,-0.8922733163235277
2020-08-07,ALGO/USD,LONG,0.0,0.167193656896887,0.167193656896887,0.8098462797362105
2020-08-07,XRP/USD,LONG,0.5,0.332806343103113,-0.16719365689688698,1.1738992175515444
2020-08-17,XTZ/USD,SHORT,0.0,-0.5,-0.5,-0.7333167631999356
2020-08-17,ZRX/USD,LONG,-0.5,0.2734636950393054,0.7734636950393055,1.7134630246550246
2020-08-17,ALGO/USD,CLOSE,0.167193656896887,0.0,-0.167193656896887,0.3914873586555636
2020-08-17,LINK/USD,LONG,0.0,0.22653630496069463,0.22653630496069463,1.168771854629659
2020-08-17,XRP/USD,CLOSE,0.332806343103113,0.0,-0.332806343103113,0.5365539771003083
2020-08-27,ZRX/USD,CLOSE,0.2734636950393054,0.0,-0.2734636950393054,-0.04079780911255426
2020-08-27,LINK/USD,LONG,0.22653630496069463,0.15384317611740406,-0.07269312884329057,0.5223178914681599
2020-08-27,XRP/USD,LONG,0.0,0.3461568238825959,0.3461568238825959,0.5131550210881524
2020-09-06,XTZ/USD,CLOSE,-0.5,0.0,0.5,-0.08983024256433891
2020-09-06,ZRX/USD,SHORT,0.0,-0.5,-0.5,-0.26268682894570583
2020-09-06,ALGO/USD,LONG,0.0,0.15481083431605258,0.15481083431605258,0.5818644264147803
2020-09-06,LINK/USD,CLOSE,0.15384317611740406,0.0,-0.15384317611740406,-0.005123694103224885
2020-09-06,XRP/USD,CLOSE,0.3461568238825959,0.0,-0.3461568238825959,0.3631804190438195
2020-09-06,XLM/USD,LONG,0.0,0.3451891656839475,0.3451891656839475,1.561404798768116
2020-09-16,ZRX/USD,CLOSE,-0.5,0.0,0.5,0.3168252302775634
2020-09-16,ALGO/USD,CLOSE,0.15481083431605258,0.0,-0.15481083431605258,1.4645191515907001
2020-09-16,XLM/USD,LONG,0.3451891656839475,0.5,0.15481083431605253,1.828826805027881
2020-10-06,XLM/USD,CLOSE,0.5,0.0,-0.5,0.9557455880961832
2020-10-06,XRP/USD,LONG,0.0,0.5,0.5,0.997979950747705
2020-10-16,XRP/USD,CLOSE,0.5,0.0,-0.5,1.2048164566160997
2020-10-16,XLM/USD,LONG,0.0,0.5,0.5,1.446658128153417
2020-10-26,XLM/USD,CLOSE,0.5,0.0,-0.5,0.16983721364371274
2020-10-26,XRP/USD,LONG,0.0,0.5,0.5,2.4787941503842177
2020-11-05,XRP/USD,CLOSE,0.5,0.0,-0.5,-0.5675483494985953
2020-11-05,XLM/USD,LONG,0.0,0.5,0.5,-0.10179916622079022
2020-12-15,XLM/USD,CLOSE,0.5,0.0,-0.5,1.8970391711089079
2020-12-15,XRP/USD,LONG,0.0,0.5,0.5,2.076258143789957
2021-01-04,OXT/USD,LONG,0.0,0.37696603774328374,0.37696603774328374,2.0775378214918288
2021-01-04,ZRX/USD,SHORT,0.0,-0.5,-0.5,0.27909578314510153
2021-01-04,XRP/USD,LONG,0.5,0.12303396225671626,-0.37696603774328374,6.637210239739902
2021-01-14,ZRX/USD,CLOSE,-0.5,0.0,0.5,1.2274482607312143
2021-01-14,LINK/USD,SHORT,0.0,-0.5,-0.5,-0.6520796410240179
2021-01-14,XRP/USD,LONG,0.12303396225671626,0.2517896624623357,0.12875570020561944,5.2318808198292075
2021-01-14,OXT/USD,CLOSE,0.37696603774328374,0.0,-0.37696603774328374,1.1186485969884812
2021-01-14,XLM/USD,LONG,0.0,0.24821033753766433,0.24821033753766433,6.933171943071397
2021-01-24,XTZ/USD,LONG,0.0,0.32118009161553607,0.32118009161553607,1.183102089881145
2021-01-24,XRP/USD,CLOSE,0.2517896624623357,0.0,-0.2517896624623357,
2021-01-24,XLM/USD,LONG,0.24821033753766433,0.1788199083844639,-0.06939042915320043,10.94107534618174
2021-02-03,XTZ/USD,LONG,0.32118009161553607,0.32451108378440147,0.0033309921688653987,1.1043817371976292
2021-02-03,XLM/USD,LONG,0.1788199083844639,0.17548891621559853,-0.003330992168865371,9.326509676225164
2021-02-13,XTZ/USD,CLOSE,0.32451108378440147,0.0,-0.32451108378440147,0.7008484963698685
2021-02-13,ZRX/USD,LONG,0.0,0.21261175898017431,0.21261175898017431,3.56419249264793
2021-02-13,OXT/USD,LONG,0.0,0.2873882410198257,0.2873882410198257,1.2897044728486167
2021-02-13,XLM/USD,CLOSE,0.17548891621559853,0.0,-0.17548891621559853,0.8435372335065185
2021-02-23,GRT/USD,LONG,0.0,0.2354669546528318,0.2354669546528318,3.163740533174681
2021-02-23,ZRX/USD,LONG,0.21261175898017431,0.26453304534716815,0.051921286366993835,4.2208045973260235
2021-02-23,LINK/USD,CLOSE,-0.5,0.0,0.5,
2021-02-23,OXT/USD,CLOSE,0.2873882410198257,0.0,-0.2873882410198257,0.7564342774297796
2021-02-23,BNT/USD,SHORT,0.0,-0.5,-0.5,-0.12987985761948684
2021-03-05,GRT/USD,LONG,0.2354669546528318,0.2437395464782193,0.008272591825387504,4.197536592290502
2021-03-05,ZRX/USD,LONG,0.26453304534716815,0.2562604535217807,-0.008272591825387476,4.256173617092379
2021-03-15,GRT/USD,CLOSE,0.2437395464782193,0.0,-0.2437395464782193,0.47649020020784016
2021-03-15,ZRX/USD,CLOSE,0.2562604535217807,0.0,-0.2562604535217807,0.05413818880494459
2021-03-15,ALGO/USD,SHORT,0.0,-0.5,-0.5,-0.66763821638038
2021-03-15,OXT/USD,LONG,0.0,0.22671867981761654,0.22671867981761654,0.7773765590791939
2021-03-15,BNT/USD,CLOSE,-0.5,0.0,0.5,0.11611490328616325
2021-03-15,XLM/USD,LONG,0.0,0.27328132018238344,0.27328132018238344,1.192493187678859
2021-03-25,GRT/USD,LONG,0.0,0.24720252341534202,0.24720252341534202,1.671383829200562
2021-03-25,OXT/USD,LONG,0.22671867981761654,0.25279747658465795,0.026078796767041418,-0.18067984551647864
2021-03-25,XLM/USD,CLOSE,0.27328132018238344,0.0,-0.27328132018238344,-0.48381505644033806
2021-04-04,GRT/USD,LONG,0.24720252341534202,0.2677116633247937,0.020509139909451662,1.7549028048930388
2021-04-04,OXT/USD,LONG,0.25279747658465795,0.23228833667520635,-0.020509139909451607,0.8499396893442022
2021-04-14,GRT/USD,LONG,0.2677116633247937,0.24330037054913564,-0.02441129277565804,1.5876020206272097
2021-04-14,OXT/USD,CLOSE,0.23228833667520635,0.0,-0.23228833667520635,1.444453250047589
2021-04-14,XLM/USD,LONG,0.0,0.25669962945086433,0.25669962945086433,2.458456814138441
2021-04-24,GRT/USD,CLOSE,0.24330037054913564,0.0,-0.24330037054913564,0.7215226386389992
2021-04-24,ANKR/USD,LONG,0.0,0.3109721858034515,0.3109721858034515,4.551586022906032
2021-04-24,STORJ/USD,LONG,0.0,0.18902781419654857,0.18902781419654857,11.68653193363242
2021-04-24,ALGO/USD,CLOSE,-0.5,0.0,0.5,-0.34343279552612715
2021-04-24,EOS/USD,SHORT,0.0,-0.5,-0.5,-1.0262196679580686
2021-04-24,XLM/USD,CLOSE,0.25669962945086433,0.0,-0.25669962945086433,1.343030014176139
2021-05-04,ANKR/USD,SHORT,0.3109721858034515,-0.5,-0.8109721858034515,-0.8598166796928997
2021-05-04,STORJ/USD,LONG,0.18902781419654857,0.2378635820948108,0.04883576789826222,0.6918673846653642
2021-05-04,EOS/USD,CLOSE,-0.5,0.0,0.5,-0.5575009642062208
2021-05-04,XLM/USD,LONG,0.0,0.26213641790518927,0.26213641790518927,0.6833687273887228
2021-05-14,STORJ/USD,CLOSE,0.2378635820948108,0.0,-0.2378635820948108,-0.3279472409657065
2021-05-14,EOS/USD,LONG,0.0,0.1796172941540923,0.1796172941540923,2.351876373507798
2021-05-14,XLM/USD,LONG,0.26213641790518927,0.32038270584590767,0.0582462879407184,0.662026773932546
2021-05-24,GRT/USD,LONG,0.0,0.1778311886093541,0.1778311886093541,5.127944964688073
2021-05-24,ZRX/USD,LONG,0.0,0.17009034420251307,0.17009034420251307,3.3490902732748538
2021-05-24,ADA/USD,SHORT,0.0,-0.26572750094330533,-0.26572750094330533,0.5236370410199491
2021-05-24,ANKR/USD,CLOSE,-0.5,0.0,0.5,2.0011661596056376
2021-05-24,EOS/USD,CLOSE,0.1796172941540923,0.0,-0.1796172941540923,1.181809372735458
2021-05-24,CRV/USD,LONG,0.0,0.15207846718813284,0.15207846718813284,5.13605070181824
2021-05-24,MANA/USD,SHORT,0.0,-0.23427249905669467,-0.23427249905669467,0.9179535691817509
2021-05-24,XLM/USD,CLOSE,0.32038270584590767,0.0,-0.32038270584590767,1.6605609660092089
2021-06-03,GRT/USD,LONG,0.1778311886093541,0.1256455453796819,-0.0521856432296722,3.5259464033617967
2021-06-03,ZRX/USD,LONG,0.17009034420251307,0.13015543738360857,-0.03993490681890449,3.477142593397171
2021-06-03,EOS/USD,SHORT,0.0,-0.12424658087715956,-0.12424658087715956,1.0945621906201213
2021-06-03,ADA/USD,SHORT,-0.26572750094330533,-0.19958358387166567,0.06614391707163966,0.012512270619084997
2021-06-03,MANA/USD,SHORT,-0.23427249905669467,-0.17616983525117474,0.05810266380551993,0.7083779010577369
2021-06-03,STORJ/USD,LONG,0.0,0.13192979867070187,0.13192979867070187,2.8518713996974423
2021-06-03,CRV/USD,LONG,0.15207846718813284,0.11226921856600768,-0.03980924862212516,4.781696739931348
2021-06-13,GRT/USD,CLOSE,0.1256455453796819,0.0,-0.1256455453796819,2.7595445379857324
2021-06-13,ZRX/USD,CLOSE,0.13015543738360857,0.0,-0.13015543738360857,3.964347663654628
2021-06-13,EOS/USD,LONG,-0.12424658087715956,0.002178049171109663,0.12642463004826923,4.193948149104276
2021-06-13,ADA/USD,SHORT,-0.19958358387166567,-0.18325321553779805,0.016330368333867612,0.687229930849838
2021-06-13,USDT/USD,LONG,0.0,0.49358832685446846,0.49358832685446846,4.4080377039294225
2021-06-13,MANA/USD,SHORT,-0.17616983525117474,-0.14968376610799056,0.026486069143184188,1.428915395147973
2021-06-13,XTZ/USD,LONG,0.0,0.002367904199202898,0.002367904199202898,4.1675792529906275
2021-06-13,STORJ/USD,CLOSE,0.13192979867070187,0.0,-0.13192979867070187,4.098613121342872
2021-06-13,OXT/USD,SHORT,0.0,-0.16706301835421142,-0.16706301835421142,1.2085829607116878
2021-06-13,CRV/USD,LONG,0.11226921856600768,0.0018657197752190294,-0.11040349879078865,4.2179561201334215
2021-06-23,GRT/USD,SHORT,0.0,-0.0015759221007994027,-0.0015759221007994027,0.21350276098931742
2021-06-23,EOS/USD,CLOSE,0.002178049171109663,0.0,-0.002178049171109663,1.7321193005942845
2021-06-23,MANA/USD,LONG,-0.14968376610799056,0.14525737360640995,0.2949411397144005,3.058177614047719
2021-06-23,USDT/USD,SHORT,0.49358832685446846,-0.49842407789920057,-0.992012404753669,-0.1759491840016847
2021-06-23,ADA/USD,CLOSE,-0.18325321553779805,0.0,0.18325321553779805,0.6544852163433603
2021-06-23,XLM/USD,LONG,0.0,0.21122373675194214,0.21122373675194214,2.4367476114600617
2021-06-23,XTZ/USD,CLOSE,0.002367904199202898,0.0,-0.002367904199202898,
2021-06-23,ANKR/USD,LONG,0.0,0.1435188896416479,0.1435188896416479,5.4015889629324505
2021-06-23,OXT/USD,CLOSE,-0.16706301835421142,0.0,0.16706301835421142,0.4472655109279069
2021-06-23,CRV/USD,CLOSE,0.0018657197752190294,0.0,-0.0018657197752190294,0.9028376772232205
2021-07-03,GRT/USD,SHORT,-0.0015759221007994027,-0.5,-0.4984240778992006,0.28003286499376756
2021-07-03,MANA/USD,CLOSE,0.14525737360640995,0.0,-0.14525737360640995,4.325226085983222
2021-07-03,USDT/USD,CLOSE,-0.49842407789920057,0.0,0.49842407789920057,0.5366756470494276
2021-07-03,XLM/USD,CLOSE,0.21122373675194214,0.0,-0.21122373675194214,2.1170115066637196
2021-07-03,ANKR/USD,LONG,0.1435188896416479,0.26304179398429284,0.11952290434264493,5.585361698341689
2021-07-03,DOGE/USD,LONG,0.0,0.23695820601570713,0.23695820601570713,9.145408537862364
