date,symbol,old_weight,new_weight,weight_change,autocorr_lag1_30d,position_type
2021-05-14,EOS/USD,0.05936632470560867,-0.05563827368516068,-0.11500459839076935,-0.27411008635125955,short
2021-05-14,OGN/USD,0.0,-0.08711298636212428,-0.08711298636212428,-0.2177693828646251,short
2021-05-14,SUSHI/USD,0.0,0.07713446341530815,0.07713446341530815,0.050911830338295154,long
2021-05-14,ZRX/USD,0.0,0.08358691458024417,0.08358691458024417,0.01340244309090713,long
2021-05-14,STORJ/USD,-0.06798955508409739,-0.08205735533885235,-0.014067800254754959,-0.3114642809518638,short
2021-05-14,ETC/USD,0.044835278637858786,0.04549088720641126,0.000655608568552471,0.37927858704163564,long
2021-05-14,ALGO/USD,-0.0896205630673076,0.0,0.0896205630673076,-0.17165225399271167,close
2021-05-14,BTC/USD,-0.15830705787769025,0.0,0.15830705787769025,-0.16988276256040177,close
2021-05-14,DASH/USD,0.08576694952087077,0.0,-0.08576694952087077,-0.030157392006965413,close
2021-05-14,GRT/USD,0.0943783438956128,0.10408544674585994,0.009707102850247146,0.04610612874223132,long
2021-05-14,LINK/USD,0.0,-0.11573878856451814,-0.11573878856451814,-0.22443587416483904,short
2021-05-14,NKN/USD,0.0,-0.0918364233501278,-0.0918364233501278,-0.21176444829081398,short
2021-05-14,OXT/USD,0.10837409616243726,0.11465413132232587,0.006280035159888606,0.08962496673707067,long
2021-05-14,ADA/USD,0.10727900707761172,0.0,-0.10727900707761172,-0.20702986468001758,close
2021-05-14,CRV/USD,0.0,0.07504815672985059,0.07504815672985059,0.12122982699444296,long
2021-05-14,ETH/USD,-0.12650703319704792,0.0,0.12650703319704792,-0.18388161998544397,close
2021-05-14,BCH/USD,-0.05757579077385681,-0.06761617269921678,-0.010040381925359977,-0.2284001904104213,short
2021-05-21,EOS/USD,-0.05563827368516068,0.0,0.05563827368516068,-0.33055195251210395,close
2021-05-21,OGN/USD,-0.08711298636212428,0.0,0.08711298636212428,-0.36488639531518113,close
2021-05-21,BAT/USD,0.0,-0.08977085881065046,-0.08977085881065046,-0.4946564077499435,short
2021-05-21,SUSHI/USD,0.07713446341530815,-0.07129105892221069,-0.14842552233751882,-0.4785578754137147,short
2021-05-21,ZRX/USD,0.08358691458024417,0.0,-0.08358691458024417,-0.36294677241357853,close
2021-05-21,STORJ/USD,-0.08205735533885235,0.0,0.08205735533885235,-0.45339633136089097,close
2021-05-21,FIL/USD,0.0,-0.08646081668831433,-0.08646081668831433,-0.5207173904931581,short
2021-05-21,ETC/USD,0.04549088720641126,0.06531638544151941,0.019825498235108152,0.08703219100556078,long
2021-05-21,ANKR/USD,0.0,-0.09691402806432278,-0.09691402806432278,-0.5253064937626774,short
2021-05-21,GRT/USD,0.10408544674585994,0.0,-0.10408544674585994,-0.34715924426204986,close
2021-05-21,LINK/USD,-0.11573878856451814,-0.0799781170357509,0.03576067152876723,-0.48531883241098345,short
2021-05-21,NKN/USD,-0.0918364233501278,-0.07558512047875082,0.01625130287137698,-0.4704221407899604,short
2021-05-21,LTC/USD,0.0,0.0955098671256448,0.0955098671256448,-0.30985680005686644,long
2021-05-21,OXT/USD,0.11465413132232587,0.0,-0.11465413132232587,-0.3474077721756746,close
2021-05-21,CRV/USD,0.07504815672985059,0.0786236461763518,0.003575489446501212,-0.3237261033993181,long
2021-05-21,XLM/USD,0.0,0.1011970923818065,0.1011970923818065,-0.26244906222497394,long
2021-05-21,1INCH/USD,0.0,0.08468255048321724,0.08468255048321724,-0.29692332665709326,long
2021-05-21,BCH/USD,-0.06761617269921678,0.07467045839146026,0.14228663109067705,-0.3254279315169044,long
2021-05-28,MANA/USD,0.0,-0.06545064959869293,-0.06545064959869293,-0.44666435871744314,short
2021-05-28,ZEC/USD,0.0,-0.05876885982035972,-0.05876885982035972,-0.40936903840443534,short
2021-05-28,OGN/USD,0.0,0.07280322149465183,0.07280322149465183,-0.04499345269488667,long
2021-05-28,BAT/USD,-0.08977085881065046,0.0,0.08977085881065046,-0.3552636646548335,close
2021-05-28,SUSHI/USD,-0.07129105892221069,0.0,0.07129105892221069,-0.40442483595654183,close
2021-05-28,SKL/USD,0.0,0.07202391111698199,0.07202391111698199,-0.19688618267128574,long
2021-05-28,ALGO/USD,0.0,-0.07771460464586115,-0.07771460464586115,-0.5052232757671999,short
2021-05-28,FIL/USD,-0.08646081668831433,-0.07342666744091114,0.01303414924740319,-0.5314754834152221,short
2021-05-28,ETC/USD,0.06531638544151941,0.06282329385286957,-0.00249309158864984,0.07698105352195163,long
2021-05-28,ANKR/USD,-0.09691402806432278,-0.08603286879673448,0.0108811592675883,-0.6316231921636063,short
2021-05-28,BTC/USD,0.0,-0.13860634969744057,-0.13860634969744057,-0.44216452345474067,short
2021-05-28,LINK/USD,-0.0799781170357509,0.0,0.0799781170357509,-0.35309305654864725,close
2021-05-28,NKN/USD,-0.07558512047875082,0.08104875951233811,0.15663387999108894,-0.3070930909187854,long
2021-05-28,LTC/USD,0.0955098671256448,0.0,-0.0955098671256448,-0.31864740557146104,close
2021-05-28,XLM/USD,0.1011970923818065,0.10340214822789821,0.002205055846091708,-0.25390563809069266,long
