date,symbol,signal,dw,dw_rank,percentile,weight,volatility,autocorr_30d,market_cap,volume_30d_avg
2021-12-05,GRT/USD,SHORT,2.2072414770029885,4.0,80.0,-0.25,1.2743406752812516,-0.1711809636375418,369564933.9037584,29893457.388000004
2021-12-05,XLM/USD,SHORT,2.354681543053979,5.0,100.0,-0.25,0.8262392945202734,-0.21756230848583874,2989656210.8862576,161631097.43333334
2021-12-12,OXT/USD,LONG,1.9318198029379714,1.0,20.0,0.5,1.1385147886834524,-0.17877838469464802,84970405.6500807,19051016.6
2021-12-12,GRT/USD,SHORT,2.2469097903573974,4.0,80.0,-0.25,1.329054566219834,-0.18849471688637345,369564933.9037584,24434398.492333334
2021-12-12,XLM/USD,SHORT,2.435343891192095,5.0,100.0,-0.25,0.8761581441553321,-0.28816163815686713,2989656210.8862576,148910747.76666668
2021-12-19,ZRX/USD,LONG,1.8861224470121627,1.0,20.0,0.5,1.061588866253526,-0.000892168840000838,294490417.9531757,5229786.088351999
2021-12-19,OXT/USD,SHORT,2.43167090109932,5.0,100.0,-0.25,0.9741623403996947,-0.30196977555407406,84970405.6500807,17226605.033333335
2021-12-19,XLM/USD,SHORT,2.3957918724620186,4.0,80.0,-0.25,0.8518333425489383,-0.27453221511299647,2989656210.8862576,140127264.46666667
2022-01-23,XLM/USD,LONG,1.3756329814774326,1.0,16.666666666666664,0.5,0.8401062503040301,0.22854095274834643,7216429668.542691,114178077.13333334
2022-01-23,ALGO/USD,SHORT,1.9834338903802593,6.0,100.0,-0.25,1.1496606658180382,-0.07684806627826607,10669967912.89091,30898762.053333335
2022-01-23,POWR/USD,SHORT,1.7859820815993013,5.0,83.33333333333334,-0.25,2.837305682099153,-0.42480983208721323,353058760.29922926,14781205.082608694
2022-01-30,XLM/USD,LONG,1.3360278182203045,1.0,14.285714285714285,0.5,0.7783516357134029,0.2639812785771465,7216429668.542691,125597226.53333333
2022-01-30,CRO/USD,SHORT,1.8987677059979988,7.0,100.0,-0.25,1.0497658237406458,0.00910724468981765,14847022636.659174,55785846.906666666
2022-01-30,GRT/USD,SHORT,1.8039624656781377,6.0,85.71428571428571,-0.25,0.8460999956453932,-0.044842553556073105,3190739450.3534613,23166540.464333333
2022-02-06,XLM/USD,LONG,1.4430064055397538,1.0,14.285714285714285,0.5,0.8025359366620894,0.24889205218900634,7216429668.542691,121538615.36666666
2022-02-06,CRO/USD,SHORT,1.9620467606758847,6.0,85.71428571428571,-0.25,1.0390740131862464,0.008656580719505818,14847022636.659174,47923161.57333334
2022-02-06,POWR/USD,SHORT,2.4252871559024536,7.0,100.0,-0.25,1.1846783728539148,-0.237735861573463,353058760.29922926,5984426.023333334
2022-02-13,XLM/USD,LONG,1.2236870776340953,1.0,16.666666666666664,0.5,0.8106011309899884,0.36000422075086336,7216429668.542691,121429603.43333334
2022-02-13,CRO/USD,SHORT,1.869821514723997,6.0,100.0,-0.25,1.0432631368485035,0.05719128765127272,14847022636.659174,49720983.07666667
2022-02-13,GRT/USD,SHORT,1.7116231179963979,5.0,83.33333333333334,-0.25,0.9983340307626137,0.087945277090576,3190739450.3534613,21072909.61033333
2022-02-20,XLM/USD,LONG,1.7461823682220323,1.0,16.666666666666664,0.5,0.7298970156011186,0.07091852725822587,7216429668.542691,116609276.03333333
2022-02-20,CRO/USD,SHORT,2.152903198201103,6.0,100.0,-0.25,0.986823830087193,-0.18034941340477276,14847022636.659174,47913421.879999995
2022-02-20,OXT/USD,SHORT,2.0540838699324624,5.0,83.33333333333334,-0.25,0.8828127804171285,-0.10452934543718621,263691628.991675,8441006.966666667
2022-02-27,XLM/USD,LONG,1.7155334854348596,1.0,16.666666666666664,0.5,0.8132772893411571,0.10114323231791103,7216429668.542691,104028899.83333333
2022-02-27,CRO/USD,SHORT,2.0604116184657455,6.0,100.0,-0.25,0.9016713849639499,-0.057399707777149436,14847022636.659174,41974732.78666666
2022-02-27,GRT/USD,SHORT,2.0602672722644555,5.0,83.33333333333334,-0.25,1.2613064429139837,-0.04541143385868877,3190739450.3534613,22476241.098333336
2022-03-06,OXT/USD,LONG,1.7388295598460979,1.0,20.0,0.5,0.8625234251812541,0.10137476386408423,263691628.991675,10126759.3
2022-03-06,ALGO/USD,SHORT,2.0907553404005212,4.0,80.0,-0.25,0.8664446583356293,-0.10296532846995472,10669967912.89091,23751310.936666664
2022-03-06,CRO/USD,SHORT,2.2470322352382186,5.0,100.0,-0.25,0.9572263492079341,-0.1490245633640628,14847022636.659174,40218187.29666667
2022-03-13,OXT/USD,LONG,1.9208033184847846,1.0,20.0,0.5,0.798871490995747,0.007467195460005784,263691628.991675,10312226.166666666
2022-03-13,CRO/USD,SHORT,2.3137591025351725,5.0,100.0,-0.25,0.9182839649505724,-0.20062676789211636,14847022636.659174,32325417.17
