date,symbol,old_weight,new_weight,weight_change,divergence_score,pvc,vmi,price_momentum,position_type
2022-01-31,ALGO/USD,0.0,0.5,0.5,-0.6061451373891688,-0.44053420334391263,0.3326936789135298,-0.4548270521424884,long
2022-01-31,CRO/USD,0.0,-0.5,-0.5,0.26982644152285556,-0.5131527268544164,-0.005919848556225142,-0.26823851016572703,short
2022-02-07,POWR/USD,0.0,0.5,0.5,-0.4497091215295358,0.7266873589229056,-0.7110377798395101,0.2628282828282828,long
2022-02-07,ALGO/USD,0.5,-0.5,-1.0,0.2643944059058667,-0.5578362577300139,-0.16357055254761022,-0.22722679370578894,short
2022-02-07,CRO/USD,-0.5,0.0,0.5,,,,,exit
2022-02-14,OXT/USD,0.0,0.5,0.5,-0.21516066117043017,0.23511326943189784,0.24532382677430828,-0.1727748691099476,long
2022-02-14,POWR/USD,0.5,0.0,-0.5,,,,,exit
2022-02-21,CRO/USD,0.0,0.5,0.5,-0.15055543835291865,-0.14355673382186324,-0.06428206316843511,0.14146197099733654,long
2022-02-21,OXT/USD,0.5,0.0,-0.5,,,,,exit
2022-02-28,GRT/USD,0.0,0.5,0.5,-0.08988103902003593,0.3019976099314561,0.1110595907777932,-0.08089668615984408,long
2022-02-28,CRO/USD,0.5,0.0,-0.5,,,,,exit
2022-03-07,OXT/USD,0.0,0.5,0.5,0.17611541335906022,0.3569087870858625,-0.012086829609272296,-0.17401215805471118,long
2022-03-07,GRT/USD,0.5,-0.5,-1.0,0.30773764788728825,0.19585901482495574,-0.16565714301178247,-0.2640035706315555,short
2022-03-07,ALGO/USD,-0.5,0.0,0.5,,,,,exit
2022-03-14,CRO/USD,0.0,-0.5,-0.5,0.3030992657948802,-0.3263426175204161,-0.3742379734737175,-0.2205580631924497,short
2022-03-14,GRT/USD,-0.5,0.0,0.5,,,,,exit
2022-03-21,GRT/USD,0.0,0.5,0.5,-0.016824308076162663,0.18681185502651904,0.299833579513897,-0.012943432406519692,long
2022-03-21,OXT/USD,0.5,0.0,-0.5,,,,,exit
2022-03-28,OXT/USD,0.0,0.5,0.5,-0.25125277462447476,0.16361501355213612,-0.20612000727375257,0.20831490490933216,long
2022-03-28,GRT/USD,0.5,-0.5,-1.0,0.2524627421853958,0.28825521711829183,0.03783622554043654,0.2432587492828456,short
2022-03-28,CRO/USD,-0.5,0.0,0.5,,,,,exit
2022-04-04,IMX/USD,0.0,0.5,0.5,-1.2722453567981789,0.6351185407826571,-0.3435078644277309,0.9469578783151326,long
2022-04-04,ZRX/USD,0.0,-0.5,-0.5,1.5985381118793474,0.616051766627665,1.0472890761055893,0.7808072296854781,short
2022-04-04,OXT/USD,0.5,0.0,-0.5,,,,,exit
2022-04-04,GRT/USD,-0.5,0.0,0.5,,,,,exit
2022-04-11,GRT/USD,0.0,0.5,0.5,-0.11150067227663568,0.03756962268035818,-0.16818960921409495,0.09544740973312396,long
2022-04-11,IMX/USD,0.5,0.0,-0.5,,,,,exit
2022-04-18,ZRX/USD,-0.5,0.5,1.0,-0.4355608621058409,0.4502161055251339,-0.44611530820732825,0.3011937289051883,long
2022-04-18,GRT/USD,0.5,-0.5,-1.0,0.17624452439358673,-0.24851619072538061,-0.4901003101507165,-0.11827695302993424,short
2022-04-25,XLM/USD,0.0,0.5,0.5,0.12649447272476425,-0.16205632144508805,-0.15580027110183978,-0.10944319350624081,long
2022-04-25,ZRX/USD,0.5,-0.5,-1.0,0.3252834976335512,0.5631970588467089,0.34342339963481083,0.24213029021377366,short
2022-04-25,GRT/USD,-0.5,0.0,0.5,,,,,exit
2022-05-02,CRO/USD,0.0,0.5,0.5,-0.6599811228970791,-0.5200776633325376,0.55632001739326,-0.42406517651974096,long
2022-05-02,OXT/USD,0.0,-0.5,-0.5,0.41082303292998956,0.24991126540600406,-0.25842044669453956,-0.3264592799720378,short
2022-05-02,XLM/USD,0.5,0.0,-0.5,,,,,exit
2022-05-02,ZRX/USD,-0.5,0.0,0.5,,,,,exit
2022-05-09,ZRX/USD,0.0,-0.5,-0.5,0.38879323904931756,0.4967735279819361,-0.033657147137249356,-0.3761336533357259,short
2022-05-09,OXT/USD,-0.5,0.0,0.5,,,,,exit
2022-05-16,GRT/USD,0.0,0.5,0.5,-0.8643830954903065,-0.2162718380252811,0.660018861010546,-0.5207067918277195,long
2022-05-16,CRO/USD,0.5,0.0,-0.5,,,,,exit
2022-05-23,APE/USD,0.0,-0.5,-0.5,0.8327172905179919,0.009681504181441716,-0.5550643502094639,-0.5354873516364944,short
2022-05-23,ZRX/USD,-0.5,0.0,0.5,,,,,exit
2022-05-30,OXT/USD,0.0,0.5,0.5,-0.32159329796555863,0.2304965361715544,0.09929519251847359,-0.2925449871465296,long
2022-05-30,GRT/USD,0.5,0.0,-0.5,,,,,exit
2022-06-06,XLM/USD,0.0,0.5,0.5,0.16091534981950115,-0.2660399562829739,-0.1876059022608479,-0.135495579394786,long
2022-06-06,ROSE/USD,0.0,-0.5,-0.5,0.806471987309707,0.08088055589158537,-0.4435745527288404,-0.5586632057105775,short
2022-06-06,OXT/USD,0.5,0.0,-0.5,,,,,exit
2022-06-06,APE/USD,-0.5,0.0,0.5,,,,,exit
2022-06-13,CRO/USD,0.0,0.5,0.5,-0.430409001961625,-0.4628890065266872,0.12609779045084432,-0.38221281101111704,long
2022-06-13,GRT/USD,0.0,-0.5,-0.5,0.4582736078634194,0.22549959181760457,-0.027643847936152738,-0.4459459459459459,short
2022-06-13,XLM/USD,0.5,0.0,-0.5,,,,,exit
2022-06-13,ROSE/USD,-0.5,0.0,0.5,,,,,exit
2022-06-20,OXT/USD,0.0,-0.5,-0.5,0.2885424117479594,0.2705852309698364,-0.06353240526121047,-0.2713057075840501,short
2022-06-20,GRT/USD,-0.5,0.0,0.5,,,,,exit
2022-06-27,LINK/USD,0.0,0.5,0.5,0.004776951170214334,-0.214106361012362,-0.36454648644814736,-0.003500761035007698,long
2022-06-27,CRO/USD,0.5,-0.5,-1.0,0.28941030906592474,-0.37270145264765586,-0.07144729638971672,-0.27011156782149154,short
2022-06-27,OXT/USD,-0.5,0.0,0.5,,,,,exit
2022-07-04,GRT/USD,0.0,-0.5,-0.5,0.5353361294962936,0.008031914428478849,-0.3210843615455763,-0.405224787363305,short
2022-07-04,CRO/USD,-0.5,0.0,0.5,,,,,exit
2022-07-11,AIOZ/USD,0.0,0.5,0.5,-0.03967782128275987,0.745937242115581,1.4335730386759535,-0.01630434782608686,long
2022-07-11,CRO/USD,0.0,-0.5,-0.5,0.37038466397843084,-0.558340878618951,-0.41243703949983734,-0.26223091976516627,short
2022-07-11,LINK/USD,0.5,0.0,-0.5,,,,,exit
2022-07-11,GRT/USD,-0.5,0.0,0.5,,,,,exit
2022-07-18,GRT/USD,0.0,-0.5,-0.5,0.1266479464860548,0.15173087321213824,0.09650458931347357,0.11550151975683899,short
2022-07-18,CRO/USD,-0.5,0.0,0.5,,,,,exit
2022-07-25,GRT/USD,-0.5,0.5,1.0,-0.22716889216704117,0.07825636477805323,0.27236422776251357,-0.17854077253218895,long
2022-07-25,ALGO/USD,0.0,-0.5,-0.5,0.12029009639174722,0.003576367635097584,-0.05037431563910288,-0.11452117078715546,short
2022-07-25,AIOZ/USD,0.5,0.0,-0.5,,,,,exit
2022-08-01,AIOZ/USD,0.0,0.5,0.5,-0.5909839392129315,0.7348988808516902,-0.7012138828210385,0.34738955823293194,long
2022-08-01,ROSE/USD,0.0,-0.5,-0.5,1.3218279915153095,0.5674891423420824,1.048686842725502,0.6452074391988555,short
2022-08-01,GRT/USD,0.5,0.0,-0.5,,,,,exit
2022-08-01,ALGO/USD,-0.5,0.0,0.5,,,,,exit
2022-08-08,ALGO/USD,0.0,0.5,0.5,0.13870767399493825,0.07336762118281348,0.07423244390296801,0.1291225886745488,long
2022-08-08,AIOZ/USD,0.5,0.0,-0.5,,,,,exit
2022-08-15,ROSE/USD,-0.5,0.5,1.0,-0.8923778328232688,0.7060491408475109,-0.071470961901987,0.8328530259365994,long
2022-08-15,XCN/USD,0.0,-0.5,-0.5,0.14579736125304063,0.019830146613586487,-0.41258103201657276,-0.10321344967014259,short
2022-08-15,ALGO/USD,0.5,0.0,-0.5,,,,,exit
2022-08-29,XCN/USD,-0.5,0.5,1.0,0.07606024765764681,-0.056934246762175005,-0.08963525679166941,-0.06980340181135401,long
2022-08-29,ROSE/USD,0.5,-0.5,-1.0,0.30063205674714466,0.3129112554443769,-0.3850606586218149,-0.2170533506065246,short
2022-09-05,ALGO/USD,0.0,0.5,0.5,0.1449163813322798,-0.1762844216763261,-0.13463677939982233,-0.12772050400916388,long
2022-09-05,XCN/USD,0.5,0.0,-0.5,,,,,exit
2022-09-19,CRO/USD,0.0,0.5,0.5,-0.19405059043230263,-0.3872490081044319,0.1746654673256373,-0.16519647153167608,long
2022-09-19,CELR/USD,0.0,-0.5,-0.5,0.29196412994298654,-0.3993606914452958,-0.4347530223965951,-0.20349434737923955,short
2022-09-19,ALGO/USD,0.5,0.0,-0.5,,,,,exit
2022-09-19,ROSE/USD,-0.5,0.0,0.5,,,,,exit
2022-09-26,ALGO/USD,0.0,-0.5,-0.5,0.42462307393499954,0.11254912097855639,0.5372632338323473,0.276220145379024,short
2022-09-26,CELR/USD,-0.5,0.0,0.5,,,,,exit
2022-10-03,XCN/USD,0.0,0.5,0.5,-0.05801062829207628,-0.07991592911260843,0.13747473163659188,-0.05099948744233723,long
2022-10-03,CRO/USD,0.5,0.0,-0.5,,,,,exit
