date,symbol,signal,adf_stat,adf_pvalue,is_stationary,adf_rank,percentile,weight,volatility,market_cap,volume_30d_avg
2021-03-02,EOS/USD,LONG,-3.333324767975006,0.06095437620547389,False,1.0,12.5,0.5,1.4447234735051881,2625024378.6311483,6602923.236666666
2021-03-02,XTZ/USD,SHORT,-1.6767903370817039,0.7609386035369381,False,7.0,87.5,-0.25,1.4885658891632603,1611874059.9112284,7371855.7266666675
2021-03-02,ZRX/USD,SHORT,-1.3970003823913528,0.8617910043451097,False,8.0,100.0,-0.25,2.214892851023099,294490417.9531757,41494245.96643767
2021-03-09,EOS/USD,LONG,-2.7039466254973124,0.23444752887310072,False,1.0,12.5,0.5,1.4071945471410214,2625024378.6311483,5850585.393333333
2021-03-09,BNT/USD,SHORT,-0.8790395359597771,0.9583449776000539,False,8.0,100.0,-0.25,1.8796142446466415,133939953.40059274,5925338.271593733
2021-03-09,ZRX/USD,SHORT,-1.2679057372770661,0.8956389922385836,False,7.0,87.5,-0.25,1.226419896726848,294490417.9531757,25547247.18281267
2021-03-16,BNT/USD,LONG,-3.406558368106612,0.05051783336718831,False,1.0,16.666666666666664,0.5,1.91452113690309,133939953.40059274,5576189.214108033
2021-03-16,GRT/USD,SHORT,-1.1145908924563206,0.9265895635098023,False,5.0,83.33333333333334,-0.25,1.4163365540507562,369564933.9037584,52290994.223000005
2021-03-16,ZRX/USD,SHORT,-1.0737416840949703,0.9333379584960155,False,6.0,100.0,-0.25,1.1082747062729488,294490417.9531757,16810548.775848333
2021-03-23,ALGO/USD,LONG,-1.9194355212946643,0.6445390009145201,False,1.0,20.0,0.5,1.2019941222952042,506613483.19005257,52156654.8
2021-03-23,GRT/USD,SHORT,-0.9989267204443765,0.9442589997774986,False,5.0,100.0,-0.25,1.3848695347042652,369564933.9037584,39915222.92666666
2021-03-23,XLM/USD,SHORT,-1.5230267168357965,0.821119113910117,False,4.0,80.0,-0.25,1.0175570769641342,2989656210.8862576,179720179.3
2021-03-30,XLM/USD,LONG,-4.375866276742935,0.002391984111430273,True,1.0,20.0,0.5,0.6820391679193516,2989656210.8862576,130898445.26666667
2021-03-30,GRT/USD,SHORT,-2.1718247954971828,0.5057175160853795,False,5.0,100.0,-0.25,1.441201637577999,369564933.9037584,28468111.006999996
2021-03-30,OXT/USD,SHORT,-2.435839088949474,0.3607459684935883,False,4.0,80.0,-0.25,1.4318811256145034,84970405.6500807,33703823.9
2021-04-06,OXT/USD,LONG,-2.9973382785243032,0.13282666096587292,False,1.0,20.0,0.5,1.5311483827991341,84970405.6500807,35782360.43333333
2021-04-06,XLM/USD,SHORT,-1.951432628017155,0.6276202383297634,False,4.0,80.0,-0.25,1.0673979656338235,2989656210.8862576,144820387.63333333
2021-04-06,ZRX/USD,SHORT,-1.828244032784813,0.6909825989858831,False,5.0,100.0,-0.25,1.0642988049055502,294490417.9531757,9776614.590623667
2021-04-13,ALGO/USD,LONG,-3.2361413777903105,0.07743764092601786,False,1.0,20.0,0.5,0.9994147081364287,506613483.19005257,33124278.766666666
2021-04-13,XLM/USD,SHORT,0.0,0.9968155842770268,False,5.0,100.0,-0.25,1.222784661109235,2989656210.8862576,178610121.06666666
2021-04-13,ZRX/USD,SHORT,-1.885054783501568,0.6623779325763284,False,4.0,80.0,-0.25,1.2443646380793358,294490417.9531757,11198676.316541
2021-04-20,ALGO/USD,LONG,-3.912679756549348,0.011654507878243226,True,1.0,16.666666666666664,0.5,1.2867406250726212,506613483.19005257,33206160.7
2021-04-20,XLM/USD,SHORT,-2.531823798348363,0.31223841080704595,False,5.0,83.33333333333334,-0.25,1.3354391300749455,2989656210.8862576,203565985.36666667
2021-04-20,ZRX/USD,SHORT,-2.0499239338617192,0.5739981129503832,False,6.0,100.0,-0.25,1.4431277414773558,294490417.9531757,11699442.480957001
2021-04-27,GRT/USD,LONG,-2.383025485998541,0.3886811776372378,False,1.0,16.666666666666664,0.5,1.231752597446562,369564933.9037584,22977083.223999996
2021-04-27,OXT/USD,SHORT,-1.5446023415054766,0.8133729930787958,False,5.0,83.33333333333334,-0.25,1.2189965389646258,84970405.6500807,22835127.833333332
2021-04-27,ZRX/USD,SHORT,-1.4271413665457047,0.852767942212862,False,6.0,100.0,-0.25,1.6494856372328723,294490417.9531757,12428054.481011
2021-05-04,ALGO/USD,LONG,-2.4147676345558073,0.3717977578580183,False,1.0,16.666666666666664,0.5,1.2827419636356814,506613483.19005257,33087363.8
2021-05-04,EOS/USD,SHORT,-1.8070331781891042,0.7013571471238377,False,6.0,100.0,-0.25,1.3527311170151635,2625024378.6311483,5550819.1466666665
2021-05-04,ZRX/USD,SHORT,-1.9055995305736968,0.651762510569013,False,5.0,83.33333333333334,-0.25,1.5852127860039023,294490417.9531757,11646971.157686668
2021-05-11,EOS/USD,LONG,-2.813744650187101,0.19194198937604567,False,1.0,16.666666666666664,0.5,2.5070767705412513,2625024378.6311483,8748438.333333334
2021-05-11,GRT/USD,SHORT,-2.1903564865143825,0.4952796218315991,False,5.0,83.33333333333334,-0.25,1.244159133864361,369564933.9037584,24533225.161666665
2021-05-11,ZRX/USD,SHORT,-2.015864404739675,0.592765762894903,False,6.0,100.0,-0.25,1.5518569594247706,294490417.9531757,12123509.423994334
2021-05-18,EOS/USD,LONG,-3.7422675666597303,0.019720392198888752,True,1.0,14.285714285714285,0.5,2.781691942722031,2625024378.6311483,9956343.593333334
2021-05-18,ADA/USD,SHORT,-2.031741787277159,0.584041992518002,False,6.0,85.71428571428571,-0.25,1.5071001393601227,6377915101.911628,144017296.68333334
