rebalance_days,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_total_positions,avg_net_exposure,avg_gross_exposure,num_trades
3,6.397046659915896,0.41770928917793904,0.29686169515292604,1.4070838238754895,-0.33118327235589073,0.5403726708074534,2094,7.581661891117479,7.393982808022923,14.975644699140402,3.9167968454719884e-18,1.0,2970
10,6.065475933650491,0.40641385060488555,0.2933791878910366,1.3852852123778832,-0.31696054342016183,0.539417104634496,2094,7.56064947468959,7.374403056351481,14.93505253104107,3.3799769732499395e-18,1.0,2001
30,5.369938785811414,0.381219966651017,0.2785160438344749,1.3687540631504163,-0.36686200827376936,0.5250836120401338,2094,7.512893982808023,7.355300859598854,14.868194842406876,2.385866098764663e-18,1.0,1226
1,5.914140503711245,0.40111234562913967,0.3056643744688729,1.312263970330591,-0.41589686953224664,0.5508838987099857,2094,7.5792741165234006,7.396848137535817,14.976122254059216,3.784248728873951e-18,1.0,4275
5,5.358469972371407,0.38078587380526363,0.2982606715559012,1.2766881795674334,-0.3012774064807004,0.5360726230291448,2094,7.5797516714422155,7.391117478510028,14.970869149952243,3.74448429389454e-18,1.0,2523
7,5.149470827458498,0.3727597895238317,0.29789568623615703,1.2513097931479482,-0.4009266934162422,0.5360726230291448,2094,7.557784145176695,7.367239732569246,14.925023877745941,4.2216575136474735e-18,1.0,2255
2,4.8735918699988625,0.3618131594319349,0.3011704686239254,1.2013566970396912,-0.38572129692308543,0.5413282369804109,2094,7.577841451766953,7.396370582617001,14.974212034383953,3.6715828297656205e-18,1.0,3436
