date,symbol,signal,entropy,entropy_rank,entropy_percentile,returns_mean_30d,returns_std_30d
2021-05-23,ADA/USD,SHORT,2.909685696912064,13.0,100.0,0.004254329499729638,0.10739448464674657
2021-05-23,ALGO/USD,SHORT,2.764201431025388,11.0,84.61538461538461,-0.011888757695650887,0.10603893509486362
2021-05-23,ANKR/USD,SHORT,2.7735572622751854,12.0,92.3076923076923,-0.01015338470775302,0.10281089645552112
2021-05-30,BAT/USD,LONG,2.342367363290268,1.0,7.142857142857142,-0.019487653278311725,0.12659197990740936
2021-05-30,GRT/USD,LONG,2.356148933685849,2.0,14.285714285714285,-0.024889341791010173,0.13027002553008454
2021-05-30,ADA/USD,SHORT,2.9655962303576016,14.0,100.0,0.00504055778928817,0.11562297676756907
2021-05-30,OXT/USD,SHORT,2.803771131281824,13.0,92.85714285714286,-0.016582124956147075,0.11431580534891635
2021-05-30,XLM/USD,SHORT,2.788594761554029,12.0,85.71428571428571,-0.011579306960509178,0.1094216529483821
2021-06-06,EOS/USD,LONG,2.4225797618424916,2.0,12.5,-0.019113190818888844,0.16779132948334893
2021-06-06,GRT/USD,LONG,2.4668786130739213,3.0,18.75,-0.023853906646927457,0.13848847470235967
2021-06-06,RLC/USD,LONG,2.0314018453921716,1.0,6.25,0.0039709910172234415,0.2759641780002893
2021-06-06,ADA/USD,SHORT,2.919368832093841,16.0,100.0,0.0004540660488566495,0.11248558579828988
2021-06-06,ANKR/USD,SHORT,2.717974032761627,13.0,81.25,-0.015113627473265636,0.0986052170156814
2021-06-06,OXT/USD,SHORT,2.7940879961000467,15.0,93.75,-0.019596845543629022,0.11236570510834709
2021-06-06,XLM/USD,SHORT,2.734940079072802,14.0,87.5,-0.016902754473358133,0.10324286369109353
2021-06-13,CRV/USD,LONG,2.4519325792170332,2.0,13.333333333333334,-0.01710238038651929,0.1525225320208941
2021-06-13,EOS/USD,LONG,2.3995812306460644,1.0,6.666666666666667,-0.02614483571193023,0.13065100087381462
2021-06-13,STORJ/USD,LONG,2.4737666469521526,3.0,20.0,-0.021487979594583696,0.12122146987251056
2021-06-13,ADA/USD,SHORT,2.8266781970562955,15.0,100.0,-0.008522618609045298,0.10155829148120592
2021-06-13,BAT/USD,SHORT,2.596791631981637,12.0,80.0,-0.02098442438552507,0.12110049673274924
2021-06-13,LINK/USD,SHORT,2.6961399650265077,13.0,86.66666666666667,-0.023065189367970782,0.143596611446038
2021-06-13,OXT/USD,SHORT,2.7207636314260553,14.0,93.33333333333333,-0.019260240967334266,0.11140037850265978
2021-06-20,MANA/USD,LONG,2.619250912838829,2.0,16.666666666666664,-0.009105132396295708,0.08957624422606217
2021-06-20,OXT/USD,LONG,2.6178561135066154,1.0,8.333333333333332,-0.009234411484504086,0.0814815517589083
2021-06-20,ANKR/USD,SHORT,3.0811939311696195,12.0,100.0,-0.01713152503674115,0.05928295868850269
2021-06-20,CRV/USD,SHORT,3.0737666469521527,11.0,91.66666666666666,0.001350270314403031,0.09837071362900683
2021-06-20,GRT/USD,SHORT,3.0444138295776115,10.0,83.33333333333334,-0.009469806831392726,0.10375383668926243
2021-06-27,ANKR/USD,LONG,2.164201431025388,1.0,10.0,-0.011511914667862767,0.09326200228638652
2021-06-27,MANA/USD,LONG,2.3459265481648375,2.0,20.0,-0.016606519745329604,0.07685534635958635
2021-06-27,ADA/USD,SHORT,2.8275392486883923,8.0,80.0,-0.004141444248946089,0.06495260773897231
2021-06-27,GRT/USD,SHORT,2.897534764358721,9.0,90.0,-0.005087223397417751,0.10082295844282786
2021-06-27,USDT/USD,SHORT,2.9716287152428547,10.0,100.0,-6.6653336221541165e-06,0.00030607531104433894
2021-07-04,DOGE/USD,LONG,1.6328773369500165,1.0,11.11111111111111,-0.014126895891259279,0.10270373050227027
2021-07-04,GRT/USD,SHORT,2.8300985114819133,9.0,100.0,-0.003305715127406849,0.08882118668457639
2021-07-04,USDT/USD,SHORT,2.7063568479084017,8.0,88.88888888888889,-1.6660835721134002e-05,0.0002477645419455321
2021-07-11,ANKR/USD,LONG,1.9395722619867228,2.0,18.181818181818183,-0.00423484949823269,0.08975543266111799
2021-07-11,DOGE/USD,LONG,1.7771159203477698,1.0,9.090909090909092,-0.013002074549841673,0.10238174700495631
2021-07-11,GRT/USD,SHORT,2.696276918558496,11.0,100.0,0.00497052347185075,0.08521636022848435
2021-07-11,OXT/USD,SHORT,2.668273412406135,10.0,90.9090909090909,0.002643820746002611,0.06350713554128164
2021-07-11,USDT/USD,SHORT,2.66818194698418,9.0,81.81818181818183,-3.3331666777687424e-06,0.00018839575401368515
2021-07-18,ANKR/USD,LONG,1.9395722619867228,1.0,8.333333333333332,-0.005671846623983877,0.09102637878472081
2021-07-18,DOGE/USD,LONG,1.982798115178801,2.0,16.666666666666664,-0.01597266301022519,0.10446136337991752
2021-07-18,GRT/USD,SHORT,2.6956007146872727,11.0,91.66666666666666,-0.003356263577271109,0.08076976451330531
2021-07-18,MANA/USD,SHORT,2.765596230357602,12.0,100.0,-0.001853800399619141,0.0921166778770411
2021-07-18,OXT/USD,SHORT,2.647742678581274,10.0,83.33333333333334,-0.004120167846678797,0.06523728707694501
2021-07-25,STORJ/USD,LONG,2.601118486149385,2.0,18.181818181818183,0.010408232642535452,0.06444636274709258
2021-07-25,USDT/USD,LONG,2.0832194462630236,1.0,9.090909090909092,1.9994002398928575e-05,0.00011262896794678454
2021-07-25,ALGO/USD,SHORT,3.067108948944828,9.0,81.81818181818183,0.003961640785826133,0.04067860455655987
2021-07-25,ANKR/USD,SHORT,3.1096856969120643,10.0,90.9090909090909,-0.001962242985476619,0.04583608435548384
2021-07-25,MANA/USD,SHORT,3.272905595320056,11.0,100.0,0.013468588278009492,0.07601805421766786
2021-08-01,USDT/USD,LONG,2.466247897312731,2.0,18.181818181818183,6.6646672886867165e-06,0.00015066172395814532
2021-08-01,XLM/USD,LONG,2.394949047732144,1.0,9.090909090909092,0.00151634237661076,0.040885256119575594
2021-08-01,GRT/USD,SHORT,2.9810760119146074,10.0,90.9090909090909,0.002987862304589876,0.05124723098733339
2021-08-01,MANA/USD,SHORT,3.206238928653389,11.0,100.0,0.008100635585470042,0.07414774172527462
2021-08-01,STORJ/USD,SHORT,2.93624341298306,9.0,81.81818181818183,0.00646957321754169,0.050164049461064855
2021-08-08,DOGE/USD,LONG,2.1742232850498047,1.0,10.0,0.0029610404568872,0.06140076498898095
2021-08-08,XLM/USD,LONG,2.3847776529602824,2.0,20.0,0.005220961057298662,0.042098591251995485
2021-08-08,GRT/USD,SHORT,2.864083511770376,9.0,90.0,-0.0009434361444715003,0.048214231217815054
2021-08-08,MANA/USD,SHORT,2.9437621626224817,10.0,100.0,0.001224243057338568,0.05916053821167858
2021-08-08,USDT/USD,SHORT,2.8389205950315937,8.0,80.0,2.332517047576728e-05,0.00019233804263818388
2021-08-15,ADA/USD,LONG,2.4131324651707384,2.0,18.181818181818183,0.020529406112746656,0.045345193091788485
2021-08-15,DOGE/USD,LONG,2.3313247357897064,1.0,9.090909090909092,0.022725062609645543,0.06290388024122141
2021-08-15,ALGO/USD,SHORT,2.911080496244278,11.0,100.0,0.007962479442511959,0.041337529482136884
2021-08-15,CHZ/USD,SHORT,2.802910079649727,9.0,81.81818181818183,0.014976396071580451,0.04597291298744352
2021-08-15,MANA/USD,SHORT,2.8444138295776114,10.0,90.9090909090909,0.01201543797320258,0.05083323759161488
2021-08-22,ANKR/USD,LONG,2.5448704676752634,2.0,16.666666666666664,0.016110538108555564,0.05929611740664395
2021-08-22,DOGE/USD,LONG,2.3810760119146073,1.0,8.333333333333332,0.015975185651441078,0.06207487828657901
2021-08-22,CHZ/USD,SHORT,3.0396901812417347,11.0,91.66666666666666,0.015225280083190497,0.04346541149834827
2021-08-22,STORJ/USD,SHORT,3.0145272645029526,10.0,83.33333333333334,0.017294318541204768,0.04224717896259908
2021-08-22,USDT/USD,SHORT,3.056031014430837,12.0,100.0,1.665750538553593e-05,0.00029825066633613515
2021-08-29,ANKR/USD,LONG,2.4929480695548336,1.0,9.090909090909092,0.008127020603512308,0.05485228924518494
2021-08-29,DOGE/USD,LONG,2.628072996388509,2.0,18.181818181818183,0.009918868231109709,0.06991308709174253
2021-08-29,ALGO/USD,SHORT,3.064853097980517,9.0,81.81818181818183,0.006014201463356541,0.051792842539694975
2021-08-29,CHZ/USD,SHORT,3.1362434129830596,11.0,100.0,0.011669408763883742,0.05365030650268651
2021-08-29,XLM/USD,SHORT,3.093344863722962,10.0,90.9090909090909,0.00681054502529361,0.05063287463296896
2021-09-05,DOGE/USD,LONG,2.711080496244278,1.0,8.333333333333332,0.014303258294183564,0.07030284942328108
2021-09-05,XTZ/USD,LONG,2.7470910116261447,2.0,16.666666666666664,0.01683136807097837,0.07811921282326564
2021-09-05,ALGO/USD,SHORT,3.1492553971685,10.0,83.33333333333334,0.01433526436565558,0.05610143809379352
2021-09-05,ANKR/USD,SHORT,3.152584246172162,11.0,91.66666666666666,0.007723052517532641,0.044653953061193186
2021-09-05,XLM/USD,SHORT,3.174418313907282,12.0,100.0,0.011102497116126899,0.052581289332115345
2021-09-12,ANKR/USD,LONG,2.4242103996847297,2.0,16.666666666666664,-0.0006133321714330618,0.05873282115989132
2021-09-12,CHZ/USD,LONG,2.3423673632902684,1.0,8.333333333333332,-0.004058309288873046,0.06607006186975836
2021-09-12,ADA/USD,SHORT,2.990759147096384,12.0,100.0,0.006243652110441314,0.06590800810620726
2021-09-12,USDT/USD,SHORT,2.9478605978362866,11.0,91.66666666666666,-9.998500299929292e-06,0.0002453400869999408
2021-09-12,XTZ/USD,SHORT,2.748394345536403,10.0,83.33333333333334,0.02234917955774635,0.1024975084263102
2021-09-19,CHZ/USD,LONG,2.402910079649727,2.0,15.384615384615385,-0.0038580954900014684,0.06622448436093847
2021-09-19,XLM/USD,LONG,2.2574258137630507,1.0,7.6923076923076925,-0.006871781577906317,0.05754647400255731
2021-09-19,ADA/USD,SHORT,2.8657141496126144,13.0,100.0,-0.0024399073667598892,0.05839804433023442
2021-09-19,CRV/USD,SHORT,2.7260265301011666,11.0,84.61538461538461,0.0098245243013885,0.0831507177666905
2021-09-19,XTZ/USD,SHORT,2.7974168451037094,12.0,92.3076923076923,0.0186320199727077,0.10441773696200651
2021-09-26,CHZ/USD,LONG,2.264944563402473,1.0,7.142857142857142,-0.01210125459088537,0.0706016035803347
2021-09-26,ZRX/USD,LONG,2.381937063546704,2.0,14.285714285714285,-0.007235201856434806,0.07200650059994393
2021-09-26,CRV/USD,SHORT,2.9689250793612643,14.0,100.0,0.005077510221338634,0.09985948937648852
2021-09-26,USDT/USD,SHORT,2.8023763319496098,13.0,92.85714285714286,-9.994503098211894e-06,0.00021061803128008695
2021-09-26,XTZ/USD,SHORT,2.7838711132181526,12.0,85.71428571428571,0.007256191842101325,0.10286342994340153
2021-10-03,CHZ/USD,LONG,2.4341969466957174,1.0,7.6923076923076925,-0.010699427231267183,0.07320746151496461
2021-10-03,DOGE/USD,LONG,2.448603730213371,2.0,15.384615384615385,-0.009653212655441754,0.05510641288972902
2021-10-03,CRV/USD,SHORT,2.973023514575068,12.0,92.3076923076923,0.008101018587142617,0.10285916990156917
2021-10-03,USDT/USD,SHORT,2.9893643477641705,13.0,100.0,3.3315010105557204e-06,0.00022353834905830495
2021-10-03,XTZ/USD,SHORT,2.9511894468399484,11.0,84.61538461538461,0.016426580026930284,0.10972142786880716
2021-10-10,ADA/USD,LONG,2.700863613362384,1.0,7.6923076923076925,-0.002814259341318807,0.04676240848449026
2021-10-10,MANA/USD,LONG,2.717204446551486,2.0,15.384615384615385,-0.0019749526670757773,0.06410137306960997
2021-10-10,ALGO/USD,SHORT,3.001515280317513,11.0,84.61538461538461,-0.004392495631854145,0.07745803461432796
2021-10-10,OXT/USD,SHORT,3.035591746027931,12.0,92.3076923076923,-0.002459088963690431,0.04413479480434195
2021-10-10,XLM/USD,SHORT,3.111080496244278,13.0,100.0,0.0014535815922570052,0.05122877274390777
2021-10-17,ADA/USD,LONG,2.4178561135066152,1.0,7.6923076923076925,-0.0028399800280520904,0.03993795598851886
2021-10-17,OXT/USD,LONG,2.4677851528160515,2.0,15.384615384615385,0.013728201416890413,0.07585331188956013
2021-10-17,ALGO/USD,SHORT,2.9096856969120646,11.0,84.61538461538461,-0.002826627845616718,0.06770331834654386
2021-10-17,USDT/USD,SHORT,3.001515280317513,12.0,92.3076923076923,-3.332833411095726e-06,0.00023555702065552857
2021-10-17,XLM/USD,SHORT,3.057425813763051,13.0,100.0,0.006087625158228466,0.056017055193798744
2021-10-24,CHZ/USD,LONG,2.7110804962442776,2.0,16.666666666666664,0.0050840200635389726,0.04939094449005187
2021-10-24,OXT/USD,LONG,2.399723686817171,1.0,8.333333333333332,0.009800683429549494,0.07534863569930793
2021-10-24,ADA/USD,SHORT,3.031401845392172,11.0,91.66666666666666,-0.0024313804602154867,0.025716679773500672
2021-10-24,MANA/USD,SHORT,3.019250912838829,10.0,83.33333333333334,0.0034264373384193477,0.04205197264350233
2021-10-24,XLM/USD,SHORT,3.0574258137630506,12.0,100.0,0.009340682998934303,0.046853632386144775
2021-10-31,OXT/USD,LONG,2.2894822670191823,1.0,16.666666666666664,0.00955292412902481,0.07784390974233116
2021-10-31,GRT/USD,SHORT,2.8723718476199394,6.0,100.0,0.013034284621402959,0.06112064110703522
2021-10-31,XLM/USD,SHORT,2.7492553971684996,5.0,83.33333333333334,0.007229326656921503,0.051505479039102096
2021-11-07,ALGO/USD,LONG,2.56226738135394,1.0,20.0,-0.000543427766541322,0.04347163777643458
2021-11-07,GRT/USD,SHORT,2.8389205950315937,5.0,100.0,0.014968991478045273,0.061024431727328174
2021-11-07,OXT/USD,SHORT,2.689246428509158,4.0,80.0,0.014642174834939929,0.08924666701968934
2021-11-14,ALGO/USD,LONG,2.619250912838829,1.0,20.0,0.004098503933451967,0.04707866242743429
2021-11-14,OXT/USD,SHORT,3.00237633194961,5.0,100.0,0.014862278868823213,0.0855523889805396
2021-11-14,XLM/USD,SHORT,2.8341969466957173,4.0,80.0,0.0014102020599835545,0.04549788985203267
2021-11-21,ALGO/USD,LONG,2.7068905956085185,1.0,20.0,-0.0005438683858548781,0.053894289594753356
2021-11-21,GRT/USD,SHORT,3.0396901812417347,4.0,80.0,0.0007457269013078152,0.06278755459833059
2021-11-21,ZRX/USD,SHORT,3.085917579505496,5.0,100.0,0.0036384444519686476,0.05674215470428497
2021-11-28,ALGO/USD,LONG,2.682588730501833,1.0,20.0,-0.003002622846893427,0.05145401688151525
2021-11-28,OXT/USD,SHORT,3.1240924804297174,4.0,80.0,0.005805791481472356,0.07725231233160716
2021-11-28,ZRX/USD,SHORT,3.177747162910945,5.0,100.0,0.0036798683070802013,0.0559562863814602
2021-12-05,GRT/USD,LONG,2.671114001819714,1.0,20.0,-0.014613029114100092,0.06670203949719745
2021-12-05,OXT/USD,SHORT,3.1110804962442775,5.0,100.0,-0.006698094711133901,0.06528932344140412
2021-12-05,XLM/USD,SHORT,2.919368832093841,4.0,80.0,-0.0075315588668018315,0.04324734125359724
2021-12-12,GRT/USD,LONG,2.6547731686306117,1.0,20.0,-0.015015701282637026,0.06956589543872205
2021-12-12,OXT/USD,SHORT,3.1348486136508464,5.0,100.0,-0.011565317414585148,0.059592587661966095
2021-12-12,XLM/USD,SHORT,2.973023514575068,4.0,80.0,-0.010602102749451612,0.04586021326231459
2021-12-19,GRT/USD,LONG,2.7092889027439355,1.0,20.0,-0.012990286283147134,0.07053311090740605
2021-12-19,ALGO/USD,SHORT,2.9940879961000464,4.0,80.0,-0.010886573576998182,0.056829847840084984
2021-12-19,XLM/USD,SHORT,3.056031014430837,5.0,100.0,-0.011070063201787156,0.04458699495500985
2021-12-26,XLM/USD,SHORT,3.1492553971685,4.0,100.0,-0.004000058401388971,0.047111099779506074
2022-01-02,XLM/USD,SHORT,3.1492553971685004,4.0,100.0,-0.0036607464396009215,0.05063105649467642
2022-01-09,ALGO/USD,SHORT,3.0159220638351667,4.0,100.0,-0.0013933628551565619,0.06025662755848132
2022-01-16,OXT/USD,SHORT,3.137104464615157,4.0,100.0,-0.003059709323305075,0.03945345794161656
2022-01-23,ALGO/USD,SHORT,3.202910079649727,4.0,100.0,-0.015514850179173463,0.060175989535015434
2022-01-30,ZRX/USD,LONG,2.7343148659507293,1.0,20.0,-0.012398210605894024,0.052921682495251685
2022-01-30,ALGO/USD,SHORT,2.92742132943338,4.0,80.0,-0.01876808647743802,0.05155113426121632
2022-01-30,OXT/USD,SHORT,3.0574258137630506,5.0,100.0,-0.014122082238669066,0.04337736536962616
2022-02-06,POWR/USD,LONG,2.079402337669277,1.0,14.285714285714285,0.006059084108022429,0.062008900092698785
2022-02-06,ALGO/USD,SHORT,3.0389205950315934,6.0,85.71428571428571,-0.011417968181762179,0.04762229478942358
2022-02-06,OXT/USD,SHORT,3.047742678581274,7.0,100.0,-0.006733130252601789,0.04573547186725774
2022-02-13,CRO/USD,LONG,2.603771131281824,1.0,16.666666666666664,0.0030022715976248827,0.05460688833830146
2022-02-13,GRT/USD,SHORT,3.1492553971684996,6.0,100.0,-0.011867795695303501,0.05225519144370664
2022-02-13,OXT/USD,SHORT,3.047742678581274,5.0,83.33333333333334,-0.006115456423734892,0.04954459162636569
2022-02-20,ALGO/USD,LONG,2.6989295636909354,1.0,16.666666666666664,-0.006589237753746258,0.04221163682759826
2022-02-20,CRO/USD,SHORT,2.986035498760508,5.0,83.33333333333334,0.0035037653422014415,0.051652720004973715
2022-02-20,ZRX/USD,SHORT,3.2159220638351664,6.0,100.0,0.0007305151272742257,0.04564935269915966
2022-02-27,GRT/USD,LONG,2.7981864313138507,1.0,16.666666666666664,-0.006936795726843258,0.06601979659383468
2022-02-27,CRO/USD,SHORT,3.1865692464606252,6.0,100.0,-0.002192481298792063,0.04719563732051813
2022-02-27,OXT/USD,SHORT,3.132914563979398,5.0,83.33333333333334,-0.0015128646822954424,0.04423416984595845
2022-03-06,GRT/USD,LONG,2.7464657985040724,1.0,20.0,-0.00973598945342903,0.06630561114688223
2022-03-06,ALGO/USD,SHORT,3.1974168451037093,5.0,100.0,-0.009715359082067745,0.04535178617733726
2022-03-06,XLM/USD,SHORT,3.1559130951758254,4.0,80.0,-0.006376147980716923,0.044632424540000666
2022-03-13,GRT/USD,LONG,2.6519325792170334,1.0,20.0,-0.007476009633326962,0.061776711948606684
2022-03-13,ALGO/USD,SHORT,3.1371044646151574,5.0,100.0,-0.009899855909207783,0.04345895197567304
2022-03-13,XLM/USD,SHORT,3.0729055953200564,4.0,80.0,-0.006667965839823836,0.04477495608560863
2022-03-20,ALGO/USD,LONG,2.819250912838829,1.0,20.0,-0.00625813510731219,0.04006176240751399
2022-03-20,CRO/USD,SHORT,2.9777471629109447,4.0,80.0,-0.0023539189071317755,0.04265619490536644
2022-03-20,OXT/USD,SHORT,3.174418313907282,5.0,100.0,-0.0009978793465613652,0.03657677381773153
2022-03-27,XLM/USD,LONG,2.9055872616982605,1.0,20.0,0.006149330770909208,0.039083868987413325
2022-03-27,GRT/USD,SHORT,2.986035498760508,4.0,80.0,0.005921632512346168,0.05692594480283823
2022-03-27,OXT/USD,SHORT,3.0477426785812742,5.0,100.0,0.006926907034382391,0.03313302933401244
2022-04-03,ALGO/USD,LONG,2.6430190302453975,1.0,14.285714285714285,0.006896374058038574,0.034402328303120754
2022-04-03,CRO/USD,SHORT,3.1614063297218427,7.0,100.0,0.006367411875562279,0.030101792199544817
2022-04-03,OXT/USD,SHORT,2.9437621626224817,6.0,85.71428571428571,0.009649631656791656,0.0424789646590656
2022-04-10,XLM/USD,LONG,2.634196946695717,1.0,16.666666666666664,0.002914674253842621,0.03298455846016485
2022-04-10,CRO/USD,SHORT,2.919368832093841,5.0,83.33333333333334,0.004780516898450921,0.02849444001900754
2022-04-10,GRT/USD,SHORT,2.9879695484319564,6.0,100.0,0.00620952254394814,0.06358401549564817
2022-04-17,CRO/USD,LONG,2.8410849805739486,1.0,16.666666666666664,-0.000139762608667859,0.03179736312626039
2022-04-17,OXT/USD,SHORT,2.92742132943338,5.0,83.33333333333334,-0.0013557013243642555,0.05122979461472134
2022-04-17,ZRX/USD,SHORT,3.0341969466957175,6.0,100.0,0.008196177076089096,0.06372989922259531
2022-04-24,ZRX/USD,LONG,2.3022584126945977,1.0,16.666666666666664,0.010839805791045353,0.1036424295542587
2022-04-24,ALGO/USD,SHORT,3.1110804962442784,6.0,100.0,-0.007947898916123613,0.038523083798103784
2022-04-24,XLM/USD,SHORT,2.937104464615157,5.0,83.33333333333334,-0.003606700308886232,0.03557014649598916
2022-05-01,ZRX/USD,LONG,2.079402337669277,1.0,16.666666666666664,-0.004303578413518801,0.09989432643574644
2022-05-01,ALGO/USD,SHORT,3.181076011914607,6.0,100.0,-0.014818601129981394,0.04759641259065271
2022-05-01,GRT/USD,SHORT,3.1240924804297174,5.0,83.33333333333334,-0.014381624224716193,0.05397426482471294
2022-05-08,ZRX/USD,LONG,2.264853097980517,1.0,14.285714285714285,-0.007188621607059268,0.09951586890371279
2022-05-08,ALGO/USD,SHORT,3.1744183139072817,7.0,100.0,-0.0013751810183321265,0.05667218307430682
2022-05-08,XLM/USD,SHORT,3.1274213294333797,6.0,85.71428571428571,-0.00746462947495716,0.035709355360650286
2022-05-15,GRT/USD,LONG,1.913106011337682,1.0,14.285714285714285,-0.020463260296860145,0.12171596323069969
2022-05-15,CRO/USD,SHORT,2.955913095175825,7.0,100.0,-0.023203137916868448,0.07115820539087753
2022-05-15,XLM/USD,SHORT,2.856564762130954,6.0,85.71428571428571,-0.011426359185856903,0.05550573923245531
2022-05-22,GRT/USD,LONG,2.0532359131272915,1.0,16.666666666666664,-0.02585479590650162,0.1265505114724586
2022-05-22,CRO/USD,SHORT,3.0444138295776115,5.0,83.33333333333334,-0.024271670815178746,0.07529610889955181
2022-05-22,XLM/USD,SHORT,3.0737666469521523,6.0,100.0,-0.012238032409252706,0.06010817918626528
2022-05-29,GRT/USD,LONG,2.0695767463163937,1.0,14.285714285714285,-0.03000499770751886,0.12559208282744544
2022-05-29,CRO/USD,SHORT,2.998186431313851,6.0,85.71428571428571,-0.025117851179786384,0.07603031070847792
