date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_adf_long,avg_adf_short,daily_return
2023-10-07,19497.95090518432,0,9748.97545259216,-9748.97545259216,0.0,19497.95090518432,2,1,-1.0512438936092467,-3.081561247583998,-0.020042416055442214
2023-10-08,19825.63354753493,0,9912.816773767465,-9912.816773767465,0.0,19825.63354753493,2,1,-1.5933091190982844,-3.266256702816053,0.016806004074175984
2023-10-09,20028.584693238907,0,10014.292346619453,-10014.292346619453,0.0,20028.584693238907,2,1,-1.973986338604888,-4.793648202650736,0.010236805054293585
2023-10-10,20028.584693238907,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-10-11,20028.584693238907,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-10-12,20028.584693238907,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-10-13,20028.584693238907,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-10-14,20028.584693238907,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-10-15,20028.584693238907,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-10-16,20028.584693238907,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-10-17,20028.584693238907,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-10-18,20028.584693238907,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-10-19,20028.584693238907,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-10-20,20028.584693238907,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-10-21,20028.584693238907,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-10-22,20028.584693238907,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-10-23,20028.584693238907,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-10-24,20023.974874446627,0,10011.987437223313,-10011.987437223313,0.0,20023.974874446627,2,1,-1.2963501140776135,-3.6514649769101397,-0.0002301619841283964
2023-10-25,20210.823527768956,0,10105.411763884478,-10105.411763884478,0.0,20210.823527768956,2,1,-1.567140510756717,-3.7189853622392826,0.009331246892482659
2023-10-26,20342.01928144603,0,10171.009640723016,-10171.009640723016,0.0,20342.01928144603,2,1,-1.2157108977984272,-3.7758576530348464,0.006491361101481852
2023-10-27,20261.928573566103,0,10130.964286783052,-10130.964286783052,0.0,20261.928573566103,2,1,-0.9719234335624968,-4.666841919717278,-0.003937205386142728
2023-10-28,20363.085549423136,0,10181.542774711568,-10181.542774711568,0.0,20363.085549423136,2,1,-1.2144468690428032,-4.465563695374165,0.004992465326770779
2023-10-29,20631.057130681416,0,10315.528565340708,-10315.528565340708,0.0,20631.057130681416,2,1,-1.1199698207659514,0.0,0.013159674677390543
2023-10-30,20790.675160195908,0,10395.337580097954,-10395.337580097954,0.0,20790.675160195908,2,1,-1.0409656972609556,0.0,0.007736783845027295
2023-10-31,20790.675160195908,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-11-01,20790.675160195908,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-11-02,20790.675160195908,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-11-03,20790.675160195908,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-11-04,20790.675160195908,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-11-05,20790.675160195908,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-11-06,20790.675160195908,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-11-07,20790.675160195908,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-11-08,20790.675160195908,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-11-09,20790.675160195908,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-11-10,20790.675160195908,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-11-11,20790.675160195908,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-11-12,20790.675160195908,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-11-13,20790.675160195908,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-11-14,21314.754221422914,0,10657.377110711457,-10657.377110711457,0.0,21314.754221422914,2,1,0.0,-1.9593202162738463,0.025207409436628803
2023-11-15,20784.816837008853,0,10392.408418504427,-10392.408418504427,0.0,20784.816837008853,2,1,-0.38365069024982507,-1.9591988056513299,-0.024862467514705555
2023-11-16,20905.069201132774,0,10452.534600566387,-10452.534600566387,0.0,20905.069201132774,2,1,-0.12209539999968422,-1.8601582036059017,0.005785586905428186
2023-11-17,20469.149696701057,0,10234.574848350529,-10234.574848350529,0.0,20469.149696701057,2,1,-0.9896164951368037,-2.017773865070121,-0.020852334916360626
2023-11-18,19747.67457075744,0,9873.83728537872,-9873.83728537872,0.0,19747.67457075744,2,1,-1.20448482584612,-2.172144812380772,-0.03524695146764667
2023-11-19,19400.071539778754,0,9700.035769889377,-9700.035769889377,0.0,19400.071539778754,2,1,-1.2854431680538045,-2.2633010140941248,-0.017602226010622113
2023-11-20,19298.24313637227,0,9649.121568186136,-9649.121568186136,0.0,19298.24313637227,2,1,-2.4625123793202706,-2.176449301077483,-0.005248867417714798
2023-11-21,18898.476242288587,0,9449.238121144293,-9449.238121144293,0.0,18898.476242288587,2,1,-2.0787103967120677,-2.650491912949442,-0.0207151962621005
2023-11-22,18954.084696083446,0,9477.042348041723,-9477.042348041723,0.0,18954.084696083446,2,1,-1.3503109676125593,-4.001161925072305,0.0029424834617315376
2023-11-23,18794.900947822527,0,9397.450473911264,-9397.450473911264,0.0,18794.900947822527,2,1,-1.736073353439331,-3.9733276692703043,-0.00839838751452937
2023-11-24,18497.516156510297,0,9248.758078255149,-9248.758078255149,0.0,18497.516156510297,2,1,-1.6751025858383908,-3.6829781484361486,-0.015822631475303606
2023-11-25,18722.325163880098,0,9361.162581940049,-9361.162581940049,0.0,18722.325163880098,2,1,-1.4931799600405813,-3.5462508331065368,0.012153469983086307
2023-11-26,18834.67721992738,0,9417.33860996369,-9417.33860996369,0.0,18834.67721992738,2,1,-1.4535002283358804,-3.534038282700711,0.006000967030742377
2023-11-27,18856.275349345506,0,9428.137674672753,-9428.137674672753,0.0,18856.275349345506,2,1,-1.286155180310972,-3.4444066148207857,0.0011467215055469548
2023-11-28,18580.00737781123,0,9290.003688905615,-9290.003688905615,0.0,18580.00737781123,2,1,-2.295395907274859,-3.473611199446351,-0.014651248267005368
2023-11-29,18461.011026950506,0,9230.505513475253,-9230.505513475253,0.0,18461.011026950506,2,1,-2.7749659053454403,-3.244369968980958,-0.006404537330961135
2023-11-30,18473.213563388737,0,9236.606781694369,-9236.606781694369,0.0,18473.213563388737,2,1,-2.8741624484778407,-3.2712824066052546,0.0006609896077964805
2023-12-01,18045.318481655464,0,9022.659240827732,-9022.659240827732,0.0,18045.318481655464,2,1,-2.585782355923928,-3.2233681607255864,-0.02316300194684595
2023-12-02,17710.70302942237,0,8855.351514711185,-8855.351514711185,0.0,17710.70302942237,2,1,-2.687706658780561,-3.3211034259693806,-0.018543061602002697
2023-12-03,17758.72657499362,0,8879.36328749681,-8879.36328749681,0.0,17758.72657499362,2,1,-2.7074520202112318,-3.5183996011786385,0.0027115550123262278
2023-12-04,18024.476309026253,0,9012.238154513127,-9012.238154513127,0.0,18024.476309026253,2,1,-2.255031651868748,-4.144904466189682,0.014964458904775269
2023-12-05,18167.76009929585,0,9083.880049647925,-9083.880049647925,0.0,18167.76009929585,2,1,-2.0668682261609996,-4.008163357279259,0.00794940101520969
2023-12-06,17582.00328212925,0,8791.001641064626,-8791.001641064626,0.0,17582.00328212925,2,1,-1.8934343421748174,-3.895861309350942,-0.03224155393758754
2023-12-07,16971.718493604134,0,8485.859246802067,-8485.859246802067,0.0,16971.718493604134,2,1,-1.791054052191876,-3.8496069968090483,-0.034710765248543995
