initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_total_positions,avg_long_exposure,avg_short_exposure,avg_net_exposure,avg_gross_exposure
10000,63584.69972371407,5.358469972371407,0.38078587380526363,0.2982606715559012,1.2766881795674334,-0.3012774064807004,0.5360726230291448,2094,7.5797516714422155,7.391117478510028,14.970869149952243,0.5,0.5,3.74448429389454e-18,1.0
