date,symbol,signal,roc_pct,cum_funding_pct,spread_pct,spread_rank,percentile,weight,position_size,volatility
2021-05-25,ADA/USD,LONG,28.038537549407128,148.9239,-120.88536245059288,5.0,100.0,0.25,2500.0,2.112955921475798
2021-05-25,GRT/USD,SHORT,-47.041800643086816,372.4277,-419.4695006430868,1.0,20.0,-0.5,-5000.0,2.4303170386064745
2021-05-25,LINK/USD,LONG,0.5073679072195691,149.64380000000003,-149.13643209278047,4.0,80.0,0.25,2500.0,2.620741935796358
2021-06-01,ADA/USD,LONG,45.69197178367483,94.946,-49.25402821632517,5.0,83.33333333333334,0.25,2725.0604913473094,2.230576874187296
2021-06-01,XLM/USD,LONG,-4.772745381489541,12.662600000000003,-17.435345381489544,6.0,100.0,0.25,2725.0604913473094,2.110591195296678
2021-06-01,XTZ/USD,SHORT,-30.83481081896715,334.53430000000003,-365.36911081896716,1.0,16.666666666666664,-0.5,-5450.120982694619,2.587500364199367
2021-06-08,ADA/USD,LONG,31.720296000665172,39.126099999999994,-7.405803999334822,6.0,100.0,0.25,2409.5992469851803,2.1394994610138713
2021-06-08,XLM/USD,LONG,-28.073593830693856,19.662600000000005,-47.736193830693864,5.0,83.33333333333334,0.25,2409.5992469851803,1.9878267938665073
2021-06-08,XTZ/USD,SHORT,-49.43792229110788,241.99420000000003,-291.43212229110793,1.0,16.666666666666664,-0.5,-4819.198493970361,2.4642941148773447
2021-06-15,ADA/USD,LONG,10.014154281670207,-41.22370000000001,51.23785428167022,6.0,100.0,0.25,2523.430110073094,1.8979387741863765
2021-06-15,LINK/USD,LONG,-41.75079567775754,-49.490399999999994,7.739604322242457,5.0,83.33333333333334,0.25,2523.430110073094,2.740316672785401
2021-06-15,XTZ/USD,SHORT,-54.60109077283892,102.0129,-156.61399077283892,1.0,16.666666666666664,-0.5,-5046.860220146188,2.274692554069733
2021-09-07,ADA/USD,LONG,86.8097705403405,82.1229,4.686870540340493,5.0,100.0,0.25,2339.333229241245,1.3653105785869428
2021-09-07,DOGE/USD,SHORT,16.438979963570134,98.2295,-81.79052003642987,1.0,20.0,-0.5,-4678.66645848249,1.21349150705398
2021-09-07,GRT/USD,LONG,20.416425679583572,30.331799999999994,-9.915374320416422,4.0,80.0,0.25,2339.333229241245,1.4529282122085714
2021-09-14,ADA/USD,LONG,104.77206761140513,83.12259999999999,21.649467611405143,4.0,80.0,0.25,2558.65743839853,1.2854454041676295
2021-09-14,DOGE/USD,SHORT,39.8605461940732,98.2295,-58.3689538059268,1.0,20.0,-0.5,-5117.31487679706,1.047966979638875
