date,symbol,signal,slope,norm_slope,r_squared,trendline_score,trendline_rank,percentile,weight,price,volatility,market_cap,volume_30d_avg,p_value
2021-04-27,XLM/USD,LONG,0.00266532447902195,190.55969216483848,0.3700469945139855,70.51604136110875,5.0,83.33333333333334,0.25,0.510519,1.4659301468622676,2989656210.8862576,218993750.86666667,2.526895115152585e-07
2021-04-27,GRT/USD,SHORT,-0.003638455126424004,-85.13052058620266,0.1016197581260304,-8.650942911112967,1.0,16.666666666666664,-0.5,1.56,1.231752597446562,369564933.9037584,22977083.223999996,0.013048527919933283
2021-05-04,EOS/USD,LONG,0.058891497638232836,339.09759643405874,0.5900948727748084,200.09975302599923,6.0,100.0,0.25,6.339,1.3527311170151635,2625024378.6311483,5550819.1466666665,7.867113563262408e-13
2021-05-04,XLM/USD,LONG,0.0029604085579327585,215.09757553860666,0.43031295668142794,92.55927370502462,5.0,83.33333333333334,0.25,0.502353,1.4932897477238436,2989656210.8862576,228422455.23333332,1.2758398726050411e-08
2021-05-04,GRT/USD,SHORT,-0.004393531536537926,-111.93124944764033,0.14537351989077188,-16.27183971797549,1.0,16.666666666666664,-0.5,1.4327,1.2237257356872764,369564933.9037584,22331170.023333333,0.0026499115162267124
2021-05-11,EOS/USD,LONG,0.09491939427618785,238.47452444113824,0.5957833667960375,142.07915506662528,6.0,100.0,0.25,14.528,2.5070767705412513,2625024378.6311483,8748438.333333334,5.222005864962858e-13
2021-05-11,XLM/USD,LONG,0.004115754459572103,204.20554956988286,0.5672587651573205,115.83738788728377,5.0,83.33333333333334,0.25,0.735656,1.362383329216156,2989656210.8862576,251431439.13333333,3.861193105169628e-12
2021-05-11,GRT/USD,SHORT,-0.0034173603778827454,-85.29380046001108,0.1003323697550377,-8.557729125566237,1.0,16.666666666666664,-0.5,1.4624,1.244159133864361,369564933.9037584,24533225.161666665,0.013670809865531845
2021-05-18,EOS/USD,LONG,0.10687113086968601,418.22625460957863,0.6423486388026276,268.64706535998397,7.0,100.0,0.25,9.327,2.781691942722031,2625024378.6311483,9956343.593333334,1.448309845885928e-14
2021-05-18,XLM/USD,LONG,0.004531181078077244,256.12182821231363,0.6069903379140408,155.46347505375417,6.0,85.71428571428571,0.25,0.64574,1.562456384605411,2989656210.8862576,276533805.1666667,2.2902676999894335e-13
2021-05-18,OXT/USD,SHORT,-0.002999438732981383,-205.20996017585844,0.3491268026203522,-71.64429726204726,1.0,14.285714285714285,-0.5,0.5335,1.23604119675057,84970405.6500807,19401103.233333334,6.693461205231445e-07
2021-05-25,ADA/USD,LONG,0.011434370658516253,268.412456772682,0.48913996611927113,131.29126001178,12.0,100.0,0.16666666666666666,1.5549,2.112955921475798,6377915101.911628,198757373.90933332,5.09480226639359e-10
2021-05-25,EOS/USD,LONG,0.05464362322867466,349.5429806951674,0.19486199060651752,68.11264102079583,11.0,91.66666666666666,0.16666666666666666,5.706,3.5413386263296167,2625024378.6311483,11782971.17,0.00041463350620760624
2021-05-25,XLM/USD,LONG,0.0017632809947207553,149.87566119800283,0.1014428632553225,15.203816204210044,10.0,83.33333333333334,0.16666666666666666,0.429421,2.157743959006664,2989656210.8862576,327024960.46666664,0.013132329209456612
2021-05-25,GRT/USD,SHORT,-0.015443092525701585,-500.0,0.6278113111978069,-313.9056555989034,2.0,16.666666666666664,-0.25,0.8235,2.4303170386064745,369564933.9037584,32885729.633666668,4.6491978463978086e-14
2021-05-25,STORJ/USD,SHORT,-0.028734790219505413,-500.0,0.8143636418004878,-407.1818209002439,1.0,8.333333333333332,-0.25,1.1044,2.4605288019871714,67439688.15345588,13156557.588666668,7.120951022353039e-23
2021-06-01,ADA/USD,LONG,0.010557552097804943,222.11692407048264,0.427503391257805,94.9557382958837,12.0,100.0,0.16666666666666666,1.7349,2.230576874187296,6377915101.911628,221567070.564,1.4759751132739067e-08
2021-06-01,EOS/USD,LONG,0.01627532647957767,94.06958297776484,0.020167631800919253,1.8971607131615826,11.0,91.66666666666666,0.16666666666666666,6.315,3.5711808391797244,2625024378.6311483,13650925.516666668,0.2790822417565367
2021-06-01,LINK/USD,LONG,-0.05302132425673795,-62.99555759231217,0.01608930745510271,-1.0135548944083403,10.0,83.33333333333334,0.16666666666666666,30.72087,2.824501494872795,5453374284.889682,6005313.759666667,0.33416112353836047
2021-06-01,OXT/USD,SHORT,-0.007245029174770771,-500.0,0.7915129358402634,-395.7564679201317,2.0,16.666666666666664,-0.25,0.395,2.1868313503576875,84970405.6500807,26725897.333333332,2.0918600912360534e-21
2021-06-01,STORJ/USD,SHORT,-0.027675457071408723,-500.0,0.8153831685491405,-407.69158427457023,1.0,8.333333333333332,-0.25,1.059,2.4683182277908386,67439688.15345588,12253211.296666665,6.066197861415014e-23
2021-06-08,ADA/USD,LONG,0.009096323978883021,209.57948821438598,0.3431927707055198,71.92616524333995,12.0,100.0,0.16666666666666666,1.5842,2.1394994610138713,6377915101.911628,212362773.7963333,8.777367438467154e-07
2021-06-08,EOS/USD,LONG,-0.01307993887190886,-94.46334958936949,0.012626063768653972,-1.192700275716032,11.0,91.66666666666666,0.16666666666666666,5.054,3.220279398791143,2625024378.6311483,10975183.513333334,0.3926708912940756
2021-06-08,LINK/USD,LONG,-0.20269919449847182,-307.1581154819225,0.20956970744571438,-64.37103640112345,10.0,83.33333333333334,0.16666666666666666,24.08701,2.7942874911206887,5453374284.889682,5649419.771000001,0.00023533894936794895
2021-06-08,GRT/USD,SHORT,-0.022669499861072515,-500.0,0.8396673800164197,-419.8336900082099,1.0,8.333333333333332,-0.25,0.6927,2.664314494225331,369564933.9037584,41567597.00333334,1.001298679510347e-24
2021-06-08,OXT/USD,SHORT,-0.007463581550430673,-500.0,0.8177242932489452,-408.86214662447264,2.0,16.666666666666664,-0.25,0.3381,2.15196397233291,84970405.6500807,24671064.966666665,4.183949170193651e-23
2021-06-15,ADA/USD,LONG,0.00694075298694082,162.97039821379218,0.212150193082042,34.574201447713286,12.0,100.0,0.16666666666666666,1.5545,1.8979387741863765,6377915101.911628,167839499.2363333,0.00021290325348485465
2021-06-15,CRV/USD,LONG,-0.02199818282856349,-359.1098319435428,0.3498167694126911,-125.62264127482456,10.0,83.33333333333334,0.16666666666666666,2.2359,2.8857453333094796,104403922.04616404,7552492.306333333,6.48484758215156e-07
2021-06-15,EOS/USD,LONG,-0.03447129758266184,-242.7087889211337,0.07966895117756681,-19.33635465492417,11.0,91.66666666666666,0.16666666666666666,5.184,2.496456253060245,2625024378.6311483,7622224.0633333335,0.028888875953118558
2021-06-15,GRT/USD,SHORT,-0.02016323423173103,-500.0,0.8133684300957482,-406.6842150478741,1.0,8.333333333333332,-0.25,0.7158,2.6808953882393554,369564933.9037584,40180146.57033333,8.320182683504942e-23
2021-06-15,OXT/USD,SHORT,-0.006891344818004998,-500.0,0.8068109499454391,-403.40547497271956,2.0,16.666666666666664,-0.25,0.3284,2.0816526000116187,84970405.6500807,21410264.366666667,2.27375755036279e-22
2021-06-22,ADA/USD,LONG,0.0007981189219227562,25.14357038682945,0.003103550200697013,0.078034332920284,11.0,100.0,0.16666666666666666,1.1586,1.4032298612822978,6377915101.911628,108864699.89033334,0.6724593520254383
2021-06-22,CRV/USD,LONG,-0.02546525145873853,-500.0,0.43175692690288625,-215.87846345144314,9.0,81.81818181818183,0.16666666666666666,1.4046,1.9525098293918368,104403922.04616404,6106600.662666667,1.1834672127983013e-08
2021-06-22,EOS/USD,LONG,-0.06690452903584328,-500.0,0.25849177202801493,-129.24588601400745,10.0,90.9090909090909,0.16666666666666666,3.389,1.7151310247170088,2625024378.6311483,5554891.29,3.362874260050046e-05
2021-06-22,ANKR/USD,SHORT,-0.0017429599888858008,-500.0,0.8478921582156883,-423.9460791078441,1.0,9.090909090909092,-0.25,0.05482,1.3576396844958942,57309638.364605,164440224.7,2.1641687021206237e-25
2021-06-22,OXT/USD,SHORT,-0.007184462350652957,-500.0,0.8404649408663999,-420.2324704331999,2.0,18.181818181818183,-0.25,0.2173,1.3741580930344897,84970405.6500807,16572441.6,8.66081457421317e-25
2021-06-29,ADA/USD,LONG,-0.0060429786051681015,-160.57711057704987,0.1931094188738164,-31.00895250797066,9.0,100.0,0.25,1.3736,1.1476827687351925,6377915101.911628,81002828.23933335,0.00044335557485250093
2021-06-29,ALGO/USD,LONG,-0.010976176715754368,-450.75433182384614,0.6604681529276404,-297.7088809638284,8.0,88.88888888888889,0.25,0.8888,1.4016405127904976,506613483.19005257,26794835.933333334,3.164579172463364e-15
2021-06-29,ANKR/USD,SHORT,-0.0018014195609891634,-500.0,0.9126129077234104,-456.3064538617052,1.0,11.11111111111111,-0.5,0.07883,1.7891893601025555,57309638.364605,150591108.0,2.1852031299907597e-32
2021-07-06,ADA/USD,LONG,-0.009581025284801328,-246.95107894587142,0.4922664833652331,-121.56573919593417,8.0,88.88888888888889,0.25,1.4161,1.0769125877428953,6377915101.911628,69063366.30166668,4.2512242145775053e-10
2021-07-06,USDT/USD,LONG,-1.8785773826062375e-05,-0.6856121834329334,0.31362969315753647,-0.21502833871513952,9.0,100.0,0.25,1.0001,0.004714035242891829,21340101768.041767,25278145.821333338,3.278684940129876e-06
2021-07-06,ANKR/USD,SHORT,-0.0014320158377327033,-500.0,0.8429257782499048,-421.46288912495237,1.0,11.11111111111111,-0.5,0.07435,1.7523619410654496,57309638.364605,136281981.4,5.510147637120613e-25
2021-07-13,ADA/USD,LONG,-0.009542839677688243,-275.2597188522371,0.5187034325304096,-142.7781610060109,8.0,80.0,0.16666666666666666,1.2654,1.008194901801454,6377915101.911628,56631840.809999995,8.797960663840337e-11
2021-07-13,ALGO/USD,LONG,-0.004753053626007222,-198.27023697058695,0.3642030576876976,-72.21062655315215,9.0,90.0,0.16666666666666666,0.875,1.1069957024672754,506613483.19005257,18388613.5,3.3270905582563375e-07
2021-07-13,USDT/USD,LONG,-1.9180327868851517e-05,-0.7000119660164787,0.3894972590788766,-0.2726527420858342,10.0,100.0,0.16666666666666666,1.0001,0.003599299438957951,21340101768.041767,21662439.169000003,9.938855872181633e-08
2021-07-13,ANKR/USD,SHORT,-0.0010806512920255628,-500.0,0.7721450349101251,-386.07251745506255,1.0,10.0,-0.25,0.06824,1.7063949149147888,57309638.364605,117030614.53333333,2.782850604611648e-20
2021-07-13,XLM/USD,SHORT,-0.00549034592942484,-500.0,0.7405596445395074,-370.2798222697537,2.0,20.0,-0.25,0.232207,1.1240563585318122,2989656210.8862576,97751392.03333333,1.225071553710907e-18
2021-07-20,ALGO/USD,LONG,-0.003156371214226174,-165.3617759713727,0.34560215227016394,-57.14938567892309,9.0,90.0,0.16666666666666666,0.6967,1.1145752452955784,506613483.19005257,16785364.8,7.864802481663143e-07
2021-07-20,STORJ/USD,LONG,-0.005197488191164214,-267.5716769781295,0.3192805553393053,-85.4304336186464,8.0,80.0,0.16666666666666666,0.709,1.697822601593957,67439688.15345588,6066356.260666667,2.5589024754012653e-06
2021-07-20,USDT/USD,LONG,-1.2358988607945642e-05,-0.45105797839217665,0.41751479489730614,-0.18832337933520318,10.0,100.0,0.16666666666666666,1.0001,0.0026034753703729104,21340101768.041767,19928754.887000002,2.464301063989172e-08
2021-07-20,ANKR/USD,SHORT,-0.0008308135593220339,-500.0,0.7780346433781701,-389.01732168908507,2.0,20.0,-0.25,0.05518,1.7548512269945853,57309638.364605,109077628.7,1.2974288260480416e-20
2021-07-20,XLM/USD,SHORT,-0.0036565562656293406,-500.0,0.864384982588373,-432.19249129418654,1.0,10.0,-0.25,0.212026,1.1306058730181503,2989656210.8862576,98795874.26666667,7.687723591964578e-27
2021-07-27,MANA/USD,LONG,-0.00256601833842734,-134.18290738194545,0.17233020389264284,-23.12376778803827,8.0,88.88888888888889,0.25,0.698,1.453814355855952,120814039.59466664,14363372.210666668,0.0009733910979340617
2021-07-27,USDT/USD,LONG,-3.4315087524308527e-06,-0.12519998946793895,0.0756275053700417,-0.009468562875815718,9.0,100.0,0.25,1.0004,0.002670732657406208,21340101768.041767,16559482.732333334,0.03345704877888448
2021-07-27,XLM/USD,SHORT,-0.002806505584884691,-389.4116250405472,0.7231802743880956,-281.61480584673717,1.0,11.11111111111111,-0.5,0.263057,0.828601602479294,2989656210.8862576,93729668.93333334,8.122982454670757e-18
2021-08-03,MANA/USD,LONG,9.41928313420396e-05,4.946817761128699,0.00033395513749706786,0.001652015205590672,10.0,90.9090909090909,0.16666666666666666,0.695,1.4072402735974372,120814039.59466664,14689431.811333332,0.8897765122214215
2021-08-03,STORJ/USD,LONG,0.0002949902750764093,10.576763300873221,0.001562251830210202,0.016523567824489285,11.0,100.0,0.16666666666666666,1.018,0.9610386450683271,67439688.15345588,5802049.115666667,0.764300225299575
2021-08-03,USDT/USD,LONG,-5.168102250624604e-07,-0.018863573214779807,0.001958571757571887,-3.6945661745357255e-05,9.0,81.81818181818183,0.16666666666666666,1.0,0.00307081630787602,21340101768.041767,16098923.422666667,0.7370541594035797
2021-08-03,DOGE/USD,SHORT,-0.00269450958599611,-500.0,0.7363286348828458,-368.1643174414229,1.0,9.090909090909092,-0.25,0.1962,0.8239842024944776,1248577459.1098516,171396460.57999998,1.9637611962520692e-18
2021-08-03,XLM/USD,SHORT,-0.001548019644345651,-206.0375846212783,0.43396180786869615,-89.41244271114941,2.0,18.181818181818183,-0.25,0.274235,0.7793413497511356,2989656210.8862576,101084248.43333334,1.0547838401280445e-08
2021-08-10,ANKR/USD,LONG,0.0002550839121978327,96.71302373762225,0.13001859835874777,12.574491789401947,8.0,88.88888888888889,0.25,0.09627,1.2478837948739345,57309638.364605,131232674.13333334,0.004652208050236074
2021-08-10,MANA/USD,LONG,0.0027080577938316196,119.23294267171788,0.27196221104567664,32.4268547184828,9.0,100.0,0.25,0.829,1.1573376927314114,120814039.59466664,11014681.562333334,1.931657821100548e-05
2021-08-10,DOGE/USD,SHORT,-0.001487051958877466,-210.78600582146603,0.3899589768316797,-82.19789516057537,1.0,11.11111111111111,-0.5,0.2575,1.187679346485534,1248577459.1098516,251652828.22,9.717846699857641e-08
2021-08-17,ANKR/USD,LONG,0.0005811308696860238,222.99491950735774,0.490535957437693,109.38702634428302,10.0,90.9090909090909,0.16666666666666666,0.09512,1.1989769148522453,57309638.364605,152059533.26666668,4.699851393519778e-10
2021-08-17,MANA/USD,LONG,0.0052804667963323145,240.92129758266185,0.710998649479589,171.29471721214276,11.0,100.0,0.16666666666666666,0.8,1.0075560894811553,120814039.59466664,9169725.952333333,2.8550941343992524e-17
2021-08-17,OXT/USD,LONG,0.0019527841066963045,199.76631136327106,0.5363575980185006,107.14617892781996,9.0,81.81818181818183,0.16666666666666666,0.3568,1.183903656906251,84970405.6500807,11960452.6,2.9301159651247085e-11
2021-08-17,DOGE/USD,SHORT,0.0002962572936926926,36.128938255206414,0.018116265465450494,0.6545214364161892,2.0,18.181818181818183,-0.25,0.2993,1.237758574155874,1248577459.1098516,393134731.91999996,0.30521013359660726
2021-08-17,USDT/USD,SHORT,6.5907196443449245e-06,0.24056126701858974,0.25831439187686533,0.06214043739903523,1.0,9.090909090909092,-0.25,1.0,0.0051994547007136035,21340101768.041767,23014164.138666667,3.387320434163632e-05
2021-08-24,MANA/USD,LONG,0.005602750764101139,239.7425590734954,0.7669736070655543,183.87621529972552,11.0,91.66666666666666,0.16666666666666666,0.853,0.7677381259052408,120814039.59466664,7483185.357,5.352285254935525e-20
2021-08-24,STORJ/USD,LONG,0.009867949430397331,274.3184723606265,0.7338455516581168,201.30739067949582,12.0,100.0,0.16666666666666666,1.313,0.8685500792299009,67439688.15345588,5291584.341666666,2.5813204827995693e-18
2021-08-24,ZRX/USD,LONG,0.007414973381494858,254.9942183213433,0.6512979060320585,166.07720044297247,10.0,83.33333333333334,0.16666666666666666,1.061383,0.7644718223919443,294490417.9531757,6421496.961886,6.900030668412956e-15
2021-08-24,ALGO/USD,SHORT,0.002913073075854403,102.54331880478901,0.29271907908067957,30.01638584641437,2.0,16.666666666666664,-0.25,1.0369,0.927832922658316,506613483.19005257,21759181.7,8.076948528730243e-06
2021-08-24,USDT/USD,SHORT,6.704640177826436e-06,0.2446704324041841,0.24099950467893602,0.058965453018989464,1.0,8.333333333333332,-0.25,1.0002,0.0059283921149693546,21340101768.041767,26079896.516333334,6.82212673025653e-05
2021-08-31,ADA/USD,LONG,0.028692828563489856,378.1096983779983,0.7123325973797002,269.3398635400546,11.0,100.0,0.16666666666666666,2.7698,1.2634132637511524,6377915101.911628,121444719.12866667,2.4943908118151446e-17
2021-08-31,CHZ/USD,LONG,0.002926849124756877,291.8054986441574,0.7849508634268036,229.05297811342035,10.0,90.9090909090909,0.16666666666666666,0.3661,1.0264263667373197,106056605.39481974,15512484.113333333,5.1589895336177856e-21
2021-08-31,ZRX/USD,LONG,0.0085434303417616,293.57512808268353,0.7317019744474564,214.80950086676447,9.0,81.81818181818183,0.16666666666666666,1.062199,0.8614669966668848,294490417.9531757,6434621.631477666,3.2619533111900666e-18
2021-08-31,ALGO/USD,SHORT,0.00415357599333148,136.21340858634235,0.46144043940516627,62.854375110957264,2.0,18.181818181818183,-0.25,1.113,1.0139656515185742,506613483.19005257,23698639.166666668,2.420975357256604e-09
2021-08-31,USDT/USD,SHORT,7.0658516254507364e-06,0.25785201392616663,0.2448130344274019,0.06312553396248155,1.0,9.090909090909092,-0.25,1.0002,0.005847197276746795,21340101768.041767,27160946.056333337,5.853981310261701e-05
2021-09-07,ADA/USD,LONG,0.03625589052514588,500.0,0.8589908350557944,429.4954175278972,13.0,100.0,0.16666666666666666,2.5238,1.3653105785869428,6377915101.911628,140838476.559,2.3897491928833454e-26
2021-09-07,STORJ/USD,LONG,0.015076721311475407,382.79099044856173,0.8895792903827687,340.52293764814874,11.0,84.61538461538461,0.16666666666666666,1.4376,1.218159887834303,67439688.15345588,5087975.357,1.955839943658448e-29
2021-09-07,XTZ/USD,LONG,0.05396525423728815,445.6406741314519,0.8154878151524062,363.4145396905031,12.0,92.3076923076923,0.16666666666666666,4.42,1.708374143054461,1611874059.9112284,5594386.276,5.966900828185699e-23
2021-09-07,ALGO/USD,SHORT,0.0076012281189219225,217.36510995036832,0.699506860074292,152.04838555108537,2.0,15.384615384615385,-0.25,1.2764,1.208788328778974,506613483.19005257,29808023.733333334,8.914621864984928e-17
2021-09-07,USDT/USD,SHORT,6.649069185884236e-06,0.24256974041456733,0.2233572022154705,0.0541796985611307,1.0,7.6923076923076925,-0.25,1.0005,0.0053060276880004115,21340101768.041767,31651828.697000004,0.0001373784138877444
2021-09-14,ADA/USD,LONG,0.034668143928869126,500.0,0.81930880727541,409.654403637705,12.0,100.0,0.16666666666666666,2.3987,1.2854454041676295,6377915101.911628,147420760.98700002,3.24504318422873e-23
2021-09-14,XTZ/USD,LONG,0.0700328813559322,359.02192018027296,0.8598781421086207,308.7151017008826,11.0,91.66666666666666,0.16666666666666666,7.1199,1.9603791313511387,1611874059.9112284,9220457.761666667,1.988998983201294e-26
2021-09-14,ZRX/USD,LONG,0.009452020200055573,323.90202660327714,0.7578583322971161,245.47184970921575,10.0,83.33333333333334,0.16666666666666666,1.065133,1.2449334547482396,294490417.9531757,6723239.940021667,1.6379202494337755e-19
2021-09-14,DOGE/USD,SHORT,0.0018140844679077515,275.08966796274586,0.44390226846239267,122.11292763922927,2.0,16.666666666666664,-0.25,0.2407,1.047966979638875,1248577459.1098516,382490711.89000005,6.243696992967451e-09
2021-09-14,USDT/USD,SHORT,1.7560433453735216e-06,0.06407635919837402,0.017077647634533052,0.0010942734840936024,1.0,8.333333333333332,-0.25,1.0003,0.0046802005106893856,21340101768.041767,33486522.139000002,0.3196211620816788
2021-09-21,ADA/USD,LONG,0.02603212003334259,478.1944545631629,0.5852360308124006,279.8566245450463,12.0,85.71428571428571,0.16666666666666666,1.987,1.0948736497590603,6377915101.911628,137566099.28333333,1.1115442198407e-12
2021-09-21,ALGO/USD,LONG,0.022468916365657125,500.0,0.7095255955295705,354.76279776478526,13.0,92.85714285714286,0.16666666666666666,1.5753,2.1670898068137703,506613483.19005257,72683541.06666666,3.311938360077595e-17
2021-09-21,XTZ/USD,LONG,0.07031664351208668,500.0,0.8187116578137288,409.3558289068644,14.0,100.0,0.16666666666666666,4.6853,2.1937146579625058,1611874059.9112284,11165470.352666667,3.572122686358278e-23
2021-09-21,DOGE/USD,SHORT,0.0006802083912197833,123.58191279005523,0.0801353081091532,9.903274658149577,2.0,14.285714285714285,-0.25,0.2009,1.0538377400804133,1248577459.1098516,312374144.44,0.028404090427322906
2021-09-21,USDT/USD,SHORT,-3.662128368990983e-06,-0.13368105357352825,0.06799425042727249,-0.00908954303406011,1.0,7.142857142857142,-0.25,0.9999,0.003890064696607499,21340101768.041767,35982988.222333334,0.04418975455402739
2021-09-28,ALGO/USD,LONG,0.0231356710197277,500.0,0.7227196900273555,361.3598450136777,14.0,100.0,0.16666666666666666,1.565,2.2428325960672253,506613483.19005257,78588188.43333334,8.526790265530764e-18
2021-09-28,CRV/USD,LONG,0.014701700472353436,240.87084443886368,0.5517573064274234,132.90224832448635,12.0,85.71428571428571,0.16666666666666666,2.2278,1.9332700040212838,104403922.04616404,6993381.947333333,1.0855844356393008e-11
2021-09-28,XTZ/USD,LONG,0.06803880522367325,454.1893248955839,0.7836712464355049,355.93511435862274,13.0,92.85714285714286,0.16666666666666666,5.4678,1.9963353825841395,1611874059.9112284,11539039.489,6.13230843063697e-21
2021-09-28,ANKR/USD,SHORT,-0.00019882467352042236,-98.02918524240735,0.12031775220918316,-11.794651219264082,1.0,7.142857142857142,-0.25,0.07403,1.218538235194473,57309638.364605,94588161.16666667,0.006624176437048063
2021-09-28,DOGE/USD,SHORT,-0.0005386635176437897,-99.90456501015407,0.05222592468965649,-5.217608288373198,2.0,14.285714285714285,-0.25,0.1968,1.0190545165300051,1248577459.1098516,306075014.15999997,0.07904223638556632
2021-10-05,ALGO/USD,LONG,0.021608310641844958,404.3595685349095,0.6710990433014031,271.3653195935459,13.0,100.0,0.16666666666666666,1.9505,2.248970988755003,506613483.19005257,81909541.26666667,1.2484455208472157e-15
2021-10-05,CRV/USD,LONG,0.01189914420672409,147.70235114620957,0.4426077971052782,65.37421226809408,11.0,84.61538461538461,0.16666666666666666,2.9405,1.9437593327616558,104403922.04616404,7180856.644666666,6.688299295418218e-09
