initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_long_exposure,avg_short_exposure,avg_net_exposure,avg_gross_exposure
10000,14232.688330397348,0.42326883303973484,0.06409939179395252,0.4568772969524348,0.14029892100466063,-0.677433130423141,0.5110896817743491,2075,2.1257831325301204,1.1257831325301204,0.5,0.3819277108433735,0.1180722891566265,0.8819277108433735
