date,symbol,base,open,high,low,close,volume,cmc_rank,market_cap,coin_name,cmc_price,circulating_supply,cmc_volume_24h,pct_1h,pct_24h,pct_7d,returns,skewness_30d,volume_30d_avg,market_cap_shifted,passes_volume_filter,passes_marketcap_filter,passes_data_filter,passes_all_filters,forward_return,quintile,signal
2021-05-28,MANA/USD,MANA,0.899,0.945,0.77,0.813,12653228.69,104.0,120814039.59466664,Decentraland,0.08142354,1483772847.878867,30341186.53149482,1.050844665138,2.353066634186,0.895737206074,-0.1016636537765003,-0.163448220347931,14196037.352999998,120814039.59466664,True,True,True,True,-0.08466592441499318,5,-1
2021-05-28,EOS/USD,EOS,7.025,7.072,5.839,6.118,17547567.7,15.0,2625024378.6311483,EOS,2.7950519,939168383.9261,4016977942.267029,0.105015822823,6.42036802599,2.959966400009,-0.13781283201752875,-0.10144993725660471,12441228.53,2625024378.6311483,True,True,True,True,-0.014654086221443225,5,-1
2021-05-29,ADA/USD,ADA,1.5133,1.5615,1.3358,1.4051,156390351.21,8.0,6377915101.911628,Cardano,0.20499536,31112484646.0,2303857908.8700047,2.209417764677,15.540791684273,32.75007396959,-0.07471272840203183,-0.2320634107348573,209948876.13500002,6377915101.911628,True,True,True,True,0.11535241979924661,5,-1
2021-05-29,MANA/USD,MANA,0.814,0.843,0.696,0.747,8533807.97,104.0,120814039.59466664,Decentraland,0.08142354,1483772847.878867,30341186.53149482,1.050844665138,2.353066634186,0.895737206074,-0.08466592441499318,-0.07060461004192337,13935279.432333332,120814039.59466664,True,True,True,True,0.043228734550820214,5,-1
2021-05-29,EOS/USD,EOS,6.116,6.811,5.75,6.029,15102633.4,15.0,2625024378.6311483,EOS,2.7950519,939168383.9261,4016977942.267029,0.105015822823,6.42036802599,2.959966400009,-0.014654086221443225,-0.04848194322169837,12901476.446666667,2625024378.6311483,True,True,True,True,0.001160381398333972,5,-1
2021-05-30,ADA/USD,ADA,1.4043,1.7,1.3468,1.5769,165291552.44,8.0,6377915101.911628,Cardano,0.20499536,31112484646.0,2303857908.8700047,2.209417764677,15.540791684273,32.75007396959,0.11535241979924661,-0.19225064167721148,212049264.56966668,6377915101.911628,True,True,True,True,0.09790684360225577,5,-1
2021-05-30,MANA/USD,MANA,0.747,0.839,0.693,0.78,7581572.9,104.0,120814039.59466664,Decentraland,0.08142354,1483772847.878867,30341186.53149482,1.050844665138,2.353066634186,0.895737206074,0.043228734550820214,-0.05423322130661108,13732889.882000001,120814039.59466664,True,True,True,True,0.08240677496841689,5,-1
2021-05-30,EOS/USD,EOS,6.036,6.379,5.546,6.036,7235651.8,15.0,2625024378.6311483,EOS,2.7950519,939168383.9261,4016977942.267029,0.105015822823,6.42036802599,2.959966400009,0.001160381398333972,-0.04619907085207241,13329481.673333334,2625024378.6311483,True,True,True,True,0.09416487692739142,5,-1
2021-05-31,ADA/USD,ADA,1.5769,1.75,1.526,1.7391,142200899.37,8.0,6377915101.911628,Cardano,0.20499536,31112484646.0,2303857908.8700047,2.209417764677,15.540791684273,32.75007396959,0.09790684360225577,-0.22175751137626962,215709599.85633332,6377915101.911628,True,True,True,True,-0.0024179631815146366,5,-1
2021-05-31,MANA/USD,MANA,0.78,0.858,0.74,0.847,6480782.85,104.0,120814039.59466664,Decentraland,0.08142354,1483772847.878867,30341186.53149482,1.050844665138,2.353066634186,0.895737206074,0.08240677496841689,-0.06935957822382426,13703470.270333333,120814039.59466664,True,True,True,True,-0.02027499386141078,5,-1
2021-05-31,EOS/USD,EOS,6.036,6.694,5.745,6.632,5984488.6,15.0,2625024378.6311483,EOS,2.7950519,939168383.9261,4016977942.267029,0.105015822823,6.42036802599,2.959966400009,0.09416487692739142,-0.001898719916132475,13462905.496666668,2625024378.6311483,True,True,True,True,-0.048978662030539355,5,-1
2021-06-01,ADA/USD,ADA,1.7383,1.78,1.6541,1.7349,108468694.75,8.0,6377915101.911628,Cardano,0.20499536,31112484646.0,2303857908.8700047,2.209417764677,15.540791684273,32.75007396959,-0.0024179631815146366,-0.28371453048720036,218992046.835,6377915101.911628,True,True,True,True,0.01106313768499882,5,-1
2021-06-01,MANA/USD,MANA,0.846,0.873,0.799,0.83,5258306.39,104.0,120814039.59466664,Decentraland,0.08142354,1483772847.878867,30341186.53149482,1.050844665138,2.353066634186,0.895737206074,-0.02027499386141078,-0.1266782612665729,13694187.334,120814039.59466664,True,True,True,True,0.033178398697318603,5,-1
2021-06-01,EOS/USD,EOS,6.631,6.762,6.075,6.315,4341536.8,15.0,2625024378.6311483,EOS,2.7950519,939168383.9261,4016977942.267029,0.105015822823,6.42036802599,2.959966400009,-0.048978662030539355,-0.03478908375217426,13586646.623333333,2625024378.6311483,True,True,True,True,0.008828687331896795,5,-1
2021-06-02,ADA/USD,ADA,1.7349,1.805,1.7184,1.7542,99433219.87,8.0,6377915101.911628,Cardano,0.20499536,31112484646.0,2303857908.8700047,2.209417764677,15.540791684273,32.75007396959,0.01106313768499882,-0.2983094372781384,221567070.564,6377915101.911628,True,True,True,True,0.05079151534226273,5,-1
2021-06-02,MANA/USD,MANA,0.83,0.876,0.809,0.858,6841925.16,104.0,120814039.59466664,Decentraland,0.08142354,1483772847.878867,30341186.53149482,1.050844665138,2.353066634186,0.895737206074,0.033178398697318603,-0.13898672816725352,13726996.961,120814039.59466664,True,True,True,True,0.03436764350420782,5,-1
2021-06-02,EOS/USD,EOS,6.316,6.545,6.088,6.371,2715484.3,15.0,2625024378.6311483,EOS,2.7950519,939168383.9261,4016977942.267029,0.105015822823,6.42036802599,2.959966400009,0.008828687331896795,-0.016341914462087586,13650925.516666668,2625024378.6311483,True,True,True,True,0.025721901496241397,5,-1
2021-06-03,ADA/USD,ADA,1.7538,1.889,1.711,1.8456,80171317.73,8.0,6377915101.911628,Cardano,0.20499536,31112484646.0,2303857908.8700047,2.209417764677,15.540791684273,32.75007396959,0.05079151534226273,-0.2857316875061218,223026605.8913333,6377915101.911628,True,True,True,True,-0.07718863530419735,5,-1
2021-06-03,MANA/USD,MANA,0.856,0.905,0.84,0.888,6767396.75,104.0,120814039.59466664,Decentraland,0.08142354,1483772847.878867,30341186.53149482,1.050844665138,2.353066634186,0.895737206074,0.03436764350420782,-0.16432851302986828,13685042.411,120814039.59466664,True,True,True,True,-0.08578362975130747,5,-1
2021-06-03,EOS/USD,EOS,6.369,6.7,6.229,6.537,2399621.4,15.0,2625024378.6311483,EOS,2.7950519,939168383.9261,4016977942.267029,0.105015822823,6.42036802599,2.959966400009,0.025721901496241397,0.0015540983245261634,13626356.156666666,2625024378.6311483,True,True,True,True,-0.08338826006425513,5,-1
2021-06-04,MANA/USD,MANA,0.889,0.899,0.772,0.815,8367940.57,104.0,120814039.59466664,Decentraland,0.08142354,1483772847.878867,30341186.53149482,1.050844665138,2.353066634186,0.895737206074,-0.08578362975130747,-0.2623358886015219,13474298.164333332,120814039.59466664,True,True,True,True,0.0012262417232442935,5,-1
2021-06-04,EOS/USD,EOS,6.537,6.544,5.783,6.014,3004157.8,15.0,2625024378.6311483,EOS,2.7950519,939168383.9261,4016977942.267029,0.105015822823,6.42036802599,2.959966400009,-0.08338826006425513,-0.04980309373107784,13454300.723333333,2625024378.6311483,True,True,True,True,-0.04003248252229389,5,-1
2021-06-04,USDT/USD,USDT,1.0001,1.0009,1.0001,1.0006,56262600.71,3.0,21340101768.041767,Tether,1.00051411,21329136250.15833,120425679796.26685,-0.011732477281,-0.008604157416,0.166185419554,0.0004998250716341683,0.2935166160719493,56231687.218333334,21340101768.041767,True,True,True,True,-0.00019990005064066926,5,-1
2021-06-05,MANA/USD,MANA,0.816,0.889,0.788,0.816,6758218.42,104.0,120814039.59466664,Decentraland,0.08142354,1483772847.878867,30341186.53149482,1.050844665138,2.353066634186,0.895737206074,0.0012262417232442935,-0.15416523978557023,13334065.673333336,120814039.59466664,True,True,True,True,0.006108754488321191,5,-1
2021-06-05,EOS/USD,EOS,6.022,6.223,5.642,5.778,2135413.0,15.0,2625024378.6311483,EOS,2.7950519,939168383.9261,4016977942.267029,0.105015822823,6.42036802599,2.959966400009,-0.04003248252229389,-0.03512317133197266,13046782.22,2625024378.6311483,True,True,True,True,0.012042120403433816,5,-1
2021-06-05,USDT/USD,USDT,1.0006,1.0007,1.0001,1.0004,25073225.2,3.0,21340101768.041767,Tether,1.00051411,21329136250.15833,120425679796.26685,-0.011732477281,-0.008604157416,0.166185419554,-0.00019990005064066926,0.30727135486664103,56768079.57,21340101768.041767,True,True,True,True,0.0,5,-1
2021-06-06,EOS/USD,EOS,5.774,5.953,5.717,5.848,1151125.8,15.0,2625024378.6311483,EOS,2.7950519,939168383.9261,4016977942.267029,0.105015822823,6.42036802599,2.959966400009,0.012042120403433816,-0.024842722924918206,11984169.696666665,2625024378.6311483,True,True,True,True,-0.11878815758529554,5,-1
2021-06-06,USDT/USD,USDT,1.0004,1.0006,1.0001,1.0004,13484442.42,3.0,21340101768.041767,Tether,1.00051411,21329136250.15833,120425679796.26685,-0.011732477281,-0.008604157416,0.166185419554,0.0,0.28690153741919183,55899548.18366667,21340101768.041767,True,True,True,True,-9.996501232890719e-05,5,-1
2021-06-06,RLC/USD,RLC,4.547,4.794,4.54,4.737,772910.99,140.0,63131195.05945939,iExec RLC,0.78844223,80070793.23876736,3705829.21415692,1.348509600441,10.572876869074,-1.12740727704,0.040936349098741276,2.4876714772894912,9410356.870666666,63131195.05945939,True,True,True,True,-0.11485824798980827,5,-1
2021-06-07,EOS/USD,EOS,5.848,5.968,5.086,5.193,3069519.7,15.0,2625024378.6311483,EOS,2.7950519,939168383.9261,4016977942.267029,0.105015822823,6.42036802599,2.959966400009,-0.11878815758529554,-0.09027673402646728,11266283.986666668,2625024378.6311483,True,True,True,True,-0.02713155589617924,5,-1
2021-06-07,USDT/USD,USDT,1.0004,1.0007,0.9999,1.0003,39856241.86,3.0,21340101768.041767,Tether,1.00051411,21329136250.15833,120425679796.26685,-0.011732477281,-0.008604157416,0.166185419554,-9.996501232890719e-05,0.3158961771951651,54874108.94466667,21340101768.041767,True,True,True,True,0.0006995453240854948,5,-1
2021-06-07,RLC/USD,RLC,4.737,4.911,4.154,4.223,962086.88,140.0,63131195.05945939,iExec RLC,0.78844223,80070793.23876736,3705829.21415692,1.348509600441,10.572876869074,-1.12740727704,-0.11485824798980827,2.460288932695457,9308128.201000001,63131195.05945939,True,True,True,True,-0.037640149026718944,5,-1
2021-06-08,EOS/USD,EOS,5.189,5.257,4.5,5.054,7994010.1,15.0,2625024378.6311483,EOS,2.7950519,939168383.9261,4016977942.267029,0.105015822823,6.42036802599,2.959966400009,-0.02713155589617924,-0.025930374236612704,11039528.546666665,2625024378.6311483,True,True,True,True,0.05542010572176652,5,-1
2021-06-08,USDT/USD,USDT,1.0004,1.0018,1.0002,1.001,57469160.31,3.0,21340101768.041767,Tether,1.00051411,21329136250.15833,120425679796.26685,-0.011732477281,-0.008604157416,0.166185419554,0.0006995453240854948,0.39732638797227104,55303558.968,21340101768.041767,True,True,True,True,-0.0004996252914324128,5,-1
2021-06-08,RLC/USD,RLC,4.223,4.326,3.555,4.067,2280944.38,140.0,63131195.05945939,iExec RLC,0.78844223,80070793.23876736,3705829.21415692,1.348509600441,10.572876869074,-1.12740727704,-0.037640149026718944,2.5765277195847673,9234050.407666666,63131195.05945939,True,True,True,True,0.02357052382763494,5,-1
2021-06-09,EOS/USD,EOS,5.052,5.405,4.776,5.342,4638039.8,15.0,2625024378.6311483,EOS,2.7950519,939168383.9261,4016977942.267029,0.105015822823,6.42036802599,2.959966400009,0.05542010572176652,0.0007707871089397445,10975183.513333334,2625024378.6311483,True,True,True,True,-0.049698476223003586,5,-1
2021-06-09,RLC/USD,RLC,4.067,4.246,3.79,4.164,1051911.71,140.0,63131195.05945939,iExec RLC,0.78844223,80070793.23876736,3705829.21415692,1.348509600441,10.572876869074,-1.12740727704,0.02357052382763494,0.2532631795929755,8017198.151333334,63131195.05945939,True,True,True,True,-0.11895447079822745,5,-1
2021-06-09,USDT/USD,USDT,1.001,1.0016,1.0005,1.0005,34793893.01,3.0,21340101768.041767,Tether,1.00051411,21329136250.15833,120425679796.26685,-0.011732477281,-0.008604157416,0.166185419554,-0.0004996252914324128,0.26041188487984196,55990630.44833333,21340101768.041767,True,True,True,True,-9.995502032413365e-05,5,-1
2021-06-10,EOS/USD,EOS,5.341,5.475,4.929,5.083,2596798.2,15.0,2625024378.6311483,EOS,2.7950519,939168383.9261,4016977942.267029,0.105015822823,6.42036802599,2.959966400009,-0.049698476223003586,-0.09833168106902147,10731052.67,2625024378.6311483,True,True,True,True,-0.03360988486563564,5,-1
2021-06-10,RLC/USD,RLC,4.161,4.23,3.688,3.697,1218290.78,140.0,63131195.05945939,iExec RLC,0.78844223,80070793.23876736,3705829.21415692,1.348509600441,10.572876869074,-1.12740727704,-0.11895447079822745,0.25640150194892564,6658430.421333333,63131195.05945939,True,True,True,True,-0.09201563981488589,5,-1
2021-06-10,USDT/USD,USDT,1.0005,1.0008,1.0003,1.0004,25539244.49,3.0,21340101768.041767,Tether,1.00051411,21329136250.15833,120425679796.26685,-0.011732477281,-0.008604157416,0.166185419554,-9.995502032413365e-05,0.3132066770114086,54189608.50233333,21340101768.041767,True,True,True,True,-0.00029992502099357996,5,-1
2021-06-11,MANA/USD,MANA,0.698,0.793,0.673,0.695,11427531.63,104.0,120814039.59466664,Decentraland,0.08142354,1483772847.878867,30341186.53149482,1.050844665138,2.353066634186,0.895737206074,-0.0028735651957318073,-0.07077918356590542,11935760.55,120814039.59466664,True,True,True,True,-0.05470691423947486,5,-1
2021-06-11,RLC/USD,RLC,3.699,3.822,3.274,3.372,1464905.73,140.0,63131195.05945939,iExec RLC,0.78844223,80070793.23876736,3705829.21415692,1.348509600441,10.572876869074,-1.12740727704,-0.09201563981488589,0.24817326461404624,6183465.459666667,63131195.05945939,True,True,True,True,-0.05768189183965326,5,-1
2021-06-11,USDT/USD,USDT,1.0004,1.0006,1.0,1.0001,20415650.21,3.0,21340101768.041767,Tether,1.00051411,21329136250.15833,120425679796.26685,-0.011732477281,-0.008604157416,0.166185419554,-0.00029992502099357996,0.3562556324022321,52993486.13999999,21340101768.041767,True,True,True,True,9.9985002332975e-05,5,-1
2021-06-12,ADA/USD,ADA,1.4377,1.4941,1.3574,1.4781,66739516.18,8.0,6377915101.911628,Cardano,0.20499536,31112484646.0,2303857908.8700047,2.209417764677,15.540791684273,32.75007396959,0.027643311668256013,-0.1202081975338178,203617149.05466667,6377915101.911628,True,True,True,True,0.052196073283265976,5,-1
2021-06-12,RLC/USD,RLC,3.372,3.388,3.02,3.183,2298293.41,140.0,63131195.05945939,iExec RLC,0.78844223,80070793.23876736,3705829.21415692,1.348509600441,10.572876869074,-1.12740727704,-0.05768189183965326,0.4203371618208073,5854063.557,63131195.05945939,True,True,True,True,0.07006047607229315,5,-1
2021-06-12,USDT/USD,USDT,1.0001,1.0004,1.0,1.0002,16170507.45,3.0,21340101768.041767,Tether,1.00051411,21329136250.15833,120425679796.26685,-0.011732477281,-0.008604157416,0.166185419554,9.9985002332975e-05,1.2240694946221338,51734450.102,21340101768.041767,True,True,True,True,0.0,5,-1
2021-06-13,MANA/USD,MANA,0.658,0.699,0.64,0.694,4233871.67,104.0,120814039.59466664,Decentraland,0.08142354,1483772847.878867,30341186.53149482,1.050844665138,2.353066634186,0.895737206074,0.053267029181487256,-0.09491956763349382,11830751.640333332,120814039.59466664,True,True,True,True,0.024200469296436468,5,-1
2021-06-13,RLC/USD,RLC,3.188,3.498,3.133,3.414,1180153.47,140.0,63131195.05945939,iExec RLC,0.78844223,80070793.23876736,3705829.21415692,1.348509600441,10.572876869074,-1.12740727704,0.07006047607229315,0.4779508890140115,5665659.916666667,63131195.05945939,True,True,True,True,0.07067082243963499,5,-1
2021-06-13,USDT/USD,USDT,1.0001,1.0004,0.9999,1.0002,18121126.68,3.0,21340101768.041767,Tether,1.00051411,21329136250.15833,120425679796.26685,-0.011732477281,-0.008604157416,0.166185419554,0.0,1.3910237957353448,49819380.809999995,21340101768.041767,True,True,True,True,0.0001999400186605361,5,-1
2021-06-14,ADA/USD,ADA,1.5568,1.5958,1.506,1.5772,58934752.29,8.0,6377915101.911628,Cardano,0.20499536,31112484646.0,2303857908.8700047,2.209417764677,15.540791684273,32.75007396959,0.012697570502179168,-0.35400255856866897,187910845.245,6377915101.911628,True,True,True,True,-0.014497172504663569,5,-1
2021-06-14,MANA/USD,MANA,0.694,0.717,0.675,0.711,5331022.15,104.0,120814039.59466664,Decentraland,0.08142354,1483772847.878867,30341186.53149482,1.050844665138,2.353066634186,0.895737206074,0.024200469296436468,-0.10748272645308014,11759452.798,120814039.59466664,True,True,True,True,0.0,5,-1
2021-06-14,USDT/USD,USDT,1.0002,1.0007,1.0,1.0004,23666035.5,3.0,21340101768.041767,Tether,1.00051411,21329136250.15833,120425679796.26685,-0.011732477281,-0.008604157416,0.166185419554,0.0001999400186605361,1.601496431692775,48744372.307000004,21340101768.041767,True,True,True,True,-0.00039992002132694667,5,-1
2021-06-15,ADA/USD,ADA,1.5772,1.6127,1.541,1.5545,43268476.61,8.0,6377915101.911628,Cardano,0.20499536,31112484646.0,2303857908.8700047,2.209417764677,15.540791684273,32.75007396959,-0.014497172504663569,-0.32492763752859627,177187469.574,6377915101.911628,True,True,True,True,-0.0457391782620084,5,-1
2021-06-15,MANA/USD,MANA,0.711,0.739,0.691,0.711,5304821.01,104.0,120814039.59466664,Decentraland,0.08142354,1483772847.878867,30341186.53149482,1.050844665138,2.353066634186,0.895737206074,0.0,-0.18202751097409775,11638592.961666668,120814039.59466664,True,True,True,True,-0.005641763906668126,5,-1
2021-06-15,USDT/USD,USDT,1.0004,1.0005,0.9999,1.0,20341284.92,3.0,21340101768.041767,Tether,1.00051411,21329136250.15833,120425679796.26685,-0.011732477281,-0.008604157416,0.166185419554,-0.00039992002132694667,1.611517597956588,48146938.68833334,21340101768.041767,True,True,True,True,0.0,5,-1
2021-06-16,ADA/USD,ADA,1.5553,1.5747,1.4741,1.485,42216624.64,8.0,6377915101.911628,Cardano,0.20499536,31112484646.0,2303857908.8700047,2.209417764677,15.540791684273,32.75007396959,-0.0457391782620084,-0.2728700942453653,167839499.2363333,6377915101.911628,True,True,True,True,-0.0017523762656500533,5,-1
2021-06-16,MANA/USD,MANA,0.709,0.756,0.687,0.707,9120784.81,104.0,120814039.59466664,Decentraland,0.08142354,1483772847.878867,30341186.53149482,1.050844665138,2.353066634186,0.895737206074,-0.005641763906668126,-0.19547050856929885,11535309.984333333,120814039.59466664,True,True,True,True,-0.025789394882914176,5,-1
2021-06-16,USDT/USD,USDT,0.9999,1.0003,0.9998,1.0,24571791.05,3.0,21340101768.041767,Tether,1.00051411,21329136250.15833,120425679796.26685,-0.011732477281,-0.008604157416,0.166185419554,0.0,1.6521747989727227,46950461.559,21340101768.041767,True,True,True,True,9.999500033329732e-05,5,-1
2021-06-17,ADA/USD,ADA,1.485,1.5389,1.4562,1.4824,38147376.84,8.0,6377915101.911628,Cardano,0.20499536,31112484646.0,2303857908.8700047,2.209417764677,15.540791684273,32.75007396959,-0.0017523762656500533,-0.3211394501262635,158162747.63733333,6377915101.911628,True,True,True,True,-0.04519100940096883,5,-1
2021-06-17,MANA/USD,MANA,0.707,0.731,0.666,0.689,4663351.72,104.0,120814039.59466664,Decentraland,0.08142354,1483772847.878867,30341186.53149482,1.050844665138,2.353066634186,0.895737206074,-0.025789394882914176,-0.27244650520700536,11389329.310333334,120814039.59466664,True,True,True,True,-0.06289497651275788,5,-1
2021-06-17,USDT/USD,USDT,0.9999,1.0005,0.9998,1.0001,24438794.53,3.0,21340101768.041767,Tether,1.00051411,21329136250.15833,120425679796.26685,-0.011732477281,-0.008604157416,0.166185419554,9.999500033329732e-05,1.6521747989727231,45866455.80366667,21340101768.041767,True,True,True,True,0.000399880041317806,5,-1
2021-06-18,ADA/USD,ADA,1.4824,1.492,1.3751,1.4169,56431542.0,8.0,6377915101.911628,Cardano,0.20499536,31112484646.0,2303857908.8700047,2.209417764677,15.540791684273,32.75007396959,-0.04519100940096883,-0.33342914103623167,153516882.6686667,6377915101.911628,True,True,True,True,-0.023204553808991873,5,-1
2021-06-18,MANA/USD,MANA,0.689,0.69,0.615,0.647,4357726.58,104.0,120814039.59466664,Decentraland,0.08142354,1483772847.878867,30341186.53149482,1.050844665138,2.353066634186,0.895737206074,-0.06289497651275788,-0.21342967895750437,10942854.728000002,120814039.59466664,True,True,True,True,-0.02662647511532219,5,-1
