date,symbol,old_weight,new_weight,weight_change,funding_rate_pct,position_type
2020-02-20,XTZ,0.0,0.5,0.5,-1.1924,long
2020-02-22,XTZ,0.5,-0.5,-1.0,2.8766000000000003,short
2020-03-19,XTZ,-0.5,0.5,1.0,-9.9312,long
2020-03-21,XTZ,0.5,-0.5,-1.0,1.0,short
2020-04-02,XTZ,-0.5,0.5,1.0,-13.3054,long
2020-04-04,XTZ,0.5,-0.5,-1.0,1.0,short
2020-04-18,XTZ,-0.5,0.5,1.0,-7.1064,long
2020-04-20,XTZ,0.5,-0.5,-1.0,1.0,short
2020-04-22,XTZ,-0.5,0.5,1.0,-1.3663999999999998,long
2020-04-26,XTZ,0.5,-0.5,-1.0,1.0,short
2020-04-28,XTZ,-0.5,0.5,1.0,-13.4066,long
2020-05-02,XTZ,0.5,-0.5,-1.0,1.0,short
2020-08-10,BTC,0.0,0.5,0.5,1.0,long
2020-08-14,XTZ,-0.5,0.0,0.5,14.3701,close
2020-08-16,XTZ,0.0,-0.5,-0.5,13.232,short
2020-08-18,ETH,0.0,0.5,0.5,-10.1749,long
2020-08-18,XTZ,-0.5,-0.17004555796088164,0.3299544420391184,7.0132,short
2020-08-18,BTC,0.5,-0.3299544420391184,-0.8299544420391184,8.6384,short
2020-08-20,ETH,0.5,-0.22260358777086636,-0.7226035877708663,7.441899999999999,short
2020-08-20,LINK,0.0,-0.11553260089772438,-0.11553260089772438,3.2896,short
2020-08-20,XTZ,-0.17004555796088164,-0.16186381133140929,0.008181746629472353,3.1543,short
2020-08-20,BTC,-0.3299544420391184,0.5,0.8299544420391184,1.0,long
2020-08-22,ETH,-0.22260358777086636,0.2113203696545532,0.43392395742541956,1.0,long
2020-08-22,LINK,-0.11553260089772438,-0.2074160722382346,-0.09188347134051023,1.0,short
2020-08-22,BTC,0.5,0.2886796303454468,-0.2113203696545532,1.0,long
2020-08-22,XTZ,-0.16186381133140929,-0.2925839277617654,-0.1307201164303561,1.0,short
2020-08-24,ETH,0.2113203696545532,0.1692347377269832,-0.042085631927570005,1.0,long
2020-08-24,LINK,-0.2074160722382346,-0.5,-0.2925839277617654,4.0634,short
2020-08-24,BTC,0.2886796303454468,0.22091111115655865,-0.06776851918888815,1.0,long
2020-08-24,XTZ,-0.2925839277617654,0.10985415111645819,0.4024380788782236,1.0,long
2020-08-26,ETH,0.1692347377269832,0.18659187456708637,0.017357136840103177,1.0,long
2020-08-26,LINK,-0.5,-0.20769740721759467,0.29230259278240533,2.5321,short
2020-08-26,BTC,0.22091111115655865,0.31340812543291363,0.09249701427635498,1.0,long
2020-08-26,XTZ,0.10985415111645819,-0.29230259278240533,-0.4021567438988635,1.0,short
2020-08-28,ETH,0.18659187456708637,-0.33875603835054297,-0.5253479129176293,1.8846,short
2020-08-28,LINK,-0.20769740721759467,-0.1612439616494571,0.046453445568137575,8.0466,short
2020-08-28,BTC,0.31340812543291363,0.3576583921920126,0.04425026675909899,1.0,long
2020-08-28,XTZ,-0.29230259278240533,0.1423416078079874,0.43464420059039277,1.1003,long
2020-08-30,ETH,-0.33875603835054297,-0.33755759220181575,0.0011984461487272169,8.063,short
2020-08-30,LINK,-0.1612439616494571,-0.1624424077981843,-0.0011984461487272169,13.4234,short
2020-08-30,BTC,0.3576583921920126,0.3577602173682357,0.00010182517622309151,1.0,long
2020-08-30,XTZ,0.1423416078079874,0.1422397826317643,-0.00010182517622311926,2.9469000000000003,long
2020-09-01,ETH,-0.33755759220181575,-0.5,-0.16244240779818425,11.6252,short
2020-09-01,LINK,-0.1624424077981843,0.09435046463251716,0.2567928724307015,6.0921,long
2020-09-01,XTZ,0.1422397826317643,0.0,-0.1422397826317643,10.331400000000002,close
2020-09-01,BTC,0.3577602173682357,0.4056495353674829,0.04788931799924717,3.1565000000000003,long
2020-09-03,ETH,-0.5,0.1589358603725957,0.6589358603725957,-13.1271,long
2020-09-03,LINK,0.09435046463251716,0.0817575709463999,-0.012592893686117254,1.0,long
2020-09-03,XTZ,0.0,-0.5,-0.5,1.0,short
2020-09-03,BTC,0.4056495353674829,0.2593065686810044,-0.1463429666864785,-3.2750000000000004,long
2020-09-05,ETH,0.1589358603725957,0.17375642894325008,0.014820568570654391,-1.5088,long
2020-09-05,LINK,0.0817575709463999,-0.21499668464589194,-0.29675425559229185,1.0,short
2020-09-05,BTC,0.2593065686810044,0.32624357105674995,0.06693700237574557,0.1387,long
2020-09-05,XTZ,-0.5,-0.28500331535410806,0.21499668464589194,1.0,short
2020-09-07,ETH,0.17375642894325008,0.17410326905510298,0.000346840111852903,1.0,long
2020-09-07,LINK,-0.21499668464589194,-0.21441265196849796,0.0005840326773939863,1.0,short
2020-09-07,BTC,0.32624357105674995,0.325896730944897,-0.00034684011185293073,-1.9674,long
2020-09-07,XTZ,-0.28500331535410806,-0.28558734803150204,-0.0005840326773939863,1.0,short
2020-09-09,ETH,0.17410326905510298,0.08690117964706981,-0.08720208940803317,-0.8278000000000001,long
2020-09-09,LINK,-0.21441265196849796,-0.07249303446785116,0.1419196175006468,1.0,short
2020-09-09,BTC,0.325896730944897,0.16529282524099506,-0.16060390570390196,1.0,long
2020-09-09,LTC,0.0,-0.1388657102287479,-0.1388657102287479,1.0,short
2020-09-09,ETC,0.0,0.13918437282279983,0.13918437282279983,1.0,long
2020-09-09,BCH,0.0,0.10862162228913534,0.10862162228913534,1.0,long
2020-09-09,XTZ,-0.28558734803150204,-0.10868510484573947,0.1769022431857626,1.0,short
2020-09-09,XRP,0.0,-0.17995615045766145,-0.17995615045766145,1.0,short
2020-09-11,ETH,0.08690117964706981,-0.09572791624281125,-0.18262909588988108,1.0,short
2020-09-11,LINK,-0.07249303446785116,-0.06395013674040247,0.008542897727448692,1.0,short
2020-09-11,BTC,0.16529282524099506,0.20415119369017248,0.03885836844917742,1.0,long
2020-09-11,LTC,-0.1388657102287479,-0.11110307414274787,0.027762636086000048,1.0,short
2020-09-11,ETC,0.13918437282279983,0.1617580356182583,0.02257366279545847,1.0,long
2020-09-11,BCH,0.10862162228913534,0.1340907706915692,0.025469148402433847,1.0,long
2020-09-11,XTZ,-0.10868510484573947,-0.0883743114739587,0.020310793371780766,1.0,short
2020-09-11,XRP,-0.17995615045766145,-0.14084456140007973,0.03911158905758172,1.0,short
2020-09-13,ETH,-0.09572791624281125,0.08785423525943964,0.18358215150225088,1.0,long
2020-09-13,LINK,-0.06395013674040247,-0.07864499345737432,-0.01469485671697185,1.0,short
2020-09-13,BTC,0.20415119369017248,0.16883772246279175,-0.03531347122738074,1.0,long
2020-09-13,LTC,-0.11110307414274787,-0.13517757124149885,-0.02407449709875098,1.0,short
2020-09-13,ETC,0.1617580356182583,0.13269503815128103,-0.02906299746697727,1.0,long
2020-09-13,BCH,0.1340907706915692,0.11061300412648757,-0.023477766565081618,1.0,long
2020-09-13,XTZ,-0.0883743114739587,-0.10848542810616447,-0.020111116632205772,1.0,short
2020-09-13,XRP,-0.14084456140007973,-0.17769200719496236,-0.03684744579488264,1.0,short
2020-09-15,ETH,0.08785423525943964,0.0977720841831774,0.00991784892373776,-0.191,long
2020-09-15,LINK,-0.07864499345737432,0.06557474003944613,0.14421973349682043,-4.3409,long
2020-09-15,BTC,0.16883772246279175,0.18488230569722194,0.0160445832344302,0.0112,long
2020-09-15,LTC,-0.13517757124149885,-0.12289911854003435,0.012278452701464493,1.0,short
2020-09-15,ETC,0.13269503815128103,0.15177087008015452,0.019075831928873493,1.0,long
2020-09-15,BCH,0.11061300412648757,-0.1304671049990349,-0.24108010912552247,3.7043,short
2020-09-15,XTZ,-0.10848542810616447,-0.09405944098339443,0.014425987122770045,1.0,short
2020-09-15,XRP,-0.17769200719496236,-0.15257433547753627,0.0251176717174261,1.0,short
2020-09-17,ETH,0.0977720841831774,0.08443090379577535,-0.013341180387402049,-2.1148,long
2020-09-17,LINK,0.06557474003944613,-0.07891791463782889,-0.144492654677275,1.0,short
2020-09-17,BTC,0.18488230569722194,0.16871126606420014,-0.0161710396330218,1.0,long
2020-09-17,LTC,-0.12289911854003435,-0.1406265051242455,-0.017727386584211136,1.0,short
2020-09-17,ETC,0.15177087008015452,0.1348921391824699,-0.01687873089768463,1.0,long
2020-09-17,BCH,-0.1304671049990349,0.11196569095755458,0.2424327959565895,1.0,long
2020-09-17,XTZ,-0.09405944098339443,-0.10605907538576036,-0.011999634402365927,1.8867,short
2020-09-17,XRP,-0.15257433547753627,-0.17439650485216526,-0.021822169374628997,1.0,short
2020-09-19,ETH,0.08443090379577535,0.08345554360080495,-0.0009753601949703955,1.0,long
2020-09-19,LINK,-0.07891791463782889,-0.07653045854446944,0.002387456093359455,1.0,short
2020-09-19,BTC,0.16871126606420014,0.16569063906357692,-0.0030206270006232216,1.0,long
2020-09-19,LTC,-0.1406265051242455,-0.14077235019214354,-0.00014584506789805385,1.0,short
2020-09-19,ETC,0.1348921391824699,0.14020328084344794,0.0053111416609780415,1.0,long
2020-09-19,BCH,0.11196569095755458,0.11065053649217017,-0.0013151544653844105,1.0,long
2020-09-19,XTZ,-0.10605907538576036,-0.10781845573333919,-0.0017593803475788317,1.0,short
2020-09-19,XRP,-0.17439650485216526,-0.1748787355300478,-0.00048223067788252805,1.0,short
2020-09-21,ETH,0.08345554360080495,0.11641428905460427,0.032958745453799315,-2.3214,long
2020-09-21,LINK,-0.07653045854446944,-0.05974618112914737,0.01678427741532207,1.0,short
2020-09-21,BTC,0.16569063906357692,0.22928309600663493,0.06359245694305801,1.0,long
2020-09-21,LTC,-0.14077235019214354,-0.09856078473972744,0.0422115654524161,1.0,short
2020-09-21,ETC,0.14020328084344794,-0.13787420426359923,-0.27807748510704716,1.0,short
2020-09-21,BCH,0.11065053649217017,0.1543026149387608,0.04365207844659062,1.0,long
2020-09-21,XTZ,-0.10781845573333919,-0.0801376516040325,0.027680804129306694,1.0,short
2020-09-21,XRP,-0.1748787355300478,-0.12368117826349344,0.05119755726655435,1.0,short
2020-09-23,ETH,0.11641428905460427,-0.0683354643628733,-0.18474975341747757,1.0,short
2020-09-23,LINK,-0.05974618112914737,-0.05049507870030172,0.00925110242884565,1.0,short
2020-09-23,BTC,0.22928309600663493,0.3008348514178106,0.07155175541117564,1.0,long
2020-09-23,LTC,-0.09856078473972744,-0.08584283494571718,0.012717949794010266,1.0,short
2020-09-23,ETC,-0.13787420426359923,-0.12103016000669482,0.016844044256904403,1.0,short
2020-09-23,BCH,0.1543026149387608,0.1991651485821894,0.0448625336434286,1.0,long
2020-09-23,XTZ,-0.0801376516040325,-0.06806100017962596,0.012076651424406531,1.0,short
2020-09-23,XRP,-0.12368117826349344,-0.10623546180478703,0.017445716458706406,1.0,short
2020-09-25,ETH,-0.0683354643628733,-0.08744372587705539,-0.019108261514182087,1.0,short
2020-09-25,LINK,-0.05049507870030172,-0.05573966239636718,-0.005244583696065459,1.0,short
2020-09-25,BTC,0.3008348514178106,0.20413058610378942,-0.09670426531402115,1.0,long
2020-09-25,LTC,-0.08584283494571718,-0.1112215631802958,-0.025378728234578624,1.0,short
2020-09-25,ETC,-0.12103016000669482,-0.16131985797989398,-0.04028969797319916,1.0,short
2020-09-25,BCH,0.1991651485821894,0.13761596390532438,-0.061549184676865015,1.0,long
2020-09-25,XTZ,-0.06806100017962596,-0.0842751905663876,-0.01621419038676164,1.0,short
2020-09-25,XRP,-0.10623546180478703,0.1582534499908862,0.26448891179567324,0.8838999999999999,long
2020-09-27,ETH,-0.08744372587705539,-0.09193198160967946,-0.004488255732624069,1.0,short
2020-09-27,LINK,-0.05573966239636718,-0.05830274255609942,-0.0025630801597322436,1.0,short
2020-09-27,BTC,0.20413058610378942,0.1895690927041131,-0.014561493399676328,1.0,long
2020-09-27,LTC,-0.1112215631802958,-0.11771998149814979,-0.006498418317853985,1.0,short
2020-09-27,ETC,-0.16131985797989398,0.18486087974181,0.346180737721704,1.0,long
2020-09-27,BCH,0.13761596390532438,0.12557002755407695,-0.012045936351247427,1.0,long
2020-09-27,XTZ,-0.0842751905663876,-0.08867233343629813,-0.004397142869910525,1.0,short
2020-09-27,XRP,0.1582534499908862,-0.1433729608997732,-0.3016264108906594,1.0,short
2020-09-29,ETH,-0.09193198160967946,-0.09127651163080996,0.0006554699788694912,1.0,short
2020-09-29,LINK,-0.05830274255609942,-0.05712732828614633,0.0011754142699530942,1.0,short
2020-09-29,BTC,0.1895690927041131,0.18972955898219104,0.00016046627807794756,1.0,long
2020-09-29,LTC,-0.11771998149814979,-0.1254016914185484,-0.007681709920398613,1.0,short
2020-09-29,ETC,0.18486087974181,0.18363446852454074,-0.0012264112172692687,1.0,long
2020-09-29,BCH,0.12557002755407695,0.1266359724932682,0.001065944939191238,1.0,long
2020-09-29,XTZ,-0.08867233343629813,-0.08562031862245932,0.0030520148138388076,1.0,short
2020-09-29,XRP,-0.1433729608997732,-0.14057415004203602,0.0027988108577371718,1.0,short
2020-10-01,ETH,-0.09127651163080996,-0.10541602141979312,-0.014139509788983151,1.0,short
2020-10-01,LINK,-0.05712732828614633,0.05443140565776177,0.1115587339439081,-0.2215,long
2020-10-01,BTC,0.18972955898219104,0.1680671185427438,-0.021662440439447234,1.0,long
2020-10-01,LTC,-0.1254016914185484,-0.13893110192943214,-0.013529410510883744,1.0,short
2020-10-01,ETC,0.18363446852454074,0.16082147352719087,-0.022812994997349872,1.0,long
2020-10-01,BCH,0.1266359724932682,0.11668000227230355,-0.009955970220964644,1.0,long
