date,symbol,signal,old_weight,new_weight,weight_change,entropy
2021-05-11,XLM/USD,CLOSE,-0.5,0.0,0.5,3.281577765816208
2021-05-25,ALGO/USD,CLOSE,0.26592139905458984,0.0,-0.26592139905458984,3.043762162622482
2021-05-25,EOS/USD,CLOSE,-0.5,0.0,0.5,2.8897658359174745
2021-05-25,OXT/USD,LONG,0.0,0.16518536413594248,0.16518536413594248,3.12245630262202
2021-05-25,ADA/USD,LONG,0.0,0.16916296582307988,0.16916296582307988,3.0586597124488337
2021-05-25,STORJ/USD,SHORT,0.0,-0.2578825328385805,-0.2578825328385805,2.3470910116261448
2021-05-25,ZRX/USD,CLOSE,0.23407860094541014,0.0,-0.23407860094541014,2.9741541913767824
2021-05-25,LINK/USD,SHORT,0.0,-0.24211746716141958,-0.24211746716141958,2.642002975011471
2021-05-25,XLM/USD,LONG,0.0,0.16565167004097764,0.16565167004097764,3.0704919894343567
2021-06-08,EOS/USD,SHORT,0.0,-0.22638048968741914,-0.22638048968741914,2.8203815896405433
2021-06-08,OXT/USD,LONG,0.16518536413594248,0.1656979592501291,0.0005125951141866092,3.1365764243703698
2021-06-08,ADA/USD,LONG,0.16916296582307988,0.16666329910005648,-0.0024996667230234026,3.2375434492060946
2021-06-08,LINK/USD,CLOSE,-0.24211746716141958,0.0,0.24211746716141958,2.877747162910944
2021-06-08,XLM/USD,CLOSE,0.16565167004097764,0.0,-0.16565167004097764,3.0955032002585336
2021-06-08,ALGO/USD,LONG,0.0,0.16763874164981446,0.16763874164981446,3.1833573582534926
2021-06-08,GRT/USD,SHORT,0.0,-0.27361951031258086,-0.27361951031258086,2.797416845103709
2021-06-08,STORJ/USD,CLOSE,-0.2578825328385805,0.0,0.2578825328385805,3.018019765472605
2021-06-22,EOS/USD,SHORT,-0.22638048968741914,-0.2661806195124649,-0.03980012982504577,2.8097490831297565
2021-06-22,CRV/USD,SHORT,0.0,-0.23381938048753514,-0.23381938048753514,2.9309860169470667
2021-06-22,OXT/USD,LONG,0.1656979592501291,0.1724649345040584,0.006766975253929303,3.1814090233019163
2021-06-22,ADA/USD,LONG,0.16666329910005648,0.1688918487644251,0.002228549664368612,3.2690887313272547
2021-06-22,ALGO/USD,LONG,0.16763874164981446,0.15864321673151652,-0.008995524918297942,3.1843701158001956
2021-06-22,GRT/USD,CLOSE,-0.27361951031258086,0.0,0.27361951031258086,2.9453808544133357
2021-07-06,EOS/USD,CLOSE,-0.2661806195124649,0.0,0.2661806195124649,
2021-07-06,CRV/USD,CLOSE,-0.23381938048753514,0.0,0.23381938048753514,
2021-07-06,OXT/USD,LONG,0.1724649345040584,0.24747890657841373,0.07501397207435534,3.140119748599302
2021-07-06,ADA/USD,LONG,0.1688918487644251,0.25252109342158624,0.08362924465716115,3.1808091380645487
2021-07-06,USDT/USD,SHORT,0.0,-0.5,-0.5,2.5874844895785882
2021-07-06,ALGO/USD,CLOSE,0.15864321673151652,0.0,-0.15864321673151652,3.129005276106159
2021-07-20,GRT/USD,LONG,0.0,0.14810357909133032,0.14810357909133032,3.3317348567794816
2021-07-20,MANA/USD,LONG,0.0,0.12708244808175514,0.12708244808175514,3.1551097223060904
2021-07-20,ANKR/USD,SHORT,0.0,-0.19591451784418493,-0.19591451784418493,2.5006800670165594
2021-07-20,OXT/USD,CLOSE,0.24747890657841373,0.0,-0.24747890657841373,3.116132996772267
2021-07-20,ADA/USD,LONG,0.25252109342158624,0.2248139728269145,-0.02770712059467173,3.1644683048754465
2021-07-20,USDT/USD,CLOSE,-0.5,0.0,0.5,3.117176367347223
2021-07-20,XLM/USD,SHORT,0.0,-0.3040854821558151,-0.3040854821558151,2.8404557942728434
2021-08-03,DOGE/USD,SHORT,0.0,-0.303272923432507,-0.303272923432507,2.2278047723827026
2021-08-03,ADA/USD,CLOSE,0.2248139728269145,0.0,-0.2248139728269145,2.953253303233014
2021-08-03,XLM/USD,CLOSE,-0.3040854821558151,0.0,0.3040854821558151,2.826956058499257
2021-08-03,ALGO/USD,LONG,0.0,0.213375533025306,0.213375533025306,3.007923757981494
2021-08-03,MANA/USD,LONG,0.12708244808175514,0.11192760746060725,-0.0151548406211479,3.111898566484956
2021-08-03,GRT/USD,LONG,0.14810357909133032,0.1746968595140867,0.026593280422756382,3.0407714155544308
2021-08-03,ANKR/USD,SHORT,-0.19591451784418493,-0.19672707656749305,-0.0008125587233081266,2.588978204503351
2021-08-17,DOGE/USD,SHORT,-0.303272923432507,-0.24602114596777439,0.05725177746473262,2.391412215215324
2021-08-17,OXT/USD,LONG,0.0,0.002175117086086669,0.002175117086086669,3.115557675556369
2021-08-17,USDT/USD,LONG,0.0,0.49526906582412394,0.49526906582412394,3.1010500093833904
2021-08-17,ALGO/USD,CLOSE,0.213375533025306,0.0,-0.213375533025306,2.9901335924228585
2021-08-17,MANA/USD,LONG,0.11192760746060725,0.002555817089789362,-0.10937179037081789,3.1425537593112747
2021-08-17,GRT/USD,CLOSE,0.1746968595140867,0.0,-0.1746968595140867,3.0203068192668208
2021-08-17,ANKR/USD,SHORT,-0.19672707656749305,-0.2539788540322256,-0.057251777464732534,2.5336865599576446
2021-08-31,CHZ/USD,LONG,0.0,0.17174851322910376,0.17174851322910376,3.505005029967607
2021-08-31,DOGE/USD,SHORT,-0.24602114596777439,-0.19124311105654995,0.05477803491122443,3.0498376288991533
2021-08-31,OXT/USD,CLOSE,0.002175117086086669,0.0,-0.002175117086086669,3.366132729377278
2021-08-31,USDT/USD,CLOSE,0.49526906582412394,0.0,-0.49526906582412394,3.2040117187886965
2021-08-31,GRT/USD,LONG,0.0,0.14852988069026632,0.14852988069026632,3.579690407314219
2021-08-31,MANA/USD,LONG,0.002555817089789362,0.1797216060806299,0.17716578899084054,3.61650429556582
2021-08-31,ANKR/USD,SHORT,-0.2539788540322256,-0.30875688894345,-0.054778034911224405,3.1713560753526857
2021-09-14,CHZ/USD,CLOSE,0.17174851322910376,0.0,-0.17174851322910376,2.8682156786320996
2021-09-14,DOGE/USD,SHORT,-0.19124311105654995,-0.2593401807679181,-0.06809706971136814,2.7930404934352704
2021-09-14,ADA/USD,LONG,0.0,0.001808054708297131,0.001808054708297131,3.308089749176227
2021-09-14,USDT/USD,LONG,0.0,0.49659317158654104,0.49659317158654104,3.237956321515428
2021-09-14,GRT/USD,LONG,0.14852988069026632,0.0015987737051618184,-0.1469311069851045,3.084011776528181
2021-09-14,MANA/USD,CLOSE,0.1797216060806299,0.0,-0.1797216060806299,3.0078686080371466
2021-09-14,ANKR/USD,SHORT,-0.30875688894345,-0.24065981923208188,0.06809706971136811,2.7088850753618883
2021-09-28,DOGE/USD,SHORT,-0.2593401807679181,-0.2722877597488114,-0.012947578980893326,2.852632730202699
2021-09-28,CRV/USD,LONG,0.0,0.12689707607290696,0.12689707607290696,3.4518868465060555
2021-09-28,ADA/USD,LONG,0.001808054708297131,0.2502145991947039,0.24840654448640678,3.504907515538868
2021-09-28,USDT/USD,CLOSE,0.49659317158654104,0.0,-0.49659317158654104,3.177095495955815
2021-09-28,GRT/USD,CLOSE,0.0015987737051618184,0.0,-0.0015987737051618184,3.1716744479538326
2021-09-28,ANKR/USD,SHORT,-0.24065981923208188,-0.22771224025118864,0.012947578980893243,2.756774146807922
2021-09-28,XTZ/USD,LONG,0.0,0.12288832473238911,0.12288832473238911,3.269449577317882
2021-10-12,DOGE/USD,CLOSE,-0.2722877597488114,0.0,0.2722877597488114,3.0374425665507685
2021-10-12,CRV/USD,LONG,0.12689707607290696,0.12485714761633919,-0.002039928456567766,3.437686696345811
2021-10-12,OXT/USD,SHORT,0.0,-0.29584036844021894,-0.29584036844021894,2.8291746355274787
2021-10-12,ADA/USD,LONG,0.2502145991947039,0.2529681580397832,0.0027535588450792736,3.3867328984266147
2021-10-12,MANA/USD,SHORT,0.0,-0.20415963155978115,-0.20415963155978115,2.8513016000548506
2021-10-12,ANKR/USD,CLOSE,-0.22771224025118864,0.0,0.22771224025118864,3.052242601948382
2021-10-12,XTZ/USD,LONG,0.12288832473238911,0.12217469434387764,-0.0007136303885114798,3.381692933751662
2021-10-26,CRV/USD,LONG,0.12485714761633919,0.08937697387099619,-0.035480173745343,3.108523026311834
2021-10-26,OXT/USD,SHORT,-0.29584036844021894,-0.17930037467526072,0.11653999376495822,2.683843034013889
2021-10-26,ADA/USD,LONG,0.2529681580397832,0.2891638836249463,0.03619572558516315,3.086081231471485
2021-10-26,MANA/USD,SHORT,-0.20415963155978115,-0.3206996253247393,-0.11653999376495813,2.7828583556714506
2021-10-26,XTZ/USD,LONG,0.12217469434387764,0.12145914250405748,-0.0007155518398201527,3.1440425307840583
2021-11-09,CRV/USD,CLOSE,0.08937697387099619,0.0,-0.08937697387099619,
2021-11-09,OXT/USD,SHORT,-0.17930037467526072,-0.5,-0.3206996253247393,3.1537833997398708
2021-11-09,ADA/USD,CLOSE,0.2891638836249463,0.0,-0.2891638836249463,
2021-11-09,XLM/USD,LONG,0.0,0.27545115785207974,0.27545115785207974,3.476513264225162
2021-11-09,GRT/USD,LONG,0.0,0.22454884214792023,0.22454884214792023,3.4120475210800016
2021-11-09,MANA/USD,CLOSE,-0.3206996253247393,0.0,0.3206996253247393,
2021-11-09,XTZ/USD,CLOSE,0.12145914250405748,0.0,-0.12145914250405748,
2021-11-23,ALGO/USD,LONG,0.0,0.2563818338071221,0.2563818338071221,3.429203673190223
2021-11-23,GRT/USD,CLOSE,0.22454884214792023,0.0,-0.22454884214792023,3.3609410587877195
2021-11-23,ZRX/USD,LONG,0.0,0.24361816619287788,0.24361816619287788,3.491726171932108
2021-11-23,XLM/USD,CLOSE,0.27545115785207974,0.0,-0.27545115785207974,3.3873863582428214
2021-12-07,ALGO/USD,LONG,0.2563818338071221,0.2161362627812074,-0.040245571025914695,3.46753028002905
2021-12-07,GRT/USD,SHORT,0.0,-0.5,-0.5,3.31016195543909
2021-12-07,OXT/USD,CLOSE,-0.5,0.0,0.5,3.329203673190223
2021-12-07,ZRX/USD,CLOSE,0.24361816619287788,0.0,-0.24361816619287788,3.377166724041368
2021-12-07,XLM/USD,LONG,0.0,0.28386373721879266,0.28386373721879266,3.4175892396565564
2021-12-21,ALGO/USD,SHORT,0.2161362627812074,-0.5,-0.7161362627812073,3.353330129868806
2021-12-21,GRT/USD,CLOSE,-0.5,0.0,0.5,3.3571589399129924
2021-12-21,ZRX/USD,LONG,0.0,0.22440770497800244,0.22440770497800244,3.4843701158001954
2021-12-21,XLM/USD,LONG,0.28386373721879266,0.2755922950219975,-0.008271442196795153,3.5645140375864246
2022-01-04,ALGO/USD,LONG,-0.5,0.5,1.0,3.590061747430277
2022-01-04,ZRX/USD,CLOSE,0.22440770497800244,0.0,-0.22440770497800244,
2022-01-04,XLM/USD,CLOSE,0.2755922950219975,0.0,-0.2755922950219975,3.5709742969681666
2022-02-01,ALGO/USD,LONG,0.5,0.21643318089714347,-0.2835668191028565,3.6204043336955594
2022-02-01,GRT/USD,SHORT,0.0,-0.5,-0.5,3.314160124904596
2022-02-01,XLM/USD,LONG,0.0,0.2835668191028565,0.2835668191028565,3.5156084988156486
2022-02-15,ALGO/USD,LONG,0.21643318089714347,0.2581354124041366,0.04170223150699315,3.5354484988882144
2022-02-15,OXT/USD,LONG,0.0,0.24186458759586332,0.24186458759586332,3.5532843971578276
2022-02-15,XLM/USD,CLOSE,0.2835668191028565,0.0,-0.2835668191028565,3.400327114342707
2022-03-01,ALGO/USD,LONG,0.2581354124041366,0.2494378205441883,-0.008697591859948312,3.5841556405749255
2022-03-01,OXT/USD,LONG,0.24186458759586332,0.2505621794558117,0.008697591859948395,3.510859355105197
2022-03-15,ALGO/USD,LONG,0.2494378205441883,0.23216448454663166,-0.01727333599755665,3.451619972655997
2022-03-15,GRT/USD,CLOSE,-0.5,0.0,0.5,3.3859888075910485
2022-03-15,OXT/USD,LONG,0.2505621794558117,0.26783551545336837,0.01727333599755665,3.4299010728563304
2022-03-15,CRO/USD,SHORT,0.0,-0.5,-0.5,3.3032711702412993
2022-03-29,ALGO/USD,SHORT,0.23216448454663166,-0.5,-0.7321644845466316,3.347906330547264
2022-03-29,OXT/USD,LONG,0.26783551545336837,0.26369024891168874,-0.004145266541679626,3.6022126799836203
2022-03-29,CRO/USD,CLOSE,-0.5,0.0,0.5,3.443834349166516
2022-03-29,XLM/USD,LONG,0.0,0.2363097510883113,0.2363097510883113,3.5842531550036645
2022-04-12,ALGO/USD,LONG,-0.5,0.27006686920399875,0.7700668692039987,3.491215168287008
2022-04-12,XLM/USD,CLOSE,0.2363097510883113,0.0,-0.2363097510883113,3.4210332565956727
2022-04-12,OXT/USD,LONG,0.26369024891168874,0.22993313079600122,-0.03375711811568752,3.449525022338117
2022-04-12,CRO/USD,SHORT,0.0,-0.5,-0.5,3.3598131333055643
2022-04-26,ALGO/USD,LONG,0.27006686920399875,0.23709700578755163,-0.032969863416447115,3.4292036731902233
2022-04-26,OXT/USD,CLOSE,0.22993313079600122,0.0,-0.22993313079600122,3.32107898930665
2022-04-26,ZRX/USD,SHORT,0.0,-0.5,-0.5,2.692811116022845
2022-04-26,CRO/USD,CLOSE,-0.5,0.0,0.5,3.298756661981446
2022-04-26,XLM/USD,LONG,0.0,0.2629029942124484,0.2629029942124484,3.3968373646926144
2022-05-10,ALGO/USD,CLOSE,0.23709700578755163,0.0,-0.23709700578755163,3.0370069501864183
2022-05-10,IMX/USD,LONG,0.0,0.1814337469991681,0.1814337469991681,3.4009320901283777
2022-05-10,XLM/USD,LONG,0.2629029942124484,0.3185662530008319,0.05566325878838352,3.3032711702412993
2022-05-24,GRT/USD,SHORT,0.0,-0.5,-0.5,2.574028134204049
2022-05-24,ZRX/USD,CLOSE,-0.5,0.0,0.5,3.004203205358005
2022-05-24,IMX/USD,CLOSE,0.1814337469991681,0.0,-0.1814337469991681,
2022-05-24,CRO/USD,LONG,0.0,0.22295117208757687,0.22295117208757687,3.2662216109695454
2022-05-24,XLM/USD,LONG,0.3185662530008319,0.27704882791242313,-0.04151742508840878,3.3424358400562624
2022-06-07,CRO/USD,LONG,0.22295117208757687,0.23943381188327195,0.016482639795695087,3.282926832437445
2022-06-07,XLM/USD,LONG,0.27704882791242313,0.26056618811672805,-0.016482639795695087,3.4386079884705576
2022-06-21,CRO/USD,CLOSE,0.23943381188327195,0.0,-0.23943381188327195,3.473336121136105
2022-06-21,LINK/USD,LONG,0.0,0.20300808140627338,0.20300808140627338,3.564631956841436
2022-06-21,XLM/USD,LONG,0.26056618811672805,0.2969919185937266,0.03642573047699854,3.5576954389326683
2022-07-05,XTZ/USD,LONG,0.0,0.20056977727427683,0.20056977727427683,3.4519325792170332
2022-07-05,LINK/USD,CLOSE,0.20300808140627338,0.0,-0.20300808140627338,
2022-07-05,XLM/USD,LONG,0.2969919185937266,0.29943022272572317,0.0024383041319965826,3.500596739512325
2022-07-19,ALGO/USD,LONG,0.0,0.23796871924194776,0.23796871924194776,3.484522780173282
2022-07-19,GRT/USD,CLOSE,-0.5,0.0,0.5,3.453981796823935
2022-07-19,XLM/USD,LONG,0.29943022272572317,0.26203128075805227,-0.03739894196767091,3.5278518552494287
2022-07-19,XTZ/USD,CLOSE,0.20056977727427683,0.0,-0.20056977727427683,
2022-07-19,CRO/USD,SHORT,0.0,-0.5,-0.5,3.130040777707878
2022-08-02,ALGO/USD,LONG,0.23796871924194776,0.23215964845579293,-0.005809070786154835,3.5625827392345344
2022-08-02,ROSE/USD,SHORT,0.0,-0.5,-0.5,2.9184559987439833
2022-08-02,CRO/USD,CLOSE,-0.5,0.0,0.5,3.1013626159444265
2022-08-02,XLM/USD,LONG,0.26203128075805227,0.2678403515442071,0.005809070786154835,3.509346636517971
2022-08-16,ALGO/USD,LONG,0.23215964845579293,0.2521155629294215,0.019955914473628572,3.6893643477641698
2022-08-16,XLM/USD,CLOSE,0.2678403515442071,0.0,-0.2678403515442071,3.464003033941324
2022-08-16,CRO/USD,LONG,0.0,0.2478844370705785,0.2478844370705785,3.497104238542673
2022-08-30,ALGO/USD,LONG,0.2521155629294215,0.22544215102775156,-0.02667341190166994,3.488735424864058
2022-08-30,CRO/USD,CLOSE,0.2478844370705785,0.0,-0.2478844370705785,3.067263406178992
2022-08-30,XLM/USD,LONG,0.0,0.27455784897224844,0.27455784897224844,3.490061747430277
2022-09-13,ALGO/USD,LONG,0.22544215102775156,0.2347830913832636,0.009340940355512029,3.4604877889166548
2022-09-13,XLM/USD,LONG,0.27455784897224844,0.26521690861673647,-0.009340940355511973,3.3494959846753725
2022-09-13,ROSE/USD,CLOSE,-0.5,0.0,0.5,3.06688935606588
2022-09-13,CRO/USD,SHORT,0.0,-0.5,-0.5,3.0282823810654773
2022-09-27,ALGO/USD,LONG,0.2347830913832636,0.2439225172287259,0.009139425845462318,3.4197069340294526
2022-09-27,XLM/USD,LONG,0.26521690861673647,0.2560774827712741,-0.009139425845462346,3.341058694230763
2022-10-11,ALGO/USD,LONG,0.2439225172287259,0.2576461860098562,0.013723668781130322,3.3238517188612624
2022-10-11,XLM/USD,LONG,0.2560774827712741,0.2423538139901438,-0.013723668781130322,3.46393180585577
2022-10-25,ALGO/USD,LONG,0.2576461860098562,0.2679735778645456,0.010327391854689394,3.3606274937682024
2022-10-25,XLM/USD,LONG,0.2423538139901438,0.23202642213545444,-0.010327391854689366,3.333399281281312
2022-11-08,ALGO/USD,CLOSE,0.2679735778645456,0.0,-0.2679735778645456,2.586302109209574
2022-11-08,CRO/USD,CLOSE,-0.5,0.0,0.5,2.6341888087779957
2022-11-08,XLM/USD,LONG,0.23202642213545444,0.5,0.26797357786454556,3.2005482554817886
2022-12-06,ALGO/USD,LONG,0.0,0.5,0.5,2.637391743291489
2022-12-06,XLM/USD,CLOSE,0.5,0.0,-0.5,2.49061454980092
2023-01-17,ALGO/USD,CLOSE,0.5,0.0,-0.5,2.989432824530165
2023-01-17,CRO/USD,LONG,0.0,0.5,0.5,3.1344814740524902
2023-02-14,GRT/USD,SHORT,0.0,-0.5,-0.5,2.4013379049667503
2023-02-14,XLM/USD,LONG,0.0,0.3045225683331462,0.3045225683331462,3.4957524206018773
2023-02-14,CRO/USD,LONG,0.5,0.19547743166685375,-0.3045225683331463,3.2304255708129483
2023-02-28,ZRX/USD,LONG,0.0,0.16773299481724294,0.16773299481724294,3.4072863763064927
2023-02-28,CRO/USD,CLOSE,0.19547743166685375,0.0,-0.19547743166685375,3.398033766940764
2023-02-28,XLM/USD,LONG,0.3045225683331462,0.33226700518275704,0.02774443684961081,3.562373354557567
2023-03-14,ZRX/USD,CLOSE,0.16773299481724294,0.0,-0.16773299481724294,3.361908083623444
2023-03-14,CRO/USD,LONG,0.0,0.20929482625255208,0.20929482625255208,3.583288881487499
2023-03-14,XLM/USD,LONG,0.33226700518275704,0.29070517374744786,-0.04156183143530917,3.530598472522437
2023-03-28,ALGO/USD,LONG,0.0,0.2128431901991029,0.2128431901991029,3.467214922148455
2023-03-28,XLM/USD,CLOSE,0.29070517374744786,0.0,-0.29070517374744786,3.140166439768761
2023-03-28,CRO/USD,LONG,0.20929482625255208,0.2871568098008971,0.077861983548345,3.61898403898877
2023-04-11,GRT/USD,LONG,-0.5,0.178297749347757,0.678297749347757,3.459428340200493
2023-04-11,ALGO/USD,CLOSE,0.2128431901991029,0.0,-0.2128431901991029,3.144717186395148
2023-04-11,ZRX/USD,SHORT,0.0,-0.5,-0.5,3.104310381621058
2023-04-11,CRO/USD,LONG,0.2871568098008971,0.321702250652243,0.03454544085134592,3.578562481832064
2023-04-25,GRT/USD,LONG,0.178297749347757,0.18744577125811968,0.00914802191036268,3.5003271143427077
2023-04-25,ALGO/USD,SHORT,0.0,-0.5,-0.5,3.0004964737640276
2023-04-25,ZRX/USD,CLOSE,-0.5,0.0,0.5,3.0887303343157555
2023-04-25,CRO/USD,LONG,0.321702250652243,0.3125542287418803,-0.00914802191036268,3.40507625805316
2023-05-09,GRT/USD,LONG,0.18744577125811968,0.2105657452343153,0.023119973976195612,3.402115165554881
2023-05-09,ALGO/USD,CLOSE,-0.5,0.0,0.5,2.9274417342596535
2023-05-09,T/USD,SHORT,0.0,-0.5,-0.5,2.87021665680941
2023-05-09,CRO/USD,LONG,0.3125542287418803,0.2894342547656847,-0.02311997397619564,3.562419087268545
2023-05-23,GRT/USD,CLOSE,0.2105657452343153,0.0,-0.2105657452343153,3.280399017074773
2023-05-23,T/USD,CLOSE,-0.5,0.0,0.5,
2023-05-23,CRO/USD,LONG,0.2894342547656847,0.5,0.21056574523431532,3.3716716966342735
2023-06-06,GRT/USD,LONG,0.0,0.5,0.5,3.407171208371039
2023-06-06,CRO/USD,CLOSE,0.5,0.0,-0.5,3.3044712822674893
2023-06-20,GRT/USD,CLOSE,0.5,0.0,-0.5,3.4441926884385308
2023-06-20,CRO/USD,LONG,0.0,0.5,0.5,3.471241170818225
2023-07-04,ALGO/USD,LONG,0.0,0.2643661601358846,0.2643661601358846,3.2604130185429323
2023-07-04,T/USD,SHORT,0.0,-0.5,-0.5,2.234454570802277
2023-07-04,CRO/USD,CLOSE,0.5,0.0,-0.5,3.232435007765147
2023-07-04,GRT/USD,LONG,0.0,0.2356338398641154,0.2356338398641154,3.2554478242417018
2023-07-18,GRT/USD,LONG,0.2356338398641154,0.14874159327287845,-0.08689224659123695,3.1726563749767123
2023-07-18,ALGO/USD,CLOSE,0.2643661601358846,0.0,-0.2643661601358846,2.954986416452916
2023-07-18,T/USD,CLOSE,-0.5,0.0,0.5,2.3642417771382034
2023-07-18,CRO/USD,LONG,0.0,0.35125840672712155,0.35125840672712155,3.2992676656265467
2023-07-18,XLM/USD,SHORT,0.0,-0.5,-0.5,1.7446774057404455
2023-08-01,GRT/USD,CLOSE,0.14874159327287845,0.0,-0.14874159327287845,3.039351120847642
2023-08-01,XLM/USD,CLOSE,-0.5,0.0,0.5,2.0646482791884715
2023-08-01,CRO/USD,LONG,0.35125840672712155,0.5,0.14874159327287845,3.325047504202384
2023-08-15,OXT/USD,LONG,0.0,0.07320103772772378,0.07320103772772378,3.045659674314779
2023-08-15,XLM/USD,SHORT,0.0,-0.5,-0.5,2.0646482791884715
2023-08-15,CRO/USD,LONG,0.5,0.4267989622722762,-0.0732010377277238,3.2672606548594327
2023-08-29,OXT/USD,LONG,0.07320103772772378,0.0730233047246516,-0.00017773300307218076,3.1570665160325557
2023-08-29,CRO/USD,LONG,0.4267989622722762,0.4269766952753484,0.00017773300307216688,3.1678860354713767
2023-09-12,OXT/USD,LONG,0.0730233047246516,0.11069136801244317,0.03766806328779157,3.1688763319297353
2023-09-12,CRO/USD,LONG,0.4269766952753484,0.3893086319875568,-0.0376680632877916,3.342622236077269
2023-09-26,ALGO/USD,LONG,0.0,0.2494860645423109,0.2494860645423109,3.273593745242664
2023-09-26,XLM/USD,LONG,-0.5,0.250513935457689,0.7505139354576891,3.278248916812546
2023-09-26,OXT/USD,CLOSE,0.11069136801244317,0.0,-0.11069136801244317,3.257043771977539
2023-09-26,CRO/USD,SHORT,0.3893086319875568,-0.5,-0.8893086319875567,3.1173160721987703
2023-10-10,ALGO/USD,LONG,0.2494860645423109,0.5,0.2505139354576891,3.3587776317038456
2023-10-10,XLM/USD,CLOSE,0.250513935457689,0.0,-0.250513935457689,3.20563041057955
2023-10-10,CRO/USD,CLOSE,-0.5,0.0,0.5,
2023-10-24,ALGO/USD,LONG,0.5,0.26291687583119483,-0.23708312416880517,3.7016761809639442
2023-10-24,CRO/USD,SHORT,0.0,-0.5,-0.5,2.9969515741695862
2023-10-24,GRT/USD,LONG,0.0,0.23708312416880523,0.23708312416880523,3.5513503474863795
2023-11-07,ALGO/USD,LONG,0.26291687583119483,0.5,0.23708312416880517,3.721928094887362
2023-11-07,GRT/USD,CLOSE,0.23708312416880523,0.0,-0.23708312416880523,2.7779135661964935
2023-11-07,CRO/USD,CLOSE,-0.5,0.0,0.5,2.8832916328070577
2023-11-21,ALGO/USD,CLOSE,0.5,0.0,-0.5,3.1515020534009843
2023-11-21,ZRX/USD,SHORT,0.0,-0.5,-0.5,2.379620972089744
2023-11-21,LINK/USD,LONG,0.0,0.15537835566829578,0.15537835566829578,3.238595987407499
2023-11-21,XLM/USD,LONG,0.0,0.3446216443317042,0.3446216443317042,3.5172044465514856
2023-12-05,ALGO/USD,LONG,0.0,0.15612078350003294,0.15612078350003294,3.2304375718760063
2023-12-05,LINK/USD,CLOSE,0.15537835566829578,0.0,-0.15537835566829578,
2023-12-05,XLM/USD,LONG,0.3446216443317042,0.3438792164999671,-0.0007424278317371136,3.5393053881366647
2023-12-19,ALGO/USD,CLOSE,0.15612078350003294,0.0,-0.15612078350003294,3.2247468987044057
2023-12-19,ZRX/USD,CLOSE,-0.5,0.0,0.5,
2023-12-19,XLM/USD,LONG,0.3438792164999671,0.5,0.1561207835000329,3.2777471629109445
2024-01-02,ALGO/USD,LONG,0.0,0.1730635185521525,0.1730635185521525,3.3300407777078775
2024-01-02,GRT/USD,SHORT,0.0,-0.5,-0.5,3.0783497994678717
2024-01-02,XLM/USD,LONG,0.5,0.3269364814478475,-0.17306351855215252,3.368996307446818
2024-01-16,ALGO/USD,LONG,0.1730635185521525,0.17016891556775152,-0.0028946029844009735,3.4325501757006003
2024-01-16,POWR/USD,SHORT,0.0,-0.5,-0.5,1.739712211439215
2024-01-16,GRT/USD,CLOSE,-0.5,0.0,0.5,3.4145729972139303
2024-01-16,XLM/USD,LONG,0.3269364814478475,0.32983108443224846,0.0028946029844009735,3.4257569049315486
