initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_total_positions,avg_long_exposure,avg_short_exposure,avg_net_exposure,avg_gross_exposure
10000,22653.44936633853,1.265344936633853,0.15330717560741736,0.40565921186106274,0.3779211000881318,-0.417449286159458,0.5451505016722408,2094,11.736389684813753,1.995702005730659,13.732091690544411,0.5,0.5,-3.2272877561219666e-18,1.0
