date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_spread_long,avg_spread_short
2024-12-28,9980.927612549285,0,4569.48096577828,0,4569.48096577828,4569.48096577828,2,0,-10.821198062202427,0
2024-12-29,9850.709243058194,0,4569.48096577828,0,4569.48096577828,4569.48096577828,2,0,-10.821198062202427,0
2024-12-30,10042.29458295773,0,4925.354621529097,0,4925.354621529097,4925.354621529097,2,0,-50.9733894832557,0
2024-12-31,9878.301266125227,0,4925.354621529097,0,4925.354621529097,4925.354621529097,2,0,-50.9733894832557,0
2025-01-01,9957.759315327077,0,4925.354621529097,0,4925.354621529097,4925.354621529097,2,0,-50.9733894832557,0
2025-01-02,10136.90882984725,0,4925.354621529097,0,4925.354621529097,4925.354621529097,2,0,-50.9733894832557,0
2025-01-03,10604.936382576609,0,4925.354621529097,0,4925.354621529097,4925.354621529097,2,0,-50.9733894832557,0
2025-01-04,10539.19604572792,0,4925.354621529097,0,4925.354621529097,4925.354621529097,2,0,-50.9733894832557,0
2025-01-05,10493.441192885597,0,4925.354621529097,0,4925.354621529097,4925.354621529097,2,0,-50.9733894832557,0
2025-01-06,10064.840251628037,0,5246.7205964427985,0,5246.7205964427985,5246.7205964427985,2,0,-33.68470727806352,0
2025-01-07,9729.196596141728,0,5246.7205964427985,0,5246.7205964427985,5246.7205964427985,2,0,-33.68470727806352,0
2025-01-08,9576.631298193406,0,5246.7205964427985,0,5246.7205964427985,5246.7205964427985,2,0,-33.68470727806352,0
2025-01-09,9451.527753875782,0,5246.7205964427985,0,5246.7205964427985,5246.7205964427985,2,0,-33.68470727806352,0
2025-01-10,9485.854945914154,0,5246.7205964427985,0,5246.7205964427985,5246.7205964427985,2,0,-33.68470727806352,0
2025-01-11,9520.182137952526,0,5246.7205964427985,0,5246.7205964427985,5246.7205964427985,2,0,-33.68470727806352,0
2025-01-12,9475.175375057772,0,5246.7205964427985,0,5246.7205964427985,5246.7205964427985,2,0,-33.68470727806352,0
2025-02-03,10244.98207335298,0,4737.587687528886,0,4737.587687528886,4737.587687528886,2,0,-49.706759787770324,0
2025-02-04,9841.433508206048,0,4737.587687528886,0,4737.587687528886,4737.587687528886,2,0,-49.706759787770324,0
2025-02-05,9669.895969313926,0,4737.587687528886,0,4737.587687528886,4737.587687528886,2,0,-49.706759787770324,0
2025-02-06,9449.32854505348,0,4737.587687528886,0,4737.587687528886,4737.587687528886,2,0,-49.706759787770324,0
2025-02-07,9511.815786599384,0,4737.587687528886,0,4737.587687528886,4737.587687528886,2,0,-49.706759787770324,0
2025-02-08,9658.832624164344,0,4737.587687528886,0,4737.587687528886,4737.587687528886,2,0,-49.706759787770324,0
2025-02-09,9574.467332548962,0,4737.587687528886,0,4737.587687528886,4737.587687528886,2,0,-49.706759787770324,0
2025-02-10,10158.92118698248,0,4787.233666274481,0,4787.233666274481,4787.233666274481,2,0,-35.87447201630047,0
2025-02-11,10098.95657707884,0,4787.233666274481,0,4787.233666274481,4787.233666274481,2,0,-35.87447201630047,0
2025-02-12,10558.422130947854,0,4787.233666274481,0,4787.233666274481,4787.233666274481,2,0,-35.87447201630047,0
2025-02-13,10365.068246948533,0,4787.233666274481,0,4787.233666274481,4787.233666274481,2,0,-35.87447201630047,0
2025-02-14,10726.938199905384,0,4787.233666274481,0,4787.233666274481,4787.233666274481,2,0,-35.87447201630047,0
2025-02-15,10570.2796358,0,4787.233666274481,0,4787.233666274481,4787.233666274481,2,0,-35.87447201630047,0
2025-02-16,10462.442689233614,0,4787.233666274481,0,4787.233666274481,4787.233666274481,2,0,-35.87447201630047,0
2025-02-17,10164.630625086125,0,5231.221344616807,0,5231.221344616807,5231.221344616807,2,0,-36.734990575538504,0
2025-02-18,9912.427569824933,0,5231.221344616807,0,5231.221344616807,5231.221344616807,2,0,-36.734990575538504,0
2025-02-19,9951.855952064967,0,5231.221344616807,0,5231.221344616807,5231.221344616807,2,0,-36.734990575538504,0
2025-02-20,10073.281977417691,0,5231.221344616807,0,5231.221344616807,5231.221344616807,2,0,-36.734990575538504,0
2025-02-21,9700.106042902979,0,5231.221344616807,0,5231.221344616807,5231.221344616807,2,0,-36.734990575538504,0
2025-02-22,9971.978130394573,0,5231.221344616807,0,5231.221344616807,5231.221344616807,2,0,-36.734990575538504,0
2025-02-23,9864.177632079776,0,5231.221344616807,0,5231.221344616807,5231.221344616807,2,0,-36.734990575538504,0
2025-02-24,9431.30201560234,0,4932.088816039888,0,4932.088816039888,4932.088816039888,2,0,20.67637896178591,0
2025-02-25,9438.480207020986,0,4932.088816039888,0,4932.088816039888,4932.088816039888,2,0,20.67637896178591,0
2025-02-26,9360.223243218616,0,4932.088816039888,0,4932.088816039888,4932.088816039888,2,0,20.67637896178591,0
2025-02-27,9335.482919267632,0,4932.088816039888,0,4932.088816039888,4932.088816039888,2,0,20.67637896178591,0
2025-02-28,9340.671878096382,0,4932.088816039888,0,4932.088816039888,4932.088816039888,2,0,20.67637896178591,0
2025-03-01,9486.16083622277,0,4932.088816039888,0,4932.088816039888,4932.088816039888,2,0,20.67637896178591,0
2025-03-02,9995.216546872964,0,4932.088816039888,0,4932.088816039888,4932.088816039888,2,0,20.67637896178591,0
2025-03-03,9166.183598911894,0,4997.608273436482,0,4997.608273436482,4997.608273436482,2,0,22.126948412955983,0
2025-03-04,9147.635805489781,0,4997.608273436482,0,4997.608273436482,4997.608273436482,2,0,22.126948412955983,0
2025-03-05,9257.67447627294,0,4997.608273436482,0,4997.608273436482,4997.608273436482,2,0,22.126948412955983,0
2025-03-06,9165.092733369524,0,4997.608273436482,0,4997.608273436482,4997.608273436482,2,0,22.126948412955983,0
2025-03-07,9025.044708076128,0,4997.608273436482,0,4997.608273436482,4997.608273436482,2,0,22.126948412955983,0
2025-03-08,8912.366252824211,0,4997.608273436482,0,4997.608273436482,4997.608273436482,2,0,22.126948412955983,0
2025-03-09,8554.005726885736,0,4997.608273436482,0,4997.608273436482,4997.608273436482,2,0,22.126948412955983,0
2025-03-10,9748.003158939837,0,4277.002863442868,0,4277.002863442868,4277.002863442868,2,0,14.94929131700993,0
2025-03-11,9987.25583445211,0,4277.002863442868,0,4277.002863442868,4277.002863442868,2,0,14.94929131700993,0
