date,symbol,old_weight,new_weight,weight_change,funding_rate_pct,position_type
2020-02-20,XTZ,0.0,0.5,0.5,-1.1924,long
2020-02-21,XTZ,0.5,-0.5,-1.0,6.9077,short
2020-03-12,XTZ,-0.5,0.5,1.0,-27.7854,long
2020-03-13,XTZ,0.5,-0.5,-1.0,1.0,short
2020-03-19,XTZ,-0.5,0.5,1.0,-9.9312,long
2020-03-21,XTZ,0.5,-0.5,-1.0,1.0,short
2020-03-24,XTZ,-0.5,0.5,1.0,-4.864800000000001,long
2020-03-25,XTZ,0.5,-0.5,-1.0,1.0,short
2020-04-02,XTZ,-0.5,0.5,1.0,-13.3054,long
2020-04-03,XTZ,0.5,-0.5,-1.0,1.0,short
2020-04-09,XTZ,-0.5,0.5,1.0,1.0,long
2020-04-10,XTZ,0.5,-0.5,-1.0,3.1113,short
2020-04-17,XTZ,-0.5,0.5,1.0,-10.5752,long
2020-04-19,XTZ,0.5,-0.5,-1.0,1.0,short
2020-04-22,XTZ,-0.5,0.5,1.0,-1.3663999999999998,long
2020-04-26,XTZ,0.5,-0.5,-1.0,1.0,short
2020-04-28,XTZ,-0.5,0.5,1.0,-13.4066,long
2020-04-29,XTZ,0.5,-0.5,-1.0,1.0,short
2020-04-30,XTZ,-0.5,0.5,1.0,-16.898,long
2020-05-01,XTZ,0.5,-0.5,-1.0,1.0,short
2020-06-04,XTZ,-0.5,0.5,1.0,1.0,long
2020-06-05,XTZ,0.5,-0.5,-1.0,2.6467,short
2020-08-10,BTC,0.0,0.5,0.5,1.0,long
2020-08-14,XTZ,-0.5,0.0,0.5,14.3701,close
2020-08-15,XTZ,0.0,-0.5,-0.5,15.5448,short
2020-08-18,ETH,0.0,0.5,0.5,-10.1749,long
2020-08-18,XTZ,-0.5,-0.17004555796088164,0.3299544420391184,7.0132,short
2020-08-18,BTC,0.5,-0.3299544420391184,-0.8299544420391184,8.6384,short
2020-08-19,ETH,0.5,-0.29138912727215766,-0.7913891272721576,5.725899999999999,short
2020-08-19,LINK,0.0,0.1391986506528866,0.1391986506528866,1.0,long
2020-08-19,XTZ,-0.17004555796088164,-0.20861087272784237,-0.038565314766960734,2.6208,short
2020-08-19,BTC,-0.3299544420391184,0.3608013493471134,0.6907557913862318,1.0,long
2020-08-20,ETH,-0.29138912727215766,-0.22260358777086636,0.06878553950129129,7.441899999999999,short
2020-08-20,LINK,0.1391986506528866,-0.11553260089772438,-0.254731251550611,3.2896,short
2020-08-20,BTC,0.3608013493471134,0.5,0.1391986506528866,1.0,long
2020-08-20,XTZ,-0.20861087272784237,-0.16186381133140929,0.04674706139643309,3.1543,short
2020-08-21,ETH,-0.22260358777086636,0.5,0.7226035877708663,1.0,long
2020-08-21,LINK,-0.11553260089772438,-0.09707611250251491,0.01845648839520947,7.4348,short
2020-08-21,BTC,0.5,-0.2684078643942919,-0.7684078643942919,2.2867,short
2020-08-21,XTZ,-0.16186381133140929,-0.13451602310319316,0.027347788228216124,3.2248,short
2020-08-22,ETH,0.5,0.2113203696545532,-0.2886796303454468,1.0,long
2020-08-22,LINK,-0.09707611250251491,-0.2074160722382346,-0.1103399597357197,1.0,short
2020-08-22,BTC,-0.2684078643942919,0.2886796303454468,0.5570874947397386,1.0,long
2020-08-22,XTZ,-0.13451602310319316,-0.2925839277617654,-0.15806790465857223,1.0,short
2020-08-23,ETH,0.2113203696545532,-0.3362195947115325,-0.5475399643660857,2.3668,short
2020-08-23,LINK,-0.2074160722382346,-0.1637804052884675,0.043635666949767116,13.3013,short
2020-08-23,BTC,0.2886796303454468,0.3329165777667787,0.044236947421331885,1.0,long
2020-08-23,XTZ,-0.2925839277617654,0.16708342223322128,0.4596673499949867,1.0,long
2020-08-24,ETH,-0.3362195947115325,0.1692347377269832,0.5054543324385157,1.0,long
2020-08-24,LINK,-0.1637804052884675,-0.5,-0.3362195947115325,4.0634,short
2020-08-24,BTC,0.3329165777667787,0.22091111115655865,-0.11200546661022004,1.0,long
2020-08-24,XTZ,0.16708342223322128,0.10985415111645819,-0.0572292711167631,1.0,long
2020-08-25,ETH,0.1692347377269832,-0.3383548431592989,-0.5075895808862821,6.404999999999999,short
2020-08-25,LINK,-0.5,-0.16164515684070113,0.33835484315929887,12.2922,short
2020-08-25,BTC,0.22091111115655865,0.33326849379418017,0.11235738263762152,1.0,long
2020-08-25,XTZ,0.10985415111645819,0.1667315062058198,0.05687735508936162,1.0229,long
2020-08-26,ETH,-0.3383548431592989,0.18659187456708637,0.5249467177263853,1.0,long
2020-08-26,LINK,-0.16164515684070113,-0.20769740721759467,-0.04605225037689353,2.5321,short
2020-08-26,BTC,0.33326849379418017,0.31340812543291363,-0.019860368361266534,1.0,long
2020-08-26,XTZ,0.1667315062058198,-0.29230259278240533,-0.4590340989882251,1.0,short
2020-08-27,ETH,0.18659187456708637,-0.23424435527543364,-0.42083622984252,2.5473,short
2020-08-27,LINK,-0.20769740721759467,-0.11038401236007815,0.09731339485751651,3.5346,short
2020-08-27,BTC,0.31340812543291363,0.5,0.18659187456708637,1.0,long
2020-08-27,XTZ,-0.29230259278240533,-0.15537163236448817,0.13693096041791716,3.5864,short
2020-08-28,ETH,-0.23424435527543364,-0.33875603835054297,-0.10451168307510933,1.8846,short
2020-08-28,LINK,-0.11038401236007815,-0.1612439616494571,-0.05085994928937894,8.0466,short
2020-08-28,BTC,0.5,0.3576583921920126,-0.14234160780798738,1.0,long
2020-08-28,XTZ,-0.15537163236448817,0.1423416078079874,0.2977132401724756,1.1003,long
2020-08-29,ETH,-0.33875603835054297,-0.34176961432540587,-0.003013575974862903,5.347900000000001,short
2020-08-29,LINK,-0.1612439616494571,-0.1582303856745942,0.003013575974862903,12.3154,short
2020-08-29,BTC,0.3576583921920126,0.35776211625525467,0.00010372406324204997,1.0,long
2020-08-29,XTZ,0.1423416078079874,0.1422378837447453,-0.00010372406324210548,1.0,long
2020-08-30,ETH,-0.34176961432540587,-0.33755759220181575,0.00421202212359012,8.063,short
2020-08-30,LINK,-0.1582303856745942,-0.1624424077981843,-0.00421202212359012,13.4234,short
2020-08-31,ETH,-0.33755759220181575,0.19374119670612996,0.5312987889079457,1.0,long
2020-08-31,LINK,-0.1624424077981843,-0.20523203327922565,-0.04278962548104134,6.3915,short
2020-08-31,BTC,0.3577602173682357,0.30625880329387,-0.0515014140743657,1.0,long
2020-08-31,XTZ,0.1422397826317643,-0.2947679667207743,-0.4370077493525386,5.8011,short
2020-09-01,ETH,0.19374119670612996,-0.5,-0.69374119670613,11.6252,short
2020-09-01,LINK,-0.20523203327922565,0.09435046463251716,0.2995824979117428,6.0921,long
2020-09-01,XTZ,-0.2947679667207743,0.0,0.2947679667207743,10.331400000000002,close
2020-09-01,BTC,0.30625880329387,0.4056495353674829,0.09939073207361288,3.1565000000000003,long
2020-09-02,XTZ,0.0,0.10990531302051527,0.10990531302051527,1.0,long
2020-09-02,LINK,0.09435046463251716,0.07805560471700632,-0.016294859915510843,1.0,long
2020-09-02,BTC,0.4056495353674829,0.31203908226247845,-0.09361045310500443,1.0,long
2020-09-03,ETH,-0.5,0.1589358603725957,0.6589358603725957,-13.1271,long
2020-09-03,LINK,0.07805560471700632,0.0817575709463999,0.0037019662293935884,1.0,long
2020-09-03,BTC,0.31203908226247845,0.2593065686810044,-0.05273251358147407,-3.2750000000000004,long
2020-09-03,XTZ,0.10990531302051527,-0.5,-0.6099053130205153,1.0,short
2020-09-04,ETH,0.1589358603725957,0.18712165300898076,0.02818579263638507,1.0,long
2020-09-04,LINK,0.0817575709463999,-0.21587532439440468,-0.2976328953408046,1.0,short
2020-09-04,BTC,0.2593065686810044,0.3128783469910192,0.053571778310014806,-2.8902,long
2020-09-04,XTZ,-0.5,-0.2841246756055953,0.2158753243944047,1.0,short
2020-09-05,ETH,0.18712165300898076,0.17375642894325008,-0.01336522406573068,-1.5088,long
2020-09-05,LINK,-0.21587532439440468,-0.21499668464589194,0.0008786397485127384,1.0,short
2020-09-05,BTC,0.3128783469910192,0.32624357105674995,0.013365224065730763,0.1387,long
2020-09-05,XTZ,-0.2841246756055953,-0.28500331535410806,-0.0008786397485127662,1.0,short
2020-09-06,ETH,0.17375642894325008,0.32540159609347996,0.15164516715022988,-3.5189,long
2020-09-06,LINK,-0.21499668464589194,0.17459840390652,0.389595088552412,1.0,long
2020-09-06,XTZ,-0.28500331535410806,0.0,0.28500331535410806,1.0,close
2020-09-06,BTC,0.32624357105674995,-0.5,-0.82624357105675,1.9555,short
2020-09-07,ETH,0.32540159609347996,0.17410326905510298,-0.15129832703837698,1.0,long
2020-09-07,LINK,0.17459840390652,-0.21441265196849796,-0.38901105587501794,1.0,short
2020-09-07,XTZ,0.0,-0.28558734803150204,-0.28558734803150204,1.0,short
2020-09-07,BTC,-0.5,0.325896730944897,0.825896730944897,-1.9674,long
2020-09-08,ETH,0.17410326905510298,0.12154775120436856,-0.05255551785073442,1.0,long
2020-09-08,LINK,-0.21441265196849796,-0.117233170310037,0.09717948165846096,1.0,short
2020-09-08,BTC,0.325896730944897,0.22786621170058144,-0.09803051924431558,0.4198,long
2020-09-08,LTC,0.0,-0.22256326940074858,-0.22256326940074858,1.0,short
2020-09-08,BCH,0.0,0.15058603709505003,0.15058603709505003,1.0,long
2020-09-08,XTZ,-0.28558734803150204,-0.16020356028921445,0.1253837877422876,1.0,short
2020-09-09,ETH,0.12154775120436856,0.08690117964706981,-0.03464657155729875,-0.8278000000000001,long
2020-09-09,LINK,-0.117233170310037,-0.07249303446785116,0.044740135842185835,1.0,short
2020-09-09,BTC,0.22786621170058144,0.16529282524099506,-0.06257338645958638,1.0,long
2020-09-09,LTC,-0.22256326940074858,-0.1388657102287479,0.08369755917200067,1.0,short
2020-09-09,ETC,0.0,0.13918437282279983,0.13918437282279983,1.0,long
2020-09-09,BCH,0.15058603709505003,0.10862162228913534,-0.04196441480591469,1.0,long
2020-09-09,XTZ,-0.16020356028921445,-0.10868510484573947,0.051518455443474984,1.0,short
2020-09-09,XRP,0.0,-0.17995615045766145,-0.17995615045766145,1.0,short
2020-09-10,ETH,0.08690117964706981,0.11756856102086034,0.030667381373790534,-0.6484,long
2020-09-10,LINK,-0.07249303446785116,-0.051424048934453875,0.021068985533397283,1.0,short
2020-09-10,BTC,0.16529282524099506,0.2305449959987612,0.06525217075776613,1.0,long
2020-09-10,LTC,-0.1388657102287479,-0.10122768529834826,0.03763802493039965,1.0,short
2020-09-10,ETC,0.13918437282279983,-0.1418070842203143,-0.2809914570431141,1.0,short
2020-09-10,BCH,0.10862162228913534,0.15188644298037846,0.043264820691243114,1.0,long
2020-09-10,XTZ,-0.10868510484573947,-0.0771648986956816,0.031520206150057864,1.0,short
2020-09-10,XRP,-0.17995615045766145,-0.128376282851202,0.05157986760645944,1.0,short
2020-09-11,ETH,0.11756856102086034,-0.09572791624281125,-0.2132964772636716,1.0,short
2020-09-11,LINK,-0.051424048934453875,-0.06395013674040247,-0.01252608780594859,1.0,short
2020-09-11,BTC,0.2305449959987612,0.20415119369017248,-0.026393802308588704,1.0,long
2020-09-11,LTC,-0.10122768529834826,-0.11110307414274787,-0.009875388844399605,1.0,short
2020-09-11,ETC,-0.1418070842203143,0.1617580356182583,0.3035651198385726,1.0,long
2020-09-11,BCH,0.15188644298037846,0.1340907706915692,-0.017795672288809267,1.0,long
2020-09-11,XTZ,-0.0771648986956816,-0.0883743114739587,-0.011209412778277097,1.0,short
2020-09-11,XRP,-0.128376282851202,-0.14084456140007973,-0.01246827854887772,1.0,short
2020-09-12,ETH,-0.09572791624281125,0.12003011761484848,0.21575803385765974,-6.4443,long
2020-09-12,LINK,-0.06395013674040247,-0.05754853385958715,0.006401602880815316,1.0,short
2020-09-12,BTC,0.20415119369017248,0.22908153283012903,0.024930339139956542,1.0,long
2020-09-12,LTC,-0.11110307414274787,-0.1002124627925687,0.010890611350179172,1.0,short
2020-09-12,ETC,0.1617580356182583,-0.13408355429694704,-0.29584158991520537,1.0,short
2020-09-12,BCH,0.1340907706915692,0.15088834955502248,0.01679757886345329,1.0,long
2020-09-12,XTZ,-0.0883743114739587,-0.0792598883681568,0.009114423105801905,1.0,short
2020-09-12,XRP,-0.14084456140007973,-0.12889556068274033,0.011949000717339398,1.0,short
2020-09-13,ETH,0.12003011761484848,0.08785423525943964,-0.032175882355408844,1.0,long
2020-09-13,LINK,-0.05754853385958715,-0.07864499345737432,-0.021096459597787165,1.0,short
2020-09-13,BTC,0.22908153283012903,0.16883772246279175,-0.06024381036733728,1.0,long
2020-09-13,LTC,-0.1002124627925687,-0.13517757124149885,-0.03496510844893015,1.0,short
2020-09-13,ETC,-0.13408355429694704,0.13269503815128103,0.2667785924482281,1.0,long
2020-09-13,BCH,0.15088834955502248,0.11061300412648757,-0.040275345428534906,1.0,long
2020-09-13,XTZ,-0.0792598883681568,-0.10848542810616447,-0.029225539738007678,1.0,short
2020-09-13,XRP,-0.12889556068274033,-0.17769200719496236,-0.048796446512222036,1.0,short
2020-09-14,ETH,0.08785423525943964,0.1201242529177075,0.032270017658267855,-4.2014000000000005,long
2020-09-14,LINK,-0.07864499345737432,-0.05937251525726959,0.019272478200104727,1.0,short
