date,long_return,short_return,long_short_return,direction_class
2023-04-23,0.014110758080134289,-0.010889348385892901,0.001610704847120694,Down
2023-04-24,0.029455868219484982,-0.022557929937572392,0.003448969140956295,Down
2023-04-25,-0.012327994540174088,0.01400336299587036,0.0008376842278481362,Down
2023-04-26,-0.014744050607031337,0.02417005879915914,0.004713004096063901,Up
2023-04-27,-0.025296936884870055,0.027173765330727035,0.0009384142229284902,Up
2023-04-28,0.001540119308734766,0.01649838315659669,0.009019251232665728,Up
2023-04-29,-0.03738398358856728,0.03695268435412684,-0.00021564961722022116,Up
2023-04-30,-0.006444987847106101,-0.0049857501797549225,-0.005715369013430512,Down
2023-05-01,-0.026442397118749014,0.015031553583840215,-0.005705421767454399,Down
2023-05-02,-0.04938028271713632,0.043303757529431414,-0.0030382625938524532,Down
2023-05-03,-0.12732209037247932,0.09942944673900346,-0.013946321816737932,Down
2023-05-04,-0.09826569106163148,0.07557907502380512,-0.01134330801891318,Down
2023-05-05,-0.09458359049438646,0.08630854709142599,-0.004137521701480233,Up
2023-05-06,-0.10796426796193047,0.07276952016656435,-0.01759737389768306,Up
2023-05-07,-0.059930403542133484,0.0717760083919545,0.005922802424910507,Down
2023-05-08,-0.00017931425628610518,0.024842049134839613,0.012331367439276753,Down
2023-05-09,-0.007055476072456867,0.008814934807219788,0.0008797293673814604,Down
2023-05-10,-0.011059164258441204,0.005635666142315621,-0.0027117490580627914,Down
2023-05-11,0.04228095207942882,-0.05039463236467195,-0.004056840142621563,Down
2023-05-12,0.04973734459205602,-0.026201035401239997,0.01176815459540801,Down
2023-05-13,0.029107288576149356,-0.032065672834461614,-0.0014791921291561292,Down
2023-05-14,0.019091561226556027,-0.045851844278228186,-0.01338014152583608,Down
2023-05-15,0.011817817385466674,-0.024922369620297036,-0.006552276117415181,Down
2023-05-16,-0.015496039029375217,0.016401756274525073,0.0004528586225749278,Up
2023-05-17,-0.03545691987438964,0.0322982718784342,-0.0015793239979777218,Up
2023-05-18,0.014378943218649671,0.0068004316954548534,0.010589687457052263,Up
2023-05-19,-0.031449412108655775,0.044780276489112696,0.00666543219022846,Up
2023-05-20,-0.03756062548014276,0.051537087706584515,0.006988231113220878,Up
2023-05-21,-0.008761963483300305,0.0054308887542742264,-0.0016655373645130395,Up
2023-05-22,-0.0018567173953449952,-0.00031473873030694996,-0.0010857280628259725,Down
2023-05-23,0.00896482151139297,-0.017260837022732546,-0.0041480077556697885,Up
2023-05-24,0.043380056739409506,-0.04447685541115493,-0.0005483993358727131,Down
2023-05-25,0.06136194644524363,-0.04506157304230185,0.008150186701470889,Down
2023-05-26,0.015487498318695886,-0.008137241545237487,0.0036751283867291996,Up
2023-05-27,-0.0038517025971711006,0.005975664642634287,0.0010619810227315933,Up
2023-05-28,-0.010908918979017206,0.011523897059582455,0.00030748904028262466,Up
2023-05-29,-0.007669682547120019,0.005685793200573678,-0.0009919446732731705,Up
2023-05-30,-0.016570990752922683,0.015093447334863699,-0.0007387717090294923,Up
2023-05-31,-0.05760767347735364,0.053557232114994635,-0.002025220681179503,Down
2023-06-01,-0.007451416609988274,0.01901347518913485,0.005781029289573287,Down
2023-06-02,-0.08586216692543534,0.09594656905313297,0.005042201063848811,Down
2023-06-03,-0.06955968763704008,0.09246582230698015,0.011453067334970035,Down
2023-06-04,-0.08512355385461183,0.09074711658421149,0.0028117813647998285,Down
2023-06-05,-0.129698749240694,0.1477670102281375,0.00903413049372176,Down
2023-06-06,-0.14963509883650417,0.17696303441827055,0.013663967790883191,Down
2023-06-07,-0.10903068145832018,0.1333361940415798,0.012152756291629804,Down
2023-06-08,-0.12056627177607039,0.12697475400972355,0.0032042411168265797,Down
2023-06-09,-0.14286941973065825,0.15015372917962358,0.003642154724482663,Down
