initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_total_positions,avg_long_exposure,avg_short_exposure,avg_net_exposure,avg_gross_exposure
10000,70654.75933650491,6.065475933650491,0.40641385060488555,0.2933791878910366,1.3852852123778832,-0.31696054342016183,0.539417104634496,2094,7.56064947468959,7.374403056351481,14.93505253104107,0.5,0.5,3.3799769732499395e-18,1.0
