date,symbol,old_weight,new_weight,weight_change,funding_rate_pct,position_type
2020-02-20,XTZ,0.0,0.5,0.5,-1.1924,long
2020-03-05,XTZ,0.5,-0.5,-1.0,1.064,short
2020-03-19,XTZ,-0.5,0.5,1.0,-9.9312,long
2020-04-16,XTZ,0.5,-0.5,-1.0,1.0,short
2020-04-30,XTZ,-0.5,0.5,1.0,-16.898,long
2020-05-14,XTZ,0.5,-0.5,-1.0,1.0,short
2020-08-20,LINK,0.0,-0.11553260089772438,-0.11553260089772438,3.2896,short
2020-08-20,XTZ,-0.5,-0.16186381133140929,0.33813618866859074,3.1543,short
2020-08-20,ETH,0.0,-0.22260358777086636,-0.22260358777086636,7.441899999999999,short
2020-08-20,BTC,0.0,0.5,0.5,1.0,long
2020-09-03,LINK,-0.11553260089772438,0.0817575709463999,0.19729017184412428,1.0,long
2020-09-03,XTZ,-0.16186381133140929,-0.5,-0.33813618866859074,1.0,short
2020-09-03,ETH,-0.22260358777086636,0.1589358603725957,0.3815394481434621,-13.1271,long
2020-09-03,BTC,0.5,0.2593065686810044,-0.24069343131899562,-3.2750000000000004,long
2020-09-17,LINK,0.0817575709463999,-0.07891791463782889,-0.16067548558422878,1.0,short
2020-09-17,ETC,0.0,0.1348921391824699,0.1348921391824699,1.0,long
2020-09-17,BCH,0.0,0.11196569095755458,0.11196569095755458,1.0,long
2020-09-17,LTC,0.0,-0.1406265051242455,-0.1406265051242455,1.0,short
2020-09-17,XRP,0.0,-0.17439650485216526,-0.17439650485216526,1.0,short
2020-09-17,XTZ,-0.5,-0.10605907538576036,0.39394092461423963,1.8867,short
2020-09-17,ETH,0.1589358603725957,0.08443090379577535,-0.07450495657682034,-2.1148,long
2020-09-17,BTC,0.2593065686810044,0.16871126606420014,-0.09059530261680424,1.0,long
2020-10-01,LINK,-0.07891791463782889,0.05443140565776177,0.13334932029559066,-0.2215,long
2020-10-01,ETC,0.1348921391824699,0.16082147352719087,0.025929334344720972,1.0,long
2020-10-01,BCH,0.11196569095755458,0.11668000227230355,0.004714311314748962,1.0,long
2020-10-01,LTC,-0.1406265051242455,-0.13893110192943214,0.0016954031948133441,1.0,short
2020-10-01,XRP,-0.17439650485216526,-0.1594236714466241,0.014972833405541175,1.0,short
2020-10-01,XTZ,-0.10605907538576036,-0.09622920520415068,0.009829870181609676,1.0,short
2020-10-01,ETH,0.08443090379577535,-0.10541602141979312,-0.18984692521556845,1.0,short
2020-10-01,BTC,0.16871126606420014,0.1680671185427438,-0.0006441475214563341,1.0,long
2020-10-15,LINK,0.05443140565776177,-0.04744202754995512,-0.10187343320771688,1.0,short
2020-10-15,ETC,0.16082147352719087,0.20968071295229457,0.0488592394251037,1.0,long
2020-10-15,BCH,0.11668000227230355,0.11281565039167836,-0.003864351880625186,1.0,long
2020-10-15,LTC,-0.13893110192943214,-0.13430283880100868,0.00462826312842346,1.0,short
2020-10-15,XRP,-0.1594236714466241,-0.13535205742205594,0.024071614024568144,1.0,short
2020-10-15,XTZ,-0.09622920520415068,-0.08119842498824485,0.015030780215905828,1.0,short
2020-10-15,ETH,-0.10541602141979312,-0.1017046512387354,0.003711370181057716,1.0,short
2020-10-15,BTC,0.1680671185427438,0.17750363665602706,0.009436518113283249,1.0,long
2020-10-29,LINK,-0.04744202754995512,-0.07554745570586872,-0.028105428155913603,1.0,short
2020-10-29,ETC,0.20968071295229457,0.19856880072238406,-0.011111912229910509,-8.819,long
2020-10-29,LTC,-0.13430283880100868,-0.11345034356236906,0.02085249523863962,1.0,short
2020-10-29,BCH,0.11281565039167836,0.0,-0.11281565039167836,1.0,close
2020-10-29,XRP,-0.13535205742205594,-0.18680202539348828,-0.05144996797143234,1.0,short
2020-10-29,XTZ,-0.08119842498824485,-0.12420017533827392,-0.04300175035002907,1.0,short
2020-10-29,ETH,-0.1017046512387354,0.12829090649220853,0.22999555773094393,0.429,long
2020-10-29,BTC,0.17750363665602706,0.17314029278540743,-0.004363343870619624,1.0,long
2020-11-12,LINK,-0.07554745570586872,-0.08448337948725157,-0.008935923781382846,1.0,short
2020-11-12,ETC,0.19856880072238406,0.194644739868901,-0.003924060853483069,1.0,long
2020-11-12,LTC,-0.11345034356236906,-0.1012955585609297,0.012154785001439364,1.0,short
2020-11-12,BCH,0.0,0.14637519788076325,0.14637519788076325,1.0,long
2020-11-12,XRP,-0.18680202539348828,-0.19644307791953253,-0.009641052526044247,1.0,short
2020-11-12,XTZ,-0.12420017533827392,-0.11777798403228618,0.006422191305987743,1.0,short
2020-11-12,ETH,0.12829090649220853,0.0,-0.12829090649220853,1.0,close
