date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,long_positions,short_positions
2025-02-19,10468.687675813198,0,0,0.0,0.0,0.0,0.0,None,None
2025-02-20,10468.687675813198,0,0,0.0,0.0,0.0,0.0,None,None
2025-02-21,10468.687675813198,0,0,0.0,0.0,0.0,0.0,None,None
2025-02-22,10468.687675813198,0,0,0.0,0.0,0.0,0.0,None,None
2025-02-23,10468.687675813198,0,0,0.0,0.0,0.0,0.0,None,None
2025-02-24,10468.687675813198,0,0,0.0,0.0,0.0,0.0,None,None
2025-02-25,10468.687675813198,0,0,0.0,0.0,0.0,0.0,None,None
2025-02-26,10468.687675813198,0,0,0.0,0.0,0.0,0.0,None,None
2025-02-27,10468.687675813198,0,0,0.0,0.0,0.0,0.0,None,None
2025-02-28,10468.687675813198,0,1,0.0,0.5,-0.5,0.5,None,ETH/USDC:USDC
2025-03-01,10510.614413659665,0,1,0.0,0.5,-0.5,0.5,None,ETH/USDC:USDC
2025-03-02,9864.581813851348,0,1,0.0,0.5,-0.5,0.5,None,ETH/USDC:USDC
2025-03-03,10681.016747484331,0,1,0.0,0.5,-0.5,0.5,None,ETH/USDC:USDC
2025-03-04,10624.766718652023,0,1,0.0,0.5,-0.5,0.5,None,ETH/USDC:USDC
2025-03-05,10457.000477586573,0,2,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, UBTC/USDC"
2025-03-06,10546.33615709979,0,1,0.0,0.5,-0.5,0.5,None,ETH/USDC:USDC
2025-03-07,10696.804740710963,0,1,0.0,0.5,-0.5,0.5,None,ETH/USDC:USDC
2025-03-08,10543.702356467793,0,1,0.0,0.5,-0.5,0.5,None,ETH/USDC:USDC
2025-03-09,11012.12889689715,0,1,0.0,0.5,-0.5,0.5,None,ETH/USDC:USDC
2025-03-10,11460.486532921275,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-11,11218.395902342525,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-12,11217.797117842085,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-13,11356.590430162492,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-14,11093.206721314784,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-15,11011.645247886489,0,3,0.0,0.49999999999999994,-0.49999999999999994,0.49999999999999994,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-16,11262.413915441226,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-17,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-18,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-19,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-20,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-21,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-22,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-23,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-24,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-25,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-26,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-27,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-28,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-29,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-30,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-31,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-01,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-02,11162.940747099725,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-03,11162.940747099725,0,2,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC"
2025-04-04,11133.315300647062,0,2,0.0,0.49999999999999994,-0.49999999999999994,0.49999999999999994,None,"ETH/USDC:USDC, HYPE/USDC:USDC"
2025-04-05,11130.303702310213,0,2,0.0,0.4999999999999999,-0.4999999999999999,0.4999999999999999,None,"ETH/USDC:USDC, HYPE/USDC:USDC"
2025-04-06,11954.83128170933,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC"
2025-04-07,11813.617290303942,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-08,12020.235458738367,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-09,11343.575466641487,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-10,11596.030675430666,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-11,11275.547637260024,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-12,11021.518145141623,0,4,0.0,0.49999999999999994,-0.49999999999999994,0.49999999999999994,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-13,11183.60779364804,0,1,0.0,0.5,-0.5,0.5,None,ETH/USDC:USDC
2025-04-14,11093.325270939706,0,1,0.0,0.5,-0.5,0.5,None,ETH/USDC:USDC
2025-04-15,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-16,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-17,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-18,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-19,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-20,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-21,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-22,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-23,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-24,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-25,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-26,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-27,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-28,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-29,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-30,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-01,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-02,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-03,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-04,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-05,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-06,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-07,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-08,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-09,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-10,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-11,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-12,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-13,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-14,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-15,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-16,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-17,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-18,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-19,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-20,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-21,11216.314126737405,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-22,11216.314126737405,1,0,0.5,0.0,0.5,0.5,BTC/USDC:USDC,None
2025-05-23,10987.087479528675,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-24,11122.219097432417,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-25,11445.290664246613,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-26,11332.127410995201,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-27,11229.12439950189,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-28,11099.32011070554,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-05-29,10616.417447336518,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-05-30,10855.796217294168,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-05-31,10835.84472867945,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-01,11081.504169227988,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-02,11081.504169227988,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-03,11081.504169227988,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-04,11081.504169227988,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-05,11081.504169227988,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-06,11081.504169227988,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-07,11081.504169227988,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-08,11081.504169227988,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-09,11081.504169227988,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-10,11081.504169227988,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-11,11027.072031405596,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-12,10853.999135722292,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-13,11088.536194094086,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-14,10799.618804534648,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-15,10940.781833984835,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-16,11037.422152532685,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-17,10781.164476584832,2,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-18,10710.609897063785,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-19,10354.571978647018,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-20,9847.380716815253,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-21,10002.644347143221,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-22,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-23,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-24,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-25,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-26,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-27,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-28,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-29,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-06-30,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-01,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-02,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-03,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-04,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-05,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-06,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-07,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-08,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-09,10191.544579312189,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-10,10191.544579312189,1,0,0.5,0.0,0.5,0.5,BTC/USDC:USDC,None
2025-07-11,10259.156801704046,3,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-12,10291.026134944625,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-13,10413.954564478632,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-14,10376.855403542773,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-15,10333.591761130192,3,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-16,10319.444233328804,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-17,10266.525508020906,4,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-18,10171.282613788544,4,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-19,10178.495886788513,4,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-20,10234.71007353078,2,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, XRP/USDC:USDC",None
2025-07-21,10304.21034371038,2,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, XRP/USDC:USDC",None
2025-07-22,10295.575789457756,2,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, XRP/USDC:USDC",None
2025-07-23,9953.355571727205,2,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, XRP/USDC:USDC",None
2025-07-24,9988.129254879645,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-07-25,10016.911610716277,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-07-26,10037.170990948665,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-07-27,10211.771308800115,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-07-28,10107.293200236683,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-07-29,10103.831935127137,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-07-30,10126.309010590037,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-07-31,9973.706929212556,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-01,9685.056376385935,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-02,9553.592847795666,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-03,9696.301204783098,0,0,0.0,0.0,0.0,0.0,None,None
2025-08-04,9696.301204783098,0,0,0.0,0.0,0.0,0.0,None,None
2025-08-05,9696.301204783098,0,0,0.0,0.0,0.0,0.0,None,None
2025-08-06,9696.301204783098,0,0,0.0,0.0,0.0,0.0,None,None
2025-08-07,9696.301204783098,0,0,0.0,0.0,0.0,0.0,None,None
2025-08-08,9696.301204783098,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-09,9996.418248497315,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-10,9984.220624540916,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-11,9948.951383695532,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-12,10374.433773507844,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-13,10554.37169804914,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-14,10330.386412164966,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-15,10264.696497951956,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-16,10258.664961895487,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-17,10277.361236642926,2,0,0.4999999999999999,0.0,0.4999999999999999,0.4999999999999999,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-18,10184.267931911603,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-19,9995.583288589178,2,0,0.5000000000000001,0.0,0.5000000000000001,0.5000000000000001,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-20,10134.544792385306,0,0,0.0,0.0,0.0,0.0,None,None
2025-08-21,10134.544792385306,0,0,0.0,0.0,0.0,0.0,None,None
2025-08-22,10134.544792385306,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-23,10079.897132766886,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-24,10078.527144807396,2,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, SOL/USDC:USDC",None
2025-08-25,9620.693349663996,2,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, SOL/USDC:USDC",None
2025-08-26,9852.077719252784,2,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, SOL/USDC:USDC",None
2025-08-27,9891.72075938494,4,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-08-28,9896.33874058828,4,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-08-29,9735.45182029735,4,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-08-30,9704.21139475869,3,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-08-31,9703.054081594248,3,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-01,9590.115918086643,3,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-02,9820.90687676647,1,0,0.5,0.0,0.5,0.5,SOL/USDC:USDC,None
2025-09-03,9848.044260504428,1,0,0.5,0.0,0.5,0.5,SOL/USDC:USDC,None
2025-09-04,9649.569299457027,0,0,0.0,0.0,0.0,0.0,None,None
2025-09-05,9649.569299457027,0,0,0.0,0.0,0.0,0.0,None,None
2025-09-06,9649.569299457027,0,0,0.0,0.0,0.0,0.0,None,None
2025-09-07,9649.569299457027,0,0,0.0,0.0,0.0,0.0,None,None
2025-09-08,9649.569299457027,2,0,0.4999999999999999,0.0,0.4999999999999999,0.4999999999999999,"HYPE/USDC, HYPE/USDC:USDC",None
2025-09-09,9874.351208274238,3,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-10,10056.575901784963,3,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-11,10184.0340777068,3,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-12,10188.31978631649,3,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-13,10141.825421716223,4,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"DOGE/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-14,10041.733693985423,4,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"DOGE/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-15,9981.93238461629,4,0,0.5,0.0,0.5,0.5,"DOGE/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-16,10024.238389593998,4,0,0.5,0.0,0.5,0.5,"DOGE/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-17,10270.011055419689,4,0,0.5,0.0,0.5,0.5,"DOGE/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-18,10304.841842116566,4,0,0.5,0.0,0.5,0.5,"DOGE/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-19,10085.170338484166,3,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-20,9979.76358254317,3,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-21,9754.585680509213,3,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-22,9410.832849463799,3,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-23,9188.066955314525,3,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-24,9239.019975921312,0,0,0.0,0.0,0.0,0.0,None,None
2025-09-25,9239.019975921312,0,0,0.0,0.0,0.0,0.0,None,None
2025-09-26,9239.019975921312,0,0,0.0,0.0,0.0,0.0,None,None
2025-09-27,9239.019975921312,0,0,0.0,0.0,0.0,0.0,None,None
2025-09-28,9239.019975921312,0,0,0.0,0.0,0.0,0.0,None,None
2025-09-29,9239.019975921312,0,0,0.0,0.0,0.0,0.0,None,None
2025-09-30,9239.019975921312,0,0,0.0,0.0,0.0,0.0,None,None
2025-10-01,9239.019975921312,0,0,0.0,0.0,0.0,0.0,None,None
2025-10-02,9239.019975921312,0,0,0.0,0.0,0.0,0.0,None,None
2025-10-03,9239.019975921312,0,0,0.0,0.0,0.0,0.0,None,None
2025-10-04,9239.019975921312,0,0,0.0,0.0,0.0,0.0,None,None
2025-10-05,9239.019975921312,2,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"BTC/USDC:USDC, UBTC/USDC",None
2025-10-06,9282.399074099023,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, UBTC/USDC",None
2025-10-07,9159.258957616028,2,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"BTC/USDC:USDC, UBTC/USDC",None
2025-10-08,9232.323291950459,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, UBTC/USDC",None
2025-10-09,9167.703454922404,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, UBTC/USDC",None
2025-10-10,8830.920466890146,2,3,0.5,0.5,4.163336342344337e-17,1.0,"BTC/USDC:USDC, UBTC/USDC","DOGE/USDC:USDC, XPL/USDC:USDC, XRP/USDC:USDC"
2025-10-11,8887.995669075777,2,3,0.5,0.5,6.938893903907228e-17,1.0,"BTC/USDC:USDC, UBTC/USDC","DOGE/USDC:USDC, XPL/USDC:USDC, XRP/USDC:USDC"
2025-10-12,8679.046008205747,0,3,0.0,0.49999999999999994,-0.49999999999999994,0.49999999999999994,None,"DOGE/USDC:USDC, XPL/USDC:USDC, XRP/USDC:USDC"
2025-10-13,8547.06443733371,0,3,0.0,0.5,-0.5,0.5,None,"DOGE/USDC:USDC, XPL/USDC:USDC, XRP/USDC:USDC"
2025-10-14,8697.815186194823,0,3,0.0,0.5,-0.5,0.5,None,"DOGE/USDC:USDC, XPL/USDC:USDC, XRP/USDC:USDC"
2025-10-15,8851.950093520007,0,3,0.0,0.5000000000000001,-0.5000000000000001,0.5000000000000001,None,"DOGE/USDC:USDC, XPL/USDC:USDC, XRP/USDC:USDC"
