date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_spread_long,avg_spread_short
2021-05-24,9870.320216477989,0,5000.0,5000.0,0.0,10000.0,2,1,16.97877697970553,-102.70540313289959
2021-05-25,9602.27794092598,0,5000.0,5000.0,0.0,10000.0,2,1,16.97877697970553,-102.70540313289959
2021-05-26,9670.96987720533,0,5000.0,5000.0,0.0,10000.0,2,1,16.97877697970553,-102.70540313289959
2021-05-27,9369.855294155292,0,5000.0,5000.0,0.0,10000.0,2,1,16.97877697970553,-102.70540313289959
2021-05-28,9780.730873179624,0,5000.0,5000.0,0.0,10000.0,2,1,16.97877697970553,-102.70540313289959
2021-05-29,9667.012971650154,0,5000.0,5000.0,0.0,10000.0,2,1,16.97877697970553,-102.70540313289959
2021-05-30,9920.50116361299,0,5000.0,5000.0,0.0,10000.0,2,1,16.97877697970553,-102.70540313289959
2021-05-31,10259.875598181521,0,4960.250581806495,4960.250581806495,0.0,9920.50116361299,2,1,43.24865023883932,-95.0525595186852
2021-06-01,10033.495075078106,0,4960.250581806495,4960.250581806495,0.0,9920.50116361299,2,1,43.24865023883932,-95.0525595186852
2021-06-02,9840.378230529328,0,4960.250581806495,4960.250581806495,0.0,9920.50116361299,2,1,43.24865023883932,-95.0525595186852
2021-06-03,10023.82623347599,0,4960.250581806495,4960.250581806495,0.0,9920.50116361299,2,1,43.24865023883932,-95.0525595186852
2021-06-04,9979.88732353187,0,4960.250581806495,4960.250581806495,0.0,9920.50116361299,2,1,43.24865023883932,-95.0525595186852
2021-06-05,9937.2027460359,0,4960.250581806495,4960.250581806495,0.0,9920.50116361299,2,1,43.24865023883932,-95.0525595186852
2021-06-06,9389.834991530912,0,4960.250581806495,4960.250581806495,0.0,9920.50116361299,2,1,43.24865023883932,-95.0525595186852
2021-06-07,9974.981907767587,0,4694.917495765456,4694.917495765456,0.0,9389.834991530912,2,1,64.34732359861908,-47.20104072580077
2021-06-08,10205.18671169759,0,4694.917495765456,4694.917495765456,0.0,9389.834991530912,2,1,64.34732359861908,-47.20104072580077
2021-06-09,10394.82592119288,0,4694.917495765456,4694.917495765456,0.0,9389.834991530912,2,1,64.34732359861908,-47.20104072580077
2021-06-10,10294.78668774275,0,4694.917495765456,4694.917495765456,0.0,9389.834991530912,2,1,64.34732359861908,-47.20104072580077
2021-06-11,10240.356649908883,0,4694.917495765456,4694.917495765456,0.0,9389.834991530912,2,1,64.34732359861908,-47.20104072580077
2021-06-12,10214.21812031952,0,4694.917495765456,4694.917495765456,0.0,9389.834991530912,2,1,64.34732359861908,-47.20104072580077
2021-06-13,10228.09191131739,0,4694.917495765456,4694.917495765456,0.0,9389.834991530912,2,1,64.34732359861908,-47.20104072580077
2021-06-14,10013.826031438768,0,5114.045955658695,5114.045955658695,0.0,10228.09191131739,2,1,100.05407772307902,-26.992544335127302
2021-06-15,10216.841305807655,0,5114.045955658695,5114.045955658695,0.0,10228.09191131739,2,1,100.05407772307902,-26.992544335127302
2021-06-16,10147.85144947653,0,5114.045955658695,5114.045955658695,0.0,10228.09191131739,2,1,100.05407772307902,-26.992544335127302
2021-06-17,9785.594532994166,0,5114.045955658695,5114.045955658695,0.0,10228.09191131739,2,1,100.05407772307902,-26.992544335127302
2021-06-18,9394.969738107022,0,5114.045955658695,5114.045955658695,0.0,10228.09191131739,2,1,100.05407772307902,-26.992544335127302
2021-06-19,9279.534564697582,0,5114.045955658695,5114.045955658695,0.0,10228.09191131739,2,1,100.05407772307902,-26.992544335127302
2021-06-20,9513.488871851308,0,5114.045955658695,5114.045955658695,0.0,10228.09191131739,2,1,100.05407772307902,-26.992544335127302
2021-09-06,9900.549293040027,0,4756.744435925654,4756.744435925654,0.0,9513.488871851308,2,1,8.345417967420733,-67.84812332859175
2021-09-07,10197.176020317627,0,4756.744435925654,4756.744435925654,0.0,9513.488871851308,2,1,8.345417967420733,-67.84812332859175
2021-09-08,10164.343026722147,0,4756.744435925654,4756.744435925654,0.0,9513.488871851308,2,1,8.345417967420733,-67.84812332859175
2021-09-09,10068.981841857974,0,4756.744435925654,4756.744435925654,0.0,9513.488871851308,2,1,8.345417967420733,-67.84812332859175
2021-09-10,10085.10934977388,0,4756.744435925654,4756.744435925654,0.0,9513.488871851308,2,1,8.345417967420733,-67.84812332859175
